period_index,start_day,end_day_exclusive,duration_days,node_id,action,reservoir_level,total_inflow,evaporation,drink_water_met,unmet_drink_water,food_water_demand,food_water_met,unmet_food_water,food_produced,production_release,generated_electricity_kwh,generated_electricity_mwh,water_value_eur_per_m3,spill,release_for_routing,downstream_release,routing_loss,energy_value
0,0,30,30,singa,0.7800000000000001,0,3717.2800000000007,0,0,0,1673.999999933041,1562.3999999375048,111.599999995536,1874.8800000000006,2154.8800000624965,0,0,0,0,2154.8800000624965,2154.8800000624965,0,0
1,30,60,30,singa,0.7800000000000001,0,4378.800000000001,0,0,0,1673.999999933041,1673.999999933041,0,2008.8000000000006,2704.8000000669617,0,0,0,0,2704.8000000669617,2704.8000000669617,0,0
2,60,90,30,singa,0.7800000000000001,0,4378.800000000001,0,0,0,1673.999999933041,1673.999999933041,0,2008.8000000000006,2704.8000000669617,0,0,0,0,2704.8000000669617,2704.8000000669617,0,0
3,90,120,30,singa,0.7800000000000001,0,4378.800000000001,0,0,0,1673.999999933041,1673.999999933041,0,2008.8000000000006,2704.8000000669617,0,0,0,0,2704.8000000669617,2704.8000000669617,0,0
4,120,150,30,singa,0.7800000000000001,0,4378.800000000001,0,0,0,1673.999999933041,1673.999999933041,0,2008.8000000000006,2704.8000000669617,0,0,0,0,2704.8000000669617,2704.8000000669617,0,0
5,150,180,30,singa,0.7800000000000001,0,4378.800000000001,0,0,0,1673.999999933041,1673.999999933041,0,2008.8000000000006,2704.8000000669617,0,0,0,0,2704.8000000669617,2704.8000000669617,0,0
6,180,210,30,singa,0.7800000000000001,0,4378.800000000001,0,0,0,1673.999999933041,1673.999999933041,0,2008.8000000000006,2704.8000000669617,0,0,0,0,2704.8000000669617,2704.8000000669617,0,0
7,210,240,30,singa,0.7800000000000001,0,4378.800000000001,0,0,0,1673.999999933041,1673.999999933041,0,2008.8000000000006,2704.8000000669617,0,0,0,0,2704.8000000669617,2704.8000000669617,0,0
8,240,270,30,singa,0.7800000000000001,0,4378.800000000001,0,0,0,1673.999999933041,1673.999999933041,0,2008.8000000000006,2704.8000000669617,0,0,0,0,2704.8000000669617,2704.8000000669617,0,0
9,270,300,30,singa,0.7800000000000001,0,4378.800000000001,0,0,0,1673.999999933041,1673.999999933041,0,2008.8000000000006,2704.8000000669617,0,0,0,0,2704.8000000669617,2704.8000000669617,0,0
10,300,330,30,singa,0.7800000000000001,0,4378.800000000001,0,0,0,1673.999999933041,1673.999999933041,0,2008.8000000000006,2704.8000000669617,0,0,0,0,2704.8000000669617,2704.8000000669617,0,0
11,330,360,30,singa,0.7800000000000001,0,4378.800000000001,0,0,0,1673.999999933041,1673.999999933041,0,2008.8000000000006,2704.8000000669617,0,0,0,0,2704.8000000669617,2704.8000000669617,0,0
12,360,390,30,singa,0.7800000000000001,0,4378.800000000001,0,0,0,1673.999999933041,1673.999999933041,0,2008.8000000000006,2704.8000000669617,0,0,0,0,2704.8000000669617,2704.8000000669617,0,0
13,390,420,30,singa,0.7800000000000001,0,4378.800000000001,0,0,0,1673.999999933041,1673.999999933041,0,2008.8000000000006,2704.8000000669617,0,0,0,0,2704.8000000669617,2704.8000000669617,0,0
14,420,450,30,singa,0.7800000000000001,0,4378.800000000001,0,0,0,1673.999999933041,1673.999999933041,0,2008.8000000000006,2704.8000000669617,0,0,0,0,2704.8000000669617,2704.8000000669617,0,0
15,450,480,30,singa,0.7800000000000001,0,4378.800000000001,0,0,0,1673.999999933041,1673.999999933041,0,2008.8000000000006,2704.8000000669617,0,0,0,0,2704.8000000669617,2704.8000000669617,0,0
16,480,510,30,singa,0.7800000000000001,0,4378.800000000001,0,0,0,1673.999999933041,1673.999999933041,0,2008.8000000000006,2704.8000000669617,0,0,0,0,2704.8000000669617,2704.8000000669617,0,0
17,510,540,30,singa,0.7800000000000001,0,4378.800000000001,0,0,0,1673.999999933041,1673.999999933041,0,2008.8000000000006,2704.8000000669617,0,0,0,0,2704.8000000669617,2704.8000000669617,0,0
18,540,570,30,singa,0.7800000000000001,0,4378.800000000001,0,0,0,1673.999999933041,1673.999999933041,0,2008.8000000000006,2704.8000000669617,0,0,0,0,2704.8000000669617,2704.8000000669617,0,0
19,570,600,30,singa,0.7800000000000001,0,4378.800000000001,0,0,0,1673.999999933041,1673.999999933041,0,2008.8000000000006,2704.8000000669617,0,0,0,0,2704.8000000669617,2704.8000000669617,0,0
20,600,630,30,singa,0.7800000000000001,0,4378.800000000001,0,0,0,1673.999999933041,1673.999999933041,0,2008.8000000000006,2704.8000000669617,0,0,0,0,2704.8000000669617,2704.8000000669617,0,0
21,630,660,30,singa,0.7800000000000001,0,4378.800000000001,0,0,0,1673.999999933041,1673.999999933041,0,2008.8000000000006,2704.8000000669617,0,0,0,0,2704.8000000669617,2704.8000000669617,0,0
22,660,690,30,singa,0.7800000000000001,0,4378.800000000001,0,0,0,1673.999999933041,1673.999999933041,0,2008.8000000000006,2704.8000000669617,0,0,0,0,2704.8000000669617,2704.8000000669617,0,0
23,690,720,30,singa,0.7800000000000001,0,4378.800000000001,0,0,0,1673.999999933041,1673.999999933041,0,2008.8000000000006,2704.8000000669617,0,0,0,0,2704.8000000669617,2704.8000000669617,0,0
24,720,750,30,singa,0.7800000000000001,0,4378.800000000001,0,0,0,1673.999999933041,1673.999999933041,0,2008.8000000000006,2704.8000000669617,0,0,0,0,2704.8000000669617,2704.8000000669617,0,0
25,750,780,30,singa,0.7800000000000001,0,4378.800000000001,0,0,0,1673.999999933041,1673.999999933041,0,2008.8000000000006,2704.8000000669617,0,0,0,0,2704.8000000669617,2704.8000000669617,0,0
26,780,810,30,singa,0.7800000000000001,0,4378.800000000001,0,0,0,1673.999999933041,1673.999999933041,0,2008.8000000000006,2704.8000000669617,0,0,0,0,2704.8000000669617,2704.8000000669617,0,0
27,810,840,30,singa,0.7800000000000001,0,4378.800000000001,0,0,0,1673.999999933041,1673.999999933041,0,2008.8000000000006,2704.8000000669617,0,0,0,0,2704.8000000669617,2704.8000000669617,0,0
28,840,870,30,singa,0.7800000000000001,0,4378.800000000001,0,0,0,1673.999999933041,1673.999999933041,0,2008.8000000000006,2704.8000000669617,0,0,0,0,2704.8000000669617,2704.8000000669617,0,0
29,870,900,30,singa,0.7800000000000001,0,4378.800000000001,0,0,0,1673.999999933041,1673.999999933041,0,2008.8000000000006,2704.8000000669617,0,0,0,0,2704.8000000669617,2704.8000000669617,0,0
30,900,930,30,singa,0.7800000000000001,0,4378.800000000001,0,0,0,1673.999999933041,1673.999999933041,0,2008.8000000000006,2704.8000000669617,0,0,0,0,2704.8000000669617,2704.8000000669617,0,0
31,930,960,30,singa,0.7800000000000001,0,4378.800000000001,0,0,0,1673.999999933041,1673.999999933041,0,2008.8000000000006,2704.8000000669617,0,0,0,0,2704.8000000669617,2704.8000000669617,0,0
32,960,990,30,singa,0.7800000000000001,0,4378.800000000001,0,0,0,1673.999999933041,1673.999999933041,0,2008.8000000000006,2704.8000000669617,0,0,0,0,2704.8000000669617,2704.8000000669617,0,0
33,990,1020,30,singa,0.7800000000000001,0,4378.800000000001,0,0,0,1673.999999933041,1673.999999933041,0,2008.8000000000006,2704.8000000669617,0,0,0,0,2704.8000000669617,2704.8000000669617,0,0
34,1020,1050,30,singa,0.7800000000000001,0,4378.800000000001,0,0,0,1673.999999933041,1673.999999933041,0,2008.8000000000006,2704.8000000669617,0,0,0,0,2704.8000000669617,2704.8000000669617,0,0
35,1050,1080,30,singa,0.7800000000000001,0,4378.800000000001,0,0,0,1673.999999933041,1673.999999933041,0,2008.8000000000006,2704.8000000669617,0,0,0,0,2704.8000000669617,2704.8000000669617,0,0
36,1080,1110,30,singa,0.7800000000000001,0,4378.800000000001,0,0,0,1673.999999933041,1673.999999933041,0,2008.8000000000006,2704.8000000669617,0,0,0,0,2704.8000000669617,2704.8000000669617,0,0
37,1110,1140,30,singa,0.7800000000000001,0,4378.800000000001,0,0,0,1673.999999933041,1673.999999933041,0,2008.8000000000006,2704.8000000669617,0,0,0,0,2704.8000000669617,2704.8000000669617,0,0
38,1140,1170,30,singa,0.7800000000000001,0,4378.800000000001,0,0,0,1673.999999933041,1673.999999933041,0,2008.8000000000006,2704.8000000669617,0,0,0,0,2704.8000000669617,2704.8000000669617,0,0
39,1170,1200,30,singa,0.7800000000000001,0,4378.800000000001,0,0,0,1673.999999933041,1673.999999933041,0,2008.8000000000006,2704.8000000669617,0,0,0,0,2704.8000000669617,2704.8000000669617,0,0
40,1200,1230,30,singa,0.7800000000000001,0,4378.800000000001,0,0,0,1673.999999933041,1673.999999933041,0,2008.8000000000006,2704.8000000669617,0,0,0,0,2704.8000000669617,2704.8000000669617,0,0
41,1230,1260,30,singa,0.7800000000000001,0,4378.800000000001,0,0,0,1673.999999933041,1673.999999933041,0,2008.8000000000006,2704.8000000669617,0,0,0,0,2704.8000000669617,2704.8000000669617,0,0
42,1260,1290,30,singa,0.7800000000000001,0,4378.800000000001,0,0,0,1673.999999933041,1673.999999933041,0,2008.8000000000006,2704.8000000669617,0,0,0,0,2704.8000000669617,2704.8000000669617,0,0
43,1290,1320,30,singa,0.7800000000000001,0,4378.800000000001,0,0,0,1673.999999933041,1673.999999933041,0,2008.8000000000006,2704.8000000669617,0,0,0,0,2704.8000000669617,2704.8000000669617,0,0
44,1320,1350,30,singa,0.7800000000000001,0,4378.800000000001,0,0,0,1673.999999933041,1673.999999933041,0,2008.8000000000006,2704.8000000669617,0,0,0,0,2704.8000000669617,2704.8000000669617,0,0
45,1350,1380,30,singa,0.7800000000000001,0,4378.800000000001,0,0,0,1673.999999933041,1673.999999933041,0,2008.8000000000006,2704.8000000669617,0,0,0,0,2704.8000000669617,2704.8000000669617,0,0
46,1380,1410,30,singa,0.7800000000000001,0,4378.800000000001,0,0,0,1673.999999933041,1673.999999933041,0,2008.8000000000006,2704.8000000669617,0,0,0,0,2704.8000000669617,2704.8000000669617,0,0
47,1410,1440,30,singa,0.7800000000000001,0,4378.800000000001,0,0,0,1673.999999933041,1673.999999933041,0,2008.8000000000006,2704.8000000669617,0,0,0,0,2704.8000000669617,2704.8000000669617,0,0
48,1440,1470,30,singa,0.7800000000000001,0,4378.800000000001,0,0,0,1673.999999933041,1673.999999933041,0,2008.8000000000006,2704.8000000669617,0,0,0,0,2704.8000000669617,2704.8000000669617,0,0
49,1470,1500,30,singa,0.7800000000000001,0,4378.800000000001,0,0,0,1673.999999933041,1673.999999933041,0,2008.8000000000006,2704.8000000669617,0,0,0,0,2704.8000000669617,2704.8000000669617,0,0
50,1500,1530,30,singa,0.7800000000000001,0,4378.800000000001,0,0,0,1673.999999933041,1673.999999933041,0,2008.8000000000006,2704.8000000669617,0,0,0,0,2704.8000000669617,2704.8000000669617,0,0
51,1530,1560,30,singa,0.7800000000000001,0,4378.800000000001,0,0,0,1673.999999933041,1673.999999933041,0,2008.8000000000006,2704.8000000669617,0,0,0,0,2704.8000000669617,2704.8000000669617,0,0
52,1560,1590,30,singa,0.7800000000000001,0,4378.800000000001,0,0,0,1673.999999933041,1673.999999933041,0,2008.8000000000006,2704.8000000669617,0,0,0,0,2704.8000000669617,2704.8000000669617,0,0
53,1590,1620,30,singa,0.7800000000000001,0,4378.800000000001,0,0,0,1673.999999933041,1673.999999933041,0,2008.8000000000006,2704.8000000669617,0,0,0,0,2704.8000000669617,2704.8000000669617,0,0
54,1620,1650,30,singa,0.7800000000000001,0,4378.800000000001,0,0,0,1673.999999933041,1673.999999933041,0,2008.8000000000006,2704.8000000669617,0,0,0,0,2704.8000000669617,2704.8000000669617,0,0
55,1650,1680,30,singa,0.7800000000000001,0,4378.800000000001,0,0,0,1673.999999933041,1673.999999933041,0,2008.8000000000006,2704.8000000669617,0,0,0,0,2704.8000000669617,2704.8000000669617,0,0
56,1680,1710,30,singa,0.7800000000000001,0,4378.800000000001,0,0,0,1673.999999933041,1673.999999933041,0,2008.8000000000006,2704.8000000669617,0,0,0,0,2704.8000000669617,2704.8000000669617,0,0
