date,et0_mm_day,kc,water_m3_day
1950-01-01,4.0457697,0.9,1583918.83755
1950-01-02,4.0457697,0.9,1583918.83755
1950-01-03,4.0457697,0.9,1583918.83755
1950-01-04,4.0457697,0.9,1583918.83755
1950-01-05,4.0457697,0.9,1583918.83755
1950-01-06,4.0457697,0.9,1583918.83755
1950-01-07,4.0457697,0.9,1583918.83755
1950-01-08,4.0457697,0.9,1583918.83755
1950-01-09,4.0457697,0.9,1583918.83755
1950-01-10,4.0457697,0.9,1583918.83755
1950-01-11,4.0457697,0.9,1583918.83755
1950-01-12,4.0457697,0.9,1583918.83755
1950-01-13,4.0457697,0.9,1583918.83755
1950-01-14,4.0457697,0.9,1583918.83755
1950-01-15,4.0457697,0.9,1583918.83755
1950-01-16,4.075698668055126,0.9,1595636.0285435822
1950-01-17,4.10498933582685,0.9,1607103.3249762116
1950-01-18,4.133618448459123,0.9,1618311.6225717468
1950-01-19,4.161562751095903,0.9,1629251.817054046
1950-01-20,4.188798988881143,0.9,1639914.8041469678
1950-01-21,4.215303906958795,0.9,1650291.479574368
1950-01-22,4.241054250472814,0.9,1660372.7390601067
1950-01-23,4.266026764567155,0.9,1670149.4783280413
1950-01-24,4.290198194385771,0.9,1679612.5931020293
1950-01-25,4.313545285072617,0.9,1688752.9791059294
1950-01-26,4.336044781771645,0.9,1697561.5320635992
1950-01-27,4.357673429626812,0.9,1706029.147698897
1950-01-28,4.37840797378207,0.9,1714146.7217356805
1950-01-29,4.398225159381374,0.9,1721905.149897808
1950-01-30,4.417101731568677,0.9,1729295.3279091371
1950-01-31,4.435014435487935,0.9,1736308.1514935268
1950-02-01,4.4519400162831,0.9,1742934.5163748336
1950-02-02,4.467855219098127,0.9,1749165.318276917
1950-02-03,4.48273678907697,0.9,1754991.4529236339
1950-02-04,4.496561471363583,0.9,1760403.8160388428
1950-02-05,4.50930601110192,0.9,1765393.303346402
1950-02-06,4.520947153435935,0.9,1769950.8105701688
1950-02-07,4.531461643509581,0.9,1774067.233434001
