date,et0_mm_day,kc,water_m3_day
1950-01-01,8.962415,0.9,2298859.4475
1950-01-02,8.962415,0.9,2298859.4475
1950-01-03,8.962415,0.9,2298859.4475
1950-01-04,8.962415,0.9,2298859.4475
1950-01-05,8.962415,0.9,2298859.4475
1950-01-06,8.962415,0.9,2298859.4475
1950-01-07,8.962415,0.9,2298859.4475
1950-01-08,8.962415,0.9,2298859.4475
1950-01-09,8.962415,0.9,2298859.4475
1950-01-10,8.962415,0.9,2298859.4475
1950-01-11,8.962415,0.9,2298859.4475
1950-01-12,8.962415,0.9,2298859.4475
1950-01-13,8.962415,0.9,2298859.4475
1950-01-14,8.962415,0.9,2298859.4475
1950-01-15,8.962415,0.9,2298859.4475
1950-01-16,9.01482656006966,0.9,2312303.0126578677
1950-01-17,9.067647840397653,0.9,2325851.671061998
1950-01-18,9.120874726126962,0.9,2339504.367251566
1950-01-19,9.174503102400577,0.9,2353260.045765748
1950-01-20,9.228528854361477,0.9,2367117.6511437185
1950-01-21,9.28294786715265,0.9,2381076.127924655
1950-01-22,9.337756025917077,0.9,2395134.4206477306
1950-01-23,9.392949215797747,0.9,2409291.473852122
1950-01-24,9.448523321937644,0.9,2423546.232077006
1950-01-25,9.504474229479747,0.9,2437897.6398615553
1950-01-26,9.560797823567045,0.9,2452344.641744947
1950-01-27,9.617489989342523,0.9,2466886.182266357
1950-01-28,9.674546611949165,0.9,2481521.2059649606
1950-01-29,9.731963576529953,0.9,2496248.6573799327
1950-01-30,9.789736768227874,0.9,2511067.4810504494
1950-01-31,9.847862072185912,0.9,2525976.6215156866
1950-02-01,9.906335373547053,0.9,2540975.023314819
1950-02-02,9.965152557454278,0.9,2556061.6309870225
1950-02-03,10.024309509050575,0.9,2571235.3890714725
1950-02-04,10.083802113478926,0.9,2586495.2421073443
1950-02-05,10.143626255882317,0.9,2601840.134633814
1950-02-06,10.203777821403733,0.9,2617269.0111900577
1950-02-07,10.264252695186157,0.9,2632780.816315249
1950-02-08,10.325046762372574,0.9,2648374.4945485652
1950-02-09,10.386155908105968,0.9,2664048.9904291807
1950-02-10,10.447576017529325,0.9,2679803.248496272
1950-02-11,10.509302975785628,0.9,2695636.213289014
1950-02-12,10.571332668017863,0.9,2711546.829346582
1950-02-13,10.633660979369013,0.9,2727534.0412081517
1950-02-14,10.696283794982065,0.9,2743596.7934128996
1950-02-15,10.759197,0.9,2759734.0305
1950-02-16,10.825038278680996,0.9,2776622.318481676
1950-02-17,10.896066568868696,0.9,2794841.07491482
1950-02-18,10.97170963608428,0.9,2814243.5216556177
1950-02-19,11.051395245848934,0.9,2834682.8805602514
1950-02-20,11.13455116368384,0.9,2856012.373484905
1950-02-21,11.220605155110189,0.9,2878085.2222857634
1950-02-22,11.308984985649156,0.9,2900754.6488190084
1950-02-23,11.39911842082193,0.9,2923873.874940825
1950-02-24,11.490433226149694,0.9,2947296.1225073966
1950-02-25,11.582357167153635,0.9,2970874.613374907
1950-02-26,11.67431800935493,0.9,2994462.56939954
1950-02-27,11.765743518274768,0.9,3017913.212437478
1950-02-28,11.85606145943433,0.9,3041079.7643449055
1950-03-01,11.944699598354806,0.85,2893603.4777014516
1950-03-02,12.031085700557373,0.85,2914530.5109600234
1950-03-03,12.114647531563218,0.85,2934773.3645211896
1950-03-04,12.194812856893526,0.85,2954193.4145824565
1950-03-05,12.271009442069479,0.85,2972652.037341331
1950-03-06,12.342665052612261,0.85,2990010.6089953203
1950-03-07,12.409207454043058,0.85,3006130.5057419306
1950-03-08,12.470064411883053,0.85,3020873.1037786696
1950-03-09,12.524663691653428,0.85,3034099.779303043
1950-03-10,12.572433058875369,0.85,3045671.908512558
1950-03-11,12.61280027907006,0.85,3055450.867604722
1950-03-12,12.645193117758685,0.85,3063298.0327770417
1950-03-13,12.669039340462428,0.85,3069074.780227023
1950-03-14,12.683766712702472,0.85,3072642.4861521735
1950-03-15,12.688803,0.85,3073862.5267499997
1950-03-16,12.688109210483363,0.85,3073694.456239594
1950-03-17,12.686055158440627,0.85,3073196.862132242
1950-03-18,12.682681818632565,0.85,3072379.670563739
1950-03-19,12.678030165819942,0.85,3071252.807669881
1950-03-20,12.672141174763524,0.85,3069826.1995864636
1950-03-21,12.665055820224083,0.85,3068109.772449284
1950-03-22,12.65681507696238,0.85,3066113.452394136
1950-03-23,12.647459919739187,0.85,3063847.1655568182
1950-03-24,12.637031323315274,0.85,3061320.838073125
1950-03-25,12.625570262451404,0.85,3058544.3960788525
1950-03-26,12.613117711908346,0.85,3055527.765709797
1950-03-27,12.599714646446868,0.85,3052280.8731017536
1950-03-28,12.58540204082774,0.85,3048813.64439052
1950-03-29,12.570220869811726,0.85,3045136.0057118903
1950-03-30,12.554212108159593,0.85,3041257.8832016615
1950-03-31,12.537416730632113,0.85,3037189.2029956295
1950-04-01,12.519875711990052,0.8,2854531.662333732
1950-04-02,12.501630026994176,0.8,2850371.6461546724
1950-04-03,12.482720650405252,0.8,2846060.3082923973
1950-04-04,12.463188556984052,0.8,2841606.990992364
1950-04-05,12.443074721491339,0.8,2837021.0365000255
1950-04-06,12.422420118687885,0.8,2832311.787060838
1950-04-07,12.401265723334454,0.8,2827488.584920256
1950-04-08,12.379652510191814,0.8,2822560.7723237337
1950-04-09,12.357621454020734,0.8,2817537.6915167277
1950-04-10,12.335213529581983,0.8,2812428.684744692
1950-04-11,12.312469711636325,0.8,2807243.0942530823
1950-04-12,12.289430974944532,0.8,2801990.2622873536
1950-04-13,12.266138294267366,0.8,2796679.5310929595
1950-04-14,12.242632644365601,0.8,2791320.2429153575
1950-04-15,12.218955,0.8,2785921.74
1950-04-16,12.194161438046999,0.8,2780268.8078747164
1950-04-17,12.167285214699382,0.8,2774141.028951459
1950-04-18,12.138333073692424,0.8,2767539.940801873
1950-04-19,12.107311758761416,0.8,2760467.0809976025
1950-04-20,12.074228013641637,0.8,2752923.987110293
1950-04-21,12.039088582068368,0.8,2744912.196711588
1950-04-22,12.001900207776899,0.8,2736433.247373133
1950-04-23,11.962669634502507,0.8,2727488.6766665718
1950-04-24,11.921403605980478,0.8,2718080.022163549
1950-04-25,11.878108865946094,0.8,2708208.82143571
