date,et0_mm_day,kc,water_m3_day
1950-01-01,6.3532667,0.9,457435.2024
1950-01-02,6.3532667,0.9,457435.2024
1950-01-03,6.3532667,0.9,457435.2024
1950-01-04,6.3532667,0.9,457435.2024
1950-01-05,6.3532667,0.9,457435.2024
1950-01-06,6.3532667,0.9,457435.2024
1950-01-07,6.3532667,0.9,457435.2024
1950-01-08,6.3532667,0.9,457435.2024
1950-01-09,6.3532667,0.9,457435.2024
1950-01-10,6.3532667,0.9,457435.2024
1950-01-11,6.3532667,0.9,457435.2024
1950-01-12,6.3532667,0.9,457435.2024
1950-01-13,6.3532667,0.9,457435.2024
1950-01-14,6.3532667,0.9,457435.2024
1950-01-15,6.3532667,0.9,457435.2024
1950-01-16,6.386632922580444,0.9,459837.5704257919
1950-01-17,6.420334934394027,0.9,462264.1152763699
1950-01-18,6.454368902316519,0.9,464714.5609667894
1950-01-19,6.488730993223695,0.9,467188.63151210605
1950-01-20,6.523417373991324,0.9,469686.0509273753
1950-01-21,6.558424211495184,0.9,472206.5432276532
1950-01-22,6.59374767261104,0.9,474749.8324279949
1950-01-23,6.629383924214672,0.9,477315.64254345634
1950-01-24,6.665329133181848,0.9,479903.69758909306
1950-01-25,6.701579466388341,0.9,482513.7215799606
1950-01-26,6.738131090709924,0.9,485145.43853111455
1950-01-27,6.774980173022369,0.9,487798.5724576106
1950-01-28,6.812122880201449,0.9,490472.8473745043
1950-01-29,6.849555379122936,0.9,493167.98729685135
1950-01-30,6.887273836662604,0.9,495883.7162397074
1950-01-31,6.925274419696222,0.9,498619.75821812794
1950-02-01,6.963553295099565,0.9,501375.8372471687
1950-02-02,7.002106629748405,0.9,504151.67734188517
1950-02-03,7.040930590518515,0.9,506947.0025173331
1950-02-04,7.080021344285666,0.9,509761.53678856796
1950-02-05,7.119375057925631,0.9,512595.00417064544
1950-02-06,7.158987898314183,0.9,515447.1286786212
1950-02-07,7.198856032327095,0.9,518317.6343275509
1950-02-08,7.238975626840137,0.9,521206.24513248994
1950-02-09,7.279342848729082,0.9,524112.6851084939
1950-02-10,7.319953864869706,0.9,527036.6782706187
1950-02-11,7.360804842137777,0.9,529977.9486339199
1950-02-12,7.40189194740907,0.9,532936.2202134532
1950-02-13,7.443211347559355,0.9,535911.2170242736
1950-02-14,7.484759209464409,0.9,538902.6630814375
1950-02-15,7.5265317,0.9,541910.2824
1950-02-16,7.569996031739927,0.9,545039.7142852747
1950-02-17,7.616413250968898,0.9,548381.7540697607
1950-02-18,7.665470275129041,0.9,551913.859809291
1950-02-19,7.716854021662492,0.9,555613.4895596993
1950-02-20,7.7702514080113785,0.9,559458.1013768193
1950-02-21,7.825349351617836,0.9,563425.1533164842
1950-02-22,7.881834769923994,0.9,567492.1034345276
1950-02-23,7.939394580371986,0.9,571636.409786783
1950-02-24,7.997715700403944,0.9,575835.530429084
1950-02-25,8.056485047462,0.9,580066.923417264
1950-02-26,8.115389538988284,0.9,584308.0468071564
1950-02-27,8.174116092424928,0.9,588536.3586545947
1950-02-28,8.232351625214065,0.9,592729.3170154127
1950-03-01,8.289783054797828,0.85,563705.2477262523
1950-03-02,8.346097298618348,0.85,567534.6163060478
1950-03-03,8.400981274117756,0.85,571266.7266400073
1950-03-04,8.454121898738187,0.85,574880.2891141967
1950-03-05,8.505206089921767,0.85,578354.0141146801
1950-03-06,8.553920765110636,0.85,581666.6120275232
1950-03-07,8.599952841746916,0.85,584796.7932387904
1950-03-08,8.642989237272747,0.85,587723.2681345468
1950-03-09,8.68271686913026,0.85,590424.7471008578
1950-03-10,8.718822654761583,0.85,592879.9405237876
1950-03-11,8.75099351160885,0.85,595067.5587894018
1950-03-12,8.778916357114195,0.85,596966.3122837652
1950-03-13,8.802278108719747,0.85,598554.9113929428
1950-03-14,8.820765683867636,0.85,599812.0665029992
1950-03-15,8.834066,0.85,600716.488
1950-03-16,8.844553216744593,0.85,601429.6187386324
1950-03-17,8.854805301480392,0.85,602126.7605006666
1950-03-18,8.86481488327637,0.85,602807.4120627933
1950-03-19,8.874574591201489,0.85,603471.0722017012
1950-03-20,8.884077054324719,0.85,604117.2396940808
1950-03-21,8.893314901715023,0.85,604745.4133166216
1950-03-22,8.90228076244137,0.85,605355.0918460131
1950-03-23,8.910967265572726,0.85,605945.7740589452
1950-03-24,8.919367040178058,0.85,606516.9587321079
1950-03-25,8.927472715326337,0.85,607068.1446421909
1950-03-26,8.93527692008652,0.85,607598.8305658834
1950-03-27,8.942772283527582,0.85,608108.5152798755
1950-03-28,8.94995143471849,0.85,608596.6975608573
1950-03-29,8.956807002728203,0.85,609062.8761855178
1950-03-30,8.963331616625695,0.85,609506.5499305471
1950-03-31,8.969517905479927,0.85,609927.217572635
1950-04-01,8.975358498359872,0.8,574422.9438950319
1950-04-02,8.980846024334495,0.8,574774.1455574076
1950-04-03,8.985973112472756,0.8,575102.2791982564
1950-04-04,8.990732391843633,0.8,575406.8730779925
1950-04-05,8.995116491516082,0.8,575687.4554570293
1950-04-06,8.999118040559077,0.8,575943.5545957809
1950-04-07,9.002729668041585,0.8,576174.6987546615
1950-04-08,9.005944003032564,0.8,576380.4161940841
1950-04-09,9.008753674600992,0.8,576560.2351744635
1950-04-10,9.011151311815826,0.8,576713.683956213
1950-04-11,9.013129543746041,0.8,576840.2907997466
1950-04-12,9.014680999460596,0.8,576939.5839654781
1950-04-13,9.015798308028465,0.8,577011.0917138217
1950-04-14,9.01647409851861,0.8,577054.3423051911
1950-04-15,9.016701,0.8,577068.8640000001
1950-04-16,9.01405909052302,0.8,576899.7817934733
1950-04-17,9.00625961677856,0.8,576400.6154738279
1950-04-18,8.993491960796344,0.8,575583.485490966
1950-04-19,8.975945504606088,0.8,574460.5122947897
1950-04-20,8.953809630237512,0.8,573043.8163352008
1950-04-21,8.927273719720336,0.8,571345.5180621016
1950-04-22,8.896527155084282,0.8,569377.7379253941
1950-04-23,8.861759318359068,0.8,567152.5963749804
1950-04-24,8.823159591574415,0.8,564682.2138607625
1950-04-25,8.78091735676004,0.8,561978.7108326426
1950-04-26,8.735221995945667,0.8,559054.2077405227
1950-04-27,8.686262891161013,0.8,555920.8250343048
1950-04-28,8.634229424435798,0.8,552590.6831638911
1950-04-29,8.579310977799743,0.8,549075.9025791836
1950-04-30,8.521696933282568,0.8,545388.6037300844
1950-05-01,8.461576672913994,0.75,507694.6003748396
1950-05-02,8.399139578723737,0.75,503948.37472342426
1950-05-03,8.334575032741519,0.75,500074.5019644911
1950-05-04,8.26807241699706,0.75,496084.3450198236
1950-05-05,8.19982111352008,0.75,491989.26681120484
1950-05-06,8.1300105043403,0.75,487800.630260418
1950-05-07,8.05882997148744,0.75,483529.7982892463
1950-05-08,7.986468896991215,0.75,479188.1338194729
1950-05-09,7.913116662881349,0.75,474786.999772881
1950-05-10,7.838962651187564,0.75,470337.7590712538
1950-05-11,7.764196243939575,0.75,465851.7746363745
1950-05-12,7.689006823167105,0.75,461340.4093900263
1950-05-13,7.613583770899871,0.75,456815.0262539922
1950-05-14,7.538116469167597,0.75,452286.98815005575
1950-05-15,7.4627943,0.75,447767.658
1950-05-16,7.380931103507389,0.75,442855.8662104433
1950-05-17,7.286333048724461,0.75,437179.9829234676
1950-05-18,7.179928011067514,0.75,430795.6806640509
1950-05-19,7.06264386595285,0.75,423758.631957171
1950-05-20,6.935408488796769,0.75,416124.5093278062
1950-05-21,6.799149755015569,0.75,407948.9853009341
1950-05-22,6.654795540025552,0.75,399287.7324015331
1950-05-23,6.503273719243018,0.75,390196.42315458105
1950-05-24,6.345512168084267,0.75,380730.73008505604
1950-05-25,6.182438761965598,0.75,370946.3257179358
1950-05-26,6.014981376303311,0.75,360898.8825781986
1950-05-27,5.844067886513706,0.75,350644.0731908224
1950-05-28,5.670626168013086,0.75,340237.57008078514
1950-05-29,5.495584096217747,0.75,329735.0457730648
1950-05-30,5.319869546543991,0.75,319192.17279263947
1950-05-31,5.144410394408117,0.75,308664.6236644871
1950-06-01,4.9701345152264285,0.75,298208.07091358566
1950-06-02,4.797969784415221,0.75,287878.1870649133
1950-06-03,4.628844077390797,0.75,277730.6446434478
1950-06-04,4.4636852695694555,0.75,267821.1161741673
1950-06-05,4.303421236367497,0.75,258205.27418204985
1950-06-06,4.148979853201222,0.75,248938.79119207332
1950-06-07,4.001288995486932,0.75,240077.33972921592
1950-06-08,3.8612765386409227,0.75,231676.59231845537
1950-06-09,3.7298703580794985,0.75,223792.22148476992
1950-06-10,3.6079983292189564,0.75,216479.89975313738
1950-06-11,3.496588327475598,0.75,209795.29964853585
1950-06-12,3.3965682282657226,0.75,203794.09369594333
1950-06-13,3.3088659070056323,0.75,198531.95442033795
1950-06-14,3.234409239111624,0.75,194064.55434669743
1950-06-15,3.1741261,0.75,190447.566
1950-06-16,3.121496137616836,0.75,187289.76825701018
1950-06-17,3.0694371736473496,0.75,184166.23041884098
1950-06-18,3.0180343441165522,0.75,181082.06064699314
1950-06-19,2.9673727850494545,0.75,178042.36710296726
1950-06-20,2.917537632471068,0.75,175052.25794826407
1950-06-21,2.8686140224064034,0.75,172116.84134438421
1950-06-22,2.820687090880472,0.75,169241.2254528283
1950-06-23,2.7738419739182856,0.75,166430.51843509712
1950-06-24,2.7281638075448535,0.75,163689.82845269123
1950-06-25,2.683737727785189,0.75,161024.2636671113
1950-06-26,2.640648870664302,0.75,158438.93223985814
1950-06-27,2.598982372207204,0.75,155938.94233243226
1950-06-28,2.5588233684389055,0.75,153529.4021063343
1950-06-29,2.5202569953844187,0.75,151215.41972306513
1950-06-30,2.4833683890687537,0.75,149002.10334412524
1950-07-01,2.4482426855169215,0.78,152770.3435762559
1950-07-02,2.414965020753934,0.78,150693.8172950455
1950-07-03,2.3836205308048024,0.78,148737.92112221965
1950-07-04,2.354294351694537,0.78,146907.9675457391
1950-07-05,2.3270716194481498,0.78,145209.26905356455
1950-07-06,2.302037470090652,0.78,143647.1381336567
1950-07-07,2.279277039647053,0.78,142226.88727397614
1950-07-08,2.258875464142366,0.78,140953.82896248365
1950-07-09,2.240917879601601,0.78,139833.27568713992
1950-07-10,2.2254894220497694,0.78,138870.5399359056
1950-07-11,2.212675227511882,0.78,138070.93419674144
1950-07-12,2.2025604320129504,0.78,137439.7709576081
1950-07-13,2.195230171577985,0.78,136982.3627064663
