date,et0_mm_day,kc,water_m3_day
1952-11-03,7.654504916190965,0.92,809846.6201330042
1952-11-04,7.884133968185628,0.92,834141.3738340396
1952-11-05,8.106445795357068,0.92,857661.9651487778
1952-11-06,8.319806039969858,0.92,880235.479028811
1952-11-07,8.522580344288569,0.92,901689.0004257306
1952-11-08,8.713134350577773,0.92,921849.6142911285
1952-11-09,8.889833701102042,0.92,940544.405576596
1952-11-10,9.051044038125944,0.92,957600.459233725
1952-11-11,9.195131003914055,0.92,972844.860214107
1952-11-12,9.320460240730943,0.92,986104.6934693338
1952-11-13,9.425397390841184,0.92,997207.0439509972
1952-11-14,9.508308096509346,0.92,1005978.996610689
1952-11-15,9.567558,0.92,1012247.6364
1952-11-16,9.613309320845849,0.92,1017088.1261454908
1952-11-17,9.656878045435414,0.92,1021697.6972070669
1952-11-18,9.698360466316995,0.92,1026086.5373363382
1952-11-19,9.737852876038897,0.92,1030264.8342849152
1952-11-20,9.775451567149423,0.92,1034242.775804409
1952-11-21,9.811252832196875,0.92,1038030.5496464295
1952-11-22,9.845352963729551,0.92,1041638.3435625866
1952-11-23,9.877848254295762,0.92,1045076.3453044916
1952-11-24,9.908834996443806,0.92,1048354.7426237549
1952-11-25,9.938409482721983,0.92,1051483.7232719858
1952-11-26,9.966668005678603,0.92,1054473.4750007961
1952-11-27,9.993706857861959,0.92,1057334.1855617953
1952-11-28,10.019622331820358,0.92,1060076.042706594
1952-11-29,10.044510720102108,0.92,1062709.2341868032
1952-11-30,10.068468315255503,0.92,1065243.9477540324
1952-12-01,10.091591409828851,0.92,1067690.3711598925
1952-12-02,10.11397629637045,0.92,1070058.6921559935
1952-12-03,10.135719267428609,0.92,1072359.098493947
1952-12-04,10.156916615551621,0.92,1074601.7779253614
1952-12-05,10.177664633287797,0.92,1076796.9182018489
1952-12-06,10.19805961318544,0.92,1078954.7070750198
1952-12-07,10.218197847792846,0.92,1081085.3322964832
1952-12-08,10.238175629658324,0.92,1083198.9816178507
1952-12-09,10.25808925133017,0.92,1085305.8427907322
1952-12-10,10.278035005356694,0.92,1087416.1035667383
1952-12-11,10.29810918428619,0.92,1089539.951697479
1952-12-12,10.318408080666966,0.92,1091687.574934565
1952-12-13,10.339027987047325,0.92,1093869.1610296073
1952-12-14,10.360065195975569,0.92,1096094.897734215
1952-12-15,10.381616,0.92,1098374.9727999999
1952-12-16,10.402987237791953,0.92,1100636.0497583887
1952-12-17,10.423468535388674,0.92,1102802.9710441218
1952-12-18,10.44313036638732,0.92,1104883.1927637786
1952-12-19,10.462043204385054,0.92,1106884.1710239388
1952-12-20,10.480277522979032,0.92,1108813.3619311817
1952-12-21,10.497903795766415,0.92,1110678.2215920868
1952-12-22,10.514992496344364,0.92,1112486.2061132337
1952-12-23,10.531614098310037,0.92,1114244.771601202
1952-12-24,10.547839075260597,0.92,1115961.3741625713
1952-12-25,10.563737900793198,0.92,1117643.4699039203
1952-12-26,10.579381048505006,0.92,1119298.5149318296
1952-12-27,10.594838991993177,0.92,1120933.9653528782
1952-12-28,10.61018220485487,0.92,1122557.2772736454
1952-12-29,10.625481160687247,0.92,1124175.9068007108
1952-12-30,10.640806333087468,0.92,1125797.3100406541
1952-12-31,10.656228195652691,0.92,1127428.9431000547
1953-01-01,10.671817221980078,0.9,1104533.0824749381
1953-01-02,10.687643885666786,0.9,1106171.1421665123
1953-01-03,10.703778660309975,0.9,1107841.0913420825
