date,et0_mm_day,kc,water_m3_day
1950-01-01,5.7868586,0.9,1562451.8220000002
1950-01-02,5.7868586,0.9,1562451.8220000002
1950-01-03,5.7868586,0.9,1562451.8220000002
1950-01-04,5.7868586,0.9,1562451.8220000002
1950-01-05,5.7868586,0.9,1562451.8220000002
1950-01-06,5.7868586,0.9,1562451.8220000002
1950-01-07,5.7868586,0.9,1562451.8220000002
1950-01-08,5.7868586,0.9,1562451.8220000002
1950-01-09,5.7868586,0.9,1562451.8220000002
1950-01-10,5.7868586,0.9,1562451.8220000002
1950-01-11,5.7868586,0.9,1562451.8220000002
1950-01-12,5.7868586,0.9,1562451.8220000002
1950-01-13,5.7868586,0.9,1562451.8220000002
1950-01-14,5.7868586,0.9,1562451.8220000002
1950-01-15,5.7868586,0.9,1562451.8220000002
1950-01-16,5.812524358047955,0.9,1569381.576672948
1950-01-17,5.840093029991156,0.9,1576825.118097612
1950-01-18,5.869517618329986,0.9,1584769.7569490962
1950-01-19,5.900751125564832,0.9,1593202.8039025045
1950-01-20,5.933746554196075,0.9,1602111.5696329402
1950-01-21,5.968456906724098,0.9,1611483.3648155066
1950-01-22,6.004835185649286,0.9,1621305.5001253071
1950-01-23,6.042834393472023,0.9,1631565.2862374464
1950-01-24,6.082407532692689,0.9,1642250.0338270261
1950-01-25,6.12350760581167,0.9,1653347.0535691509
1950-01-26,6.166087615329349,0.9,1664843.6561389244
1950-01-27,6.210100563746109,0.9,1676727.1522114496
1950-01-28,6.255499453562336,0.9,1688984.8524618307
1950-01-29,6.302237287278409,0.9,1701604.0675651703
1950-01-30,6.350267067394714,0.9,1714572.108196573
1950-01-31,6.399541796411635,0.9,1727876.2850311412
1950-02-01,6.450014476829554,0.9,1741503.9087439796
1950-02-02,6.501638111148856,0.9,1755442.2900101913
1950-02-03,6.554365701869923,0.9,1769678.7395048793
1950-02-04,6.608150251493138,0.9,1784200.5679031473
1950-02-05,6.662944762518886,0.9,1798995.0858800993
1950-02-06,6.718702237447549,0.9,1814049.6041108384
1950-02-07,6.775375678779513,0.9,1829351.4332704686
1950-02-08,6.832918089015159,0.9,1844887.884034093
1950-02-09,6.89128247065487,0.9,1860646.267076815
1950-02-10,6.950421826199031,0.9,1876613.8930737386
1950-02-11,7.010289158148026,0.9,1892778.0726999668
1950-02-12,7.070837469002235,0.9,1909126.1166306036
1950-02-13,7.132019761262047,0.9,1925645.3355407526
1950-02-14,7.19378903742784,0.9,1942323.0401055168
1950-02-15,7.2560983,0.9,1959146.541
1950-02-16,7.320326662519514,0.9,1976488.1988802687
1950-02-17,7.387786229392752,0.9,1994702.2819360432
1950-02-18,7.458329489418171,0.9,2013748.9621429064
1950-02-19,7.531808931394229,0.9,2033588.4114764421
1950-02-20,7.608077044119383,0.9,2054180.801912233
1950-02-21,7.6869863163920895,0.9,2075486.3054258642
1950-02-22,7.7683892370108065,0.9,2097465.093992918
1950-02-23,7.85213829477399,0.9,2120077.3395889774
1950-02-24,7.9380859784801,0.9,2143283.214189627
1950-02-25,8.026084776927592,0.9,2167042.8897704496
1950-02-26,8.115987178914919,0.9,2191316.5383070284
1950-02-27,8.207645673240545,0.9,2216064.3317749472
1950-02-28,8.300912748702928,0.9,2241246.4421497905
1950-03-01,8.395640894100517,0.85,2140888.4279956315
1950-03-02,8.491682598231776,0.85,2165379.062549103
1950-03-03,8.588890349895163,0.85,2190167.0392232668
1950-03-04,8.687116637889128,0.85,2215214.7426617276
1950-03-05,8.786213951012135,0.85,2240484.5575080947
1950-03-06,8.88603477806264,0.85,2265938.868405973
1950-03-07,8.986431607839101,0.85,2291540.0599989705
1950-03-08,9.08725692913997,0.85,2317250.5169306924
1950-03-09,9.188363230763711,0.85,2343032.6238447465
1950-03-10,9.289603001508777,0.85,2368848.765384738
1950-03-11,9.390828730173624,0.85,2394661.326194274
1950-03-12,9.491892905556714,0.85,2420432.690916962
1950-03-13,9.592648016456502,0.85,2446125.2441964084
1950-03-14,9.692946551671444,0.85,2471701.370676218
1950-03-15,9.792641,0.85,2497123.4549999996
1950-03-16,9.895602774369838,0.85,2523378.7074643085
1950-03-17,10.005366604146358,0.85,2551368.4840573207
1950-03-18,10.121279952784606,0.85,2580926.3879600745
1950-03-19,10.242690283739623,0.85,2611886.022353604
1950-03-20,10.368945060466459,0.85,2644080.990418947
1950-03-21,10.499391746420153,0.85,2677344.895337139
1950-03-22,10.633377805055757,0.85,2711511.340289218
1950-03-23,10.770250699828315,0.85,2746413.92845622
1950-03-24,10.909357894192867,0.85,2781886.263019181
1950-03-25,11.050046851604463,0.85,2817761.947159138
1950-03-26,11.191665035518147,0.85,2853874.5840571276
1950-03-27,11.333559909388965,0.85,2890057.776894186
1950-03-28,11.475078936671963,0.85,2926145.1288513504
1950-03-29,11.615569580822182,0.85,2961970.243109656
1950-03-30,11.754379305294671,0.85,2997366.7228501416
1950-03-31,11.890855573544474,0.85,3032168.171253841
1950-04-01,12.024345849026636,0.8,2885843.003766393
1950-04-02,12.154197595196207,0.8,2917007.4228470903
1950-04-03,12.279758275508224,0.8,2947141.9861219735
1950-04-04,12.400375353417736,0.8,2976090.0848202566
1950-04-05,12.515396292379789,0.8,3003695.11017115
1950-04-06,12.624168555849426,0.8,3029800.453403862
1950-04-07,12.726039607281699,0.8,3054249.505747608
1950-04-08,12.820356910131647,0.8,3076885.658431595
1950-04-09,12.906467927854312,0.8,3097552.302685035
1950-04-10,12.983720123904746,0.8,3116092.8297371394
1950-04-11,13.051460961737991,0.8,3132350.630817118
1950-04-12,13.109037904809096,0.8,3146169.0971541833
1950-04-13,13.1557984165731,0.8,3157391.6199775445
1950-04-14,13.191089960485055,0.8,3165861.5905164136
1950-04-15,13.21426,0.8,3171422.4
1950-04-16,13.230466122294885,0.8,3175311.8693507724
1950-04-17,13.245360108304878,0.8,3178886.4259931706
1950-04-18,13.259030712122367,0.8,3182167.370909368
1950-04-19,13.271566687839735,0.8,3185176.0050815367
1950-04-20,13.283056789549367,0.8,3187933.6294918484
1950-04-21,13.293589771343644,0.8,3190461.545122475
1950-04-22,13.303254387314956,0.8,3192781.0529555897
1950-04-23,13.31213939155568,0.8,3194913.4539733636
1950-04-24,13.32033353815821,0.8,3196880.0491579706
1950-04-25,13.327925581214924,0.8,3198702.1394915823
1950-04-26,13.335004274818203,0.8,3200401.0259563695
1950-04-27,13.341658373060442,0.8,3201998.0095345066
1950-04-28,13.347976630034015,0.8,3203514.3912081635
1950-04-29,13.354047799831312,0.8,3204971.471959515
1950-04-30,13.359960636544718,0.8,3206390.5527707324
1950-05-01,13.365803894266612,0.75,3007305.876209988
1950-05-02,13.371666327089384,0.75,3008624.9235951114
1950-05-03,13.377636689105415,0.75,3009968.2550487183
1950-05-04,13.38380373440709,0.75,3011355.8402415956
1950-05-05,13.390256217086796,0.75,3012807.6488445294
1950-05-06,13.397082891236916,0.75,3014343.6505283057
1950-05-07,13.40437251094983,0.75,3015983.814963712
1950-05-08,13.41221383031793,0.75,3017748.111821534
1950-05-09,13.420695603433593,0.75,3019656.5107725584
1950-05-10,13.429906584389208,0.75,3021728.9814875717
1950-05-11,13.439935527277159,0.75,3023985.4936373606
1950-05-12,13.45087118618983,0.75,3026446.0168927116
1950-05-13,13.462802315219601,0.75,3029130.52092441
1950-05-14,13.475817668458864,0.75,3032058.9754032446
1950-05-15,13.490006,0.75,3035251.3499999996
1950-05-16,13.507534446455908,0.75,3039195.2504525795
1950-05-17,13.530250507194152,0.75,3044306.364118684
1950-05-18,13.557763480439114,0.75,3050496.7830988006
1950-05-19,13.589682664415164,0.75,3057678.599493412
1950-05-20,13.62561735734669,0.75,3065763.905403005
1950-05-21,13.665176857458063,0.75,3074664.792928064
1950-05-22,13.707970462973664,0.75,3084293.3541690744
1950-05-23,13.753607472117872,0.75,3094561.6812265213
1950-05-24,13.801697183115067,0.75,3105381.86620089
