date,et0_mm_day,kc,water_m3_day
1950-01-01,16.90638,0.9,4412565.18
1950-01-02,16.90638,0.9,4412565.18
1950-01-03,16.90638,0.9,4412565.18
1950-01-04,16.90638,0.9,4412565.18
1950-01-05,16.90638,0.9,4412565.18
1950-01-06,16.90638,0.9,4412565.18
1950-01-07,16.90638,0.9,4412565.18
1950-01-08,16.90638,0.9,4412565.18
1950-01-09,16.90638,0.9,4412565.18
1950-01-10,16.90638,0.9,4412565.18
1950-01-11,16.90638,0.9,4412565.18
1950-01-12,16.90638,0.9,4412565.18
1950-01-13,16.90638,0.9,4412565.18
1950-01-14,16.90638,0.9,4412565.18
1950-01-15,16.90638,0.9,4412565.18
1950-01-16,17.067049610851157,0.9,4454499.948432151
1950-01-17,17.220928873390022,0.9,4494662.435954796
1950-01-18,17.368121016988976,0.9,4533079.585434123
1950-01-19,17.508729271020393,0.9,4569778.339736323
1950-01-20,17.642856864856643,0.9,4604785.6417275835
1950-01-21,17.77060702787011,0.9,4638128.434274099
1950-01-22,17.892082989433163,0.9,4669833.660242056
1950-01-23,18.00738797891818,0.9,4699928.262497646
1950-01-24,18.11662522569754,0.9,4728439.183907058
1950-01-25,18.219897959143616,0.9,4755393.367336484
1950-01-26,18.31730940862878,0.9,4780817.755652112
1950-01-27,18.408962803525416,0.9,4804739.291720133
1950-01-28,18.494961373205893,0.9,4827184.918406738
1950-01-29,18.57540834704259,0.9,4848181.578578115
1950-01-30,18.650406954407877,0.9,4867756.215100456
1950-01-31,18.72006042467414,0.9,4885935.770839951
1950-02-01,18.78447198721375,0.9,4902747.188662789
1950-02-02,18.84374487139908,0.9,4918217.41143516
1950-02-03,18.897982306602504,0.9,4932373.3820232535
1950-02-04,18.947287522196405,0.9,4945242.043293263
1950-02-05,18.991763747553154,0.9,4956850.338111374
1950-02-06,19.031514212045128,0.9,4967225.209343778
1950-02-07,19.0666421450447,0.9,4976393.599856667
1950-02-08,19.09725077592425,0.9,4984382.452516229
1950-02-09,19.12344333405615,0.9,4991218.710188656
1950-02-10,19.14532304881278,0.9,4996929.315740136
1950-02-11,19.162993149566518,0.9,5001541.212036862
1950-02-12,19.17655686568973,0.9,5005081.341945019
1950-02-13,19.186117426554798,0.9,5007576.648330802
1950-02-14,19.191778061534094,0.9,5009054.074060398
1950-02-15,19.193642,0.9,5009540.562
1950-02-16,19.187853762105796,0.9,5008029.831909614
1950-02-17,19.170827463863294,0.9,5003585.96806832
1950-02-18,19.143070728432654,0.9,4996341.460120923
1950-02-19,19.105091178974043,0.9,4986428.797712225
1950-02-20,19.057396438647626,0.9,4973980.47048703
1950-02-21,19.000494130613557,0.9,4959128.9680901375
1950-02-22,18.93489187803201,0.9,4942006.780166354
1950-02-23,18.861097304063144,0.9,4922746.39636048
1950-02-24,18.779618031867116,0.9,4901480.306317317
1950-02-25,18.690961684604098,0.9,4878340.999681669
1950-02-26,18.59563588543425,0.9,4853460.966098339
1950-02-27,18.494148257517733,0.9,4826972.695212129
1950-02-28,18.387006424014714,0.9,4799008.67666784
1950-03-01,18.274718008085355,0.85,4504717.98899304
1950-03-02,18.15779063288982,0.85,4475895.3910073405
1950-03-03,18.03673192158827,0.85,4446054.418671509
1950-03-04,17.91204949734087,0.85,4415320.201094525
1950-03-05,17.784250983307782,0.85,4383817.867385369
1950-03-06,17.653844002649173,0.85,4351672.546653021
1950-03-07,17.521336178525196,0.85,4319009.36800646
1950-03-08,17.387235134096024,0.85,4285953.46055467
1950-03-09,17.25204849252182,0.85,4252629.953406629
1950-03-10,17.116283876962743,0.85,4219163.975671316
1950-03-11,16.980448910578957,0.85,4185680.656457713
1950-03-12,16.845051216530628,0.85,4152305.1248748
1950-03-13,16.710598417977916,0.85,4119162.5100315562
1950-03-14,16.577598138080987,0.85,4086377.9410369634
1950-03-15,16.446558,0.85,4054076.547
1950-03-16,16.310024833264617,0.85,4020421.1213997276
1950-03-17,16.160811132497365,0.85,3983639.9441606007
1950-03-18,15.999823018497718,0.85,3943956.3740596874
1950-03-19,15.827966612065138,0.85,3901593.7698740563
1950-03-20,15.646148033999099,0.85,3856775.4903807775
1950-03-21,15.455273405099073,0.85,3809724.8943569213
1950-03-22,15.256248846164523,0.85,3760665.3405795544
1950-03-23,15.049980477994927,0.85,3709820.1878257496
1950-03-24,14.837374421389745,0.85,3657412.794872572
1950-03-25,14.619336797148454,0.85,3603666.5204970944
1950-03-26,14.396773726070519,0.85,3548804.723476383
1950-03-27,14.170591328955414,0.85,3493050.762587509
1950-03-28,13.941695726602601,0.85,3436627.996607541
1950-03-29,13.710993039811559,0.85,3379759.784313549
1950-03-30,13.47938938938175,0.85,3322669.484482601
1950-03-31,13.247790896112646,0.85,3265580.4558917675
1950-04-01,13.017103680803718,0.8,3019968.0539464625
