period_index,start_day,end_day_exclusive,duration_days,total_inflow,total_evaporation,total_drink_water_met,total_unmet_drink_water,total_food_water_demand,total_food_water_met,total_unmet_food_water,total_food_produced,total_production_release,total_generated_electricity_kwh,total_generated_electricity_mwh,total_spill,total_release_for_routing,total_downstream_release,total_routing_loss,total_energy_value
10,10,11,1,2126.3600000027777,57,18.6,102.15,316.6799999933584,69.4399999972224,247.23999999613602,83.328,1820.8600000027777,210.05905591562498,0.210059055915625,82.39999999999998,1903.2600000027776,1903.2600000027776,0,109.90820179783282
11,11,12,1,2114.5600000027775,57,18.6,102.15,316.6799999933584,69.4399999972224,247.23999999613602,83.328,1809.0600000027778,206.84786837312498,0.206847868373125,82.39999999999998,1891.4600000027776,1891.4600000027776,0,108.10833118026156
12,12,13,1,1889.4600000027776,57,18.6,102.15,316.6799999933584,69.4399999972224,247.23999999613602,83.328,1583.9600000027776,145.590383981875,0.145590383981875,82.39999999999998,1666.3600000027775,1666.3600000027775,0,73.77351117896593
13,13,14,1,2277.4200000055553,57,120.75,0,316.6799999933584,274.68999999722246,41.98999999613599,413.9620909148002,1664.5200000055554,167.51354232363087,0.16751354232363086,82.39999999999998,1746.9200000055553,1746.9200000055553,0,86.0614414295201
14,14,15,1,2385.9200000055553,57,120.75,0,316.6799999933584,274.68999999722246,41.98999999613599,413.9620909148002,1773.0200000055554,197.04013964238086,0.19704013964238087,82.39999999999998,1855.4200000055553,1855.4200000055553,0,102.61109922667947
15,15,16,1,2385.9200000055553,57,120.75,0,316.6799999933584,274.68999999722246,41.98999999613599,413.9620909148002,1773.0200000055554,197.04013964238086,0.19704013964238087,82.39999999999998,1855.4200000055553,1855.4200000055553,0,102.61109922667947
16,16,17,1,2246.9200000055553,57,120.75,0,316.6799999933584,135.6899999972224,180.98999999613602,186.5075454561192,1773.0200000055554,197.04013964238086,0.19704013964238087,82.39999999999998,1855.4200000055553,1855.4200000055553,0,102.61109922667947
17,17,18,1,2103.6700000055553,57,34,86.75,316.6799999933584,79.1899999972224,237.48999999613602,94.05299999989276,1773.0200000055554,197.04013964238086,0.19704013964238087,82.39999999999998,1855.4200000055553,1855.4200000055553,0,102.61109922667947
18,18,19,1,2297.4200000055553,57,34,86.75,316.6799999933584,79.1899999972224,237.48999999613602,94.05299999989276,1966.7700000055554,197.04013964238086,0.19704013964238087,82.39999999999998,2049.1700000055553,2049.1700000055553,0,102.61109922667947
19,19,20,1,2300.2200000055554,57,34,86.75,316.6799999933584,79.1899999972224,237.48999999613602,94.05299999989276,1969.5700000055554,197.80211634738086,0.19780211634738085,82.39999999999998,2051.9700000055554,2051.9700000055554,0,103.03818716983197
20,20,21,1,2345.260000002778,57,34,86.75,316.6799999933584,79.1899999972224,237.48999999613602,94.05299999989276,2014.6100000027777,210.05905591562498,0.210059055915625,82.39999999999998,2097.010000002778,2097.010000002778,0,109.90820179783282
21,21,22,1,2345.260000002778,57,34,86.75,316.6799999933584,79.1899999972224,237.48999999613602,94.05299999989276,2014.6100000027777,210.05905591562498,0.210059055915625,112.39999999999998,2127.010000002778,2127.010000002778,0,109.90820179783282
22,22,23,1,2345.260000002778,57,34,86.75,316.6799999933584,79.1899999972224,237.48999999613602,94.05299999989276,2014.6100000027777,210.05905591562498,0.210059055915625,125.89999999999998,2140.510000002778,2140.510000002778,0,109.90820179783282
