date,water_m3_s
1950-10-24,235.407670
1950-10-25,234.528732
1950-10-26,233.587339
1950-10-27,232.583313
1950-10-28,231.517010
1950-10-29,230.389335
1950-10-30,229.201747
1950-10-31,227.956271
1950-11-01,226.655492
1950-11-02,225.302558
1950-11-03,223.901168
1950-11-04,222.455565
1950-11-05,220.970518
1950-11-06,219.451304
1950-11-07,217.903685
1950-11-08,216.333879
1950-11-09,214.748531
1950-11-10,213.154675
1950-11-11,211.559697
1950-11-12,209.971290
1950-11-13,208.397404
1950-11-14,206.846200
1950-11-15,205.325988
1950-11-16,203.772888
1950-11-17,202.124289
1950-11-18,200.390594
1950-11-19,198.582340
1950-11-20,196.710192
1950-11-21,194.784931
1950-11-22,192.817442
1950-11-23,190.818710
1950-11-24,188.799809
1950-11-25,186.771897
1950-11-26,184.746205
1950-11-27,182.734036
1950-11-28,180.746755
1950-11-29,178.795790
1950-11-30,176.892621
1950-12-01,175.048780
1950-12-02,173.275851
1950-12-03,171.585460
1950-12-04,169.989283
1950-12-05,168.499037
1950-12-06,167.126483
1950-12-07,165.883428
1950-12-08,164.781722
1950-12-09,163.833263
1950-12-10,163.050000
1950-12-11,162.443929
1950-12-12,162.027107
1950-12-13,161.811647
1950-12-14,161.809728
1950-12-15,162.033600
1950-12-16,162.379790
1950-12-17,162.735674
1950-12-18,163.099823
1950-12-19,163.470812
1950-12-20,163.847214
1950-12-21,164.227601
1950-12-22,164.610547
1950-12-23,164.994626
1950-12-24,165.378409
1950-12-25,165.760472
1950-12-26,166.139385
1950-12-27,166.513724
1950-12-28,166.882061
1950-12-29,167.242969
1950-12-30,167.595022
1950-12-31,167.936792
1951-01-01,168.266853
1951-01-02,168.583778
1951-01-03,168.886140
1951-01-04,169.172513
1951-01-05,169.441469
1951-01-06,169.691582
1951-01-07,169.921425
1951-01-08,170.129572
1951-01-09,170.314594
1951-01-10,170.475066
1951-01-11,170.609561
1951-01-12,170.716652
1951-01-13,170.794912
1951-01-14,170.842914
1951-01-15,170.859232
1951-01-16,170.820511
1951-01-17,170.707750
1951-01-18,170.526056
1951-01-19,170.280535
1951-01-20,169.976293
1951-01-21,169.618437
1951-01-22,169.212072
1951-01-23,168.762305
1951-01-24,168.274242
1951-01-25,167.752989
1951-01-26,167.203651
1951-01-27,166.631337
1951-01-28,166.041150
1951-01-29,165.438199
1951-01-30,164.827588
1951-01-31,164.214424
1951-02-01,163.603813
1951-02-02,163.000861
1951-02-03,162.410675
1951-02-04,161.838360
1951-02-05,161.289023
1951-02-06,160.767770
1951-02-07,160.279706
1951-02-08,159.829939
1951-02-09,159.423575
1951-02-10,159.065718
1951-02-11,158.761477
1951-02-12,158.515956
1951-02-13,158.334262
1951-02-14,158.221501
1951-02-15,158.182779
1951-02-16,158.488488
1951-02-17,159.380033
1951-02-18,160.820833
1951-02-19,162.776238
1951-02-20,165.213001
1951-02-21,168.098774
1951-02-22,171.401654
1951-02-23,175.089757
1951-02-24,179.130828
1951-02-25,183.491893
1951-02-26,188.138943
1951-02-27,193.036655
1951-02-28,198.148150
1951-03-01,203.434790
1951-03-02,208.856005
1951-03-03,214.369164
1951-03-04,219.929478
1951-03-05,225.489935
1951-03-06,231.001286
1951-03-07,236.412050
1951-03-08,241.668567
1951-03-09,246.715084
1951-03-10,251.493876
1951-03-11,255.945405
1951-03-12,260.008515
1951-03-13,263.620666
1951-03-14,266.718198
1951-03-15,269.236638
1951-03-16,271.453326
1951-03-17,273.688883
1951-03-18,275.943345
1951-03-19,278.216751
1951-03-20,280.509135
1951-03-21,282.820534
1951-03-22,285.150982
1951-03-23,287.500512
1951-03-24,289.869157
1951-03-25,292.256950
1951-03-26,294.663921
1951-03-27,297.090102
1951-03-28,299.535524
1951-03-29,302.000215
1951-03-30,304.484205
1951-03-31,306.987524
1951-04-01,309.510199
1951-04-02,312.052258
1951-04-03,314.613730
1951-04-04,317.194642
1951-04-05,319.795021
1951-04-06,322.414894
1951-04-07,325.054289
1951-04-08,327.713231
1951-04-09,330.391748
1951-04-10,333.089867
1951-04-11,335.807614
1951-04-12,338.545016
1951-04-13,341.302101
1951-04-14,344.078895
1951-04-15,346.875427
1951-04-16,349.641398
1951-04-17,352.326369
1951-04-18,354.930244
1951-04-19,357.453071
1951-04-20,359.895075
1951-04-21,362.256686
1951-04-22,364.538569
1951-04-23,366.741650
1951-04-24,368.867143
1951-04-25,370.916568
1951-04-26,372.891774
1951-04-27,374.794958
1951-04-28,376.628682
1951-04-29,378.395888
1951-04-30,380.099907
1951-05-01,381.744476
1951-05-02,383.333745
1951-05-03,384.872282
1951-05-04,386.365079
1951-05-05,387.817559
1951-05-06,389.235572
1951-05-07,390.625397
1951-05-08,391.993743
1951-05-09,393.347737
1951-05-10,394.694923
1951-05-11,396.043255
1951-05-12,397.401082
1951-05-13,398.777139
1951-05-14,400.180534
1951-05-15,401.620729
1951-05-16,403.133366
1951-05-17,404.739990
1951-05-18,406.429117
1951-05-19,408.189180
1951-05-20,410.008510
1951-05-21,411.875329
1951-05-22,413.777731
1951-05-23,415.703681
1951-05-24,417.640998
1951-05-25,419.577357
1951-05-26,421.500283
1951-05-27,423.397145
1951-05-28,425.255164
1951-05-29,427.061406
1951-05-30,428.802794
1951-05-31,430.466108
1951-06-01,432.037997
1951-06-02,433.504983
1951-06-03,434.853479
1951-06-04,436.069797
1951-06-05,437.140169
1951-06-06,438.050758
1951-06-07,438.787681
1951-06-08,439.337028
1951-06-09,439.684888
1951-06-10,439.817371
1951-06-11,439.720636
1951-06-12,439.380920
1951-06-13,438.784566
1951-06-14,437.918059
1951-06-15,436.768060
1951-06-16,434.866141
1951-06-17,431.798014
1951-06-18,427.632736
1951-06-19,422.440908
1951-06-20,416.294857
1951-06-21,409.268801
1951-06-22,401.438974
1951-06-23,392.883739
1951-06-24,383.683664
1951-06-25,373.921580
1951-06-26,363.682606
1951-06-27,353.054157
1951-06-28,342.125916
1951-06-29,330.989786
1951-06-30,319.739818
1951-07-01,308.472105
1951-07-02,297.284659
1951-07-03,286.277255
1951-07-04,275.551255
1951-07-05,265.209398
1951-07-06,255.355577
1951-07-07,246.094575
1951-07-08,237.531784
1951-07-09,229.772900
1951-07-10,222.923581
1951-07-11,217.089093
1951-07-12,212.373921
1951-07-13,208.881356
1951-07-14,206.713054
1951-07-15,205.968576
1951-07-16,205.955819
1951-07-17,205.918145
1951-07-18,205.856448
1951-07-19,205.771621
1951-07-20,205.664558
1951-07-21,205.536147
1951-07-22,205.387278
1951-07-23,205.218839
1951-07-24,205.031717
1951-07-25,204.826797
1951-07-26,204.604966
1951-07-27,204.367107
1951-07-28,204.114104
1951-07-29,203.846840
1951-07-30,203.566198
1951-07-31,203.273060
1951-08-01,202.968308
1951-08-02,202.652823
1951-08-03,202.327488
1951-08-04,201.993184
1951-08-05,201.650792
1951-08-06,201.301195
1951-08-07,200.945275
1951-08-08,200.583915
1951-08-09,200.217996
1951-08-10,199.848403
1951-08-11,199.476021
1951-08-12,199.101733
1951-08-13,198.726426
1951-08-14,198.350985
1951-08-15,197.976300
1951-08-16,197.762907
1951-08-17,197.856890
1951-08-18,198.237207
1951-08-19,198.882564
1951-08-20,199.771504
1951-08-21,200.882503
1951-08-22,202.194050
1951-08-23,203.684724
1951-08-24,205.333270
1951-08-25,207.118667
1951-08-26,209.020184
1951-08-27,211.017444
1951-08-28,213.090468
1951-08-29,215.219727
1951-08-30,217.386178
1951-08-31,219.571298
1951-09-01,221.757116
1951-09-02,223.926237
1951-09-03,226.061857
1951-09-04,228.147777
1951-09-05,230.168414
1951-09-06,232.108797
1951-09-07,233.954568
1951-09-08,235.691971
1951-09-09,237.307838
1951-09-10,238.789568
1951-09-11,240.125105
1951-09-12,241.302904
1951-09-13,242.311894
1951-09-14,243.141441
1951-09-15,243.781295
1951-09-16,244.291117
1951-09-17,244.739546
1951-09-18,245.129945
1951-09-19,245.465526
1951-09-20,245.749354
1951-09-21,245.984352
1951-09-22,246.173309
1951-09-23,246.318883
1951-09-24,246.423602
1951-09-25,246.489871
1951-09-26,246.519972
1951-09-27,246.516065
1951-09-28,246.480194
1951-09-29,246.414280
1951-09-30,246.320129
1951-10-01,246.199423
1951-10-02,246.053728
1951-10-03,245.884482
1951-10-04,245.693001
1951-10-05,245.480471
1951-10-06,245.247944
1951-10-07,244.996338
1951-10-08,244.726427
1951-10-09,244.438837
1951-10-10,244.134041
1951-10-11,243.812351
1951-10-12,243.473909
1951-10-13,243.118682
1951-10-14,242.746451
1951-10-15,242.356801
1951-10-16,241.934497
1951-10-17,241.462645
1951-10-18,240.938331
1951-10-19,240.358870
1951-10-20,239.721850
1951-10-21,239.025179
1951-10-22,238.267118
1951-10-23,237.446315
1951-10-24,236.561839
1951-10-25,235.613207
1951-10-26,234.600404
1951-10-27,233.523903
1951-10-28,232.384685
1951-10-29,231.184243
1951-10-30,229.924600
1951-10-31,228.608305
1951-11-01,227.238437
1951-11-02,225.818604
1951-11-03,224.352932
1951-11-04,222.846058
1951-11-05,221.303115
1951-11-06,219.729711
1951-11-07,218.131914
1951-11-08,216.516218
1951-11-09,214.889521
1951-11-10,213.259087
1951-11-11,211.632513
1951-11-12,210.017688
1951-11-13,208.422745
1951-11-14,206.856018
1951-11-15,205.325988
1951-11-16,203.762906
1951-11-17,202.098792
1951-11-18,200.344947
1951-11-19,198.512782
1951-11-20,196.613797
1951-11-21,194.659573
1951-11-22,192.661759
1951-11-23,190.632061
1951-11-24,188.582234
1951-11-25,186.524074
1951-11-26,184.469408
1951-11-27,182.430097
1951-11-28,180.418022
1951-11-29,178.445089
1951-11-30,176.523226
1951-12-01,174.664380
1951-12-02,172.880520
1951-12-03,171.183643
1951-12-04,169.585773
1951-12-05,168.098967
1951-12-06,166.735324
1951-12-07,165.506993
1951-12-08,164.426178
1951-12-09,163.505150
1951-12-10,162.756264
1951-12-11,162.191964
1951-12-12,161.824801
1951-12-13,161.667451
1951-12-14,161.732727
1951-12-15,162.033600
1951-12-16,162.454743
1951-12-17,162.872345
1951-12-18,163.286782
1951-12-19,163.698429
1951-12-20,164.107664
1951-12-21,164.514862
1951-12-22,164.920399
1951-12-23,165.324652
1951-12-24,165.727995
1951-12-25,166.130806
1951-12-26,166.533460
1951-12-27,166.936333
1951-12-28,167.339802
1951-12-29,167.744243
1951-12-30,168.150031
1951-12-31,168.557542
1952-01-01,168.967153
1952-01-02,169.379240
1952-01-03,169.794179
1952-01-04,170.212345
1952-01-05,170.634115
1952-01-06,171.059865
1952-01-07,171.489971
1952-01-08,171.924809
1952-01-09,172.364755
1952-01-10,172.810185
1952-01-11,173.261475
1952-01-12,173.719001
1952-01-13,174.183140
1952-01-14,174.654266
1952-01-15,175.132757
1952-01-16,175.617123
1952-01-17,176.105687
1952-01-18,176.598550
1952-01-19,177.095811
1952-01-20,177.597568
1952-01-21,178.103921
1952-01-22,178.614968
1952-01-23,179.130810
1952-01-24,179.651544
1952-01-25,180.177270
1952-01-26,180.708087
1952-01-27,181.244094
1952-01-28,181.785390
1952-01-29,182.332075
1952-01-30,182.884246
1952-01-31,183.442004
1952-02-01,184.005448
1952-02-02,184.574675
1952-02-03,185.149787
1952-02-04,185.730881
1952-02-05,186.318056
1952-02-06,186.911413
1952-02-07,187.511049
1952-02-08,188.117064
1952-02-09,188.729557
1952-02-10,189.348626
1952-02-11,189.974372
1952-02-12,190.606894
1952-02-13,191.246289
1952-02-14,191.892657
1952-02-15,192.546098
1952-02-16,193.350450
1952-02-17,194.439346
1952-02-18,195.797746
1952-02-19,197.410746
1952-02-20,199.263480
1952-02-21,201.341024
1952-02-22,203.628316
1952-02-23,206.110071
1952-02-24,208.770719
1952-02-25,211.594337
1952-02-26,214.564597
1952-02-27,217.664717
1952-02-28,220.877425
1952-02-29,224.184923
1952-03-01,227.568867
1952-03-02,231.010346
1952-03-03,234.489878
1952-03-04,237.987404
1952-03-05,241.482299
1952-03-06,244.953383
1952-03-07,248.378942
1952-03-08,251.736760
1952-03-09,255.004154
1952-03-10,258.158019
1952-03-11,261.174881
1952-03-12,264.030955
1952-03-13,266.702215
1952-03-14,269.164465
1952-03-15,271.456179
1952-03-16,273.697469
1952-03-17,275.957693
1952-03-18,278.236889
1952-03-19,280.535093
1952-03-20,282.852340
1952-03-21,285.188664
1952-03-22,287.544098
1952-03-23,289.918675
1952-03-24,292.312427
1952-03-25,294.725385
1952-03-26,297.157580
1952-03-27,299.609041
1952-03-28,302.079799
1952-03-29,304.569882
1952-03-30,307.079319
1952-03-31,309.608137
1952-04-01,312.156364
1952-04-02,314.724028
1952-04-03,317.311154
1952-04-04,319.917771
1952-04-05,322.543905
1952-04-06,325.189581
1952-04-07,327.854826
1952-04-08,330.539666
1952-04-09,333.244128
1952-04-10,335.968236
1952-04-11,338.712018
1952-04-12,341.475499
1952-04-13,344.258706
1952-04-14,347.061666
1952-04-15,349.909236
1952-04-16,352.746179
1952-04-17,355.493866
1952-04-18,358.152424
1952-04-19,360.722146
1952-04-20,363.203527
1952-04-21,365.597292
1952-04-22,367.904424
1952-04-23,370.126192
1952-04-24,372.264173
1952-04-25,374.320274
1952-04-26,376.296755
1952-04-27,378.196242
1952-04-28,380.021749
1952-04-29,381.776685
1952-04-30,383.464875
1952-05-01,385.090561
1952-05-02,386.658416
1952-05-03,388.173549
1952-05-04,389.641508
1952-05-05,391.068282
1952-05-06,392.460304
1952-05-07,393.824444
1952-05-08,395.168009
1952-05-09,396.498738
1952-05-10,397.824792
1952-05-11,399.154742
1952-05-12,400.497563
1952-05-13,401.862615
1952-05-14,403.259630
1952-05-15,404.746583
1952-05-16,406.354631
1952-05-17,408.053747
1952-05-18,409.832647
1952-05-19,411.679958
1952-05-20,413.584199
1952-05-21,415.533772
1952-05-22,417.516951
1952-05-23,419.521872
1952-05-24,421.536524
1952-05-25,423.548749
1952-05-26,425.546236
1952-05-27,427.516518
1952-05-28,429.446976
1952-05-29,431.324840
1952-05-30,433.137192
1952-05-31,434.870975
1952-06-01,436.512998
1952-06-02,438.049949
1952-06-03,439.468405
1952-06-04,440.754846
1952-06-05,441.895671
1952-06-06,442.877216
1952-06-07,443.685770
1952-06-08,444.307603
1952-06-09,444.728982
1952-06-10,444.936201
1952-06-11,444.915605
1952-06-12,444.653620
1952-06-13,444.136785
1952-06-14,443.351780
1952-06-15,442.356793
1952-06-16,440.710135
1952-06-17,437.951598
1952-06-18,434.146421
1952-06-19,429.361400
1952-06-20,423.665052
1952-06-21,417.127753
1952-06-22,409.821849
1952-06-23,401.821748
1952-06-24,393.203980
1952-06-25,384.047240
1952-06-26,374.432400
1952-06-27,364.442502
1952-06-28,354.162723
1952-06-29,343.680315
1952-06-30,333.084525
1952-07-01,322.466482
1952-07-02,311.919071
1952-07-03,301.536773
1952-07-04,291.415483
1952-07-05,281.652306
1952-07-06,272.345327
1952-07-07,263.593353
1952-07-08,255.495638
1952-07-09,248.151576
1952-07-10,241.660373
1952-07-11,236.120695
1952-07-12,231.630291
1952-07-13,228.285587
1952-07-14,226.181267
1952-07-15,225.431849
1952-07-16,225.529334
1952-07-17,225.871094
1952-07-18,226.440632
1952-07-19,227.221300
1952-07-20,228.196327
1952-07-21,229.348854
1952-07-22,230.661955
1952-07-23,232.118672
1952-07-24,233.702033
1952-07-25,235.395082
1952-07-26,237.180897
1952-07-27,239.042616
1952-07-28,240.963448
1952-07-29,242.926702
1952-07-30,244.915792
1952-07-31,246.914263
1952-08-01,248.905794
1952-08-02,250.874219
1952-08-03,252.803532
1952-08-04,254.677895
1952-08-05,256.481652
1952-08-06,258.199329
1952-08-07,259.815640
1952-08-08,261.315490
1952-08-09,262.683978
1952-08-10,263.906396
1952-08-11,264.968225
1952-08-12,265.855137
1952-08-13,266.552986
1952-08-14,267.047806
1952-08-15,267.288797
1952-08-16,267.317767
1952-08-17,267.226577
1952-08-18,267.022037
1952-08-19,266.711019
1952-08-20,266.300440
1952-08-21,265.797252
1952-08-22,265.208429
1952-08-23,264.540956
1952-08-24,263.801817
1952-08-25,262.997991
1952-08-26,262.136438
1952-08-27,261.224096
1952-08-28,260.267871
1952-08-29,259.274635
1952-08-30,258.251219
1952-08-31,257.204409
1952-09-01,256.140943
1952-09-02,255.067512
1952-09-03,253.990755
1952-09-04,252.917261
1952-09-05,251.853568
1952-09-06,250.806168
1952-09-07,249.781504
1952-09-08,248.785979
1952-09-09,247.825956
1952-09-10,246.907766
1952-09-11,246.037712
1952-09-12,245.222078
1952-09-13,244.467132
1952-09-14,243.779143
1952-09-15,243.153284
1952-09-16,242.600522
1952-09-17,242.136406
1952-09-18,241.754602
1952-09-19,241.448841
1952-09-20,241.212912
1952-09-21,241.040658
1952-09-22,240.925964
1952-09-23,240.862757
1952-09-24,240.844996
1952-09-25,240.866669
1952-09-26,240.921791
1952-09-27,241.004395
1952-09-28,241.108534
1952-09-29,241.228273
1952-09-30,241.357692
1952-10-01,241.490881
1952-10-02,241.621939
1952-10-03,241.744973
1952-10-04,241.854101
1952-10-05,241.943448
1952-10-06,242.007149
1952-10-07,242.039350
1952-10-08,242.034210
1952-10-09,241.985904
1952-10-10,241.888623
1952-10-11,241.736583
1952-10-12,241.524022
1952-10-13,241.245209
1952-10-14,240.894450
1952-10-15,240.434665
1952-10-16,239.883896
1952-10-17,239.290561
1952-10-18,238.651743
1952-10-19,237.964773
1952-10-20,237.227279
1952-10-21,236.437225
1952-10-22,235.592947
1952-10-23,234.693185
1952-10-24,233.737115
1952-10-25,232.724374
1952-10-26,231.655079
1952-10-27,230.529848
1952-10-28,229.349814
1952-10-29,228.116632
1952-10-30,226.832490
1952-10-31,225.500109
1952-11-01,224.122743
1952-11-02,222.704172
1952-11-03,221.248698
1952-11-04,219.761129
1952-11-05,218.246763
1952-11-06,216.711370
1952-11-07,215.161166
1952-11-08,213.602788
1952-11-09,212.043259
1952-11-10,210.489958
1952-11-11,208.950577
1952-11-12,207.433079
1952-11-13,205.945654
1952-11-14,204.496665
1952-11-15,202.992857
1952-11-16,201.367356
1952-11-17,199.656780
1952-11-18,197.871573
1952-11-19,196.022309
1952-11-20,194.119681
1952-11-21,192.174497
1952-11-22,190.197665
1952-11-23,188.200188
1952-11-24,186.193159
1952-11-25,184.187747
1952-11-26,182.195201
1952-11-27,180.226834
1952-11-28,178.294025
1952-11-29,176.408213
1952-11-30,174.580892
1952-12-01,172.823606
1952-12-02,171.147953
1952-12-03,169.565575
1952-12-04,168.088164
1952-12-05,166.727453
1952-12-06,165.495224
1952-12-07,164.403304
1952-12-08,163.463565
1952-12-09,162.687929
1952-12-10,162.088368
1952-12-11,161.676906
1952-12-12,161.465625
1952-12-13,161.466668
1952-12-14,161.692242
1952-12-15,162.033600
1952-12-16,162.367156
1952-12-17,162.686823
1952-12-18,162.993700
1952-12-19,163.288887
1952-12-20,163.573483
1952-12-21,163.848590
1952-12-22,164.115306
1952-12-23,164.374732
1952-12-24,164.627967
1952-12-25,164.876112
1952-12-26,165.120266
1952-12-27,165.361529
1952-12-28,165.601002
1952-12-29,165.839785
1952-12-30,166.078976
1952-12-31,166.319676
1953-01-01,166.562986
1953-01-02,166.810004
1953-01-03,167.061832
1953-01-04,167.319568
1953-01-05,167.584313
1953-01-06,167.857167
1953-01-07,168.139229
1953-01-08,168.431600
1953-01-09,168.735380
1953-01-10,169.051668
1953-01-11,169.381564
1953-01-12,169.726169
1953-01-13,170.086582
1953-01-14,170.463903
1953-01-15,170.859232
1953-01-16,171.304489
1953-01-17,171.826719
1953-01-18,172.419714
1953-01-19,173.077265
1953-01-20,173.793162
1953-01-21,174.561198
1953-01-22,175.375164
1953-01-23,176.228850
1953-01-24,177.116047
1953-01-25,178.030548
1953-01-26,178.966142
1953-01-27,179.916621
1953-01-28,180.875777
1953-01-29,181.837399
1953-01-30,182.795280
1953-01-31,183.743211
1953-02-01,184.674983
1953-02-02,185.584386
1953-02-03,186.465213
1953-02-04,187.311253
1953-02-05,188.116299
1953-02-06,188.874141
1953-02-07,189.578571
1953-02-08,190.223379
1953-02-09,190.802358
1953-02-10,191.309297
1953-02-11,191.737989
1953-02-12,192.082223
1953-02-13,192.335792
1953-02-14,192.492487
1953-02-15,192.546098
1953-02-16,192.563575
1953-02-17,192.617110
1953-02-18,192.707572
1953-02-19,192.834976
1953-02-20,192.998720
1953-02-21,193.197803
1953-02-22,193.431028
1953-02-23,193.697190
1953-02-24,193.995248
1953-02-25,194.324478
1953-02-26,194.684613
1953-02-27,195.075966
1953-02-28,195.499536
1953-03-01,195.957099
1953-03-02,196.451285
1953-03-03,196.985632
1953-03-04,197.564633
1953-03-05,198.193758
1953-03-06,198.879468
1953-03-07,199.629209
1953-03-08,200.451387
1953-03-09,201.355334
1953-03-10,202.351250
