date,water_m3_s
1965-05-09,924.715793
1965-05-10,926.853668
1965-05-11,929.117899
1965-05-12,931.523738
1965-05-13,934.086546
1965-05-14,936.821777
1965-05-15,939.744976
1965-05-16,943.367419
1965-05-17,948.147574
1965-05-18,954.021530
1965-05-19,960.924836
1965-05-20,968.792333
1965-05-21,977.558016
1965-05-22,987.154898
1965-05-23,997.514895
1965-05-24,1008.568733
1965-05-25,1020.245859
1965-05-26,1032.474378
1965-05-27,1045.181000
1965-05-28,1058.291006
1965-05-29,1071.728226
1965-05-30,1085.415037
1965-05-31,1099.272376
1965-06-01,1113.219767
1965-06-02,1127.175362
1965-06-03,1141.056005
1965-06-04,1154.777307
1965-06-05,1168.253732
1965-06-06,1181.398711
1965-06-07,1194.124760
1965-06-08,1206.343619
1965-06-09,1217.966410
1965-06-10,1228.903804
1965-06-11,1239.066206
1965-06-12,1248.363964
1965-06-13,1256.707575
1965-06-14,1264.007932
1965-06-15,1270.176562
1965-06-16,1275.568612
1965-06-17,1280.595195
1965-06-18,1285.252607
1965-06-19,1289.537455
1965-06-20,1293.446728
1965-06-21,1296.977861
1965-06-22,1300.128795
1965-06-23,1302.898030
1965-06-24,1305.284671
1965-06-25,1307.288464
1965-06-26,1308.909834
1965-06-27,1310.149908
1965-06-28,1311.010537
1965-06-29,1311.494304
1965-06-30,1311.604541
1965-07-01,1311.345318
1965-07-02,1310.721446
1965-07-03,1309.738460
1965-07-04,1308.402599
1965-07-05,1306.720784
1965-07-06,1304.700582
1965-07-07,1302.350171
1965-07-08,1299.678293
1965-07-09,1296.694202
1965-07-10,1293.407606
1965-07-11,1289.828604
1965-07-12,1285.967613
1965-07-13,1281.835293
1965-07-14,1277.442459
1965-07-15,1272.799994
1965-07-16,1267.947552
1965-07-17,1262.925747
1965-07-18,1257.746893
1965-07-19,1252.423302
1965-07-20,1246.967288
1965-07-21,1241.391165
1965-07-22,1235.707244
1965-07-23,1229.927839
1965-07-24,1224.065265
1965-07-25,1218.131832
1965-07-26,1212.139856
1965-07-27,1206.101648
1965-07-28,1200.029523
1965-07-29,1193.935793
1965-07-30,1187.832772
1965-07-31,1181.732773
1965-08-01,1175.648108
1965-08-02,1169.591091
1965-08-03,1163.574036
1965-08-04,1157.609255
1965-08-05,1151.709062
1965-08-06,1145.885769
1965-08-07,1140.151691
1965-08-08,1134.519139
1965-08-09,1129.000428
1965-08-10,1123.607870
1965-08-11,1118.353779
1965-08-12,1113.250468
1965-08-13,1108.310250
1965-08-14,1103.545438
1965-08-15,1098.968345
1965-08-16,1094.502673
1965-08-17,1090.059603
1965-08-18,1085.632518
1965-08-19,1081.214615
1965-08-20,1076.798934
1965-08-21,1072.378377
1965-08-22,1067.945728
1965-08-23,1063.493677
1965-08-24,1059.014837
1965-08-25,1054.501760
1965-08-26,1049.946955
1965-08-27,1045.342907
1965-08-28,1040.682085
1965-08-29,1035.956958
1965-08-30,1031.160009
1965-08-31,1026.283742
1965-09-01,1021.320695
1965-09-02,1016.263447
1965-09-03,1011.104625
1965-09-04,1005.836910
1965-09-05,1000.453045
1965-09-06,994.945834
1965-09-07,989.308150
1965-09-08,983.532931
1965-09-09,977.613187
1965-09-10,971.541991
1965-09-11,965.312487
1965-09-12,958.917878
1965-09-13,952.351428
1965-09-14,945.606452
1965-09-15,938.676313
1965-09-16,931.155117
1965-09-17,922.697341
1965-09-18,913.387001
1965-09-19,903.307931
1965-09-20,892.543466
1965-09-21,881.176153
1965-09-22,869.287479
1965-09-23,856.957635
1965-09-24,844.265297
1965-09-25,831.287435
1965-09-26,818.099151
1965-09-27,804.773532
1965-09-28,791.381541
1965-09-29,777.991922
1965-09-30,764.671138
1965-10-01,751.483332
1965-10-02,738.490309
1965-10-03,725.751549
1965-10-04,713.324244
1965-10-05,701.263357
1965-10-06,689.621706
1965-10-07,678.450084
1965-10-08,667.797385
1965-10-09,657.710774
1965-10-10,648.235869
1965-10-11,639.416958
1965-10-12,631.297232
1965-10-13,623.919049
1965-10-14,617.324224
1965-10-15,611.554339
1965-10-16,606.127852
1965-10-17,600.549904
1965-10-18,594.842126
1965-10-19,589.026150
1965-10-20,583.123607
1965-10-21,577.156131
1965-10-22,571.145352
1965-10-23,565.112902
1965-10-24,559.080413
1965-10-25,553.069518
1965-10-26,547.101847
1965-10-27,541.199033
1965-10-28,535.382708
1965-10-29,529.674503
1965-10-30,524.096050
1965-10-31,518.668982
1965-11-01,513.414929
1965-11-02,508.355524
1965-11-03,503.512399
1965-11-04,498.907185
1965-11-05,494.561514
1965-11-06,490.497019
1965-11-07,486.735331
1965-11-08,483.298081
1965-11-09,480.206902
1965-11-10,477.483426
1965-11-11,475.149284
1965-11-12,473.226108
1965-11-13,471.735531
1965-11-14,470.699183
1965-11-15,470.138697
1965-11-16,469.913044
1965-11-17,469.858884
1965-11-18,469.964421
1965-11-19,470.217905
1965-11-20,470.607632
1965-11-21,471.121942
1965-11-22,471.749215
1965-11-23,472.477871
1965-11-24,473.296368
1965-11-25,474.193197
1965-11-26,475.156881
1965-11-27,476.175975
1965-11-28,477.239059
1965-11-29,478.334740
1965-11-30,479.451647
1965-12-01,480.578428
1965-12-02,481.703751
1965-12-03,482.816296
1965-12-04,483.904758
1965-12-05,484.957839
1965-12-06,485.964248
1965-12-07,486.912701
1965-12-08,487.791912
1965-12-09,488.590594
1965-12-10,489.297456
1965-12-11,489.901198
1965-12-12,490.390512
1965-12-13,490.754074
1965-12-14,490.980544
1965-12-15,491.058562
1965-12-16,491.097801
1965-12-17,491.213079
1965-12-18,491.400741
1965-12-19,491.657133
1965-12-20,491.978598
1965-12-21,492.361482
1965-12-22,492.802129
1965-12-23,493.296884
1965-12-24,493.842092
1965-12-25,494.434096
1965-12-26,495.069242
1965-12-27,495.743875
1965-12-28,496.454339
1965-12-29,497.196979
1965-12-30,497.968140
1965-12-31,498.764165
1966-01-01,499.581401
1966-01-02,500.416190
1966-01-03,501.264880
1966-01-04,502.123813
1966-01-05,502.989334
1966-01-06,503.857789
1966-01-07,504.725522
1966-01-08,505.588877
1966-01-09,506.444200
1966-01-10,507.287834
1966-01-11,508.116125
1966-01-12,508.925417
1966-01-13,509.712055
1966-01-14,510.472384
1966-01-15,511.202748
1966-01-16,511.900965
1966-01-17,512.569753
1966-01-18,513.212808
1966-01-19,513.833826
1966-01-20,514.436502
1966-01-21,515.024531
1966-01-22,515.601611
1966-01-23,516.171435
1966-01-24,516.737701
1966-01-25,517.304104
1966-01-26,517.874339
1966-01-27,518.452102
1966-01-28,519.041088
1966-01-29,519.644995
1966-01-30,520.267516
1966-01-31,520.912349
1966-02-01,521.583188
1966-02-02,522.283729
1966-02-03,523.017668
1966-02-04,523.788701
1966-02-05,524.600524
1966-02-06,525.456831
1966-02-07,526.361319
1966-02-08,527.317684
1966-02-09,528.329621
1966-02-10,529.400825
1966-02-11,530.534993
1966-02-12,531.735821
1966-02-13,533.007003
1966-02-14,534.352236
1966-02-15,535.775215
1966-02-16,537.633625
1966-02-17,540.251969
1966-02-18,543.583305
1966-02-19,547.579742
1966-02-20,552.192695
1966-02-21,557.373111
1966-02-22,563.071686
1966-02-23,569.239068
1966-02-24,575.826042
1966-02-25,582.783695
1966-02-26,590.063577
1966-02-27,597.617829
1966-02-28,605.399317
1966-03-01,613.361726
1966-03-02,621.459663
1966-03-03,629.648721
1966-03-04,637.885546
1966-03-05,646.127880
1966-03-06,654.334584
1966-03-07,662.465655
1966-03-08,670.482223
1966-03-09,678.346527
1966-03-10,686.021887
1966-03-11,693.472648
1966-03-12,700.664117
1966-03-13,707.562479
1966-03-14,714.134701
1966-03-15,720.348421
1966-03-16,726.472502
1966-03-17,732.780669
1966-03-18,739.248394
1966-03-19,745.851315
1966-03-20,752.565226
1966-03-21,759.366076
1966-03-22,766.229968
1966-03-23,773.133148
1966-03-24,780.052014
1966-03-25,786.963103
1966-03-26,793.843094
1966-03-27,800.668808
1966-03-28,807.417203
1966-03-29,814.065375
1966-03-30,820.590557
1966-03-31,826.970120
1966-04-01,833.181572
1966-04-02,839.202558
1966-04-03,845.010863
1966-04-04,850.584412
1966-04-05,855.901270
1966-04-06,860.939646
1966-04-07,865.677898
1966-04-08,870.094528
1966-04-09,874.168192
1966-04-10,877.877702
1966-04-11,881.202027
1966-04-12,884.120298
1966-04-13,886.611817
1966-04-14,888.656055
1966-04-15,890.232660
1966-04-16,891.417471
1966-04-17,892.314741
1966-04-18,892.947015
1966-04-19,893.336992
1966-04-20,893.507494
1966-04-21,893.481441
1966-04-22,893.281819
1966-04-23,892.931666
1966-04-24,892.454045
1966-04-25,891.872032
1966-04-26,891.208699
1966-04-27,890.487105
1966-04-28,889.730286
1966-04-29,888.961251
1966-04-30,888.202979
1966-05-01,887.478417
1966-05-02,886.810487
1966-05-03,886.222087
1966-05-04,885.736104
1966-05-05,885.375423
1966-05-06,885.162942
1966-05-07,885.121588
1966-05-08,885.274340
1966-05-09,885.644247
1966-05-10,886.254457
1966-05-11,887.128247
1966-05-12,888.289048
1966-05-13,889.760484
1966-05-14,891.566411
1966-05-15,893.730948
1966-05-16,896.767960
1966-05-17,901.124995
1966-05-18,906.727733
1966-05-19,913.502566
1966-05-20,921.376159
1966-05-21,930.275058
1966-05-22,940.125322
1966-05-23,950.852194
1966-05-24,962.379799
1966-05-25,974.630889
1966-05-26,987.526605
1966-05-27,1000.986283
1966-05-28,1014.927294
1966-05-29,1029.264911
1966-05-30,1043.912217
1966-05-31,1058.780041
1966-06-01,1073.776932
1966-06-02,1088.809162
1966-06-03,1103.780767
1966-06-04,1118.593621
1966-06-05,1133.147539
1966-06-06,1147.340421
1966-06-07,1161.068425
1966-06-08,1174.226172
1966-06-09,1186.706991
1966-06-10,1198.403190
1966-06-11,1209.206368
1966-06-12,1219.007757
1966-06-13,1227.698594
1966-06-14,1235.170534
1966-06-15,1241.316092
1966-06-16,1246.716170
1966-06-17,1252.012859
1966-06-18,1257.191434
1966-06-19,1262.237258
1966-06-20,1267.135807
1966-06-21,1271.872704
1966-06-22,1276.433734
1966-06-23,1280.804878
1966-06-24,1284.972328
1966-06-25,1288.922505
1966-06-26,1292.642084
1966-06-27,1296.118000
1966-06-28,1299.337466
1966-06-29,1302.287986
1966-06-30,1304.957360
1966-07-01,1307.333694
1966-07-02,1309.405405
1966-07-03,1311.161223
1966-07-04,1312.590193
1966-07-05,1313.681678
1966-07-06,1314.425348
1966-07-07,1314.811185
1966-07-08,1314.829467
1966-07-09,1314.470768
1966-07-10,1313.725941
1966-07-11,1312.586110
1966-07-12,1311.042649
1966-07-13,1309.087175
1966-07-14,1306.711519
1966-07-15,1303.907714
1966-07-16,1300.719487
1966-07-17,1297.206275
1966-07-18,1293.383806
1966-07-19,1289.267807
1966-07-20,1284.874008
1966-07-21,1280.218135
1966-07-22,1275.315916
1966-07-23,1270.183081
1966-07-24,1264.835355
1966-07-25,1259.288469
1966-07-26,1253.558149
1966-07-27,1247.660124
1966-07-28,1241.610122
1966-07-29,1235.423870
1966-07-30,1229.117096
1966-07-31,1222.705530
1966-08-01,1216.204897
1966-08-02,1209.630928
1966-08-03,1202.999349
1966-08-04,1196.325888
1966-08-05,1189.626274
1966-08-06,1182.916235
1966-08-07,1176.211498
1966-08-08,1169.527792
1966-08-09,1162.880844
1966-08-10,1156.286383
1966-08-11,1149.760136
1966-08-12,1143.317831
1966-08-13,1136.975197
1966-08-14,1130.747962
1966-08-15,1124.651853
1966-08-16,1118.512238
1966-08-17,1112.152737
1966-08-18,1105.586410
1966-08-19,1098.826253
1966-08-20,1091.885189
1966-08-21,1084.776056
1966-08-22,1077.511596
1966-08-23,1070.104455
1966-08-24,1062.567163
1966-08-25,1054.912138
1966-08-26,1047.151670
1966-08-27,1039.297922
1966-08-28,1031.362917
1966-08-29,1023.358538
1966-08-30,1015.296520
1966-08-31,1007.188447
1966-09-01,999.045747
1966-09-02,990.879689
1966-09-03,982.701379
1966-09-04,974.521761
1966-09-05,966.351608
1966-09-06,958.201529
1966-09-07,950.081963
1966-09-08,942.003177
1966-09-09,933.975270
1966-09-10,926.008173
1966-09-11,918.111647
1966-09-12,910.295286
1966-09-13,902.568520
1966-09-14,894.940618
1966-09-15,887.420687
1966-09-16,879.711521
1966-09-17,871.544359
1966-09-18,862.970003
1966-09-19,854.038122
1966-09-20,844.797274
1966-09-21,835.294916
1966-09-22,825.577428
1966-09-23,815.690125
1966-09-24,805.677276
1966-09-25,795.582119
1966-09-26,785.446880
1966-09-27,775.312784
1966-09-28,765.220076
1966-09-29,755.208035
1966-09-30,745.314989
1966-10-01,735.578329
1966-10-02,726.034529
1966-10-03,716.719154
1966-10-04,707.666883
1966-10-05,698.911517
1966-10-06,690.485995
1966-10-07,682.422413
1966-10-08,674.752032
1966-10-09,667.505294
1966-10-10,660.711838
1966-10-11,654.400512
1966-10-12,648.599384
1966-10-13,643.335762
1966-10-14,638.636199
1966-10-15,634.526511
1966-10-16,630.714438
1966-10-17,626.893063
1966-10-18,623.065681
1966-10-19,619.235585
1966-10-20,615.406067
1966-10-21,611.580421
1966-10-22,607.761940
1966-10-23,603.953916
1966-10-24,600.159643
1966-10-25,596.382414
1966-10-26,592.625522
1966-10-27,588.892259
1966-10-28,585.185920
1966-10-29,581.509796
1966-10-30,577.867182
1966-10-31,574.261369
1966-11-01,570.695652
1966-11-02,567.173323
1966-11-03,563.697675
1966-11-04,560.272001
1966-11-05,556.899594
1966-11-06,553.583748
1966-11-07,550.327755
1966-11-08,547.134908
1966-11-09,544.008501
1966-11-10,540.951826
1966-11-11,537.968177
1966-11-12,535.060847
1966-11-13,532.233128
1966-11-14,529.488313
1966-11-15,526.829697
1966-11-16,524.327880
1966-11-17,522.040753
1966-11-18,519.952784
1966-11-19,518.048759
1966-11-20,516.313775
1966-11-21,514.733230
1966-11-22,513.292813
1966-11-23,511.978494
1966-11-24,510.776522
1966-11-25,509.673406
1966-11-26,508.655915
1966-11-27,507.711067
1966-11-28,506.826115
1966-11-29,505.988548
1966-11-30,505.186075
1966-12-01,504.406619
1966-12-02,503.638310
1966-12-03,502.869474
1966-12-04,502.088628
1966-12-05,501.284468
1966-12-06,500.445865
1966-12-07,499.561853
1966-12-08,498.621624
1966-12-09,497.614519
1966-12-10,496.530020
1966-12-11,495.357741
1966-12-12,494.087422
1966-12-13,492.708921
1966-12-14,491.212205
1966-12-15,489.587345
1966-12-16,487.873243
1966-12-17,486.119697
1966-12-18,484.333191
1966-12-19,482.520212
1966-12-20,480.687244
1966-12-21,478.840771
1966-12-22,476.987280
1966-12-23,475.133254
1966-12-24,473.285178
1966-12-25,471.449539
1966-12-26,469.632820
1966-12-27,467.841506
1966-12-28,466.082083
1966-12-29,464.361035
1966-12-30,462.684847
1966-12-31,461.060005
1967-01-01,459.492993
1967-01-02,457.990295
1967-01-03,456.558398
1967-01-04,455.203786
1967-01-05,453.932944
1967-01-06,452.752357
1967-01-07,451.668509
1967-01-08,450.687887
1967-01-09,449.816974
1967-01-10,449.062255
1967-01-11,448.430216
1967-01-12,447.927342
1967-01-13,447.560117
1967-01-14,447.335026
1967-01-15,447.258555
1967-01-16,447.480521
1967-01-17,448.134405
1967-01-18,449.202184
1967-01-19,450.665837
1967-01-20,452.507340
1967-01-21,454.708673
1967-01-22,457.251813
1967-01-23,460.118738
1967-01-24,463.291425
1967-01-25,466.751853
1967-01-26,470.481999
1967-01-27,474.463842
1967-01-28,478.679359
1967-01-29,483.110528
1967-01-30,487.739328
1967-01-31,492.547735
1967-02-01,497.517727
1967-02-02,502.631284
1967-02-03,507.870382
1967-02-04,513.216999
1967-02-05,518.653114
1967-02-06,524.160703
1967-02-07,529.721746
1967-02-08,535.318220
1967-02-09,540.932102
1967-02-10,546.545371
1967-02-11,552.140005
1967-02-12,557.697981
1967-02-13,563.201277
1967-02-14,568.631871
1967-02-15,573.971742
1967-02-16,579.372595
1967-02-17,584.983745
1967-02-18,590.783450
1967-02-19,596.749888
1967-02-20,602.861263
1967-02-21,609.095913
1967-02-22,615.432399
1967-02-23,621.849595
1967-02-24,628.326768
1967-02-25,634.843647
1967-02-26,641.380489
1967-02-27,647.918132
1967-02-28,654.438045
1967-03-01,660.922370
1967-03-02,667.353950
1967-03-03,673.716358
1967-03-04,679.993913
1967-03-05,686.171686
1967-03-06,692.235508
1967-03-07,698.171956
1967-03-08,703.968346
1967-03-09,709.612706
1967-03-10,715.093750
1967-03-11,720.400838
1967-03-12,725.523932
1967-03-13,730.453543
1967-03-14,735.180672
1967-03-15,739.696738
1967-03-16,744.119410
1967-03-17,748.565021
1967-03-18,753.023296
1967-03-19,757.484020
1967-03-20,761.937032
1967-03-21,766.372223
1967-03-22,770.779541
1967-03-23,775.148984
1967-03-24,779.470602
1967-03-25,783.734497
1967-03-26,787.930818
1967-03-27,792.049769
1967-03-28,796.081602
1967-03-29,800.016618
1967-03-30,803.845171
1967-03-31,807.557663
1967-04-01,811.144548
1967-04-02,814.596333
1967-04-03,817.903576
1967-04-04,821.056889
1967-04-05,824.046938
1967-04-06,826.864446
1967-04-07,829.500191
1967-04-08,831.945011
1967-04-09,834.189805
1967-04-10,836.225531
1967-04-11,838.043214
1967-04-12,839.633944
1967-04-13,840.988880
1967-04-14,842.099250
1967-04-15,842.956357
1967-04-16,843.546698
1967-04-17,843.877216
1967-04-18,843.970031
1967-04-19,843.847370
1967-04-20,843.531538
1967-04-21,843.044891
1967-04-22,842.409814
1967-04-23,841.648702
1967-04-24,840.783941
1967-04-25,839.837896
1967-04-26,838.832896
1967-04-27,837.791231
1967-04-28,836.735142
1967-04-29,835.686818
1967-04-30,834.668399
1967-05-01,833.701979
1967-05-02,832.809607
1967-05-03,832.013301
1967-05-04,831.335056
1967-05-05,830.796862
1967-05-06,830.420717
1967-05-07,830.228648
1967-05-08,830.242736
1967-05-09,830.485142
1967-05-10,830.978131
1967-05-11,831.744109
1967-05-12,832.805653
1967-05-13,834.185552
1967-05-14,835.906844
1967-05-15,837.992859
1967-05-16,841.087301
1967-05-17,845.756986
1967-05-18,851.912411
1967-05-19,859.466346
1967-05-20,868.332987
1967-05-21,878.427172
1967-05-22,889.663655
1967-05-23,901.956450
1967-05-24,915.218232
1967-05-25,929.359801
1967-05-26,944.289609
1967-05-27,959.913354
1967-05-28,976.133630
1967-05-29,992.849639
1967-05-30,1009.956978
1967-05-31,1027.347468
1967-06-01,1044.909067
1967-06-02,1062.525829
1967-06-03,1080.077935
1967-06-04,1097.441783
1967-06-05,1114.490141
1967-06-06,1131.092364
1967-06-07,1147.114668
1967-06-08,1162.420477
1967-06-09,1176.870824
1967-06-10,1190.324814
1967-06-11,1202.640156
1967-06-12,1213.673754
1967-06-13,1223.282358
1967-06-14,1231.323285
1967-06-15,1237.655193
1967-06-16,1242.949208
1967-06-17,1247.964976
1967-06-18,1252.695579
1967-06-19,1257.134332
1967-06-20,1261.274849
1967-06-21,1265.111088
1967-06-22,1268.637405
1967-06-23,1271.848588
1967-06-24,1274.739905
1967-06-25,1277.307125
1967-06-26,1279.546556
1967-06-27,1281.455059
1967-06-28,1283.030068
1967-06-29,1284.269607
1967-06-30,1285.172289
1967-07-01,1285.737324
1967-07-02,1285.964513
1967-07-03,1285.854244
1967-07-04,1285.407474
1967-07-05,1284.625717
1967-07-06,1283.511014
1967-07-07,1282.065913
1967-07-08,1280.293429
1967-07-09,1278.197010
1967-07-10,1275.780494
1967-07-11,1273.048059
1967-07-12,1270.004170
1967-07-13,1266.653525
1967-07-14,1263.000985
1967-07-15,1259.051513
1967-07-16,1254.896883
1967-07-17,1250.628845
1967-07-18,1246.252354
1967-07-19,1241.772364
1967-07-20,1237.193831
1967-07-21,1232.521709
1967-07-22,1227.760952
1967-07-23,1222.916515
1967-07-24,1217.993353
1967-07-25,1212.996421
1967-07-26,1207.930672
1967-07-27,1202.801062
1967-07-28,1197.612545
1967-07-29,1192.370076
1967-07-30,1187.078610
1967-07-31,1181.743100
1967-08-01,1176.368502
1967-08-02,1170.959771
1967-08-03,1165.521861
1967-08-04,1160.059726
1967-08-05,1154.578322
1967-08-06,1149.082602
1967-08-07,1143.577522
1967-08-08,1138.068036
1967-08-09,1132.559099
1967-08-10,1127.055665
1967-08-11,1121.562689
1967-08-12,1116.085125
1967-08-13,1110.627929
1967-08-14,1105.196055
1967-08-15,1099.794457
1967-08-16,1094.305695
1967-08-17,1088.616313
1967-08-18,1082.737201
1967-08-19,1076.679189
1967-08-20,1070.453034
1967-08-21,1064.069421
1967-08-22,1057.538949
1967-08-23,1050.872130
1967-08-24,1044.079383
1967-08-25,1037.171025
1967-08-26,1030.157270
1967-08-27,1023.048222
1967-08-28,1015.853872
1967-08-29,1008.584093
1967-08-30,1001.248637
1967-08-31,993.857131
1967-09-01,986.419074
1967-09-02,978.943835
1967-09-03,971.440651
1967-09-04,963.918623
1967-09-05,956.386718
1967-09-06,948.853763
1967-09-07,941.328449
1967-09-08,933.819326
1967-09-09,926.334804
1967-09-10,918.883157
1967-09-11,911.472518
1967-09-12,904.110880
1967-09-13,896.806103
1967-09-14,889.565908
1967-09-15,882.397884
1967-09-16,875.057740
1967-09-17,867.323915
1967-09-18,859.237112
1967-09-19,850.836926
1967-09-20,842.161931
1967-09-21,833.249762
1967-09-22,824.137182
1967-09-23,814.860144
1967-09-24,805.453844
1967-09-25,795.952766
1967-09-26,786.390717
1967-09-27,776.800857
1967-09-28,767.215715
1967-09-29,757.667205
1967-09-30,748.186620
1967-10-01,738.804634
1967-10-02,729.551283
1967-10-03,720.455944
1967-10-04,711.547300
1967-10-05,702.853305
1967-10-06,694.401133
1967-10-07,686.217120
1967-10-08,678.326700
1967-10-09,670.754331
1967-10-10,663.523415
1967-10-11,656.656203
1967-10-12,650.173698
1967-10-13,644.095549
1967-10-14,638.439932
1967-10-15,633.223427
1967-10-16,627.943402
1967-10-17,622.119435
1967-10-18,615.800142
1967-10-19,609.034144
1967-10-20,601.870059
1967-10-21,594.356506
1967-10-22,586.542102
1967-10-23,578.475468
1967-10-24,570.205221
1967-10-25,561.779979
1967-10-26,553.248363
1967-10-27,544.658990
1967-10-28,536.060479
1967-10-29,527.501449
1967-10-30,519.030519
1967-10-31,510.696306
1967-11-01,502.547430
1967-11-02,494.632509
1967-11-03,487.000162
1967-11-04,479.699008
1967-11-05,472.777664
1967-11-06,466.284751
1967-11-07,460.268887
1967-11-08,454.778689
1967-11-09,449.862777
1967-11-10,445.569770
1967-11-11,441.948286
1967-11-12,439.046944
1967-11-13,436.914362
1967-11-14,435.599159
1967-11-15,435.149954
1967-11-16,435.239573
1967-11-17,435.501010
1967-11-18,435.923172
1967-11-19,436.494997
1967-11-20,437.205454
1967-11-21,438.043533
1967-11-22,438.998241
1967-11-23,440.058596
1967-11-24,441.213620
1967-11-25,442.452336
1967-11-26,443.763760
1967-11-27,445.136899
1967-11-28,446.560744
1967-11-29,448.024267
1967-11-30,449.516413
1967-12-01,451.026104
1967-12-02,452.542223
1967-12-03,454.053624
1967-12-04,455.549116
1967-12-05,457.017469
1967-12-06,458.447403
1967-12-07,459.827594
1967-12-08,461.146662
1967-12-09,462.393175
1967-12-10,463.555645
1967-12-11,464.622525
1967-12-12,465.582206
1967-12-13,466.423020
1967-12-14,467.133233
1967-12-15,467.701046
1967-12-16,468.302583
1967-12-17,469.114561
1967-12-18,470.126026
1967-12-19,471.326022
1967-12-20,472.703597
1967-12-21,474.247795
1967-12-22,475.947662
1967-12-23,477.792243
1967-12-24,479.770585
1967-12-25,481.871732
1967-12-26,484.084730
1967-12-27,486.398626
1967-12-28,488.802464
1967-12-29,491.285290
1967-12-30,493.836149
1967-12-31,496.444088
1968-01-01,499.098152
1968-01-02,501.787386
1968-01-03,504.500836
1968-01-04,507.227548
1968-01-05,509.956567
1968-01-06,512.676939
1968-01-07,515.377709
1968-01-08,518.047923
1968-01-09,520.676626
1968-01-10,523.252865
1968-01-11,525.765684
1968-01-12,528.204130
1968-01-13,530.557247
1968-01-14,532.814082
1968-01-15,534.963681
1968-01-16,537.021390
1968-01-17,539.014166
1968-01-18,540.948469
1968-01-19,542.830757
1968-01-20,544.667488
1968-01-21,546.465122
1968-01-22,548.230116
1968-01-23,549.968930
1968-01-24,551.688023
1968-01-25,553.393852
1968-01-26,555.092877
1968-01-27,556.791556
1968-01-28,558.496349
1968-01-29,560.213713
1968-01-30,561.950107
1968-01-31,563.711990
1968-02-01,565.505821
1968-02-02,567.338059
1968-02-03,569.215161
1968-02-04,571.143587
1968-02-05,573.129796
1968-02-06,575.180245
1968-02-07,577.301395
1968-02-08,579.499702
1968-02-09,581.781627
1968-02-10,584.153628
1968-02-11,586.622163
1968-02-12,589.193691
1968-02-13,591.874671
1968-02-14,594.671561
1968-02-15,597.590821
1968-02-16,600.676735
1968-02-17,603.959927
1968-02-18,607.426129
1968-02-19,611.060844
1968-02-20,614.849445
1968-02-21,618.777265
1968-02-22,622.829681
1968-02-23,626.992197
1968-02-24,631.250510
1968-02-25,635.590585
1968-02-26,639.998707
1968-02-27,644.461542
1968-02-28,648.966182
1968-02-29,653.500187
1968-03-01,658.051622
1968-03-02,662.609088
1968-03-03,667.161743
1968-03-04,671.699321
1968-03-05,676.212142
1968-03-06,680.691122
1968-03-07,685.127764
1968-03-08,689.514160
1968-03-09,693.842970
1968-03-10,698.107409
1968-03-11,702.301219
1968-03-12,706.418634
1968-03-13,710.454350
1968-03-14,714.403474
1968-03-15,718.208376
1968-03-16,721.937812
1968-03-17,725.715614
1968-03-18,729.533359
1968-03-19,733.382666
1968-03-20,737.255200
1968-03-21,741.142668
1968-03-22,745.036820
1968-03-23,748.929446
1968-03-24,752.812377
1968-03-25,756.677483
1968-03-26,760.516673
1968-03-27,764.321896
1968-03-28,768.085138
1968-03-29,771.798425
1968-03-30,775.453819
1968-03-31,779.043423
1968-04-01,782.559376
1968-04-02,785.993857
1968-04-03,789.339085
1968-04-04,792.587317
1968-04-05,795.730853
1968-04-06,798.762032
1968-04-07,801.673236
1968-04-08,804.456891
1968-04-09,807.105466
1968-04-10,809.611476
1968-04-11,811.967485
1968-04-12,814.166103
1968-04-13,816.199991
1968-04-14,818.061862
1968-04-15,819.695238
1968-04-16,821.070065
1968-04-17,822.219470
1968-04-18,823.162515
1968-04-19,823.918407
1968-04-20,824.506480
1968-04-21,824.946173
1968-04-22,825.257011
1968-04-23,825.458595
1968-04-24,825.570581
1968-04-25,825.612675
1968-04-26,825.604623
1968-04-27,825.566203
1968-04-28,825.517219
1968-04-29,825.477503
1968-04-30,825.466911
1968-05-01,825.505330
1968-05-02,825.612673
1968-05-03,825.808898
1968-05-04,826.114004
1968-05-05,826.548054
1968-05-06,827.131177
1968-05-07,827.883591
1968-05-08,828.825617
1968-05-09,829.977699
1968-05-10,831.360428
1968-05-11,832.994561
1968-05-12,834.901054
1968-05-13,837.101085
1968-05-14,839.616085
1968-05-15,842.846878
1968-05-16,847.254578
1968-05-17,852.879343
1968-05-18,859.650723
1968-05-19,867.498645
1968-05-20,876.352985
1968-05-21,886.143175
1968-05-22,896.797847
1968-05-23,908.244512
1968-05-24,920.409271
1968-05-25,933.216566
1968-05-26,946.588966
1968-05-27,960.446979
1968-05-28,974.708914
1968-05-29,989.290768
1968-05-30,1004.106148
1968-05-31,1019.066235
1968-06-01,1034.079778
1968-06-02,1049.053123
1968-06-03,1063.890280
1968-06-04,1078.493023
1968-06-05,1092.761029
1968-06-06,1106.592044
1968-06-07,1119.882094
1968-06-08,1132.525724
1968-06-09,1144.416279
1968-06-10,1155.446208
1968-06-11,1165.507422
1968-06-12,1174.491668
1968-06-13,1182.290949
1968-06-14,1188.797980
1968-06-15,1194.368505
1968-06-16,1199.448297
1968-06-17,1204.077861
1968-06-18,1208.260033
1968-06-19,1211.998106
1968-06-20,1215.295904
