,et0_mm_day
2002-02-01,5.221277
2002-03-01,4.390739
2002-04-01,4.657969
2002-05-01,4.4774785
2002-06-01,5.400762
2002-07-01,5.0476565
2002-08-01,4.8492103
2002-09-01,5.3002834
2002-10-01,4.362635
2002-11-01,3.9310007
2002-12-01,4.377663
2003-01-01,4.2966156
2003-02-01,5.242899
2003-03-01,5.126148
2003-04-01,4.603945
2003-05-01,4.8976617
2003-06-01,4.730262
2003-07-01,4.8800483
2003-08-01,4.3646693
2003-09-01,4.4754224
2003-10-01,4.744008
2003-11-01,4.4199524
2003-12-01,4.1729584
2004-01-01,4.7425776
2004-02-01,5.019575
2004-03-01,4.777655
2004-04-01,4.1291265
2004-05-01,4.841581
2004-06-01,5.5518374
2004-07-01,4.669763
2004-08-01,4.1982903
2004-09-01,4.5203753
2004-10-01,4.82624
2004-11-01,4.172854
2004-12-01,3.9448514
2005-01-01,4.650749
2005-02-01,5.615726
2005-03-01,4.7751217
2005-04-01,5.11574
2005-05-01,4.1642337
2005-06-01,4.5998173
2005-07-01,4.9390793
2005-08-01,4.499964
2005-09-01,4.2307453
2005-10-01,4.379161
2005-11-01,4.188046
2005-12-01,4.656263
2006-01-01,5.220085
2006-02-01,5.1022544
2006-03-01,4.60428
2006-04-01,4.5445075
2006-05-01,3.8005784
2006-06-01,4.758783
2006-07-01,4.851602
2006-08-01,4.204981
2006-09-01,5.0366
2006-10-01,5.105488
2006-11-01,3.8088784
2006-12-01,3.6830828
2007-01-01,3.9294436
2007-02-01,4.5318084
2007-03-01,5.3445024
2007-04-01,4.666023
2007-05-01,4.8895926
2007-06-01,4.8219337
2007-07-01,4.318632
2007-08-01,4.1501374
2007-09-01,4.4102893
2007-10-01,4.5861826
2007-11-01,4.098475
2007-12-01,4.3908434
2008-01-01,4.8034267
2008-02-01,4.7700853
2008-03-01,5.1104426
2008-04-01,4.825678
2008-05-01,4.6075435
2008-06-01,5.0206633
2008-07-01,4.4112577
2008-08-01,3.8441792
2008-09-01,4.294291
2008-10-01,4.3155627
2008-11-01,3.7579126
2008-12-01,4.424781
2009-01-01,4.51722
2009-02-01,5.1282644
2009-03-01,4.9895124
2009-04-01,4.7924967
2009-05-01,3.9159133
2009-06-01,4.8430114
2009-07-01,5.4352136
2009-08-01,4.587412
2009-09-01,4.2151885
2009-10-01,4.491165
2009-11-01,4.1208787
2009-12-01,3.8316398
2010-01-01,4.1741877
2010-02-01,4.765697
2010-03-01,4.452631
2010-04-01,4.113555
2010-05-01,4.5799093
2010-06-01,4.828766
2010-07-01,5.2527337
2010-08-01,4.5225916
2010-09-01,4.6627297
2010-10-01,4.1429996
2010-11-01,3.9800258
2010-12-01,4.112445
2011-01-01,4.3540897
2011-02-01,5.014777
2011-03-01,4.977323
2011-04-01,4.64803
2011-05-01,3.6748052
2011-06-01,4.020132
2011-07-01,4.568912
2011-08-01,3.9282515
2011-09-01,3.8484037
2011-10-01,4.278045
2011-11-01,3.752023
2011-12-01,3.5511255
2012-01-01,4.855402
2012-02-01,5.3884907
2012-03-01,4.9591513
2012-04-01,4.4585543
2012-05-01,3.925346
2012-06-01,4.388273
2012-07-01,3.817141
2012-08-01,4.418023
2012-09-01,4.065625
2012-10-01,4.272893
2012-11-01,3.6001353
2012-12-01,4.049644
2013-01-01,4.324302
2013-02-01,5.1182733
2013-03-01,4.550502
2013-04-01,3.9789042
2013-05-01,4.4930725
2013-06-01,5.2081494
2013-07-01,4.826717
2013-08-01,4.376598
2013-09-01,4.1157084
2013-10-01,4.5227857
2013-11-01,3.74718
2013-12-01,4.005961
2014-01-01,4.406892
2014-02-01,5.113803
2014-03-01,4.9105062
2014-04-01,4.3826065
2014-05-01,4.607387
2014-06-01,4.6570673
2014-07-01,4.552804
2014-08-01,3.9938464
2014-09-01,4.0846095
2014-10-01,4.377067
2014-11-01,4.5589356
2014-12-01,4.1325836
2015-01-01,5.504616
2015-02-01,5.04341
2015-03-01,5.60227
2015-04-01,4.0360465
2015-05-01,4.2349696
2015-06-01,4.16144
2015-07-01,4.9885883
2015-08-01,5.1711574
2015-09-01,4.2379575
2015-10-01,4.4515357
2015-11-01,3.669288
2015-12-01,3.5656915
2016-01-01,4.5590177
2016-02-01,5.0780697
2016-03-01,5.0432234
2016-04-01,4.6619735
2016-05-01,4.1968746
2016-06-01,5.5557823
2016-07-01,4.566088
2016-08-01,5.102657
2016-09-01,4.3555574
2016-10-01,4.5393853
2016-11-01,4.165925
2016-12-01,4.73132
2017-01-01,5.2911415
2017-02-01,5.212128
2017-03-01,5.214825
2017-04-01,4.7413034
2017-05-01,4.6004057
2017-06-01,4.9418135
2017-07-01,4.3703465
2017-08-01,4.49799
2017-09-01,4.2645855
2017-10-01,4.496619
