,et0_mm_day
1961-06-01,5.8361664
1961-07-01,3.6270394
1961-08-01,3.9517732
1961-09-01,4.6338587
1961-10-01,4.8396735
1961-11-01,4.876204
1961-12-01,5.2841005
1962-01-01,6.437935
1962-02-01,7.9123154
1962-03-01,8.558371
1962-04-01,9.248309
1962-05-01,6.63361
1962-06-01,5.4043236
1962-07-01,4.97213
1962-08-01,4.0593596
1962-09-01,4.143886
1962-10-01,4.822306
1962-11-01,5.3315387
1962-12-01,6.170824
1963-01-01,6.7973137
1963-02-01,7.636376
1963-03-01,8.806534
1963-04-01,10.127291
1963-05-01,8.996502
1963-06-01,7.252961
1963-07-01,5.0680637
1963-08-01,4.5089426
1963-09-01,4.4990406
1963-10-01,4.271716
1963-11-01,6.047744
1963-12-01,6.562828
1964-01-01,5.6604223
1964-02-01,6.6754
1964-03-01,8.784421
1964-04-01,9.745434
1964-05-01,7.650028
1964-06-01,5.8243384
1964-07-01,4.290123
1964-08-01,4.209034
1964-09-01,4.2921305
1964-10-01,5.1769233
1964-11-01,6.191499
1964-12-01,6.3803473
1965-01-01,5.702905
1965-02-01,6.9642587
1965-03-01,9.3379545
1965-04-01,10.397196
1965-05-01,7.6882524
1965-06-01,5.8243384
1965-07-01,4.290123
1965-08-01,4.107733
1965-09-01,4.7319503
1965-10-01,5.2588334
1965-11-01,7.4772162
1965-12-01,6.6129565
1966-01-01,7.2875543
1966-02-01,6.6768827
1966-03-01,9.45241
1966-04-01,10.368302
1966-05-01,7.6155276
1966-06-01,5.8243384
1966-07-01,4.290123
1966-08-01,4.107733
1966-09-01,4.7319503
1966-10-01,5.2588334
1966-11-01,7.814221
1966-12-01,7.711984
1967-01-01,7.5057073
1967-02-01,8.354031
1967-03-01,7.333733
1967-04-01,8.18222
1967-05-01,7.8355
1967-06-01,5.656002
1967-07-01,4.290123
1967-08-01,4.107733
1967-09-01,4.7319503
1967-10-01,5.240638
1967-11-01,6.6058264
1967-12-01,6.960161
1968-01-01,7.208653
1968-02-01,7.9339743
1968-03-01,9.330377
1968-04-01,9.853307
1968-05-01,8.438915
1968-06-01,6.986782
1968-07-01,4.455596
1968-08-01,4.4997706
1968-09-01,4.498899
1968-10-01,5.5810885
1968-11-01,6.3183084
1968-12-01,6.6795273
1969-01-01,7.0452094
1969-02-01,8.135616
1969-03-01,8.359671
1969-04-01,8.522093
1969-05-01,7.156022
1969-06-01,5.6031795
1969-07-01,4.3215976
1969-08-01,3.9737968
1969-09-01,4.6735706
1969-10-01,5.6632385
1969-11-01,6.572984
1969-12-01,6.9826546
1970-01-01,7.391095
1970-02-01,8.217394
1970-03-01,8.945297
1970-04-01,9.150722
1970-05-01,8.035399
1970-06-01,6.693475
1970-07-01,4.043661
1970-08-01,3.8479714
1970-09-01,4.6487303
1970-10-01,5.1057415
1970-11-01,6.322749
1970-12-01,6.390542
1971-01-01,6.735958
1971-02-01,8.159593
1971-03-01,8.971431
1971-04-01,9.325907
1971-05-01,7.839117
1971-06-01,5.5214167
1971-07-01,3.4545288
1971-08-01,3.6293268
1971-09-01,4.5517273
1971-10-01,5.1072984
1971-11-01,5.98263
1971-12-01,6.567404
1972-01-01,7.2117076
1972-02-01,7.7560024
1972-03-01,9.15704
1972-04-01,8.907385
1972-05-01,7.680595
1972-06-01,4.89974
1972-07-01,3.8230345
1972-08-01,4.2421966
1972-09-01,4.653141
1972-10-01,5.0863585
1972-11-01,5.4226594
1972-12-01,6.562352
1973-01-01,7.266812
1973-02-01,8.115932
1973-03-01,8.611858
1973-04-01,8.503966
1973-05-01,5.6103544
1973-06-01,5.4491835
1973-07-01,3.768876
1973-08-01,4.1141734
1973-09-01,4.3825207
1973-10-01,5.1464996
1973-11-01,6.258346
1973-12-01,6.739557
1974-01-01,6.424688
1974-02-01,7.7909307
1974-03-01,8.434958
1974-04-01,9.071014
1974-05-01,6.2357783
1974-06-01,4.8394947
1974-07-01,3.6311224
1974-08-01,4.03136
1974-09-01,4.2832346
1974-10-01,5.0322113
1974-11-01,6.504327
1974-12-01,6.221399
1975-01-01,6.5358057
1975-02-01,7.1709976
1975-03-01,8.655951
1975-04-01,9.016164
1975-05-01,7.0985036
1975-06-01,4.7135057
1975-07-01,3.6279857
1975-08-01,3.3446403
1975-09-01,4.1356792
1975-10-01,5.3300896
1975-11-01,6.205216
1975-12-01,6.21026
1976-01-01,7.0022793
1976-02-01,7.6114235
1976-03-01,8.731339
1976-04-01,8.720964
1976-05-01,6.65468
1976-06-01,5.3215847
1976-07-01,3.744848
1976-08-01,4.124865
1976-09-01,4.8438983
1976-10-01,5.4309406
1976-11-01,5.895175
1976-12-01,6.4602494
1977-01-01,7.245198
1977-02-01,8.059226
1977-03-01,8.177779
1977-04-01,10.078207
1977-05-01,7.16098
1977-06-01,4.841834
1977-07-01,3.8062706
1977-08-01,3.487423
1977-09-01,4.8184953
1977-10-01,5.029313
1977-11-01,5.9782453
1977-12-01,6.00636
1978-01-01,6.852135
1978-02-01,8.2247925
1978-03-01,8.830283
1978-04-01,7.7647047
1978-05-01,6.736882
1978-06-01,5.4916368
1978-07-01,3.4055188
1978-08-01,4.0190816
1978-09-01,4.824575
1978-10-01,4.95106
1978-11-01,5.804278
1978-12-01,6.1895475
1979-01-01,6.7822337
1979-02-01,7.63046
1979-03-01,9.024202
1979-04-01,8.877248
1979-05-01,5.7905765
1979-06-01,5.0567126
1979-07-01,4.1213183
1979-08-01,4.0881634
1979-09-01,4.5506806
1979-10-01,5.184583
1979-11-01,6.1052217
1979-12-01,6.2284765
1980-01-01,7.091962
1980-02-01,7.7693686
1980-03-01,8.664817
1980-04-01,8.202813
1980-05-01,6.9245324
1980-06-01,5.137168
1980-07-01,3.9720163
1980-08-01,4.3343306
1980-09-01,5.01775
1980-10-01,5.2699933
1980-11-01,6.3107686
1980-12-01,6.725289
1981-01-01,6.8435445
1981-02-01,8.0297365
1981-03-01,9.15163
1981-04-01,9.38851
1981-05-01,7.0842614
1981-06-01,5.8065133
1981-07-01,3.9469228
1981-08-01,4.5627356
1981-09-01,4.7723427
1981-10-01,5.4207144
1981-11-01,6.073311
1981-12-01,6.581925
1982-01-01,7.0202055
1982-02-01,7.9979153
1982-03-01,8.111544
1982-04-01,9.351298
1982-05-01,7.306695
1982-06-01,5.5992007
1982-07-01,4.2587667
1982-08-01,4.208967
1982-09-01,4.448205
1982-10-01,4.709922
1982-11-01,6.111063
1982-12-01,6.5331755
1983-01-01,6.762698
1983-02-01,7.904552
1983-03-01,9.409688
1983-04-01,10.07824
1983-05-01,7.9143195
1983-06-01,5.3731875
1983-07-01,4.3470187
1983-08-01,3.9760993
1983-09-01,4.7354026
1983-10-01,5.300816
1983-11-01,6.556764
1983-12-01,6.9363675
1984-01-01,7.420078
1984-02-01,8.410245
1984-03-01,9.00267
1984-04-01,9.024337
1984-05-01,7.609852
1984-06-01,5.9933143
1984-07-01,4.5497866
1984-08-01,4.6286135
1984-09-01,4.825592
1984-10-01,6.3689275
1984-11-01,7.0839524
1984-12-01,6.434806
1985-01-01,7.6574087
1985-02-01,8.406833
1985-03-01,8.851409
1985-04-01,8.616872
1985-05-01,6.513789
1985-06-01,4.704304
1985-07-01,3.2845287
1985-08-01,3.6693141
1985-09-01,4.1495113
1985-10-01,4.993003
1985-11-01,5.3679943
1985-12-01,6.4249263
1986-01-01,7.299915
1986-02-01,8.324713
1986-03-01,8.938297
1986-04-01,9.234324
1986-05-01,9.330824
1986-06-01,4.518978
1986-07-01,3.578715
1986-08-01,4.2456017
1986-09-01,4.1942706
1986-10-01,5.2065477
1986-11-01,6.508317
1986-12-01,6.6553802
1987-01-01,7.140182
1987-02-01,8.2777815
1987-03-01,9.297066
1987-04-01,9.067655
1987-05-01,6.3937755
1987-06-01,4.9081297
1987-07-01,4.4040008
1987-08-01,3.9992704
1987-09-01,4.997313
1987-10-01,4.981652
1987-11-01,6.3150005
1987-12-01,6.7988486
1988-01-01,7.375434
1988-02-01,8.193731
1988-03-01,9.307564
1988-04-01,10.110289
1988-05-01,7.1861296
1988-06-01,5.0525517
1988-07-01,3.4520924
1988-08-01,3.730215
1988-09-01,4.4064894
1988-10-01,5.213663
1988-11-01,6.8590717
1988-12-01,6.756194
1989-01-01,6.947994
1989-02-01,7.839419
1989-03-01,9.029202
1989-04-01,9.231374
1989-05-01,7.15334
1989-06-01,5.3557453
1989-07-01,4.1359587
1989-08-01,4.29108
1989-09-01,4.64144
1989-10-01,5.1214023
1989-11-01,6.545834
1989-12-01,6.5572557
1990-01-01,7.200837
1990-02-01,7.986985
1990-03-01,8.854129
1990-04-01,9.762522
1990-05-01,8.900396
1990-06-01,6.6686945
1990-07-01,4.470162
1990-08-01,4.758261
1990-09-01,5.078759
1990-10-01,5.7934895
1990-11-01,6.9524646
1990-12-01,7.019356
1991-01-01,7.1324854
1991-02-01,8.308866
1991-03-01,9.38116
1991-04-01,8.490611
1991-05-01,7.488705
1991-06-01,6.339699
1991-07-01,4.225977
1991-08-01,4.196912
1991-09-01,4.9308686
1991-10-01,5.3962545
1991-11-01,6.378725
1991-12-01,6.292723
1992-01-01,6.7016034
1992-02-01,7.6462626
1992-03-01,8.682847
1992-04-01,8.857981
1992-05-01,8.464839
1992-06-01,5.842708
1992-07-01,4.3798685
1992-08-01,3.7229135
1992-09-01,4.7595353
1992-10-01,4.834481
1992-11-01,5.6184382
1992-12-01,6.1530547
1993-01-01,6.770395
1993-02-01,7.651478
1993-03-01,8.630819
1993-04-01,8.575469
1993-05-01,7.384278
1993-06-01,5.2754207
1993-07-01,4.4675694
1993-08-01,4.333362
1993-09-01,4.8961935
1993-10-01,5.3450913
1993-11-01,6.2481837
1993-12-01,6.768338
1994-01-01,7.307522
1994-02-01,8.074678
1994-03-01,9.52784
1994-04-01,9.625003
1994-05-01,7.0445614
1994-06-01,5.587451
1994-07-01,3.6687777
1994-08-01,3.828533
1994-09-01,4.8150907
1994-10-01,6.098874
1994-11-01,5.7755485
1994-12-01,6.559327
1995-01-01,7.392123
1995-02-01,8.200094
1995-03-01,8.859142
1995-04-01,9.85907
1995-05-01,8.0043
1995-06-01,5.872056
1995-07-01,3.7298203
1995-08-01,4.0039496
1995-09-01,4.803166
1995-10-01,5.5808573
1995-11-01,6.4044037
1995-12-01,6.565787
1996-01-01,7.4540524
1996-02-01,8.497789
1996-03-01,8.86982
1996-04-01,9.0813675
1996-05-01,6.3535647
1996-06-01,4.587494
1996-07-01,4.073791
1996-08-01,3.9022937
1996-09-01,4.5466943
1996-10-01,5.3279476
1996-11-01,6.141402
1996-12-01,6.8788824
1997-01-01,7.3461757
1997-02-01,8.281522
1997-03-01,8.9889765
1997-04-01,8.800864
1997-05-01,7.032748
1997-06-01,5.227506
1997-07-01,3.9900913
1997-08-01,4.3771415
1997-09-01,5.30722
1997-10-01,5.120784
1997-11-01,5.6919346
1997-12-01,6.487738
1998-01-01,7.109642
1998-02-01,8.123472
1998-03-01,8.9534445
1998-04-01,10.069988
1998-05-01,7.9512224
1998-06-01,7.038124
1998-07-01,4.0401516
1998-08-01,3.3419504
1998-09-01,4.4978967
1998-10-01,5.0133915
1998-11-01,6.5181704
1998-12-01,6.806947
1999-01-01,6.898634
1999-02-01,8.431978
1999-03-01,9.340673
1999-04-01,9.276517
1999-05-01,7.4747353
1999-06-01,6.04029
1999-07-01,3.8063228
1999-08-01,3.9450302
1999-09-01,4.6853313
1999-10-01,4.755199
1999-11-01,6.452836
1999-12-01,6.35726
2000-01-01,6.988332
2000-02-01,7.904507
2000-03-01,8.9358835
2000-04-01,8.176059
2000-05-01,7.697098
2000-06-01,6.235525
2000-07-01,4.392542
2000-08-01,3.7418604
2000-09-01,4.8463492
2000-10-01,4.9797034
2000-11-01,5.900461
2000-12-01,6.4058228
2001-01-01,6.949544
2001-02-01,7.91318
2001-03-01,8.848407
2001-04-01,9.078622
2001-05-01,8.518815
2001-06-01,5.649038
2001-07-01,3.8390458
2001-08-01,3.889814
2001-09-01,4.6828427
2001-10-01,5.06879
2001-11-01,6.307773
2001-12-01,6.4589977
2002-01-01,6.974645
2002-02-01,8.230515
2002-03-01,8.939944
2002-04-01,9.840459
2002-05-01,9.502194
2002-06-01,6.627843
2002-07-01,5.122729
2002-08-01,4.3931155
2002-09-01,5.0158052
2002-10-01,5.7850404
2002-11-01,6.475687
2002-12-01,6.626874
2003-01-01,7.226564
2003-02-01,8.0727415
2003-03-01,9.135954
2003-04-01,9.876519
2003-05-01,9.264209
2003-06-01,5.9230776
2003-07-01,3.8271694
2003-08-01,3.9237962
2003-09-01,4.7920866
2003-10-01,5.967662
2003-11-01,6.7941694
2003-12-01,6.7677574
2004-01-01,7.1574225
2004-02-01,7.8766346
2004-03-01,9.140804
2004-04-01,9.182356
2004-05-01,8.772895
2004-06-01,5.864173
2004-07-01,4.64423
2004-08-01,4.1342006
2004-09-01,4.8831215
2004-10-01,5.82093
2004-11-01,6.2555594
2004-12-01,6.547697
2005-01-01,7.1390495
2005-02-01,8.424304
2005-03-01,8.577779
2005-04-01,9.426743
2005-05-01,8.544773
2005-06-01,5.407013
2005-07-01,3.8457065
2005-08-01,3.9702356
2005-09-01,4.7117696
2005-10-01,5.4811316
2005-11-01,6.731376
2005-12-01,7.021092
2006-01-01,7.4229164
2006-02-01,8.33501
2006-03-01,9.637766
2006-04-01,9.363446
2006-05-01,7.0839524
2006-06-01,6.286964
2006-07-01,4.1217656
2006-08-01,3.9907768
2006-09-01,4.741069
2006-10-01,5.3981023
2006-11-01,6.145686
2006-12-01,6.5211353
2007-01-01,6.977126
2007-02-01,8.0352125
2007-03-01,9.146229
2007-04-01,9.332627
2007-05-01,8.297421
2007-06-01,5.6206064
2007-07-01,3.4836903
2007-08-01,4.001908
2007-09-01,4.6771913
2007-10-01,5.824335
2007-11-01,6.504014
2007-12-01,6.8488417
2008-01-01,6.5831466
2008-02-01,8.006782
2008-03-01,9.164781
2008-04-01,8.057553
2008-05-01,7.8767242
2008-06-01,5.8478265
2008-07-01,4.4513717
2008-08-01,4.247725
2008-09-01,4.7600045
2008-10-01,5.6290703
2008-11-01,6.8162756
2008-12-01,6.8102403
2009-01-01,7.5808244
2009-02-01,8.088968
2009-03-01,9.346984
2009-04-01,9.775818
2009-05-01,9.271674
2009-06-01,7.06663
2009-07-01,4.550792
2009-08-01,4.5642557
2009-09-01,5.3049846
2009-10-01,5.8399363
2009-11-01,6.687209
2009-12-01,7.0599093
2010-01-01,7.0154815
2010-02-01,8.326456
2010-03-01,8.781836
2010-04-01,9.384521
2010-05-01,7.688582
2010-06-01,6.325282
2010-07-01,4.0032415
2010-08-01,3.7588477
2010-09-01,4.8480034
2010-10-01,5.6115465
2010-11-01,6.5081267
2010-12-01,6.749496
2011-01-01,7.005453
2011-02-01,8.2886
2011-03-01,8.626715
2011-04-01,9.485073
2011-05-01,7.577233
2011-06-01,6.088756
2011-07-01,4.8902483
2011-08-01,3.9794893
2011-09-01,4.7087297
2011-10-01,5.847767
2011-11-01,6.5164976
2011-12-01,6.9342704
2012-01-01,7.395424
2012-02-01,8.585111
2012-03-01,9.537146
2012-04-01,10.367513
2012-05-01,8.602306
2012-06-01,5.972624
2012-07-01,3.959626
2012-08-01,4.0950627
2012-09-01,4.8637466
2012-10-01,6.058462
2012-11-01,6.1752124
2012-12-01,6.6456275
2013-01-01,7.3972716
2013-02-01,8.506648
2013-03-01,9.592302
2013-04-01,10.117996
2013-05-01,8.761764
2013-06-01,6.1681194
2013-07-01,4.9630775
2013-08-01,3.401771
2013-09-01,4.7682376
2013-10-01,5.2374825
2013-11-01,6.198235
2013-12-01,6.6597385
2014-01-01,7.2308483
2014-02-01,8.052736
2014-03-01,8.489587
2014-04-01,8.709818
2014-05-01,6.81217
2014-06-01,6.26412
2014-07-01,4.3267307
2014-08-01,3.9375277
2014-09-01,4.6620073
2014-10-01,4.9699693
2014-11-01,6.708376
2014-12-01,6.8989916
2015-01-01,7.226482
2015-02-01,8.265652
2015-03-01,8.963898
2015-04-01,9.451837
2015-05-01,7.4921174
2015-06-01,6.3556805
2015-07-01,4.0470104
2015-08-01,4.685089
2015-09-01,5.1079392
2015-10-01,5.889483
2015-11-01,6.0951076
2015-12-01,6.4021797
2016-01-01,7.624075
2016-02-01,8.644358
2016-03-01,9.55388
2016-04-01,10.140132
2016-05-01,7.0490985
2016-06-01,6.093558
2016-07-01,3.9043875
2016-08-01,4.3552146
2016-09-01,5.085558
2016-10-01,5.7680607
2016-11-01,7.256545
2016-12-01,7.2897897
2017-01-01,7.719375
2017-02-01,7.9836993
2017-03-01,9.228356
2017-04-01,8.620709
2017-05-01,6.472021
2017-06-01,5.816579
2017-07-01,4.8342347
2017-08-01,3.8834066
2017-09-01,4.7451777
2017-10-01,5.5982695
2017-11-01,7.015377
2017-12-01,7.2246714
2018-01-01,7.487379
2018-02-01,8.452751
2018-03-01,9.322241
2018-04-01,9.8968935
2018-05-01,8.225582
2018-06-01,5.5214615
2018-07-01,4.287027
2018-08-01,4.1921287
2018-09-01,4.896298
2018-10-01,5.5812893
2018-11-01,6.052658
2018-12-01,6.6440926
2019-01-01,7.5666084
2019-02-01,8.330978
2019-03-01,9.62495
2019-04-01,9.806432
2019-05-01,8.251794
2019-06-01,4.796848
2019-07-01,4.5758634
2019-08-01,3.7672372
2019-09-01,4.553586
2019-10-01,4.670963
2019-11-01,5.911499
2019-12-01,6.444544
2020-01-01,7.048935
2020-02-01,8.045777
2020-03-01,9.674877
2020-04-01,9.737551
2020-05-01,7.7268033
2020-06-01,6.655529
2020-07-01,4.3774767
2020-08-01,3.662981
2020-09-01,5.0144644
2020-10-01,6.090045
2020-11-01,7.2264524
2020-12-01,7.0846753
2021-01-01,7.5701475
2021-02-01,8.217603
2021-03-01,9.018414
2021-04-01,8.739993
2021-05-01,7.247135
2021-06-01,7.133052
2021-07-01,4.20668
2021-08-01,4.6064405
2021-09-01,4.86967
2021-10-01,5.7832413
2021-11-01,6.591067
2021-12-01,6.967954
2022-01-01,7.4319468
2022-02-01,8.215547
2022-03-01,9.442046
2022-04-01,9.174399
2022-05-01,9.3272705
2022-06-01,6.988451
2022-07-01,3.6730618
2022-08-01,3.5808682
2022-09-01,4.5793586
2022-10-01,5.1769233
2022-11-01,6.191499
2022-12-01,6.3803473
2023-01-01,6.9559855
2023-02-01,7.8416834
2023-03-01,8.834066
2023-04-01,9.016701
2023-05-01,5.518958
2023-06-01,3.9503164
2023-07-01,3.7178285
2023-08-01,3.0543618
2023-09-01,3.615003
2023-10-01,5.2680254
2023-11-01,6.047744
2023-12-01,6.3803473
2024-01-01,6.9559855
2024-02-01,7.8416834
2024-03-01,9.328783
2024-04-01,10.505147
2024-05-01,9.228527
2024-06-01,7.248081
2024-07-01,4.2074175
2024-08-01,3.1059833
2024-09-01,5.1621423
2024-10-01,5.5089407
2024-11-01,5.8434906
2024-12-01,6.6876707
2025-01-01,7.5569153
2025-02-01,8.0933275
2025-03-01,9.359494
2025-04-01,9.171523
2025-05-01,9.160213
2025-06-01,5.6554255
2025-07-01,4.9055142
2025-08-01,3.7090182
2025-09-01,4.5898705
2025-10-01,5.3586664
2025-11-01,6.614633
2025-12-01,7.0093575
2026-01-01,7.4542017
2026-02-01,8.098155
2026-03-01,9.082667
