,et0_mm_day
1969-01-01,15.591435
1969-02-01,16.781538
1969-03-01,12.450684
1969-04-01,11.514917
1969-05-01,9.840824
1969-06-01,8.056447
1969-07-01,5.450219
1969-08-01,5.953446
1969-09-01,6.5281096
1969-10-01,7.320754
1969-11-01,10.115765
1969-12-01,14.303535
1970-01-01,16.560383
1970-02-01,19.28059
1970-03-01,16.195192
1970-04-01,13.504401
1970-05-01,10.602929
1970-06-01,8.220546
1970-07-01,6.138779
1970-08-01,5.773805
1970-09-01,6.173387
1970-10-01,6.3251257
1970-11-01,11.135623
1970-12-01,14.617771
1971-01-01,16.75766
1971-02-01,18.767626
1971-03-01,17.13796
1971-04-01,15.618622
1971-05-01,11.178591
1971-06-01,8.472472
1971-07-01,5.062923
1971-08-01,5.2899046
1971-09-01,6.2518044
1971-10-01,6.4521694
1971-11-01,9.237081
1971-12-01,14.381475
1972-01-01,16.13754
1972-02-01,18.159307
1972-03-01,16.727581
1972-04-01,12.078695
1972-05-01,9.009145
1972-06-01,6.452832
1972-07-01,5.5415554
1972-08-01,5.715795
1972-09-01,6.584577
1972-10-01,5.9715996
1972-11-01,9.5172825
1972-12-01,13.392784
1973-01-01,15.55442
1973-02-01,16.949059
1973-03-01,17.591476
1973-04-01,9.947673
1973-05-01,8.76338
1973-06-01,6.987542
1973-07-01,6.0578585
1973-08-01,5.441569
1973-09-01,5.861215
1973-10-01,6.412264
1973-11-01,10.229394
1973-12-01,13.430879
1974-01-01,16.794048
1974-02-01,16.942762
1974-03-01,14.998049
1974-04-01,12.550533
1974-05-01,8.112043
1974-06-01,6.1057954
1974-07-01,4.645273
1974-08-01,5.2061453
1974-09-01,5.755987
1974-10-01,6.0183105
1974-11-01,8.347489
1974-12-01,13.393894
1975-01-01,16.065754
1975-02-01,15.501253
1975-03-01,14.564805
1975-04-01,12.24789
1975-05-01,9.256109
1975-06-01,6.391153
1975-07-01,5.767971
1975-08-01,4.9656925
1975-09-01,5.70181
1975-10-01,6.151851
1975-11-01,8.866902
1975-12-01,13.675094
1976-01-01,15.580669
1976-02-01,16.228476
1976-03-01,12.494635
1976-04-01,10.894701
1976-05-01,9.73235
1976-06-01,7.535823
1976-07-01,5.267173
1976-08-01,5.586326
1976-09-01,6.4196253
1976-10-01,6.3908396
1976-11-01,7.78988
1976-12-01,11.959694
1977-01-01,15.867479
1977-02-01,17.230831
1977-03-01,16.223207
1977-04-01,11.373385
1977-05-01,9.306148
1977-06-01,6.4799933
1977-07-01,5.1210003
1977-08-01,5.2358136
1977-09-01,6.3594913
1977-10-01,7.3933973
1977-11-01,11.082266
1977-12-01,13.699844
1978-01-01,16.557001
1978-02-01,16.389393
1978-03-01,14.235344
1978-04-01,10.011892
1978-05-01,8.175768
1978-06-01,6.298892
1978-07-01,5.0920844
1978-08-01,5.760923
1978-09-01,6.637186
1978-10-01,6.0499983
1978-11-01,9.769179
1978-12-01,12.972302
1979-01-01,14.631555
1979-02-01,13.11598
1979-03-01,12.678653
1979-04-01,11.85707
1979-05-01,7.0519896
1979-06-01,6.165013
1979-07-01,5.976543
1979-08-01,5.8015137
1979-09-01,6.567359
1979-10-01,6.2126217
1979-11-01,7.1243124
1979-12-01,12.439959
1980-01-01,15.266321
1980-02-01,17.762028
1980-03-01,15.506014
1980-04-01,11.728883
1980-05-01,8.359842
1980-06-01,7.157616
1980-07-01,5.4961443
1980-08-01,5.953483
1980-09-01,6.6817403
1980-10-01,6.7719893
1980-11-01,8.482724
1980-12-01,13.100319
1981-01-01,16.344004
1981-02-01,18.041677
1981-03-01,14.953345
1981-04-01,15.842948
1981-05-01,8.331388
1981-06-01,7.373065
1981-07-01,5.435973
1981-08-01,5.7634935
1981-09-01,6.5151825
1981-10-01,6.7517014
1981-11-01,10.068461
1981-12-01,13.531402
1982-01-01,15.074663
1982-02-01,18.101915
1982-03-01,16.381681
1982-04-01,13.203562
1982-05-01,9.192467
1982-06-01,8.27615
1982-07-01,6.935686
1982-08-01,6.2454715
1982-09-01,6.5573716
1982-10-01,6.1776342
1982-11-01,10.355614
1982-12-01,13.958901
1983-01-01,18.636852
1983-02-01,19.692406
1983-03-01,20.03198
1983-04-01,14.455266
1983-05-01,9.751693
1983-06-01,7.288225
1983-07-01,6.892644
1983-08-01,5.470574
1983-09-01,6.5624266
1983-10-01,6.821733
1983-11-01,10.523267
1983-12-01,13.187148
1984-01-01,17.78137
1984-02-01,17.960295
1984-03-01,14.397778
1984-04-01,13.441786
1984-05-01,9.762488
1984-06-01,7.4000583
1984-07-01,6.049208
1984-08-01,6.4708815
1984-09-01,6.7028327
1984-10-01,6.7748876
1984-11-01,9.532627
1984-12-01,14.51233
1985-01-01,15.500702
1985-02-01,20.94233
1985-03-01,15.209723
1985-04-01,10.619916
1985-05-01,9.685263
1985-06-01,6.5365806
1985-07-01,5.1315575
1985-08-01,5.453728
1985-09-01,5.8139043
1985-10-01,6.4108334
1985-11-01,7.8704953
1985-12-01,12.510792
1986-01-01,16.009151
1986-02-01,15.964888
1986-03-01,12.099475
1986-04-01,12.5801935
1986-05-01,10.9118
1986-06-01,7.541463
1986-07-01,5.308889
1986-08-01,6.471932
1986-09-01,6.182104
1986-10-01,6.62072
1986-11-01,8.556865
1986-12-01,13.474054
1987-01-01,15.875861
1987-02-01,15.828565
1987-03-01,14.732927
1987-04-01,12.317523
1987-05-01,10.326974
1987-06-01,7.0776196
1987-07-01,7.252522
1987-08-01,6.4530077
1987-09-01,6.864201
1987-10-01,7.5313525
1987-11-01,10.87331
1987-12-01,15.99285
1988-01-01,17.738901
1988-02-01,19.74085
1988-03-01,16.835838
1988-04-01,14.757074
1988-05-01,9.276159
1988-06-01,8.242711
1988-07-01,6.231159
1988-08-01,5.8974996
1988-09-01,6.475698
1988-10-01,6.8657546
1988-11-01,11.302374
1988-12-01,13.926975
1989-01-01,18.219084
1989-02-01,20.220264
1989-03-01,16.338736
1989-04-01,16.164526
1989-05-01,9.75363
1989-06-01,8.076861
1989-07-01,6.6079125
1989-08-01,6.446801
1989-09-01,7.0426354
1989-10-01,7.3292665
1989-11-01,10.845304
1989-12-01,15.464097
1990-01-01,17.667078
1990-02-01,19.186176
1990-03-01,19.823574
1990-04-01,16.062897
1990-05-01,10.7885895
1990-06-01,9.014376
1990-07-01,6.5120234
1990-08-01,6.447278
1990-09-01,6.8104377
1990-10-01,7.029686
1990-11-01,9.377859
1990-12-01,12.721367
1991-01-01,17.775148
1991-02-01,18.196396
1991-03-01,17.45204
1991-04-01,10.413058
1991-05-01,8.447595
1991-06-01,7.146448
1991-07-01,5.615175
1991-08-01,5.753994
1991-09-01,6.6295304
1991-10-01,6.6245346
1991-11-01,9.914294
1991-12-01,14.976129
1992-01-01,17.542183
1992-02-01,19.866087
1992-03-01,19.306698
1992-04-01,13.433874
1992-05-01,10.797858
1992-06-01,7.9587474
1992-07-01,6.5355673
1992-08-01,5.603321
1992-09-01,6.725885
1992-10-01,6.6156683
1992-11-01,9.252689
1992-12-01,14.1521845
1993-01-01,16.594849
1993-02-01,17.936668
1993-03-01,16.66268
1993-04-01,12.271471
1993-05-01,10.190308
1993-06-01,6.976418
1993-07-01,6.7644196
1993-08-01,6.6615567
1993-09-01,6.926246
1993-10-01,7.2977915
1993-11-01,8.694418
1993-12-01,13.124272
1994-01-01,17.33344
1994-02-01,21.429815
1994-03-01,17.602623
1994-04-01,14.873646
1994-05-01,10.211415
1994-06-01,6.8520756
1994-07-01,6.001793
1994-08-01,5.825661
1994-09-01,6.408028
1994-10-01,6.6047983
1994-11-01,8.81917
1994-12-01,14.674872
1995-01-01,17.476946
1995-02-01,18.301405
1995-03-01,16.511553
1995-04-01,13.924822
1995-05-01,9.448878
1995-06-01,8.230254
1995-07-01,6.388843
1995-08-01,6.352447
1995-09-01,6.8095326
1995-10-01,6.678715
1995-11-01,10.558933
1995-12-01,14.421672
1996-01-01,16.755678
1996-02-01,18.253826
1996-03-01,14.124073
1996-04-01,12.417078
1996-05-01,8.030563
1996-06-01,6.7351832
1996-07-01,6.059341
1996-08-01,5.837843
1996-09-01,6.2520356
1996-10-01,6.8921895
1996-11-01,10.807335
1996-12-01,14.885545
1997-01-01,16.306616
1997-02-01,21.595142
1997-03-01,16.717836
1997-04-01,11.020184
1997-05-01,9.669937
1997-06-01,8.563831
1997-07-01,6.5465198
1997-08-01,6.3641667
1997-09-01,6.970763
1997-10-01,6.7152457
1997-11-01,9.693976
1997-12-01,14.19219
1998-01-01,17.687208
1998-02-01,20.484179
1998-03-01,18.897854
1998-04-01,16.38493
1998-05-01,11.306591
1998-06-01,7.1307793
1998-07-01,5.8092623
1998-08-01,5.417794
1998-09-01,6.3192024
1998-10-01,6.4077973
1998-11-01,8.400239
1998-12-01,13.0582075
1999-01-01,15.128515
1999-02-01,15.683442
1999-03-01,18.678926
1999-04-01,14.387436
1999-05-01,9.311743
1999-06-01,8.243084
1999-07-01,6.4494386
1999-08-01,5.8717504
1999-09-01,6.5893044
1999-10-01,6.2941985
1999-11-01,9.9156275
1999-12-01,13.725787
2000-01-01,17.027796
2000-02-01,18.75753
2000-03-01,18.578798
2000-04-01,13.329402
2000-05-01,11.0240135
2000-06-01,7.8729763
2000-07-01,6.2820015
2000-08-01,5.911775
2000-09-01,6.5481663
2000-10-01,7.578943
2000-11-01,10.554023
2000-12-01,14.422483
2001-01-01,16.648813
2001-02-01,17.432728
2001-03-01,15.301451
2001-04-01,14.251515
2001-05-01,12.547806
2001-06-01,7.843107
2001-07-01,6.492801
2001-08-01,5.7141185
2001-09-01,7.048689
2001-10-01,7.281594
2001-11-01,10.35966
2001-12-01,14.616511
2002-01-01,17.768488
2002-02-01,18.60392
2002-03-01,14.862389
2002-04-01,16.652636
2002-05-01,13.225444
2002-06-01,8.321859
2002-07-01,7.422209
2002-08-01,6.674625
2002-09-01,7.694177
2002-10-01,7.7954607
2002-11-01,10.859288
2002-12-01,16.232409
2003-01-01,17.730728
2003-02-01,19.616022
2003-03-01,18.417397
2003-04-01,14.868308
