,et0_mm_day
1969-01-01,11.14507
1969-02-01,11.429429
1969-03-01,11.179052
1969-04-01,11.654422
1969-05-01,10.284394
1969-06-01,10.018952
1969-07-01,7.2673335
1969-08-01,5.7361274
1969-09-01,6.329529
1969-10-01,7.8888535
1969-11-01,10.626435
1969-12-01,10.91557
1970-01-01,10.900579
1970-02-01,12.684152
1970-03-01,12.321416
1970-04-01,12.432348
1970-05-01,10.453992
1970-06-01,10.671802
1970-07-01,6.9182663
1970-08-01,5.359113
1970-09-01,5.611658
1970-10-01,6.1989875
1970-11-01,9.144403
1970-12-01,10.764577
1971-01-01,10.883786
1971-02-01,12.721189
1971-03-01,12.483462
1971-04-01,13.352617
1971-05-01,10.027166
1971-06-01,9.188831
1971-07-01,5.836509
1971-08-01,4.8359337
1971-09-01,5.4471416
1971-10-01,5.9156046
1971-11-01,7.366553
1971-12-01,9.729937
1972-01-01,10.433502
1972-02-01,12.161419
1972-03-01,12.412548
1972-04-01,12.218028
1972-05-01,9.977206
1972-06-01,7.107548
1972-07-01,5.9925394
1972-08-01,5.9080796
1972-09-01,5.7831182
1972-10-01,6.008018
1972-11-01,9.284512
1972-12-01,11.043124
1973-01-01,11.554174
1973-02-01,12.028627
1973-03-01,14.537841
1973-04-01,11.832014
1973-05-01,9.371452
1973-06-01,8.653961
1973-07-01,6.5243616
1973-08-01,5.847238
1973-09-01,6.41628
1973-10-01,6.4246206
1973-11-01,10.888674
1973-12-01,10.643393
1974-01-01,11.908025
1974-02-01,12.421146
1974-03-01,12.492731
1974-04-01,12.348376
1974-05-01,8.941345
1974-06-01,7.214509
1974-07-01,5.230203
1974-08-01,5.310565
1974-09-01,4.9583726
1974-10-01,5.571425
1974-11-01,6.9494023
1974-12-01,10.086804
1975-01-01,11.117466
1975-02-01,11.507362
1975-03-01,12.397498
1975-04-01,11.162035
1975-05-01,9.852126
1975-06-01,6.6389365
1975-07-01,5.335532
1975-08-01,4.9295425
1975-09-01,5.1087103
1975-10-01,5.778514
1975-11-01,7.165678
1975-12-01,9.975001
1976-01-01,10.324605
1976-02-01,12.300402
1976-03-01,11.478416
1976-04-01,10.773055
1976-05-01,9.5066805
1976-06-01,8.751326
1976-07-01,5.7447777
1976-08-01,5.6553707
1976-09-01,5.748708
1976-10-01,6.3388124
1976-11-01,8.393653
1976-12-01,10.204427
1977-01-01,11.759624
1977-02-01,11.948124
1977-03-01,13.52787
1977-04-01,12.693048
1977-05-01,10.069427
1977-06-01,6.677255
1977-07-01,5.5450873
1977-08-01,4.8247056
1977-09-01,5.899016
1977-10-01,6.1973557
1977-11-01,8.276127
1977-12-01,10.533683
1978-01-01,11.3227
1978-02-01,12.0568495
1978-03-01,13.305295
1978-04-01,10.093804
1978-05-01,9.246014
1978-06-01,8.944936
1978-07-01,6.1848164
1978-08-01,5.5277643
1978-09-01,6.04742
1978-10-01,6.1369314
1978-11-01,10.051932
1978-12-01,10.058776
1979-01-01,10.214403
1979-02-01,10.276794
1979-03-01,12.773887
1979-04-01,11.885181
1979-05-01,8.528605
1979-06-01,7.386822
1979-07-01,6.7714305
1979-08-01,5.8453903
1979-09-01,6.0455503
1979-10-01,6.8722515
1979-11-01,8.595861
1979-12-01,11.263378
1980-01-01,11.252664
1980-02-01,12.551337
1980-03-01,12.077212
1980-04-01,10.925189
1980-05-01,8.627065
1980-06-01,7.8623815
1980-07-01,5.9643016
1980-08-01,5.949296
1980-09-01,6.827332
1980-10-01,6.831847
1980-11-01,10.076098
1980-12-01,10.764718
1981-01-01,11.813619
1981-02-01,12.893818
1981-03-01,12.395609
1981-04-01,13.418734
1981-05-01,9.749096
1981-06-01,8.775912
1981-07-01,6.364837
1981-08-01,6.1254873
1981-09-01,6.074369
1981-10-01,7.001735
1981-11-01,10.273874
1981-12-01,10.452546
1982-01-01,11.02794
1982-02-01,12.482651
1982-03-01,13.248838
1982-04-01,12.116305
1982-05-01,9.288106
1982-06-01,8.586884
1982-07-01,7.6501594
1982-08-01,6.4534845
1982-09-01,5.9532485
1982-10-01,5.754463
1982-11-01,10.023252
1982-12-01,10.417879
1983-01-01,12.282856
1983-02-01,13.142406
1983-03-01,14.338106
1983-04-01,12.680784
1983-05-01,10.631264
1983-06-01,7.7978077
1983-07-01,7.4011164
1983-08-01,6.3182263
1983-09-01,6.667614
1983-10-01,7.53681
1983-11-01,10.075137
1983-12-01,10.6411915
1984-01-01,11.871904
1984-02-01,12.599603
1984-03-01,12.6364155
1984-04-01,13.517507
1984-05-01,10.239445
1984-06-01,9.260908
1984-07-01,7.3534474
1984-08-01,6.4926
1984-09-01,6.187089
1984-10-01,8.183137
1984-11-01,11.471045
1984-12-01,11.940106
1985-01-01,11.879459
1985-02-01,14.150843
1985-03-01,12.397989
1985-04-01,11.52914
1985-05-01,7.9911427
1985-06-01,6.9973764
1985-07-01,5.2514
1985-08-01,5.450137
1985-09-01,5.366944
1985-10-01,5.8959017
1985-11-01,7.1614385
1985-12-01,10.304257
1986-01-01,11.353716
