period_index,start_day,end_day_exclusive,duration_days,node_id,action,reservoir_level,total_inflow,evaporation,drink_water_met,unmet_drink_water,food_water_demand,food_water_met,unmet_food_water,food_produced,production_release,generated_electricity_kwh,generated_electricity_mwh,water_value_eur_per_m3,spill,release_for_routing,downstream_release,routing_loss,energy_value
0,0,30,30,aswand,1,0,4195.200000018748,0,0,0,0,0,0,0,5140.20000001875,1398.8259496626013,1.3988259496626012,0.16055937712499987,0,5140.20000001875,5140.20000001875,0,825.3073103009349
1,30,60,30,aswand,1,1354.4000001043241,9273.200000104325,0,0,0,0,0,0,0,7918.799999999999,2154.9789755549996,2.1549789755549997,0.16055937712499987,0,7918.799999999999,7918.799999999999,0,1271.4375955774499
2,60,90,30,aswand,1,1600,12265.200000073874,0,0,0,0,0,0,0,8700,2367.570476249999,2.367570476249999,0.16055937712499987,3319.6000001781886,12019.600000178189,12019.600000178198,0,1396.8665809875004
3,90,120,30,aswand,1,1600,12265.200000073874,0,0,0,0,0,0,0,8700,2367.570476249999,2.367570476249999,0.16055937712499987,3565.2000000738644,12265.200000073864,12265.200000073874,0,1396.8665809875004
