period_index,start_day,end_day_exclusive,duration_days,node_id,action,reservoir_level,total_inflow,evaporation,drink_water_met,unmet_drink_water,food_water_demand,food_water_met,unmet_food_water,food_produced,production_release,generated_electricity_kwh,generated_electricity_mwh,water_value_eur_per_m3,spill,release_for_routing,downstream_release,routing_loss,energy_value
0,0,30,30,roseires,1,420,6476.800000000004,0,0,0,0,0,0,0,4494.12,749.228452266,0.749228452266,0.051681045500000015,1835.6799999999987,6329.799999999998,6329.799999999994,0.000000000004547473508864641,232.2608202024598
1,30,60,30,roseires,1,420,6916.800000000005,0,0,0,0,0,0,0,4500,750.208725,0.7502087249999999,0.051681045500000015,2416.7999999999984,6916.799999999998,6916.799999999994,0.000000000004547473508864641,232.5647047499998
2,60,90,30,roseires,1,420,6916.800000000005,0,0,0,0,0,0,0,4500,750.208725,0.7502087249999999,0.051681045500000015,2416.7999999999984,6916.799999999998,6916.799999999994,0.000000000004547473508864641,232.5647047499998
3,90,120,30,roseires,1,420,6916.800000000005,0,0,0,0,0,0,0,4500,750.208725,0.7502087249999999,0.051681045500000015,2416.7999999999984,6916.799999999998,6916.799999999994,0.000000000004547473508864641,232.5647047499998
