date,evaporation_m3_day
1950-09-12,46558.593710
1950-09-13,46558.593710
1950-09-14,46558.593710
1950-09-15,46558.593710
1950-09-16,46558.593710
1950-09-17,46558.593710
1950-09-18,46558.593710
1950-09-19,46558.593710
1950-09-20,46558.593710
1950-09-21,46558.593710
1950-09-22,46558.593710
1950-09-23,46558.593710
1950-09-24,46558.593710
1950-09-25,46558.593710
1950-09-26,46558.593710
1950-09-27,46558.593710
1950-09-28,46558.593710
1950-09-29,46558.593710
1950-09-30,46558.593710
1950-10-01,36268.772617
1950-10-02,36268.772617
1950-10-03,36268.772617
1950-10-04,36268.772617
1950-10-05,36268.772617
1950-10-06,36268.772617
1950-10-07,36268.772617
1950-10-08,36268.772617
1950-10-09,36268.772617
1950-10-10,36268.772617
1950-10-11,36268.772617
1950-10-12,36268.772617
1950-10-13,36268.772617
1950-10-14,36268.772617
1950-10-15,36268.772617
1950-10-16,36268.772617
1950-10-17,36268.772617
1950-10-18,36268.772617
1950-10-19,36268.772617
1950-10-20,36268.772617
1950-10-21,36268.772617
1950-10-22,36268.772617
1950-10-23,36268.772617
1950-10-24,36268.772617
1950-10-25,36268.772617
1950-10-26,36268.772617
1950-10-27,36268.772617
1950-10-28,36268.772617
1950-10-29,36268.772617
1950-10-30,36268.772617
1950-10-31,36268.772617
1950-11-01,39994.989832
1950-11-02,39994.989832
1950-11-03,39994.989832
1950-11-04,39994.989832
1950-11-05,39994.989832
1950-11-06,39994.989832
1950-11-07,39994.989832
1950-11-08,39994.989832
1950-11-09,39994.989832
1950-11-10,39994.989832
1950-11-11,39994.989832
1950-11-12,39994.989832
1950-11-13,39994.989832
1950-11-14,39994.989832
1950-11-15,39994.989832
1950-11-16,39994.989832
1950-11-17,39994.989832
1950-11-18,39994.989832
1950-11-19,39994.989832
1950-11-20,39994.989832
1950-11-21,39994.989832
1950-11-22,39994.989832
1950-11-23,39994.989832
1950-11-24,39994.989832
1950-11-25,39994.989832
1950-11-26,39994.989832
1950-11-27,39994.989832
1950-11-28,39994.989832
1950-11-29,39994.989832
1950-11-30,39994.989832
1950-12-01,54459.807373
1950-12-02,54459.807373
1950-12-03,54459.807373
1950-12-04,54459.807373
1950-12-05,54459.807373
1950-12-06,54459.807373
1950-12-07,54459.807373
1950-12-08,54459.807373
1950-12-09,54459.807373
1950-12-10,54459.807373
1950-12-11,54459.807373
1950-12-12,54459.807373
1950-12-13,54459.807373
1950-12-14,54459.807373
1950-12-15,54459.807373
1950-12-16,54459.807373
1950-12-17,54459.807373
1950-12-18,54459.807373
1950-12-19,54459.807373
1950-12-20,54459.807373
1950-12-21,54459.807373
1950-12-22,54459.807373
1950-12-23,54459.807373
1950-12-24,54459.807373
1950-12-25,54459.807373
1950-12-26,54459.807373
1950-12-27,54459.807373
1950-12-28,54459.807373
1950-12-29,54459.807373
1950-12-30,54459.807373
1950-12-31,54459.807373
1951-01-01,78633.355518
1951-01-02,78633.355518
1951-01-03,78633.355518
1951-01-04,78633.355518
1951-01-05,78633.355518
1951-01-06,78633.355518
1951-01-07,78633.355518
1951-01-08,78633.355518
1951-01-09,78633.355518
1951-01-10,78633.355518
1951-01-11,78633.355518
1951-01-12,78633.355518
1951-01-13,78633.355518
1951-01-14,78633.355518
1951-01-15,78633.355518
1951-01-16,78633.355518
1951-01-17,78633.355518
1951-01-18,78633.355518
1951-01-19,78633.355518
1951-01-20,78633.355518
1951-01-21,78633.355518
1951-01-22,78633.355518
1951-01-23,78633.355518
1951-01-24,78633.355518
1951-01-25,78633.355518
1951-01-26,78633.355518
1951-01-27,78633.355518
1951-01-28,78633.355518
1951-01-29,78633.355518
1951-01-30,78633.355518
1951-01-31,78633.355518
1951-02-01,127678.023917
1951-02-02,127678.023917
1951-02-03,127678.023917
1951-02-04,127678.023917
1951-02-05,127678.023917
1951-02-06,127678.023917
1951-02-07,127678.023917
1951-02-08,127678.023917
1951-02-09,127678.023917
1951-02-10,127678.023917
1951-02-11,127678.023917
1951-02-12,127678.023917
1951-02-13,127678.023917
1951-02-14,127678.023917
1951-02-15,127678.023917
1951-02-16,127678.023917
1951-02-17,127678.023917
1951-02-18,127678.023917
1951-02-19,127678.023917
1951-02-20,127678.023917
1951-02-21,127678.023917
1951-02-22,127678.023917
1951-02-23,127678.023917
1951-02-24,127678.023917
1951-02-25,127678.023917
1951-02-26,127678.023917
1951-02-27,127678.023917
1951-02-28,127678.023917
1951-03-01,107524.500739
1951-03-02,107524.500739
1951-03-03,107524.500739
1951-03-04,107524.500739
1951-03-05,107524.500739
1951-03-06,107524.500739
1951-03-07,107524.500739
1951-03-08,107524.500739
1951-03-09,107524.500739
1951-03-10,107524.500739
1951-03-11,107524.500739
1951-03-12,107524.500739
1951-03-13,107524.500739
1951-03-14,107524.500739
1951-03-15,107524.500739
1951-03-16,107524.500739
1951-03-17,107524.500739
1951-03-18,107524.500739
1951-03-19,107524.500739
1951-03-20,107524.500739
1951-03-21,107524.500739
1951-03-22,107524.500739
1951-03-23,107524.500739
1951-03-24,107524.500739
1951-03-25,107524.500739
1951-03-26,107524.500739
1951-03-27,107524.500739
1951-03-28,107524.500739
1951-03-29,107524.500739
1951-03-30,107524.500739
1951-03-31,107524.500739
1951-04-01,100655.903419
1951-04-02,100655.903419
1951-04-03,100655.903419
1951-04-04,100655.903419
1951-04-05,100655.903419
1951-04-06,100655.903419
1951-04-07,100655.903419
1951-04-08,100655.903419
1951-04-09,100655.903419
1951-04-10,100655.903419
1951-04-11,100655.903419
1951-04-12,100655.903419
1951-04-13,100655.903419
1951-04-14,100655.903419
1951-04-15,100655.903419
1951-04-16,100655.903419
1951-04-17,100655.903419
1951-04-18,100655.903419
1951-04-19,100655.903419
1951-04-20,100655.903419
1951-04-21,100655.903419
1951-04-22,100655.903419
1951-04-23,100655.903419
1951-04-24,100655.903419
1951-04-25,100655.903419
1951-04-26,100655.903419
1951-04-27,100655.903419
1951-04-28,100655.903419
1951-04-29,100655.903419
1951-04-30,100655.903419
1951-05-01,43599.225821
1951-05-02,43599.225821
1951-05-03,43599.225821
1951-05-04,43599.225821
1951-05-05,43599.225821
1951-05-06,43599.225821
1951-05-07,43599.225821
1951-05-08,43599.225821
1951-05-09,43599.225821
1951-05-10,43599.225821
1951-05-11,43599.225821
1951-05-12,43599.225821
1951-05-13,43599.225821
1951-05-14,43599.225821
1951-05-15,43599.225821
1951-05-16,43599.225821
1951-05-17,43599.225821
1951-05-18,43599.225821
1951-05-19,43599.225821
1951-05-20,43599.225821
1951-05-21,43599.225821
1951-05-22,43599.225821
1951-05-23,43599.225821
1951-05-24,43599.225821
1951-05-25,43599.225821
1951-05-26,43599.225821
1951-05-27,43599.225821
1951-05-28,43599.225821
1951-05-29,43599.225821
1951-05-30,43599.225821
1951-05-31,43599.225821
1951-06-01,53251.882394
1951-06-02,53251.882394
1951-06-03,53251.882394
1951-06-04,53251.882394
1951-06-05,53251.882394
1951-06-06,53251.882394
1951-06-07,53251.882394
1951-06-08,53251.882394
1951-06-09,53251.882394
1951-06-10,53251.882394
1951-06-11,53251.882394
1951-06-12,53251.882394
1951-06-13,53251.882394
1951-06-14,53251.882394
1951-06-15,53251.882394
1951-06-16,53251.882394
1951-06-17,53251.882394
1951-06-18,53251.882394
1951-06-19,53251.882394
1951-06-20,53251.882394
1951-06-21,53251.882394
1951-06-22,53251.882394
1951-06-23,53251.882394
1951-06-24,53251.882394
1951-06-25,53251.882394
1951-06-26,53251.882394
1951-06-27,53251.882394
1951-06-28,53251.882394
1951-06-29,53251.882394
1951-06-30,53251.882394
1951-07-01,48135.365209
1951-07-02,48135.365209
1951-07-03,48135.365209
1951-07-04,48135.365209
1951-07-05,48135.365209
1951-07-06,48135.365209
1951-07-07,48135.365209
1951-07-08,48135.365209
1951-07-09,48135.365209
1951-07-10,48135.365209
1951-07-11,48135.365209
1951-07-12,48135.365209
1951-07-13,48135.365209
1951-07-14,48135.365209
1951-07-15,48135.365209
1951-07-16,48135.365209
1951-07-17,48135.365209
1951-07-18,48135.365209
1951-07-19,48135.365209
1951-07-20,48135.365209
1951-07-21,48135.365209
1951-07-22,48135.365209
1951-07-23,48135.365209
1951-07-24,48135.365209
1951-07-25,48135.365209
1951-07-26,48135.365209
1951-07-27,48135.365209
1951-07-28,48135.365209
1951-07-29,48135.365209
1951-07-30,48135.365209
1951-07-31,48135.365209
1951-08-01,53347.618349
1951-08-02,53347.618349
1951-08-03,53347.618349
1951-08-04,53347.618349
1951-08-05,53347.618349
1951-08-06,53347.618349
1951-08-07,53347.618349
1951-08-08,53347.618349
1951-08-09,53347.618349
1951-08-10,53347.618349
1951-08-11,53347.618349
1951-08-12,53347.618349
1951-08-13,53347.618349
1951-08-14,53347.618349
1951-08-15,53347.618349
1951-08-16,53347.618349
1951-08-17,53347.618349
1951-08-18,53347.618349
1951-08-19,53347.618349
1951-08-20,53347.618349
1951-08-21,53347.618349
1951-08-22,53347.618349
1951-08-23,53347.618349
1951-08-24,53347.618349
1951-08-25,53347.618349
1951-08-26,53347.618349
1951-08-27,53347.618349
1951-08-28,53347.618349
1951-08-29,53347.618349
1951-08-30,53347.618349
1951-08-31,53347.618349
1951-09-01,43302.257856
1951-09-02,43302.257856
1951-09-03,43302.257856
1951-09-04,43302.257856
1951-09-05,43302.257856
1951-09-06,43302.257856
1951-09-07,43302.257856
1951-09-08,43302.257856
1951-09-09,43302.257856
1951-09-10,43302.257856
1951-09-11,43302.257856
1951-09-12,43302.257856
1951-09-13,43302.257856
1951-09-14,43302.257856
1951-09-15,43302.257856
1951-09-16,43302.257856
1951-09-17,43302.257856
1951-09-18,43302.257856
1951-09-19,43302.257856
1951-09-20,43302.257856
1951-09-21,43302.257856
1951-09-22,43302.257856
1951-09-23,43302.257856
1951-09-24,43302.257856
1951-09-25,43302.257856
1951-09-26,43302.257856
1951-09-27,43302.257856
1951-09-28,43302.257856
1951-09-29,43302.257856
1951-09-30,43302.257856
1951-10-01,40911.402433
1951-10-02,40911.402433
1951-10-03,40911.402433
1951-10-04,40911.402433
1951-10-05,40911.402433
1951-10-06,40911.402433
1951-10-07,40911.402433
1951-10-08,40911.402433
1951-10-09,40911.402433
1951-10-10,40911.402433
1951-10-11,40911.402433
1951-10-12,40911.402433
1951-10-13,40911.402433
1951-10-14,40911.402433
1951-10-15,40911.402433
1951-10-16,40911.402433
1951-10-17,40911.402433
1951-10-18,40911.402433
1951-10-19,40911.402433
1951-10-20,40911.402433
1951-10-21,40911.402433
1951-10-22,40911.402433
1951-10-23,40911.402433
1951-10-24,40911.402433
1951-10-25,40911.402433
1951-10-26,40911.402433
1951-10-27,40911.402433
1951-10-28,40911.402433
1951-10-29,40911.402433
1951-10-30,40911.402433
1951-10-31,40911.402433
1951-11-01,37500.617405
1951-11-02,37500.617405
1951-11-03,37500.617405
1951-11-04,37500.617405
1951-11-05,37500.617405
1951-11-06,37500.617405
1951-11-07,37500.617405
1951-11-08,37500.617405
1951-11-09,37500.617405
1951-11-10,37500.617405
1951-11-11,37500.617405
1951-11-12,37500.617405
1951-11-13,37500.617405
1951-11-14,37500.617405
1951-11-15,37500.617405
1951-11-16,37500.617405
1951-11-17,37500.617405
1951-11-18,37500.617405
1951-11-19,37500.617405
1951-11-20,37500.617405
1951-11-21,37500.617405
1951-11-22,37500.617405
1951-11-23,37500.617405
1951-11-24,37500.617405
1951-11-25,37500.617405
1951-11-26,37500.617405
1951-11-27,37500.617405
1951-11-28,37500.617405
1951-11-29,37500.617405
1951-11-30,37500.617405
1951-12-01,69008.238854
1951-12-02,69008.238854
1951-12-03,69008.238854
1951-12-04,69008.238854
1951-12-05,69008.238854
1951-12-06,69008.238854
1951-12-07,69008.238854
1951-12-08,69008.238854
1951-12-09,69008.238854
1951-12-10,69008.238854
1951-12-11,69008.238854
1951-12-12,69008.238854
1951-12-13,69008.238854
1951-12-14,69008.238854
1951-12-15,69008.238854
1951-12-16,69008.238854
1951-12-17,69008.238854
1951-12-18,69008.238854
1951-12-19,69008.238854
1951-12-20,69008.238854
1951-12-21,69008.238854
1951-12-22,69008.238854
1951-12-23,69008.238854
1951-12-24,69008.238854
1951-12-25,69008.238854
1951-12-26,69008.238854
1951-12-27,69008.238854
1951-12-28,69008.238854
1951-12-29,69008.238854
1951-12-30,69008.238854
1951-12-31,69008.238854
1952-01-01,93356.890063
1952-01-02,93356.890063
1952-01-03,93356.890063
1952-01-04,93356.890063
1952-01-05,93356.890063
1952-01-06,93356.890063
1952-01-07,93356.890063
1952-01-08,93356.890063
1952-01-09,93356.890063
1952-01-10,93356.890063
1952-01-11,93356.890063
1952-01-12,93356.890063
1952-01-13,93356.890063
1952-01-14,93356.890063
1952-01-15,93356.890063
1952-01-16,93356.890063
1952-01-17,93356.890063
1952-01-18,93356.890063
1952-01-19,93356.890063
1952-01-20,93356.890063
1952-01-21,93356.890063
1952-01-22,93356.890063
1952-01-23,93356.890063
1952-01-24,93356.890063
1952-01-25,93356.890063
1952-01-26,93356.890063
1952-01-27,93356.890063
1952-01-28,93356.890063
1952-01-29,93356.890063
1952-01-30,93356.890063
1952-01-31,93356.890063
1952-02-01,95478.748453
1952-02-02,95478.748453
1952-02-03,95478.748453
1952-02-04,95478.748453
1952-02-05,95478.748453
1952-02-06,95478.748453
1952-02-07,95478.748453
1952-02-08,95478.748453
1952-02-09,95478.748453
1952-02-10,95478.748453
1952-02-11,95478.748453
1952-02-12,95478.748453
1952-02-13,95478.748453
1952-02-14,95478.748453
1952-02-15,95478.748453
1952-02-16,95478.748453
1952-02-17,95478.748453
1952-02-18,95478.748453
1952-02-19,95478.748453
1952-02-20,95478.748453
1952-02-21,95478.748453
1952-02-22,95478.748453
1952-02-23,95478.748453
1952-02-24,95478.748453
1952-02-25,95478.748453
1952-02-26,95478.748453
1952-02-27,95478.748453
1952-02-28,95478.748453
1952-02-29,95478.748453
1952-03-01,113500.462424
1952-03-02,113500.462424
1952-03-03,113500.462424
1952-03-04,113500.462424
1952-03-05,113500.462424
1952-03-06,113500.462424
1952-03-07,113500.462424
1952-03-08,113500.462424
1952-03-09,113500.462424
1952-03-10,113500.462424
1952-03-11,113500.462424
1952-03-12,113500.462424
1952-03-13,113500.462424
1952-03-14,113500.462424
1952-03-15,113500.462424
1952-03-16,113500.462424
1952-03-17,113500.462424
1952-03-18,113500.462424
1952-03-19,113500.462424
1952-03-20,113500.462424
1952-03-21,113500.462424
1952-03-22,113500.462424
1952-03-23,113500.462424
1952-03-24,113500.462424
1952-03-25,113500.462424
1952-03-26,113500.462424
1952-03-27,113500.462424
1952-03-28,113500.462424
1952-03-29,113500.462424
1952-03-30,113500.462424
1952-03-31,113500.462424
1952-04-01,62460.442384
1952-04-02,62460.442384
1952-04-03,62460.442384
1952-04-04,62460.442384
1952-04-05,62460.442384
1952-04-06,62460.442384
1952-04-07,62460.442384
1952-04-08,62460.442384
1952-04-09,62460.442384
1952-04-10,62460.442384
1952-04-11,62460.442384
1952-04-12,62460.442384
1952-04-13,62460.442384
1952-04-14,62460.442384
1952-04-15,62460.442384
1952-04-16,62460.442384
1952-04-17,62460.442384
1952-04-18,62460.442384
1952-04-19,62460.442384
1952-04-20,62460.442384
1952-04-21,62460.442384
1952-04-22,62460.442384
1952-04-23,62460.442384
1952-04-24,62460.442384
1952-04-25,62460.442384
1952-04-26,62460.442384
1952-04-27,62460.442384
1952-04-28,62460.442384
1952-04-29,62460.442384
1952-04-30,62460.442384
1952-05-01,42324.412254
1952-05-02,42324.412254
1952-05-03,42324.412254
1952-05-04,42324.412254
1952-05-05,42324.412254
1952-05-06,42324.412254
1952-05-07,42324.412254
1952-05-08,42324.412254
1952-05-09,42324.412254
1952-05-10,42324.412254
1952-05-11,42324.412254
1952-05-12,42324.412254
1952-05-13,42324.412254
1952-05-14,42324.412254
1952-05-15,42324.412254
1952-05-16,42324.412254
1952-05-17,42324.412254
1952-05-18,42324.412254
1952-05-19,42324.412254
1952-05-20,42324.412254
1952-05-21,42324.412254
1952-05-22,42324.412254
1952-05-23,42324.412254
1952-05-24,42324.412254
1952-05-25,42324.412254
1952-05-26,42324.412254
1952-05-27,42324.412254
1952-05-28,42324.412254
1952-05-29,42324.412254
1952-05-30,42324.412254
1952-05-31,42324.412254
1952-06-01,48534.269134
1952-06-02,48534.269134
1952-06-03,48534.269134
1952-06-04,48534.269134
1952-06-05,48534.269134
1952-06-06,48534.269134
1952-06-07,48534.269134
1952-06-08,48534.269134
1952-06-09,48534.269134
1952-06-10,48534.269134
1952-06-11,48534.269134
1952-06-12,48534.269134
1952-06-13,48534.269134
1952-06-14,48534.269134
1952-06-15,48534.269134
1952-06-16,48534.269134
1952-06-17,48534.269134
1952-06-18,48534.269134
1952-06-19,48534.269134
1952-06-20,48534.269134
1952-06-21,48534.269134
1952-06-22,48534.269134
1952-06-23,48534.269134
1952-06-24,48534.269134
1952-06-25,48534.269134
1952-06-26,48534.269134
1952-06-27,48534.269134
1952-06-28,48534.269134
1952-06-29,48534.269134
1952-06-30,48534.269134
1952-07-01,54744.486847
1952-07-02,54744.486847
1952-07-03,54744.486847
1952-07-04,54744.486847
1952-07-05,54744.486847
1952-07-06,54744.486847
1952-07-07,54744.486847
1952-07-08,54744.486847
1952-07-09,54744.486847
1952-07-10,54744.486847
1952-07-11,54744.486847
1952-07-12,54744.486847
1952-07-13,54744.486847
1952-07-14,54744.486847
1952-07-15,54744.486847
1952-07-16,54744.486847
1952-07-17,54744.486847
1952-07-18,54744.486847
1952-07-19,54744.486847
1952-07-20,54744.486847
1952-07-21,54744.486847
1952-07-22,54744.486847
1952-07-23,54744.486847
1952-07-24,54744.486847
1952-07-25,54744.486847
1952-07-26,54744.486847
1952-07-27,54744.486847
1952-07-28,54744.486847
1952-07-29,54744.486847
1952-07-30,54744.486847
1952-07-31,54744.486847
1952-08-01,37493.773045
1952-08-02,37493.773045
1952-08-03,37493.773045
1952-08-04,37493.773045
1952-08-05,37493.773045
1952-08-06,37493.773045
1952-08-07,37493.773045
1952-08-08,37493.773045
1952-08-09,37493.773045
1952-08-10,37493.773045
1952-08-11,37493.773045
1952-08-12,37493.773045
1952-08-13,37493.773045
1952-08-14,37493.773045
1952-08-15,37493.773045
1952-08-16,37493.773045
1952-08-17,37493.773045
1952-08-18,37493.773045
1952-08-19,37493.773045
1952-08-20,37493.773045
1952-08-21,37493.773045
1952-08-22,37493.773045
1952-08-23,37493.773045
1952-08-24,37493.773045
1952-08-25,37493.773045
1952-08-26,37493.773045
1952-08-27,37493.773045
1952-08-28,37493.773045
1952-08-29,37493.773045
1952-08-30,37493.773045
1952-08-31,37493.773045
1952-09-01,35024.556021
1952-09-02,35024.556021
1952-09-03,35024.556021
1952-09-04,35024.556021
1952-09-05,35024.556021
1952-09-06,35024.556021
1952-09-07,35024.556021
1952-09-08,35024.556021
1952-09-09,35024.556021
1952-09-10,35024.556021
1952-09-11,35024.556021
1952-09-12,35024.556021
1952-09-13,35024.556021
1952-09-14,35024.556021
1952-09-15,35024.556021
1952-09-16,35024.556021
1952-09-17,35024.556021
1952-09-18,35024.556021
1952-09-19,35024.556021
1952-09-20,35024.556021
1952-09-21,35024.556021
1952-09-22,35024.556021
1952-09-23,35024.556021
1952-09-24,35024.556021
1952-09-25,35024.556021
1952-09-26,35024.556021
1952-09-27,35024.556021
1952-09-28,35024.556021
1952-09-29,35024.556021
1952-09-30,35024.556021
1952-10-01,39328.812591
1952-10-02,39328.812591
1952-10-03,39328.812591
1952-10-04,39328.812591
1952-10-05,39328.812591
1952-10-06,39328.812591
1952-10-07,39328.812591
1952-10-08,39328.812591
1952-10-09,39328.812591
1952-10-10,39328.812591
1952-10-11,39328.812591
1952-10-12,39328.812591
1952-10-13,39328.812591
1952-10-14,39328.812591
1952-10-15,39328.812591
1952-10-16,39328.812591
1952-10-17,39328.812591
1952-10-18,39328.812591
1952-10-19,39328.812591
1952-10-20,39328.812591
1952-10-21,39328.812591
1952-10-22,39328.812591
1952-10-23,39328.812591
1952-10-24,39328.812591
1952-10-25,39328.812591
1952-10-26,39328.812591
1952-10-27,39328.812591
1952-10-28,39328.812591
1952-10-29,39328.812591
1952-10-30,39328.812591
1952-10-31,39328.812591
1952-11-01,41896.735628
1952-11-02,41896.735628
1952-11-03,41896.735628
1952-11-04,41896.735628
1952-11-05,41896.735628
1952-11-06,41896.735628
1952-11-07,41896.735628
1952-11-08,41896.735628
1952-11-09,41896.735628
1952-11-10,41896.735628
1952-11-11,41896.735628
1952-11-12,41896.735628
1952-11-13,41896.735628
1952-11-14,41896.735628
1952-11-15,41896.735628
1952-11-16,41896.735628
1952-11-17,41896.735628
1952-11-18,41896.735628
1952-11-19,41896.735628
1952-11-20,41896.735628
1952-11-21,41896.735628
1952-11-22,41896.735628
1952-11-23,41896.735628
1952-11-24,41896.735628
1952-11-25,41896.735628
1952-11-26,41896.735628
1952-11-27,41896.735628
1952-11-28,41896.735628
1952-11-29,41896.735628
1952-11-30,41896.735628
1952-12-01,46877.490897
1952-12-02,46877.490897
1952-12-03,46877.490897
1952-12-04,46877.490897
1952-12-05,46877.490897
1952-12-06,46877.490897
1952-12-07,46877.490897
1952-12-08,46877.490897
1952-12-09,46877.490897
1952-12-10,46877.490897
