period_index,start_day,end_day_exclusive,duration_days,total_inflow,total_evaporation,total_drink_water_met,total_unmet_drink_water,total_food_water_demand,total_food_water_met,total_unmet_food_water,total_food_produced,total_production_release,total_generated_electricity_kwh,total_generated_electricity_mwh,total_spill,total_release_for_routing,total_downstream_release,total_routing_loss,total_energy_value
0,0,30,30,39263.000000089276,1584,1231,2219,8482.499999822103,2507.9999999479205,5974.499999874182,3406.690909134357,30936.000000141357,2611.68251139206,2.61168251139206,3713.9999999999955,34650.00000014135,34650.00000014136,0,1238.6905630534336
1,30,60,30,58485.000000178916,1800,3398,52,8482.499999822103,4728.999999998357,3753.499999823742,6615.636363814036,42766.00000012811,3868.5518086393245,3.8685518086393245,5147.9999999999945,47914.00000012811,47914.00000012811,0,1861.9194495921013
2,60,90,30,63214.00000023484,1800,3450,0,8482.499999822103,7229.999999999997,1252.4999998221035,10697.454545708384,44746.00000016643,4346.341603301677,4.346341603301678,5912.000000120828,50658.000000287255,50658.00000028727,0,2131.25928798299
