,et0_mm_day
2004-08-01,3.4980848
2004-09-01,4.015129
2004-10-01,4.583046
2004-11-01,4.3237433
2004-12-01,4.048042
2005-01-01,4.0782094
2005-02-01,4.4378414
2005-03-01,4.957035
2005-04-01,5.526237
2005-05-01,5.0215945
2005-06-01,3.9724038
2005-07-01,3.0584335
2005-08-01,3.7164912
2005-09-01,3.8988292
2005-10-01,4.394248
2005-11-01,4.4949503
2005-12-01,3.780663
2006-01-01,4.0034876
2006-02-01,4.7246666
2006-03-01,5.39884
2006-04-01,5.3190403
2006-05-01,4.710123
2006-06-01,4.2026863
2006-07-01,3.342174
2006-08-01,3.327094
2006-09-01,3.7530847
2006-10-01,4.331529
2006-11-01,4.441887
2006-12-01,4.066646
2007-01-01,4.001975
2007-02-01,4.3827667
2007-03-01,5.2129927
2007-04-01,5.5815725
2007-05-01,5.301975
2007-06-01,3.7587657
2007-07-01,3.1078384
2007-08-01,3.617704
2007-09-01,4.05287
2007-10-01,4.7241526
2007-11-01,4.424788
2007-12-01,4.0337443
2008-01-01,3.8241148
2008-02-01,4.702188
2008-03-01,5.20654
2008-04-01,5.199574
2008-05-01,4.9120708
2008-06-01,4.038535
2008-07-01,3.6576912
2008-08-01,3.684789
2008-09-01,4.0977077
2008-10-01,4.4945183
2008-11-01,4.262302
2008-12-01,3.9898381
2009-01-01,4.2115526
2009-02-01,4.338153
2009-03-01,5.2428393
2009-04-01,5.6143403
2009-05-01,5.666524
2009-06-01,4.541911
2009-07-01,3.484018
2009-08-01,3.9739535
2009-09-01,4.196502
2009-10-01,4.63295
2009-11-01,4.4016986
2009-12-01,4.063323
2010-01-01,3.7471428
2010-02-01,4.766591
2010-03-01,5.1873326
2010-04-01,5.2492766
2010-05-01,4.8197803
2010-06-01,4.2686687
2010-07-01,3.2090247
2010-08-01,3.2067
2010-09-01,4.0480866
2010-10-01,4.6187563
2010-11-01,4.253201
2010-12-01,3.9437265
2011-01-01,3.8697422
2011-02-01,4.613854
2011-03-01,4.766278
2011-04-01,5.5721254
2011-05-01,4.7606454
2011-06-01,4.0691047
2011-07-01,3.6111622
2011-08-01,3.4014955
2011-09-01,3.9829538
2011-10-01,4.794527
2011-11-01,4.401341
2011-12-01,4.0073395
2012-01-01,3.9978623
2012-02-01,4.6580734
2012-03-01,5.0415545
2012-04-01,5.7432356
2012-05-01,5.1347914
2012-06-01,4.132293
2012-07-01,3.502026
2012-08-01,3.6296697
2012-09-01,4.155636
2012-10-01,4.6955495
2012-11-01,4.0229783
2012-12-01,4.202098
2013-01-01,3.9706454
2013-02-01,4.6084223
2013-03-01,5.4849014
2013-04-01,5.82549
2013-05-01,5.1261706
2013-06-01,3.9660037
2013-07-01,3.176108
2013-08-01,2.9685721
2013-09-01,4.0195584
2013-10-01,4.3154583
2013-11-01,4.1551294
2013-12-01,3.9430408
2014-01-01,3.7736595
2014-02-01,4.6591535
2014-03-01,5.087696
2014-04-01,5.2614136
2014-05-01,4.3925047
2014-06-01,4.182808
2014-07-01,3.547214
2014-08-01,3.5067723
2014-09-01,3.9401278
2014-10-01,4.209757
2014-11-01,4.4591203
2014-12-01,3.8930774
2015-01-01,3.881678
2015-02-01,4.4572873
2015-03-01,5.13345
2015-04-01,5.8081746
2015-05-01,4.770346
2015-06-01,4.0611625
2015-07-01,3.8580446
2015-08-01,3.7471726
2015-09-01,4.042126
2015-10-01,4.6679974
2015-11-01,4.114956
2015-12-01,3.7454815
2016-01-01,4.170619
2016-02-01,4.290491
2016-03-01,5.091302
2016-04-01,5.74464
2016-05-01,4.4484215
2016-06-01,4.12523
2016-07-01,3.0535758
2016-08-01,3.4510345
2016-09-01,4.0487347
2016-10-01,4.497141
2016-11-01,4.2325554
2016-12-01,3.9343462
