,et0_mm_day
1960-11-01,5.777225
1960-12-01,4.772969
1961-01-01,4.845269
1961-02-01,5.265564
1961-03-01,7.497877
1961-04-01,9.426512
1961-05-01,10.746278
1961-06-01,12.686051
1961-07-01,11.971325
1961-08-01,11.229292
1961-09-01,8.88332
1961-10-01,7.4324756
1961-11-01,5.4010377
1961-12-01,3.745079
1962-01-01,3.8679764
1962-02-01,5.8334394
1962-03-01,7.208757
1962-04-01,9.489749
1962-05-01,10.94307
1962-06-01,11.707626
1962-07-01,11.876702
1962-08-01,11.433341
1962-09-01,9.47579
1962-10-01,7.417537
1962-11-01,5.9231443
1962-12-01,4.4543967
1963-01-01,4.8259945
1963-02-01,5.7491736
1963-03-01,7.5037255
1963-04-01,9.298511
1963-05-01,10.344132
1963-06-01,11.896417
1963-07-01,11.425972
1963-08-01,10.916427
1963-09-01,8.3302555
1963-10-01,6.8515167
1963-11-01,5.9109516
1963-12-01,3.8766117
1964-01-01,4.4560356
1964-02-01,5.519226
1964-03-01,6.9700704
1964-04-01,9.608589
1964-05-01,10.709069
1964-06-01,11.777468
1964-07-01,12.373574
1964-08-01,10.678202
1964-09-01,9.622361
1964-10-01,7.572502
1964-11-01,4.854247
1964-12-01,4.5361385
1965-01-01,4.3510795
1965-02-01,5.7318807
1965-03-01,7.34587
1965-04-01,9.05709
1965-05-01,11.087246
1965-06-01,12.762472
1965-07-01,12.749985
1965-08-01,12.558587
1965-09-01,9.753145
1965-10-01,7.348813
1965-11-01,5.4782257
1965-12-01,4.3958573
1966-01-01,3.8865952
1966-02-01,5.181894
1966-03-01,7.332854
1966-04-01,9.702206
1966-05-01,11.699698
1966-06-01,13.85919
1966-07-01,13.996713
1966-08-01,12.23322
1966-09-01,10.245651
1966-10-01,7.696867
1966-11-01,5.8782396
1966-12-01,4.896067
1967-01-01,4.685104
1967-02-01,5.8790593
1967-03-01,7.169016
1967-04-01,8.983076
1967-05-01,11.340037
1967-06-01,13.01004
1967-07-01,11.222646
1967-08-01,13.263911
1967-09-01,10.827563
1967-10-01,7.247526
1967-11-01,5.351648
1967-12-01,4.4385567
1968-01-01,4.951343
1968-02-01,5.4512544
1968-03-01,7.5104012
1968-04-01,8.608677
1968-05-01,10.001466
1968-06-01,12.422256
1968-07-01,11.444107
1968-08-01,10.433778
1968-09-01,10.109923
1968-10-01,8.3756895
1968-11-01,5.7064
1968-12-01,4.1708574
1969-01-01,3.909476
1969-02-01,5.46284
1969-03-01,7.281389
1969-04-01,9.580076
1969-05-01,10.281369
1969-06-01,11.808351
1969-07-01,11.153571
1969-08-01,10.762133
1969-09-01,9.736262
1969-10-01,7.908277
1969-11-01,5.839139
1969-12-01,4.5154095
1970-01-01,4.1375456
1970-02-01,5.6695194
1970-03-01,7.2279873
1970-04-01,9.602219
1970-05-01,11.037641
1970-06-01,11.69274
1970-07-01,10.453939
1970-08-01,10.430023
1970-09-01,9.570747
1970-10-01,8.292541
1970-11-01,5.7613106
1970-12-01,4.4655056
1971-01-01,4.473604
1971-02-01,5.3775015
1971-03-01,7.610284
1971-04-01,9.165339
1971-05-01,9.913016
1971-06-01,11.155539
1971-07-01,11.046693
1971-08-01,10.578297
1971-09-01,10.109704
1971-10-01,8.018691
1971-11-01,5.7453437
1971-12-01,4.381552
1972-01-01,4.2628126
1972-02-01,5.3055882
1972-03-01,7.1560965
1972-04-01,8.958488
1972-05-01,10.802597
1972-06-01,11.284158
1972-07-01,11.254885
1972-08-01,10.728851
1972-09-01,9.87909
1972-10-01,8.278176
1972-11-01,5.655147
1972-12-01,4.3037457
1973-01-01,4.474409
1973-02-01,5.797446
1973-03-01,7.660732
1973-04-01,9.729624
1973-05-01,10.853715
1973-06-01,11.427932
1973-07-01,10.550089
1973-08-01,10.729231
1973-09-01,10.207329
1973-10-01,8.329954
1973-11-01,5.604535
1973-12-01,4.606068
1974-01-01,4.319839
1974-02-01,5.862035
1974-03-01,6.92752
1974-04-01,9.274907
1974-05-01,10.685876
1974-06-01,11.235699
1974-07-01,10.402292
1974-08-01,10.933362
1974-09-01,9.858221
1974-10-01,7.621437
1974-11-01,6.1056614
1974-12-01,4.175827
1975-01-01,4.3304935
1975-02-01,5.226791
1975-03-01,7.7355204
1975-04-01,9.135305
1975-05-01,10.935254
1975-06-01,11.524736
1975-07-01,10.877378
1975-08-01,10.704734
1975-09-01,10.179914
1975-10-01,7.464193
1975-11-01,5.935755
1975-12-01,4.1263475
1976-01-01,4.2918177
1976-02-01,5.4488034
1976-03-01,7.213246
1976-04-01,9.355858
1976-05-01,10.527693
1976-06-01,12.131378
1976-07-01,10.746673
1976-08-01,10.906816
1976-09-01,9.557452
1976-10-01,7.7255445
1976-11-01,6.1261206
1976-12-01,4.7123804
1977-01-01,4.368797
1977-02-01,6.263472
1977-03-01,7.9066753
1977-04-01,8.919806
1977-05-01,10.547694
1977-06-01,11.414409
1977-07-01,10.534115
1977-08-01,10.800712
1977-09-01,9.743493
1977-10-01,8.113265
1977-11-01,5.377438
1977-12-01,4.1773543
1978-01-01,4.4874325
1978-02-01,5.4531617
1978-03-01,7.310465
1978-04-01,9.662886
1978-05-01,10.738582
1978-06-01,11.907957
1978-07-01,11.656136
1978-08-01,10.208972
1978-09-01,10.211073
1978-10-01,7.911518
1978-11-01,5.704578
1978-12-01,4.521802
1979-01-01,4.6414285
1979-02-01,6.1200633
1979-03-01,7.724367
1979-04-01,10.04114
1979-05-01,10.789066
1979-06-01,11.6088915
1979-07-01,11.542745
1979-08-01,10.5804205
1979-09-01,10.536291
1979-10-01,7.8475475
1979-11-01,6.2303505
1979-12-01,4.208088
1980-01-01,4.597716
1980-02-01,5.3346233
1980-03-01,7.5379686
1980-04-01,9.384997
1980-05-01,10.598421
1980-06-01,11.447162
1980-07-01,11.184357
1980-08-01,10.522582
1980-09-01,10.05914
1980-10-01,8.279588
1980-11-01,6.0875864
1980-12-01,4.7570543
1981-01-01,4.1796417
1981-02-01,5.6520553
1981-03-01,7.369574
1981-04-01,9.039898
1981-05-01,11.196629
1981-06-01,11.003613
1981-07-01,11.352293
1981-08-01,11.088379
1981-09-01,10.248206
1981-10-01,8.158289
1981-11-01,5.9115515
1981-12-01,4.6710296
1982-01-01,4.527055
1982-02-01,5.1863937
1982-03-01,7.229805
1982-04-01,9.018406
1982-05-01,10.499887
1982-06-01,10.9166355
1982-07-01,10.828167
1982-08-01,10.476544
1982-09-01,10.370899
1982-10-01,7.4663086
1982-11-01,5.5269747
1982-12-01,4.155368
1983-01-01,4.0438175
1983-02-01,5.370013
1983-03-01,6.4965487
1983-04-01,9.18293
1983-05-01,10.491207
1983-06-01,11.685155
1983-07-01,11.396952
1983-08-01,10.994181
1983-09-01,9.590477
1983-10-01,8.029252
1983-11-01,5.600855
1983-12-01,4.7930927
1984-01-01,4.5949144
1984-02-01,6.4283385
1984-03-01,7.9931693
1984-04-01,9.337418
1984-05-01,10.666244
1984-06-01,11.60539
1984-07-01,11.195578
1984-08-01,10.338291
1984-09-01,9.551637
1984-10-01,8.033938
1984-11-01,5.3726544
1984-12-01,4.4744983
1985-01-01,4.8102365
1985-02-01,5.8434906
1985-03-01,7.6794734
1985-04-01,9.244829
1985-05-01,10.493703
1985-06-01,11.548609
1985-07-01,10.920689
1985-08-01,10.886647
1985-09-01,10.235679
1985-10-01,8.794282
1985-11-01,5.9223285
1985-12-01,4.6125946
1986-01-01,4.527353
1986-02-01,5.811922
1986-03-01,7.882252
1986-04-01,8.909151
1986-05-01,10.135658
1986-06-01,11.41721
1986-07-01,11.0743265
1986-08-01,11.13753
1986-09-01,10.536335
1986-10-01,8.314114
1986-11-01,5.879462
1986-12-01,4.319146
1987-01-01,4.5988784
1987-02-01,5.8850794
1987-03-01,7.070899
1987-04-01,9.417727
1987-05-01,10.023825
1987-06-01,11.862129
1987-07-01,11.268407
1987-08-01,10.810278
1987-09-01,10.177989
1987-10-01,8.391232
1987-11-01,5.8028846
1987-12-01,4.7117248
1988-01-01,4.6638174
1988-02-01,5.3080025
1988-03-01,8.119881
1988-04-01,9.561326
1988-05-01,11.098586
1988-06-01,11.754892
1988-07-01,11.092827
1988-08-01,10.830596
1988-09-01,10.4440155
1988-10-01,8.492388
1988-11-01,6.0722604
1988-12-01,4.903212
1989-01-01,4.599251
1989-02-01,5.434014
1989-03-01,7.342957
1989-04-01,8.984141
1989-05-01,10.755718
1989-06-01,12.337282
1989-07-01,11.921302
1989-08-01,10.562606
1989-09-01,11.022188
1989-10-01,8.0245695
1989-11-01,5.6872663
1989-12-01,4.507184
1990-01-01,4.7560782
1990-02-01,5.1169024
1990-03-01,7.3613825
1990-04-01,9.688362
1990-05-01,10.839988
1990-06-01,11.893884
1990-07-01,10.541431
1990-08-01,10.813564
1990-09-01,9.979125
1990-10-01,8.546006
1990-11-01,6.2352047
1990-12-01,5.295664
1991-01-01,4.4298096
1991-02-01,5.879037
1991-03-01,6.987393
1991-04-01,9.878382
1991-05-01,12.525201
1991-06-01,11.507384
1991-07-01,11.077426
1991-08-01,10.411695
1991-09-01,10.001652
1991-10-01,8.221999
1991-11-01,5.9462337
1991-12-01,3.9594026
1992-01-01,4.148364
1992-02-01,5.097657
1992-03-01,7.1733894
1992-04-01,9.222038
1992-05-01,10.324776
1992-06-01,11.400662
1992-07-01,10.713227
1992-08-01,10.655671
1992-09-01,10.34765
1992-10-01,7.963933
1992-11-01,5.6056304
1992-12-01,4.2062254
1993-01-01,4.624948
1993-02-01,5.1182656
1993-03-01,7.555857
1993-04-01,9.643994
1993-05-01,10.129825
1993-06-01,11.139922
1993-07-01,11.005528
1993-08-01,10.438993
1993-09-01,9.8538475
1993-10-01,8.079388
1993-11-01,6.4101815
1993-12-01,4.6852155
1994-01-01,4.8415956
1994-02-01,5.923405
1994-03-01,7.0665402
1994-04-01,9.478129
1994-05-01,10.418489
1994-06-01,11.252381
1994-07-01,10.378867
1994-08-01,10.882303
1994-09-01,9.051886
1994-10-01,7.7541695
1994-11-01,5.57664
1994-12-01,4.410431
1995-01-01,5.0752983
1995-02-01,5.354479
1995-03-01,7.40619
1995-04-01,8.897945
1995-05-01,10.98115
1995-06-01,11.904486
1995-07-01,11.25437
1995-08-01,11.379689
1995-09-01,10.069765
1995-10-01,8.737437
1995-11-01,5.984433
1995-12-01,4.343323
1996-01-01,4.1711407
1996-02-01,5.701907
1996-03-01,7.2571936
1996-04-01,8.97311
1996-05-01,10.63332
1996-06-01,11.781186
1996-07-01,11.40178
1996-08-01,11.252321
1996-09-01,10.8807535
1996-10-01,8.7212105
1996-11-01,5.4695606
1996-12-01,4.634142
1997-01-01,4.8066525
1997-02-01,5.9050245
1997-03-01,6.8520756
1997-04-01,9.145305
1997-05-01,9.875007
1997-06-01,11.183627
1997-07-01,11.116401
1997-08-01,10.602795
1997-09-01,10.282144
1997-10-01,7.538475
1997-11-01,5.4793096
1997-12-01,4.2887144
1998-01-01,4.321143
1998-02-01,5.3916497
1998-03-01,7.091574
1998-04-01,9.56488
1998-05-01,10.7544365
1998-06-01,11.527679
1998-07-01,10.602757
1998-08-01,11.346683
1998-09-01,10.218241
1998-10-01,8.608863
1998-11-01,6.1749516
1998-12-01,4.904918
1999-01-01,4.955143
1999-02-01,6.8213267
1999-03-01,7.353693
1999-04-01,9.862408
1999-05-01,11.038385
1999-06-01,11.775836
1999-07-01,10.703712
1999-08-01,11.003479
1999-09-01,10.692749
1999-10-01,9.068392
1999-11-01,6.31661
1999-12-01,4.917443
2000-01-01,4.9369855
2000-02-01,5.8530717
2000-03-01,7.762894
2000-04-01,9.228431
2000-05-01,11.238157
2000-06-01,11.33062
2000-07-01,11.712648
2000-08-01,11.733711
2000-09-01,10.123394
2000-10-01,7.9867134
2000-11-01,5.862199
2000-12-01,4.514918
2001-01-01,4.8561916
2001-02-01,5.823709
2001-03-01,7.5359864
2001-04-01,9.948738
2001-05-01,10.705031
2001-06-01,11.127181
2001-07-01,10.82442
2001-08-01,12.160786
2001-09-01,10.821085
2001-10-01,8.854452
2001-11-01,6.177746
2001-12-01,4.7114863
2002-01-01,4.7604365
2002-02-01,6.028287
2002-03-01,7.504694
2002-04-01,9.88365
2002-05-01,11.16293
2002-06-01,11.582255
2002-07-01,10.855928
2002-08-01,11.095598
2002-09-01,10.475774
2002-10-01,8.164324
2002-11-01,6.2363443
2002-12-01,4.621789
2003-01-01,4.548997
2003-02-01,5.7814198
2003-03-01,7.109277
2003-04-01,9.481538
2003-05-01,10.865413
2003-06-01,11.401794
2003-07-01,10.759451
2003-08-01,11.489161
2003-09-01,10.611862
2003-10-01,8.683458
2003-11-01,6.159723
2003-12-01,4.650578
2004-01-01,4.612833
2004-02-01,6.0326233
2004-03-01,8.422748
2004-04-01,9.670437
2004-05-01,11.360102
2004-06-01,11.201225
2004-07-01,11.106454
2004-08-01,10.720759
2004-09-01,10.077271
2004-10-01,8.233942
2004-11-01,6.3223095
2004-12-01,4.598297
2005-01-01,4.3339133
2005-02-01,6.0476584
2005-03-01,7.7829437
2005-04-01,9.992748
2005-05-01,10.606461
2005-06-01,11.82425
2005-07-01,10.935322
2005-08-01,11.262767
2005-09-01,10.360122
2005-10-01,9.022042
2005-11-01,5.8495774
2005-12-01,5.2458644
2006-01-01,5.1280932
2006-02-01,5.700253
2006-03-01,7.5264497
2006-04-01,8.893449
2006-05-01,10.914185
2006-06-01,12.229562
2006-07-01,10.937579
2006-08-01,10.945111
2006-09-01,10.393739
2006-10-01,8.92578
2006-11-01,5.9032364
2006-12-01,4.7232656
2007-01-01,4.865751
2007-02-01,5.4290147
2007-03-01,7.747151
2007-04-01,9.43058
2007-05-01,10.916493
2007-06-01,11.390649
2007-07-01,10.654561
2007-08-01,11.081897
2007-09-01,10.249644
2007-10-01,8.599572
2007-11-01,6.683856
2007-12-01,5.2546635
2008-01-01,4.769355
2008-02-01,6.1249585
2008-03-01,8.073688
2008-04-01,9.9583235
2008-05-01,10.719448
2008-06-01,11.854432
2008-07-01,10.964028
2008-08-01,10.786154
2008-09-01,10.563761
2008-10-01,9.003692
2008-11-01,6.2701964
2008-12-01,4.9785895
2009-01-01,4.939012
2009-02-01,6.233141
2009-03-01,7.689804
2009-04-01,9.884998
2009-05-01,10.889329
2009-06-01,11.496536
2009-07-01,11.089303
2009-08-01,11.348985
2009-09-01,9.96723
2009-10-01,7.8591404
2009-11-01,6.1766653
2009-12-01,4.3497233
2010-01-01,4.7818794
2010-02-01,5.9431715
2010-03-01,8.341059
2010-04-01,9.925977
2010-05-01,10.909468
2010-06-01,11.404135
2010-07-01,11.664696
2010-08-01,11.991247
2010-09-01,10.267533
2010-10-01,8.297578
2010-11-01,6.688155
2010-12-01,5.1642804
2011-01-01,4.6214013
2011-02-01,6.132118
2011-03-01,7.917598
2011-04-01,9.150341
2011-05-01,10.920026
2011-06-01,11.858106
2011-07-01,10.979883
2011-08-01,11.326268
2011-09-01,9.1489105
2011-10-01,9.119168
2011-11-01,5.8272257
2011-12-01,5.0505104
2012-01-01,4.50892
2012-02-01,6.560385
2012-03-01,7.838644
2012-04-01,10.002527
2012-05-01,11.249438
2012-06-01,11.791892
2012-07-01,11.179029
2012-08-01,11.022106
2012-09-01,9.6650715
2012-10-01,8.100517
2012-11-01,6.0423017
2012-12-01,4.6859903
2013-01-01,4.8669205
2013-02-01,6.4538717
2013-03-01,7.7322574
2013-04-01,9.512405
2013-05-01,10.989964
2013-06-01,11.92601
2013-07-01,11.941724
2013-08-01,10.860033
2013-09-01,10.703855
2013-10-01,8.390039
2013-11-01,5.56086
2013-12-01,5.144924
2014-01-01,4.67553
2014-02-01,6.2892065
2014-03-01,7.410191
2014-04-01,9.925682
2014-05-01,11.232734
2014-06-01,11.674486
2014-07-01,11.604987
2014-08-01,11.285201
2014-09-01,10.282106
2014-10-01,8.335076
2014-11-01,6.072797
2014-12-01,4.955754
2015-01-01,4.8500004
2015-02-01,6.2130094
2015-03-01,8.517049
2015-04-01,9.686925
2015-05-01,11.231151
2015-06-01,12.095757
2015-07-01,10.769613
2015-08-01,12.481033
2015-09-01,10.292381
2015-10-01,8.1585045
2015-11-01,5.987696
2015-12-01,4.7984347
2016-01-01,4.7222004
2016-02-01,6.242208
2016-03-01,8.009784
2016-04-01,8.969426
2016-05-01,11.414979
2016-06-01,11.644479
2016-07-01,11.494979
2016-08-01,11.632085
2016-09-01,10.516755
2016-10-01,8.322202
2016-11-01,6.378934
2016-12-01,5.193889
2017-01-01,5.3306894
2017-02-01,5.8276505
2017-03-01,7.2482376
2017-04-01,10.030084
2017-05-01,10.922797
2017-06-01,12.414858
2017-07-01,11.0212345
2017-08-01,12.489051
2017-09-01,10.705762
2017-10-01,8.551605
2017-11-01,6.2217264
2017-12-01,5.123496
2018-01-01,4.894927
2018-02-01,6.127633
2018-03-01,8.072413
2018-04-01,9.31742
2018-05-01,11.041805
2018-06-01,12.243181
2018-07-01,10.979213
2018-08-01,11.088036
2018-09-01,11.322037
2018-10-01,8.587204
2018-11-01,5.596444
2018-12-01,4.571475
2019-01-01,4.6886206
2019-02-01,5.9356017
2019-03-01,7.377222
2019-04-01,9.411894
2019-05-01,10.518372
2019-06-01,11.823527
2019-07-01,11.370704
2019-08-01,10.94313
2019-09-01,10.622285
2019-10-01,8.610114
2019-11-01,5.9852824
2019-12-01,4.55977
2020-01-01,4.539296
2020-02-01,5.6315064
2020-03-01,7.3311405
2020-04-01,9.393193
2020-05-01,10.868065
2020-06-01,11.529625
2020-07-01,11.428438
2020-08-01,10.601647
2020-09-01,10.638579
2020-10-01,8.570269
2020-11-01,5.678974
2020-12-01,4.4327154
2021-01-01,4.9959645
2021-02-01,6.1530843
2021-03-01,8.421317
2021-04-01,9.86392
2021-05-01,10.965302
2021-06-01,12.566834
2021-07-01,11.704556
2021-08-01,11.371523
2021-09-01,10.883585
2021-10-01,8.779678
2021-11-01,6.301634
2021-12-01,4.8521085
2022-01-01,4.630633
2022-02-01,5.681537
2022-03-01,8.199863
2022-04-01,9.702571
2022-05-01,11.95591
2022-06-01,12.312077
2022-07-01,11.192664
2022-08-01,11.605523
2022-09-01,10.051033
2022-10-01,8.056878
2022-11-01,5.8128057
2022-12-01,4.482559
2023-01-01,4.517772
2023-02-01,5.6850257
2023-03-01,7.46456
2023-04-01,9.375072
2023-05-01,10.767011
2023-06-01,11.707528
2023-07-01,11.222646
2023-08-01,11.060698
2023-09-01,10.051033
2023-10-01,8.056878
2023-11-01,5.8128057
2023-12-01,4.482559
2024-01-01,4.517772
2024-02-01,5.6850257
2024-03-01,8.052863
2024-04-01,9.7467375
2024-05-01,11.320978
2024-06-01,11.959545
2024-07-01,10.749117
2024-08-01,11.150688
2024-09-01,10.643609
2024-10-01,8.192088
2024-11-01,6.0558023
2024-12-01,4.797228
2025-01-01,5.2877812
2025-02-01,6.430909
2025-03-01,7.8325944
2025-04-01,9.86939
2025-05-01,11.01315
2025-06-01,11.228554
2025-07-01,10.6041355
2025-08-01,12.012341
2025-09-01,10.082036
2025-10-01,8.524269
2025-11-01,6.4918995
2025-12-01,4.6727657
2026-01-01,4.8186855
2026-02-01,6.256707
2026-03-01,7.6403694
