,et0_mm_day
1969-06-01,14.350295
1969-07-01,12.7441435
1969-08-01,11.10731
1969-09-01,10.462001
1969-10-01,7.820696
1969-11-01,6.498583
1969-12-01,7.0305986
1970-01-01,6.1236324
1970-02-01,7.435575
1970-03-01,11.406723
1970-04-01,12.537818
1970-05-01,14.292873
1970-06-01,14.080696
1970-07-01,12.693487
1970-08-01,11.904657
1970-09-01,10.889687
1970-10-01,9.19807
1970-11-01,6.0156507
1970-12-01,5.289614
1971-01-01,5.287133
1971-02-01,8.344166
1971-03-01,10.881156
1971-04-01,11.92671
1971-05-01,13.838082
1971-06-01,14.61184
1971-07-01,12.98511
1971-08-01,11.503056
1971-09-01,10.529712
1971-10-01,8.501794
1971-11-01,6.4050927
1971-12-01,5.6482406
1972-01-01,4.960008
1972-02-01,7.6976047
1972-03-01,9.474486
1972-04-01,12.939438
1972-05-01,13.722293
1972-06-01,14.088549
1972-07-01,12.802511
1972-08-01,11.676505
1972-09-01,11.210613
1972-10-01,8.870453
1972-11-01,5.9327784
1972-12-01,4.65288
1973-01-01,6.644972
1973-02-01,8.74544
1973-03-01,10.190196
1973-04-01,12.129881
1973-05-01,13.474621
1973-06-01,14.62353
1973-07-01,13.4705305
1973-08-01,11.815652
1973-09-01,10.496095
1973-10-01,9.095188
1973-11-01,6.987758
1973-12-01,5.911827
1974-01-01,5.865306
1974-02-01,7.2810054
1974-03-01,8.220657
1974-04-01,12.454167
1974-05-01,13.502725
1974-06-01,13.7084055
1974-07-01,12.776539
1974-08-01,11.18996
1974-09-01,11.184149
1974-10-01,9.503953
1974-11-01,6.4993353
1974-12-01,5.5636244
1975-01-01,5.8532505
1975-02-01,7.035248
1975-03-01,10.930993
1975-04-01,12.656755
1975-05-01,13.456054
1975-06-01,14.932603
1975-07-01,13.3165865
1975-08-01,12.028724
1975-09-01,10.77329
1975-10-01,8.854631
1975-11-01,6.8894734
1975-12-01,5.7795124
1976-01-01,6.637722
1976-02-01,7.2897377
1976-03-01,10.120597
1976-04-01,13.136372
1976-05-01,13.746947
1976-06-01,14.118851
1976-07-01,12.885205
1976-08-01,12.168318
1976-09-01,11.088952
1976-10-01,9.827793
1976-11-01,7.5808167
1976-12-01,6.1086044
1977-01-01,5.484149
1977-02-01,7.86148
1977-03-01,9.260878
1977-04-01,13.3313465
1977-05-01,14.429364
1977-06-01,14.757223
1977-07-01,13.353012
1977-08-01,11.967436
1977-09-01,10.8971405
1977-10-01,9.092681
1977-11-01,7.2387643
1977-12-01,6.1440616
1978-01-01,7.243261
1978-02-01,7.3374825
1978-03-01,10.360886
1978-04-01,13.033837
1978-05-01,14.875799
1978-06-01,14.480427
1978-07-01,13.514161
1978-08-01,12.074574
1978-09-01,10.7400675
1978-10-01,9.324781
1978-11-01,6.462447
1978-12-01,5.848691
1979-01-01,6.547153
1979-02-01,8.054919
1979-03-01,10.045946
1979-04-01,13.056069
1979-05-01,12.535498
1979-06-01,13.557512
1979-07-01,12.806691
1979-08-01,11.128135
1979-09-01,10.451436
1979-10-01,8.708305
1979-11-01,7.3875747
1979-12-01,6.1876698
1980-01-01,6.0483294
1980-02-01,6.1106906
1980-03-01,9.468407
1980-04-01,12.593977
1980-05-01,14.175921
1980-06-01,13.942189
1980-07-01,12.791671
1980-08-01,11.474013
1980-09-01,10.179199
1980-10-01,8.706779
1980-11-01,6.8107843
1980-12-01,6.048776
1981-01-01,6.0548944
1981-02-01,7.669181
1981-03-01,8.919176
1981-04-01,12.237657
1981-05-01,13.155703
1981-06-01,13.988301
1981-07-01,13.021797
1981-08-01,11.944636
1981-09-01,10.460637
1981-10-01,8.292988
1981-11-01,7.005781
1981-12-01,6.2098355
1982-01-01,5.673222
1982-02-01,6.2428637
1982-03-01,8.980036
1982-04-01,12.207441
1982-05-01,12.38136
1982-06-01,13.796873
1982-07-01,12.91316
1982-08-01,11.608355
1982-09-01,9.959061
1982-10-01,8.63751
1982-11-01,7.0895405
1982-12-01,5.269885
1983-01-01,4.861146
1983-02-01,6.3538775
1983-03-01,8.652039
1983-04-01,11.051469
1983-05-01,12.324266
1983-06-01,13.713181
1983-07-01,12.876391
1983-08-01,11.954576
1983-09-01,10.084547
1983-10-01,8.642304
1983-11-01,7.1301384
1983-12-01,5.184878
1984-01-01,5.8102903
1984-02-01,8.063287
1984-03-01,9.198941
1984-04-01,11.417098
1984-05-01,14.426298
1984-06-01,13.764053
1984-07-01,13.413422
1984-08-01,11.777632
1984-09-01,10.345035
1984-10-01,8.749358
1984-11-01,6.5603256
1984-12-01,5.1530895
1985-01-01,6.4689965
1985-02-01,8.229002
1985-03-01,9.317163
1985-04-01,11.798017
1985-05-01,13.298646
1985-06-01,13.915203
1985-07-01,12.59125
1985-08-01,11.365183
1985-09-01,10.327007
1985-10-01,8.772508
1985-11-01,6.977905
1985-12-01,4.5132713
1986-01-01,5.4537206
1986-02-01,7.380575
1986-03-01,8.738674
1986-04-01,11.452802
1986-05-01,11.816092
1986-06-01,13.873964
1986-07-01,12.606896
1986-08-01,11.075131
1986-09-01,10.526839
1986-10-01,8.124728
1986-11-01,6.2476397
1986-12-01,5.9553905
1987-01-01,6.295979
1987-02-01,6.662369
1987-03-01,8.249566
1987-04-01,10.691829
1987-05-01,13.14079
1987-06-01,13.071917
1987-07-01,12.030408
1987-08-01,11.349484
1987-09-01,9.8869505
1987-10-01,8.372471
1987-11-01,6.348051
1987-12-01,5.924903
1988-01-01,5.0704184
1988-02-01,6.6683517
1988-03-01,8.73661
1988-04-01,11.645161
1988-05-01,14.129541
1988-06-01,14.467224
1988-07-01,12.712791
1988-08-01,11.175386
1988-09-01,10.503493
1988-10-01,8.342438
1988-11-01,6.746292
1988-12-01,5.5767
1989-01-01,4.8507824
1989-02-01,6.744899
1989-03-01,8.509599
1989-04-01,12.068227
1989-05-01,13.478391
1989-06-01,13.982087
1989-07-01,12.380213
1989-08-01,10.679722
1989-09-01,10.548584
1989-10-01,8.293353
1989-11-01,6.469719
1989-12-01,4.896969
1990-01-01,5.1080437
1990-02-01,7.1540327
1990-03-01,8.708343
1990-04-01,11.3911
1990-05-01,13.022769
1990-06-01,13.894491
1990-07-01,12.115344
1990-08-01,11.005171
1990-09-01,10.211013
1990-10-01,8.558217
1990-11-01,6.489493
1990-12-01,5.809769
1991-01-01,5.1309466
1991-02-01,6.3576994
1991-03-01,8.378558
1991-04-01,11.875045
1991-05-01,13.145581
1991-06-01,13.394549
1991-07-01,11.565633
1991-08-01,10.847129
1991-09-01,10.285706
1991-10-01,8.427262
1991-11-01,5.779497
1991-12-01,5.923547
1992-01-01,4.6716332
1992-02-01,6.5273046
1992-03-01,8.425615
1992-04-01,10.730341
1992-05-01,12.625508
1992-06-01,13.109743
1992-07-01,11.88799
1992-08-01,10.507554
1992-09-01,10.057613
1992-10-01,8.301407
1992-11-01,7.2484913
1992-12-01,5.210735
1993-01-01,4.7670527
1993-02-01,6.6695437
1993-03-01,8.981347
1993-04-01,11.697687
1993-05-01,12.737006
1993-06-01,13.975874
1993-07-01,12.686268
1993-08-01,11.136934
1993-09-01,10.496028
1993-10-01,9.088874
1993-11-01,6.4292884
1993-12-01,4.526548
1994-01-01,6.197594
1994-02-01,7.9330726
1994-03-01,7.983714
1994-04-01,12.630664
1994-05-01,12.907006
1994-06-01,13.501711
1994-07-01,12.504064
1994-08-01,11.122413
1994-09-01,9.741645
1994-10-01,8.384369
1994-11-01,6.268896
1994-12-01,5.3094625
1995-01-01,5.5008755
1995-02-01,6.5660625
1995-03-01,8.772031
1995-04-01,11.082411
1995-05-01,12.375683
1995-06-01,14.4792795
1995-07-01,12.826547
1995-08-01,11.533946
1995-09-01,10.949805
1995-10-01,8.871682
1995-11-01,7.851709
1995-12-01,4.8068986
1996-01-01,5.3084044
1996-02-01,7.708043
1996-03-01,9.474121
1996-04-01,11.196121
1996-05-01,13.52039
1996-06-01,13.763287
1996-07-01,12.888856
1996-08-01,11.313401
1996-09-01,11.3716345
1996-10-01,8.950562
1996-11-01,6.7304893
1996-12-01,6.1266274
1997-01-01,5.519524
1997-02-01,7.11108
1997-03-01,8.408732
1997-04-01,11.622302
1997-05-01,13.181661
1997-06-01,13.9837265
1997-07-01,13.591356
1997-08-01,11.601083
1997-09-01,10.63358
1997-10-01,8.908965
1997-11-01,6.852966
1997-12-01,5.7796946
1998-01-01,6.2762203
1998-02-01,6.6972227
1998-03-01,9.708777
1998-04-01,12.894254
1998-05-01,13.531648
1998-06-01,14.696129
1998-07-01,13.505965
1998-08-01,11.865124
1998-09-01,11.543255
1998-10-01,9.50244
1998-11-01,7.0408435
1998-12-01,6.66061
1999-01-01,6.0447454
1999-02-01,7.3981957
1999-03-01,10.311246
1999-04-01,12.281672
1999-05-01,14.0944195
1999-06-01,14.771588
1999-07-01,13.632804
1999-08-01,12.32709
1999-09-01,11.126209
1999-10-01,8.942395
1999-11-01,7.486835
1999-12-01,5.705848
2000-01-01,5.0917416
2000-02-01,5.900815
2000-03-01,8.209877
2000-04-01,11.969574
2000-05-01,12.735881
2000-06-01,13.343461
2000-07-01,12.444593
2000-08-01,11.236951
2000-09-01,10.080293
2000-10-01,8.618269
2000-11-01,7.409204
2000-12-01,5.180143
2001-01-01,5.3057747
2001-02-01,7.662505
2001-03-01,9.28101
2001-04-01,11.514939
2001-05-01,13.951719
2001-06-01,13.292931
2001-07-01,12.192652
2001-08-01,11.18692
2001-09-01,10.868624
2001-10-01,8.36499
2001-11-01,7.6962786
2001-12-01,6.360747
2002-01-01,5.245991
2002-02-01,6.8460183
2002-03-01,9.101666
2002-04-01,11.240445
2002-05-01,12.44817
2002-06-01,13.095416
2002-07-01,12.549408
2002-08-01,11.423044
2002-09-01,11.458375
2002-10-01,8.335419
2002-11-01,7.204346
2002-12-01,5.8287306
2003-01-01,6.227918
2003-02-01,8.332856
2003-03-01,8.282937
2003-04-01,11.800326
2003-05-01,13.708159
2003-06-01,13.225853
2003-07-01,12.617596
2003-08-01,11.044979
2003-09-01,10.976404
2003-10-01,8.806244
2003-11-01,6.4990225
2003-12-01,6.4492598
2004-01-01,6.970048
2004-02-01,7.0713835
2004-03-01,8.960464
2004-04-01,10.906116
2004-05-01,12.748898
2004-06-01,12.570418
2004-07-01,12.106284
2004-08-01,11.17409
2004-09-01,10.307159
2004-10-01,8.728131
2004-11-01,7.4571147
2004-12-01,5.755566
2005-01-01,6.6877975
2005-02-01,7.8680887
2005-03-01,9.463496
2005-04-01,11.325471
2005-05-01,12.540549
2005-06-01,13.213009
2005-07-01,12.117773
2005-08-01,11.03992
2005-09-01,10.784954
2005-10-01,9.123556
2005-11-01,6.8221765
2005-12-01,5.3233056
2006-01-01,5.0697474
2006-02-01,7.0001783
2006-03-01,9.315245
2006-04-01,11.158179
2006-05-01,12.028992
2006-06-01,13.476461
2006-07-01,12.12997
2006-08-01,10.876574
2006-09-01,10.585736
2006-10-01,9.197056
2006-11-01,6.8983436
2006-12-01,5.2921476
2007-01-01,5.8525653
2007-02-01,6.7875834
2007-03-01,9.42903
2007-04-01,11.156574
2007-05-01,12.797102
2007-06-01,13.48652
2007-07-01,11.988543
2007-08-01,11.050023
2007-09-01,10.454237
2007-10-01,8.975223
2007-11-01,7.2399898
2007-12-01,6.3182116
2008-01-01,5.869895
2008-02-01,6.308846
2008-03-01,9.961091
2008-04-01,11.580925
2008-05-01,13.042584
2008-06-01,13.855598
2008-07-01,12.221903
2008-08-01,11.334046
2008-09-01,11.177085
2008-10-01,8.414492
2008-11-01,7.481493
2008-12-01,6.2073765
2009-01-01,6.711014
2009-02-01,8.264467
2009-03-01,9.533182
2009-04-01,11.306852
2009-05-01,12.902476
2009-06-01,14.077433
2009-07-01,12.910642
2009-08-01,11.544645
2009-09-01,11.195026
2009-10-01,8.924029
2009-11-01,7.095337
2009-12-01,6.992392
2010-01-01,6.633051
2010-02-01,8.19011
2010-03-01,9.681225
2010-04-01,11.091061
2010-05-01,12.926481
2010-06-01,13.744615
2010-07-01,12.376368
2010-08-01,11.254176
2010-09-01,10.956958
2010-10-01,9.514377
2010-11-01,6.8118124
2010-12-01,6.6326632
2011-01-01,4.902057
2011-02-01,7.5374694
2011-03-01,8.697994
2011-04-01,10.674625
2011-05-01,12.472153
2011-06-01,13.234772
2011-07-01,12.3433695
2011-08-01,11.459015
2011-09-01,10.243632
2011-10-01,9.218388
2011-11-01,6.3102207
2011-12-01,5.634636
2012-01-01,6.8351927
2012-02-01,7.3763056
2012-03-01,9.203538
2012-04-01,12.088887
2012-05-01,13.012894
2012-06-01,13.125785
2012-07-01,12.471385
2012-08-01,11.993654
2012-09-01,10.430426
2012-10-01,8.614243
2012-11-01,7.031605
2012-12-01,6.710805
2013-01-01,6.5723658
2013-02-01,7.705182
2013-03-01,10.961562
2013-04-01,12.017537
2013-05-01,13.2396145
2013-06-01,13.916395
2013-07-01,12.369126
2013-08-01,11.315391
2013-09-01,11.017323
2013-10-01,10.074839
2013-11-01,6.89093
2013-12-01,5.945757
2014-01-01,5.5015087
2014-02-01,6.5363274
2014-03-01,9.821601
2014-04-01,11.083279
2014-05-01,13.39633
2014-06-01,13.96963
2014-07-01,12.264006
2014-08-01,11.466235
2014-09-01,10.671489
2014-10-01,8.9897585
2014-11-01,7.0420427
2014-12-01,6.061621
2015-01-01,7.672392
2015-02-01,7.991448
2015-03-01,9.222105
2015-04-01,11.651471
2015-05-01,12.994226
2015-06-01,13.432421
2015-07-01,12.648664
2015-08-01,12.620531
2015-09-01,11.723026
2015-10-01,9.029418
2015-11-01,5.993139
2015-12-01,5.4880605
2016-01-01,6.5970645
2016-02-01,7.978968
2016-03-01,10.212682
2016-04-01,12.779295
2016-05-01,14.282994
2016-06-01,14.976564
2016-07-01,13.130881
2016-08-01,11.987098
2016-09-01,11.257469
2016-10-01,9.009607
2016-11-01,7.8593197
2016-12-01,6.343305
2017-01-01,6.282739
2017-02-01,6.914593
2017-03-01,9.993426
2017-04-01,11.853949
2017-05-01,14.011204
2017-06-01,14.887407
2017-07-01,13.717033
2017-08-01,12.277678
2017-09-01,11.469126
2017-10-01,9.6651535
2017-11-01,6.843269
2017-12-01,5.9042273
2018-01-01,6.610118
2018-02-01,6.938614
2018-03-01,10.370583
2018-04-01,11.971366
2018-05-01,13.824522
2018-06-01,14.35136
2018-07-01,13.165653
2018-08-01,12.035057
2018-09-01,11.009023
2018-10-01,9.670369
2018-11-01,7.182479
2018-12-01,6.3297377
2019-01-01,6.0548944
2019-02-01,7.428512
2019-03-01,9.25988
2019-04-01,11.9741335
2019-05-01,15.300215
2019-06-01,14.099218
2019-07-01,13.432905
2019-08-01,12.236208
2019-09-01,10.901109
2019-10-01,8.631378
2019-11-01,8.118868
2019-12-01,6.938271
2020-01-01,6.545395
2020-02-01,6.971769
2020-03-01,9.770811
2020-04-01,11.609212
2020-05-01,14.827914
2020-06-01,14.745943
2020-07-01,12.841366
2020-08-01,12.112111
2020-09-01,11.095479
2020-10-01,9.240649
2020-11-01,6.6244526
2020-12-01,6.0883985
2021-01-01,6.6208615
2021-02-01,6.613016
2021-03-01,9.693787
2021-04-01,12.4002695
2021-05-01,14.4547825
2021-06-01,14.259346
2021-07-01,13.783537
2021-08-01,12.776353
2021-09-01,12.03952
2021-10-01,9.329889
2021-11-01,7.2954597
2021-12-01,6.173484
2022-01-01,6.1098337
2022-02-01,7.3267965
2022-03-01,9.414904
2022-04-01,13.250142
2022-05-01,13.802424
2022-06-01,14.124811
2022-07-01,13.463393
2022-08-01,12.322619
2022-09-01,10.648811
2022-10-01,8.758925
2022-11-01,6.7954793
2022-12-01,5.7791796
2023-01-01,5.9851093
2023-02-01,7.278596
2023-03-01,9.399685
2023-04-01,11.841935
2023-05-01,13.370517
2023-06-01,14.047551
2023-07-01,12.994589
2023-08-01,11.735929
2023-09-01,10.648811
2023-10-01,8.758925
2023-11-01,6.7954793
2023-12-01,5.7791796
2024-01-01,5.9851093
2024-02-01,7.278596
2024-03-01,9.317696
2024-04-01,11.571202
2024-05-01,13.714693
2024-06-01,14.595047
2024-07-01,12.897223
2024-08-01,11.750631
2024-09-01,11.39161
2024-10-01,9.604398
2024-11-01,6.8614483
2024-12-01,6.2571244
2025-01-01,5.479455
2025-02-01,7.062443
2025-03-01,9.392776
2025-04-01,11.139281
2025-05-01,13.751589
2025-06-01,13.554729
2025-07-01,12.740389
2025-08-01,12.382046
2025-09-01,10.87612
2025-10-01,8.968897
2025-11-01,7.114001
2025-12-01,6.162107
2026-01-01,7.173248
2026-02-01,8.988232
2026-03-01,8.666627
