period_index,start_day,end_day_exclusive,duration_days,total_inflow,total_evaporation,total_drink_water_met,total_unmet_drink_water,total_food_water_demand,total_food_water_met,total_unmet_food_water,total_food_produced,total_production_release,total_generated_electricity_kwh,total_generated_electricity_mwh,total_spill,total_release_for_routing,total_downstream_release,total_routing_loss,total_energy_value
18,18,19,1,2107.700000004216,63,24.25,56.25,240.33749999495956,53.19999999789201,187.13749999706755,63.7899999999945,1841.6500000042158,197.40479992244866,0.19740479992244866,80.79999999999995,1922.4500000042158,1922.4500000042158,0,81.17012472130853
19,19,20,1,2107.700000004216,63,24.25,56.25,240.33749999495956,53.19999999789201,187.13749999706755,63.7899999999945,1841.6500000042158,197.40479992244866,0.19740479992244866,80.79999999999995,1922.4500000042158,1922.4500000042158,0,81.17012472130853
20,20,21,1,2153.200000002108,63,24.25,56.25,240.33749999495956,53.19999999789201,187.13749999706755,63.7899999999945,1887.1500000021078,209.786921378125,0.209786921378125,80.79999999999995,1967.9500000021078,1967.9500000021078,0,86.64921346544531
21,21,22,1,2153.200000002108,63,24.25,56.25,240.33749999495956,53.19999999789201,187.13749999706755,63.7899999999945,1887.1500000021078,209.786921378125,0.209786921378125,80.79999999999995,1967.9500000021078,1967.9500000021078,0,86.64921346544531
22,22,23,1,2153.200000002108,63,24.25,56.25,240.33749999495956,53.19999999789201,187.13749999706755,63.7899999999945,1887.1500000021078,209.786921378125,0.209786921378125,80.79999999999995,1967.9500000021078,1967.9500000021078,0,86.64921346544531
23,23,24,1,2393.200000002108,63,80.5,0,240.33749999495956,223.83749999478954,16.500000000170004,343.01499999999453,1900.2625000052103,209.786921378125,0.209786921378125,80.79999999999995,1981.0625000052103,1967.9500000021078,13.112500003102468,86.64921346544531
24,24,25,1,2380.600000002108,63,80.5,0,240.33749999495956,223.83749999478954,16.500000000170004,343.01499999999453,1887.6625000052104,209.786921378125,0.209786921378125,80.79999999999995,1968.4625000052101,1967.9500000021078,0.5125000031024456,86.64921346544531
25,25,26,1,2155.900000002108,63,26.95,53.55,240.33749999495956,53.19999999789201,187.13749999706755,63.7899999999945,1887.1500000021078,209.786921378125,0.209786921378125,80.79999999999995,1967.9500000021078,1967.9500000021078,0,86.64921346544531
26,26,27,1,2253.2000000042162,63,80.5,0,240.33749999495956,96.95,143.38749999495954,135.3809090956547,1887.1500000021078,209.786921378125,0.209786921378125,80.79999999999995,1967.9500000021078,1967.9500000021078,0,86.64921346544531
27,27,28,1,2347.7000000042162,63,80.5,0,240.33749999495956,191.45,48.887499994959555,290.0172727348299,1887.1500000021078,209.786921378125,0.209786921378125,80.79999999999995,1967.9500000021078,1967.9500000021078,0,86.64921346544531
28,28,29,1,2347.7000000042162,63,80.5,0,240.33749999495956,191.45,48.887499994959555,290.0172727348299,1887.1500000021078,209.786921378125,0.209786921378125,80.79999999999995,1967.9500000021078,1967.9500000021078,0,86.64921346544531
29,29,30,1,2347.7000000042162,63,80.5,0,240.33749999495956,191.45,48.887499994959555,290.0172727348299,1887.1500000021078,209.786921378125,0.209786921378125,80.79999999999995,1967.9500000021078,1967.9500000021078,0,86.64921346544531
