period_index,start_day,end_day_exclusive,duration_days,total_inflow,total_evaporation,total_drink_water_met,total_unmet_drink_water,total_food_water_demand,total_food_water_met,total_unmet_food_water,total_food_produced,total_production_release,total_generated_electricity_kwh,total_generated_electricity_mwh,total_spill,total_release_for_routing,total_downstream_release,total_routing_loss,total_energy_value
0,0,30,30,31244.96000010119,1666.08,1125.280000002108,2497.219999997893,7210.124999848787,2151.7199999473014,5058.404999901487,2877.098181848646,27792.20000015178,3476.190488006102,3.476190488006102,0,27792.20000015178,27792.20000015178,0.000000000000007105427357601002,1869.7825186493915
1,30,60,30,39054.840000183605,2610,3604.89,17.61,7210.124999848787,3146.200000004931,4063.9249998438563,4194.009091044473,29673.950000178673,3651.968020741354,3.651968020741354,0,29673.950000178673,29673.950000178673,0,1960.2006723286586
2,60,90,30,39251.70000017442,2610,3622.5,0,7210.124999848787,3251.7000000000007,3958.4249998487835,4357.527272856943,29747.700000174424,3669.0075654478724,3.669007565447872,0,29747.700000174424,29747.700000174424,0,1969.5416841986516
3,90,120,30,39251.70000017442,2610,3622.5,0,7210.124999848787,3251.7000000000007,3958.4249998487835,4357.527272856943,29747.700000174424,3669.0075654478724,3.669007565447872,0,29747.700000174424,29747.700000174424,0,1969.5416841986516
4,120,150,30,39251.70000017442,2610,3622.5,0,7210.124999848787,3251.7000000000007,3958.4249998487835,4357.527272856943,29747.700000174424,3669.0075654478724,3.669007565447872,0,29747.700000174424,29747.700000174424,0,1969.5416841986516
5,150,180,30,39251.70000017442,2610,3622.5,0,7210.124999848787,3251.7000000000007,3958.4249998487835,4357.527272856943,29747.700000174424,3669.0075654478724,3.669007565447872,0,29747.700000174424,29747.700000174424,0,1969.5416841986516
