# Date  Precip_mm_day  AirTemp_C  SoilMoisture_mm  ActualET_mm_day  Runoff_mm_day  Runoff_m3s
1961-01-01	0.0	23.380801562500025	75.0	0.0	0.0	0.0
1961-01-02	0.0017166136999999	20.529190000000025	69.03872120801499	2.329378500000004	3.633616905685	10447.069161356607
1961-01-03	0.0013016447113	18.92953833333336	63.603062497589974	2.0894307500000036	3.3475296051363146	9624.535060323054
1961-01-04	0.0	19.626307395833358	58.33866056880422	2.1939461093750037	3.0704558194107485	8827.915857636852
1961-01-05	0.000870227781	19.83818343750002	53.30811311691221	2.225727515625003	2.805690164048011	8066.683954295907
1961-01-06	0.00039765126	20.734727604166686	48.40088654616985	2.360209140625003	2.547415081377361	7324.113198668405
1961-01-07	0.000441074381	21.47642531250002	43.63337063249206	2.471463796875003	2.2964931911837927	6602.683722476459
1961-01-08	0.0013053619306868	22.06078510416669	39.02178031735786	2.5591177656250035	2.0537779114398873	5904.849201166463
1961-01-09	0.002146505051	21.89017187500002	34.66588098910091	2.533525781250003	1.8245200520579428	5245.706320968907
1961-01-10	0.000435113801	21.343054791666688	30.604114989944307	2.451458218750003	1.6107428942075952	4631.072249422555
1961-01-11	0.0025894744199999	20.99134687500003	26.797602311458586	2.3987020312500045	1.4104001216557152	4055.063590515003
1961-01-12	0.002365335365	21.18450406250002	23.153677435576153	2.427675609375003	1.218614601872429	3503.6580237399317
1961-01-13	0.00173252443	21.164111250000026	19.69425360888084	2.424616687500004	1.0365396636253075	2980.171502791234
1961-01-14	0.0017252350754	21.62135604166669	16.342636665820926	2.4932034062500033	0.8601387718853118	2472.9985222688692
1961-01-15	0.0018603834598868	22.437682187500023	13.04240248509802	2.6156523281250035	0.6864422360577906	1973.6008779990252
1961-01-16	0.00129780028	23.26134343750002	9.789273831265366	2.739201515625003	0.5152249384876508	1481.331330668025
1961-01-17	0.0	23.86506072916669	6.611538985795844	2.8297591093750034	0.34797573609451815	1000.470516241195
1961-01-18	0.0	24.341338541666687	3.5248212943185493	2.901200781250003	0.18551691022729208	533.3825887680744
1961-01-19	0.0080056487875	24.28566062500002	0.6079789568882441	2.892849093750003	0.03199889246780232	92.00051942044878
1961-01-20	0.0013078792	22.75383989583335	0.0	0.6092868360882441	0.0	0.0
1961-01-21	0.0025750782924868	20.895411875000022	0.0	0.0025750782924868	0.0	0.0
1961-01-22	0.0021457672041736	21.019278958333356	0.0	0.0021457672041736	0.0	0.0
1961-01-23	0.0004351138	20.769540000000024	0.0	0.0004351138	0.0	0.0
1961-01-24	0.0004351138	21.465236458333358	0.0	0.0004351138	0.0	0.0
1961-01-25	0.0008624463630634	23.722321562500028	0.0	0.0008624463630634	0.0	0.0
1961-01-26	0.0008523463	25.524860208333354	0.0	0.0008523463	0.0	0.0
1961-01-27	0.0	24.779976666666684	0.0	0.0	0.0	0.0
1961-01-28	0.00042617322	24.17745312500002	0.0	0.00042617322	0.0	0.0
1961-01-29	0.00244677055	24.39492218750002	0.0	0.00244677055	0.0	0.0
1961-01-30	0.00129954782	24.623963958333356	0.0	0.00129954782	0.0	0.0
1961-01-31	0.002354911997925	24.28082958333336	0.0	0.002354911997925	0.0	0.0
1961-02-01	0.062663415485	21.343612395833354	0.0	0.062663415485	0.0	0.0
1961-02-02	0.0057123600405302	18.79536645833336	0.0	0.0057123600405302	0.0	0.0
1961-02-03	0.139519572275	19.40820708333336	0.0	0.139519572275	0.0	0.0
1961-02-04	0.013461574335825	20.01652833333336	0.0	0.013461574335825	0.0	0.0
1961-02-05	0.0204149636894	21.89102604166669	0.0	0.0204149636894	0.0	0.0
1961-02-06	0.13327524035075	22.46453500000002	0.0	0.13327524035075	0.0	0.0
1961-02-07	0.3783591093625	22.46989552083336	0.0	0.3783591093625	0.0	0.0
1961-02-08	1.176963050076	21.447954375000023	0.0	1.176963050076	0.0	0.0
1961-02-09	0.02218037875	20.942667708333357	0.0	0.02218037875	0.0	0.0
1961-02-10	0.008266791619732525	21.04174666666669	0.0	0.008266791619732525	0.0	0.0
1961-02-11	0.6103165610517501	20.109356250000026	0.0	0.6103165610517501	0.0	0.0
1961-02-12	0.00038370488825	20.634594166666695	0.0	0.00038370488825	0.0	0.0
1961-02-13	0.002536922625	20.12070062500002	0.0	0.002536922625	0.0	0.0
1961-02-14	0.00085830686	19.93611520833336	0.0	0.00085830686	0.0	0.0
1961-02-15	0.003099814151	19.480930104166696	0.0	0.003099814151	0.0	0.0
1961-02-16	0.0008922327904999751	19.209724895833354	0.0	0.0008922327904999751	0.0	0.0
1961-02-17	0.0017289114541368	18.890314166666688	0.0	0.0017289114541368	0.0	0.0
1961-02-18	0.0	20.024638020833354	0.0	0.0	0.0	0.0
1961-02-19	0.00085830686	20.199235520833355	0.0	0.00085830686	0.0	0.0
1961-02-20	0.00045094628475	19.900805520833355	0.0	0.00045094628475	0.0	0.0
1961-02-21	0.0004351138568434	19.77295187500002	0.0	0.0004351138568434	0.0	0.0
1961-02-22	0.003865361340132525	20.81424770833335	0.0	0.003865361340132525	0.0	0.0
1961-02-23	0.0	22.554398125000024	0.0	0.0	0.0	0.0
1961-02-24	0.00217650335608	21.850269895833357	0.0	0.00217650335608	0.0	0.0
1961-02-25	0.0025865774763	21.81723364583336	0.0	0.0025865774763	0.0	0.0
1961-02-26	0.0098921691999	21.540754375000024	0.0	0.0098921691999	0.0	0.0
1961-02-27	0.17071030649499994	20.86649270833336	0.0	0.17071030649499994	0.0	0.0
1961-02-28	0.139568238699725	20.231740833333355	0.0	0.139568238699725	0.0	0.0
1961-03-01	0.0566840169815	20.39528927083336	0.0	0.0566840169815	0.0	0.0
1961-03-02	0.004379294597499925	20.793761562500023	0.0	0.004379294597499925	0.0	0.0
1961-03-03	0.0017176223977	23.17277354166669	0.0	0.0017176223977	0.0	0.0
1961-03-04	0.00216556077857	25.34231239583335	0.0	0.00216556077857	0.0	0.0
1961-03-05	0.0	26.247864895833356	0.0	0.0	0.0	0.0
1961-03-06	0.0	26.425778958333357	0.0	0.0	0.0	0.0
1961-03-07	0.0008803116259999	26.309576458333357	0.0	0.0008803116259999	0.0	0.0
1961-03-08	0.000888109071	26.199073958333354	0.0	0.000888109071	0.0	0.0
1961-03-09	0.00171871192	25.60534822916669	0.0	0.00171871192	0.0	0.0
1961-03-10	0.0017272788076868	25.68993364583336	0.0	0.0017272788076868	0.0	0.0
1961-03-11	0.0	25.450190208333357	0.0	0.0	0.0	0.0
1961-03-12	0.00087022772	23.08986583333336	0.0	0.00087022772	0.0	0.0
1961-03-13	0.0	22.246898645833358	0.0	0.0	0.0	0.0
1961-03-14	0.0	22.483265729166686	0.0	0.0	0.0	0.0
1961-03-15	0.0012964178449999	22.64723979166669	0.0	0.0012964178449999	0.0	0.0
1961-03-16	0.0004351138	22.124518645833355	0.0	0.0004351138	0.0	0.0
1961-03-17	0.008204572046675001	23.34975385416669	0.0	0.008204572046675001	0.0	0.0
1961-03-18	0.004679150683249975	25.047790312500023	0.0	0.004679150683249975	0.0	0.0
1961-03-19	0.013674050032	24.670915729166687	0.0	0.013674050032	0.0	0.0
1961-03-20	0.104758141421	23.61081572916669	0.0	0.104758141421	0.0	0.0
1961-03-21	0.0	22.078178541666688	0.0	0.0	0.0	0.0
1961-03-22	0.0012961156646	21.800029791666688	0.0	0.0012961156646	0.0	0.0
1961-03-23	0.0084602655111725	24.01037604166669	0.0	0.0084602655111725	0.0	0.0
1961-03-24	0.00395368054458255	26.46081166666669	0.0	0.00395368054458255	0.0	0.0
1961-03-25	0.010988670177475	27.638337187500024	0.0	0.010988670177475	0.0	0.0
1961-03-26	0.0322345632878401	27.551178958333356	0.0	0.0322345632878401	0.0	0.0
1961-03-27	0.0	27.584572604166688	0.0	0.0	0.0	0.0
1961-03-28	0.0008523463568434	28.327634166666687	0.0	0.0008523463568434	0.0	0.0
1961-03-29	0.000115483998	27.941174166666684	0.0	0.000115483998	0.0	0.0
