# Date  Precip_mm_day  AirTemp_C  SoilMoisture_mm  ActualET_mm_day  Runoff_mm_day  Runoff_m3s
1961-01-01	0.0011697411666666665	26.435108958333355	75.0	0.0	0.0	0.0
1961-01-02	0.0024045506166665833	25.669543472222244	68.30687437829415	3.1004315208333364	3.5950986514891663	50819.091205270845
1961-01-03	0.00266882631466665	25.039163402777803	62.038485259482535	3.00587451041667	3.2651834347096074	46155.52196369181
1961-01-04	0.032946466963883335	24.8339015277778	56.14152917241576	2.97508522916667	2.9548173248639875	41768.29224560429
1961-01-05	0.024852405922666663	24.779428194444467	50.539493981713164	2.96691422916667	2.659973367458588	37600.47839256817
1961-01-06	0.05646823609171666	24.192463472222244	45.33123806212297	2.8788695208333364	2.3858546348485774	33725.629264906245
1961-01-07	0.09031494741750001	24.466151319444464	40.37654879604261	2.9199226979166695	2.12508151558119	30039.429186239988
1961-01-08	0.053688407424405664	24.91771951388891	35.570450312564496	2.9876579270833363	1.8721289638191843	26463.777988664464
1961-01-09	0.07007687084583333	25.603645972222242	30.922481273198144	3.090546895833336	1.6274990143788497	23005.772265511474
1961-01-10	0.15713884183388335	25.283348541666694	26.63526194209292	3.042502281250004	1.4018558916891013	19816.157864509547
1961-01-11	0.032735338288833286	25.538539375000024	22.407855555425165	3.0807809062500033	1.1793608187065876	16671.043222957738
1961-01-12	0.062213604208233325	25.528125625000026	18.421307800089224	3.0792188437500037	0.9695425157941697	13705.123089493649
1961-01-13	0.21996851132246664	25.52580513888891	14.784285263549435	3.0788707708333365	0.7781202770289177	10999.243459042069
1961-01-14	0.25673625074033335	25.67928000000002	11.342173038575277	3.101892000000003	0.5969564757144883	8438.373609677019
1961-01-15	0.08250610416847674	26.129678958333358	7.842465934044062	3.1694518437500037	0.4127613649496875	5834.654201408765
1961-01-16	0.2809842571709	26.69375694444447	4.6259173170708765	3.2540635416666706	0.24346933247741456	3441.59963669732
1961-01-17	0.03771235531666667	26.927310902777794	1.3058063851223307	3.289096635416669	0.06872665184854372	971.4965643786489
1961-01-18	0.02521276444499998	27.317371319444472	0.0	1.3310191495673307	0.0	0.0
1961-01-19	0.010212262449999983	28.216663055555582	0.0	0.010212262449999983	0.0	0.0
1961-01-20	0.3829886868351667	28.120715486111134	0.0	0.3829886868351667	0.0	0.0
