period_index,start_day,end_day_exclusive,duration_days,total_inflow,total_evaporation,total_drink_water_met,total_unmet_drink_water,total_food_water_demand,total_food_water_met,total_unmet_food_water,total_food_produced,total_production_release,total_generated_electricity_kwh,total_generated_electricity_mwh,total_spill,total_release_for_routing,total_downstream_release,total_routing_loss,total_energy_value
0,0,30,30,26766.26000008928,1822.8,1180.6200000074405,3028.3799999925595,6361.8749998665735,1682.07999994792,4679.794999918654,2184.3490909203983,23331.480000133924,2968.683111526355,2.968683111526355,0,23331.480000133924,23331.480000133924,0,1888.2682941332794
1,30,60,30,32285.400000167403,3217.8000000000025,3500.4000000558012,708.5999999441997,6361.8749998665735,1394.9999999442002,4966.874999922374,1673.999999999999,24101.4000001674,3079.0934380218514,3.0790934380218515,0,24101.4000001674,24101.4000001674,0,1954.9650742467115
2,60,90,30,32285.400000167403,3217.8000000000025,3500.4000000558012,708.5999999441997,6361.8749998665735,1394.9999999442002,4966.874999922374,1673.999999999999,24101.4000001674,3079.0934380218514,3.0790934380218515,0,24101.4000001674,24101.4000001674,0,1954.9650742467115
