date,water_m3_s,water_m3_day
1950-11-16,298.975294,25831465.401600
1950-11-17,301.290272,26031479.500800
1950-11-18,303.776363,26246277.763200
1950-11-19,306.426844,26475279.321600
1950-11-20,309.234353,26717848.099200
1950-11-21,312.190948,26973297.907200
1950-11-22,315.288156,27240896.678400
1950-11-23,318.517025,27519870.960000
1950-11-24,321.868170,27809409.888000
1950-11-25,325.331818,28108669.075200
1950-11-26,328.897848,28416774.067200
1950-11-27,332.555835,28732824.144000
1950-11-28,336.295078,29055894.739200
1950-11-29,340.104640,29385040.896000
1950-11-30,343.973376,29719299.686400
1950-12-01,347.889962,30057692.716800
1950-12-02,351.842919,30399228.201600
1950-12-03,355.820636,30742902.950400
1950-12-04,359.811390,31087704.096000
1950-12-05,363.803363,31432610.563200
1950-12-06,367.784655,31776594.192000
1950-12-07,371.743299,32118621.033600
1950-12-08,375.667266,32457651.782400
1950-12-09,379.544472,32792642.380800
1950-12-10,383.362783,33122544.451200
1950-12-11,387.110015,33446305.296000
1950-12-12,390.773930,33762867.552000
1950-12-13,394.342233,34071168.931200
1950-12-14,397.802565,34370141.616000
1950-12-15,401.142491,34658711.222400
1950-12-16,404.434301,34943123.606400
1950-12-17,407.756285,35230143.024000
1950-12-18,411.104880,35519461.632000
1950-12-19,414.476442,35810764.588800
1950-12-20,417.867241,36103729.622400
1950-12-21,421.273465,36398027.376000
1950-12-22,424.691219,36693321.321600
1950-12-23,428.116525,36989267.760000
1950-12-24,431.545322,37285515.820800
1950-12-25,434.973468,37581707.635200
1950-12-26,438.396737,37877478.076800
1950-12-27,441.810823,38172455.107200
1950-12-28,445.211337,38466259.516800
1950-12-29,448.593807,38758504.924800
1950-12-30,451.953684,39048798.297600
1950-12-31,455.286334,39336739.257600
1951-01-01,465.658733,40232914.531200
1951-01-02,468.910681,40513882.838400
1951-01-03,472.055771,40785618.614400
1951-01-04,475.086257,41047452.604800
1951-01-05,477.994345,41298711.408000
1951-01-06,480.772200,41538718.080000
1951-01-07,483.411960,41766793.344000
1951-01-08,485.905740,41982255.936000
1951-01-09,488.245647,42184423.900800
1951-01-10,490.423791,42372615.542400
1951-01-11,492.432293,42546150.115200
1951-01-12,494.263298,42704348.947200
1951-01-13,495.908990,42846536.736000
1951-01-14,497.361601,42972042.326400
1951-01-15,498.613424,43080199.833600
1951-01-16,499.650702,43169820.652800
1951-01-17,500.471963,43240777.603200
1951-01-18,501.088095,43294011.408000
1951-01-19,501.510136,43330475.750400
1951-01-20,501.749287,43351138.396800
1951-01-21,501.816918,43356981.715200
1951-01-22,501.724567,43349002.588800
1951-01-23,501.483948,43328213.107200
1951-01-24,501.106951,43295640.566400
1951-01-25,500.605644,43252327.641600
1951-01-26,499.992269,43199332.041600
1951-01-27,499.279242,43137726.508800
1951-01-28,498.479149,43068598.473600
1951-01-29,497.604737,42993049.276800
1951-01-30,496.668915,42912194.256000
1951-01-31,495.684738,42827161.363200
1951-02-01,494.665402,42739090.732800
1951-02-02,493.624232,42649133.644800
1951-02-03,492.574669,42558451.401600
1951-02-04,491.530259,42468214.377600
1951-02-05,490.504633,42379600.291200
1951-02-06,489.511496,42293793.254400
1951-02-07,488.564606,42211981.958400
1951-02-08,487.677753,42135357.859200
1951-02-09,486.864745,42065113.968000
1951-02-10,486.139378,42002442.259200
1951-02-11,485.515416,41948531.942400
1951-02-12,485.006568,41904567.475200
1951-02-13,484.626459,41871726.057600
1951-02-14,484.388603,41851175.299200
1951-02-15,484.306373,41844070.627200
1951-02-16,484.739427,41881486.492800
1951-02-17,485.991107,41989631.644800
1951-02-18,487.988918,42162242.515200
1951-02-19,490.658951,42392933.366400
1951-02-20,493.926204,42675224.025600
1951-02-21,497.714899,43002567.273600
1951-02-22,501.948772,43368373.900800
1951-02-23,506.551352,43766036.812800
1951-02-24,511.446223,44188953.667200
1951-02-25,516.557269,44630548.041600
1951-02-26,521.808895,45084288.528000
1951-02-27,527.126247,45543707.740800
1951-02-28,532.435398,46002418.387200
1951-03-01,537.663528,46454128.819200
1951-03-02,542.739087,46892657.116800
1951-03-03,547.591934,47311943.097600
1951-03-04,552.153466,47706059.462400
1951-03-05,556.356728,48069221.299200
1951-03-06,560.136506,48395794.118400
1951-03-07,563.429406,48680300.678400
1951-03-08,566.173909,48917425.737600
1951-03-09,568.310419,49102020.201600
1951-03-10,569.781285,49229103.024000
1951-03-11,570.530815,49293862.416000
1951-03-12,570.505264,49291654.809600
1951-03-13,569.652816,49218003.302400
1951-03-14,567.923538,49068593.683200
1951-03-15,565.269324,48839269.593600
1951-03-16,561.670399,48528322.473600
1951-03-17,557.180697,48140412.220800
1951-03-18,551.864298,47681075.347200
1951-03-19,545.785616,47155877.222400
1951-03-20,539.009321,46570405.334400
1951-03-21,531.600269,45930263.241600
1951-03-22,523.623438,45241065.043200
1951-03-23,515.143863,44508429.763200
1951-03-24,506.226571,43737975.734400
1951-03-25,496.936529,42935316.105600
1951-03-26,487.338582,42106053.484800
1951-03-27,477.497406,41255775.878400
1951-03-28,467.477459,40390052.457600
1951-03-29,457.342930,39514429.152000
1951-03-30,447.157702,38634425.452800
1951-03-31,436.985308,37755530.611200
1951-04-01,426.888897,36883200.700800
1951-04-02,416.931196,36022855.334400
1951-04-03,407.174484,35179875.417600
1951-04-04,397.680562,34359600.556800
1951-04-05,388.510726,33567326.726400
1951-04-06,379.725749,32808304.713600
1951-04-07,371.385862,32087738.476800
1951-04-08,363.550735,31410783.504000
1951-04-09,356.279467,30782545.948800
1951-04-10,349.630576,30208081.766400
1951-04-11,343.661994,29692396.281600
1951-04-12,338.431059,29240443.497600
1951-04-13,333.994518,28857126.355200
1951-04-14,330.408532,28547297.164800
1951-04-15,327.728674,28315757.433600
1951-04-16,325.497692,28123000.588800
1951-04-17,323.224306,27926580.038400
1951-04-18,320.912552,27726844.492800
1951-04-19,318.566369,27524134.281600
1951-04-20,316.189595,27318781.008000
1951-04-21,313.785971,27111107.894400
1951-04-22,311.359135,26901429.264000
1951-04-23,308.912623,26690050.627200
1951-04-24,306.449866,26477268.422400
1951-04-25,303.974192,26263370.188800
1951-04-26,301.488824,26048634.393600
1951-04-27,298.996877,25833330.172800
1951-04-28,296.501359,25617717.417600
1951-04-29,294.005175,25402047.120000
1951-04-30,291.511117,25186560.508800
1951-05-01,289.021875,24971490.000000
1951-05-02,286.540029,24757058.505600
1951-05-03,284.068051,24543479.606400
1951-05-04,281.608310,24330957.984000
1951-05-05,279.163065,24119688.816000
1951-05-06,276.734472,23909858.380800
1951-05-07,274.324582,23701643.884800
1951-05-08,271.935342,23495213.548800
1951-05-09,269.568597,23290726.780800
1951-05-10,267.226088,23088334.003200
1951-05-11,264.909460,22888177.344000
1951-05-12,262.620258,22690390.291200
1951-05-13,260.359928,22495097.779200
1951-05-14,258.129826,22302416.966400
1951-05-15,255.931211,22112456.630400
1951-05-16,253.964751,21942554.486400
1951-05-17,252.399435,21807311.184000
1951-05-18,251.184756,21702362.918400
1951-05-19,250.266052,21622986.892800
1951-05-20,249.586180,21564245.952000
1951-05-21,249.087068,21521122.675200
1951-05-22,248.711140,21488642.496000
1951-05-23,248.402629,21461987.145600
1951-05-24,248.108763,21436597.123200
1951-05-25,247.780828,21408263.539200
1951-05-26,247.375119,21373210.281600
1951-05-27,246.853756,21328164.518400
1951-05-28,246.185394,21270418.041600
1951-05-29,245.345799,21197877.033600
1951-05-30,244.318310,21109101.984000
1951-05-31,243.094178,21003336.979200
1951-06-01,241.672783,20880528.451200
1951-06-02,240.061730,20741333.472000
1951-06-03,238.276826,20587117.766400
1951-06-04,236.341934,20419943.097600
1951-06-05,234.288704,20242544.025600
1951-06-06,232.156185,20058294.384000
1951-06-07,229.990318,19871163.475200
1951-06-08,227.843303,19685661.379200
1951-06-09,225.772846,19506773.894400
1951-06-10,223.841289,19339887.369600
1951-06-11,222.114615,19190702.736000
1951-06-12,220.661331,19065138.998400
1951-06-13,219.551231,18969226.358400
1951-06-14,218.854042,18908989.228800
1951-06-15,218.637939,18890317.929600
1951-06-16,218.681708,18894099.571200
1951-06-17,218.720286,18897432.710400
1951-06-18,218.754100,18900354.240000
1951-06-19,218.783750,18902916.000000
1951-06-20,218.810005,18905184.432000
1951-06-21,218.833798,18907240.147200
1951-06-22,218.856212,18909176.716800
1951-06-23,218.878478,18911100.499200
1951-06-24,218.901965,18913129.776000
1951-06-25,218.928169,18915393.801600
1951-06-26,218.958703,18918031.939200
1951-06-27,218.995291,18921193.142400
1951-06-28,219.039751,18925034.486400
1951-06-29,219.093986,18929720.390400
1951-06-30,219.159974,18935421.753600
1951-07-01,219.239751,18942314.486400
1951-07-02,219.335402,18950578.732800
1951-07-03,219.449043,18960397.315200
1951-07-04,219.582808,18971954.611200
1951-07-05,219.738835,18985435.344000
1951-07-06,219.919251,19001023.286400
1951-07-07,220.126149,19018899.273600
1951-07-08,220.361582,19039240.684800
1951-07-09,220.627536,19062219.110400
1951-07-10,220.925915,19087999.056000
1951-07-11,221.258526,19116736.646400
1951-07-12,221.627053,19148577.379200
1951-07-13,222.033042,19183654.828800
1951-07-14,222.477880,19222088.832000
1951-07-15,222.962773,19263983.587200
1951-07-16,223.502138,19310584.723200
1951-07-17,224.107892,19362921.868800
1951-07-18,224.777311,19420759.670400
1951-07-19,225.507635,19483859.664000
1951-07-20,226.296070,19551980.448000
1951-07-21,227.139782,19624877.164800
1951-07-22,228.035898,19702301.587200
1951-07-23,228.981507,19784002.204800
1951-07-24,229.973654,19869723.705600
1951-07-25,231.009345,19959207.408000
1951-07-26,232.085542,20052190.828800
1951-07-27,233.199164,20148407.769600
1951-07-28,234.347089,20247588.489600
1951-07-29,235.526149,20349459.273600
1951-07-30,236.733134,20453742.777600
1951-07-31,237.964792,20560158.028800
1951-08-01,239.217828,20668420.339200
1951-08-02,240.488904,20778241.305600
1951-08-03,241.774644,20889329.241600
1951-08-04,243.071627,21001388.572800
1951-08-05,244.376397,21114120.700800
1951-08-06,245.685457,21227223.484800
1951-08-07,246.995275,21340391.760000
1951-08-08,248.302284,21453317.337600
1951-08-09,249.602882,21565689.004800
1951-08-10,250.893436,21677192.870400
1951-08-11,252.170285,21787512.624000
1951-08-12,253.429740,21896329.536000
1951-08-13,254.668084,22003322.457600
1951-08-14,255.881582,22108168.684800
1951-08-15,257.066477,22210543.612800
1951-08-16,258.361245,22322411.568000
1951-08-17,259.893024,22454757.273600
1951-08-18,261.640920,22605775.488000
1951-08-19,263.583914,22773650.169600
1951-08-20,265.700891,22956556.982400
1951-08-21,267.970669,23152665.801600
1951-08-22,270.372032,23360143.564800
1951-08-23,272.883750,23577156.000000
1951-08-24,275.484613,23801870.563200
1951-08-25,278.153448,24032457.907200
1951-08-26,280.869146,24267094.214400
1951-08-27,283.610684,24503963.097600
1951-08-28,286.357143,24741257.155200
1951-08-29,289.087729,24977179.785600
1951-08-30,291.781789,25209946.569600
1951-08-31,294.418828,25437786.739200
1951-09-01,296.978526,25658944.646400
1951-09-02,299.440746,25871680.454400
1951-09-03,301.785551,26074271.606400
1951-09-04,303.993216,26265013.862400
1951-09-05,306.044231,26442221.558400
1951-09-06,307.919315,26604228.816000
1951-09-07,309.599422,26749390.060800
1951-09-08,311.065741,26876080.022400
1951-09-09,312.299709,26982694.857600
1951-09-10,313.283006,27067651.718400
1951-09-11,313.997560,27129389.184000
1951-09-12,314.425546,27166367.174400
1951-09-13,314.549383,27177066.691200
1951-09-14,314.351737,27159990.076800
1951-09-15,313.815509,27113659.977600
1951-09-16,312.678305,27015405.552000
1951-09-17,310.730186,26847088.070400
1951-09-18,308.033794,26614119.801600
1951-09-19,304.652641,26321988.182400
1951-09-20,300.650769,25976226.441600
1951-09-21,296.092422,25582385.260800
1951-09-22,291.041749,25146007.113600
1951-09-23,285.562527,24672602.332800
1951-09-24,279.717908,24167627.251200
1951-09-25,273.570189,23636464.329600
1951-09-26,267.180604,23084404.185600
1951-09-27,260.609143,22516629.955200
1951-09-28,253.914392,21938203.468800
1951-09-29,247.153392,21354053.068800
1951-09-30,240.381533,20768964.451200
1951-10-01,233.652457,20187572.284800
1951-10-02,227.017994,19614354.681600
1951-10-03,220.528119,19053629.481600
1951-10-04,214.230932,18509552.524800
1951-10-05,208.172658,17986117.651200
1951-10-06,202.397678,17487159.379200
1951-10-07,196.948573,17016356.707200
1951-10-08,191.866203,16577239.939200
1951-10-09,187.189799,16173198.633600
1951-10-10,182.957082,15807491.884800
1951-10-11,179.204411,15483261.110400
1951-10-12,175.966943,15203543.875200
1951-10-13,173.278824,14971290.393600
1951-10-14,171.173406,14789382.278400
1951-10-15,169.683476,14660652.326400
1951-10-16,169.007706,14602265.798400
1951-10-17,169.269830,14624913.312000
1951-10-18,170.389826,14721680.966400
1951-10-19,172.288000,14885683.200000
1951-10-20,174.885581,15110114.198400
1951-10-21,178.105257,15388294.204800
1951-10-22,181.871659,15713711.337600
1951-10-23,186.111796,16080059.174400
1951-10-24,190.755433,16481269.411200
1951-10-25,195.735414,16911539.769600
1951-10-26,200.987938,17365357.843200
1951-10-27,206.452774,17837519.673600
1951-10-28,212.073431,18323144.438400
1951-10-29,217.797264,18817683.609600
1951-10-30,223.575539,19316926.569600
1951-10-31,229.363436,19817000.870400
1951-11-01,235.120002,20314368.172800
1951-11-02,240.808049,20805815.433600
1951-11-03,246.394002,21288441.772800
1951-11-04,251.847687,21759640.156800
1951-11-05,257.142079,22217075.625600
1951-11-06,262.252976,22658657.126400
1951-11-07,267.158644,23082506.841600
1951-11-08,271.839387,23486923.036800
1951-11-09,276.277077,23870339.452800
1951-11-10,280.454628,24231279.859200
1951-11-11,284.355412,24568307.596800
1951-11-12,287.962628,24879971.059200
1951-11-13,291.258616,25164744.422400
1951-11-14,294.224112,25420963.276800
1951-11-15,296.837459,25646756.457600
1951-11-16,299.394396,25867675.814400
1951-11-17,302.198502,26109950.572800
1951-11-18,305.237189,26372493.129600
1951-11-19,308.497321,26654168.534400
1951-11-20,311.965184,26953791.897600
1951-11-21,315.626460,27270126.144000
1951-11-22,319.466205,27601880.112000
1951-11-23,323.468835,27947707.344000
1951-11-24,327.618110,28306204.704000
1951-11-25,331.897130,28675912.032000
1951-11-26,336.288329,29055311.625600
1951-11-27,340.773478,29442828.499200
1951-11-28,345.333688,29836830.643200
1951-11-29,349.949422,30235630.060800
1951-11-30,354.600511,30637484.150400
1951-12-01,359.266171,31040597.174400
1951-12-02,363.925024,31443122.073600
1951-12-03,368.555133,31843163.491200
1951-12-04,373.134029,32238780.105600
1951-12-05,377.638747,32627987.740800
1951-12-06,382.045873,33008763.427200
1951-12-07,386.331585,33379048.944000
1951-12-08,390.471705,33736755.312000
1951-12-09,394.441754,34079767.545600
1951-12-10,398.217010,34405949.664000
1951-12-11,401.772575,34713150.480000
1951-12-12,405.083440,34999209.216000
1951-12-13,408.124557,35261961.724800
1951-12-14,410.870922,35499247.660800
1951-12-15,413.297648,35708916.787200
1951-12-16,415.315133,35883227.491200
1951-12-17,416.866272,36017245.900800
1951-12-18,417.975592,36113091.148800
1951-12-19,418.668323,36172943.107200
1951-12-20,418.970393,36199041.955200
1951-12-21,418.908428,36193688.179200
1951-12-22,418.509751,36159242.486400
1951-12-23,417.802377,36098125.372800
1951-12-24,416.815015,36012817.296000
1951-12-25,415.577065,35905858.416000
1951-12-26,414.118615,35779848.336000
1951-12-27,412.470441,35637446.102400
1951-12-28,410.664003,35481369.859200
1951-12-29,408.731447,35314397.020800
1951-12-30,406.705597,35139363.580800
1951-12-31,404.619962,34959164.716800
1952-01-01,408.715652,35313032.332800
1952-01-02,406.527197,35123949.820800
1952-01-03,404.330188,34934128.243200
1952-01-04,402.160965,34746707.376000
1952-01-05,400.056472,34564879.180800
