date,water_m3_s,water_m3_day
1950-10-27,232.583313,20095198.243200
1950-10-28,231.517010,20003069.664000
1950-10-29,230.389335,19905638.544000
1950-10-30,229.201747,19803030.940800
1950-10-31,227.956271,19695421.814400
1950-11-01,226.655492,19583034.508800
1950-11-02,225.302558,19466141.011200
1950-11-03,223.901168,19345060.915200
1950-11-04,222.455565,19220160.816000
1950-11-05,220.970518,19091852.755200
1950-11-06,219.451304,18960592.665600
1950-11-07,217.903685,18826878.384000
1950-11-08,216.333879,18691247.145600
1950-11-09,214.748531,18554273.078400
1950-11-10,213.154675,18416563.920000
1950-11-11,211.559697,18278757.820800
1950-11-12,209.971290,18141519.456000
1950-11-13,208.397404,18005535.705600
1950-11-14,206.846200,17871511.680000
1950-11-15,205.325988,17740165.363200
1950-11-16,203.772888,17605977.523200
1950-11-17,202.124289,17463538.569600
1950-11-18,200.390594,17313747.321600
1950-11-19,198.582340,17157514.176000
1950-11-20,196.710192,16995760.588800
1950-11-21,194.784931,16829418.038400
1950-11-22,192.817442,16659426.988800
1950-11-23,190.818710,16486736.544000
1950-11-24,188.799809,16312303.497600
1950-11-25,186.771897,16137091.900800
1950-11-26,184.746205,15962072.112000
1950-11-27,182.734036,15788220.710400
1950-11-28,180.746755,15616519.632000
1950-11-29,178.795790,15447956.256000
1950-11-30,176.892621,15283522.454400
1950-12-01,175.048780,15124214.592000
1950-12-02,173.275851,14971033.526400
1950-12-03,171.585460,14824983.744000
1950-12-04,169.989283,14687074.051200
1950-12-05,168.499037,14558316.796800
1950-12-06,167.126483,14439728.131200
1950-12-07,165.883428,14332328.179200
1950-12-08,164.781722,14237140.780800
1950-12-09,163.833263,14155193.923200
1950-12-10,163.050000,14087520.000000
1950-12-11,162.443929,14035155.465600
1950-12-12,162.027107,13999142.044800
1950-12-13,161.811647,13980526.300800
1950-12-14,161.809728,13980360.499200
1950-12-15,162.033600,13999703.040000
1950-12-16,162.379790,14029613.856000
1950-12-17,162.735674,14060362.233600
1950-12-18,163.099823,14091824.707200
1950-12-19,163.470812,14123878.156800
1950-12-20,163.847214,14156399.289600
1950-12-21,164.227601,14189264.726400
1950-12-22,164.610547,14222351.260800
1950-12-23,164.994626,14255535.686400
1950-12-24,165.378409,14288694.537600
1950-12-25,165.760472,14321704.780800
1950-12-26,166.139385,14354442.864000
1950-12-27,166.513724,14386785.753600
1950-12-28,166.882061,14418610.070400
1950-12-29,167.242969,14449792.521600
1950-12-30,167.595022,14480209.900800
1950-12-31,167.936792,14509738.828800
1951-01-01,168.266853,14538256.099200
1951-01-02,168.583778,14565638.419200
1951-01-03,168.886140,14591762.496000
1951-01-04,169.172513,14616505.123200
1951-01-05,169.441469,14639742.921600
1951-01-06,169.691582,14661352.684800
1951-01-07,169.921425,14681211.120000
1951-01-08,170.129572,14699195.020800
1951-01-09,170.314594,14715180.921600
1951-01-10,170.475066,14729045.702400
1951-01-11,170.609561,14740666.070400
1951-01-12,170.716652,14749918.732800
1951-01-13,170.794912,14756680.396800
1951-01-14,170.842914,14760827.769600
1951-01-15,170.859232,14762237.644800
1951-01-16,170.820511,14758892.150400
1951-01-17,170.707750,14749149.600000
1951-01-18,170.526056,14733451.238400
1951-01-19,170.280535,14712238.224000
1951-01-20,169.976293,14685951.715200
1951-01-21,169.618437,14655032.956800
1951-01-22,169.212072,14619923.020800
1951-01-23,168.762305,14581063.152000
1951-01-24,168.274242,14538894.508800
1951-01-25,167.752989,14493858.249600
1951-01-26,167.203651,14446395.446400
1951-01-27,166.631337,14396947.516800
1951-01-28,166.041150,14345955.360000
1951-01-29,165.438199,14293860.393600
1951-01-30,164.827588,14241103.603200
1951-01-31,164.214424,14188126.233600
1951-02-01,163.603813,14135369.443200
1951-02-02,163.000861,14083274.390400
1951-02-03,162.410675,14032282.320000
1951-02-04,161.838360,13982834.304000
1951-02-05,161.289023,13935371.587200
1951-02-06,160.767770,13890335.328000
1951-02-07,160.279706,13848166.598400
1951-02-08,159.829939,13809306.729600
1951-02-09,159.423575,13774196.880000
1951-02-10,159.065718,13743278.035200
1951-02-11,158.761477,13716991.612800
1951-02-12,158.515956,13695778.598400
1951-02-13,158.334262,13680080.236800
1951-02-14,158.221501,13670337.686400
1951-02-15,158.182779,13666992.105600
1951-02-16,158.488488,13693405.363200
1951-02-17,159.380033,13770434.851200
1951-02-18,160.820833,13894919.971200
1951-02-19,162.776238,14063866.963200
1951-02-20,165.213001,14274403.286400
1951-02-21,168.098774,14523734.073600
1951-02-22,171.401654,14809102.905600
1951-02-23,175.089757,15127755.004800
1951-02-24,179.130828,15476903.539200
1951-02-25,183.491893,15853699.555200
1951-02-26,188.138943,16255204.675200
1951-02-27,193.036655,16678366.992000
1951-02-28,198.148150,17120000.160000
1951-03-01,203.434790,17576765.856000
1951-03-02,208.856005,18045158.832000
1951-03-03,214.369164,18521495.769600
1951-03-04,219.929478,19001906.899200
1951-03-05,225.489935,19482330.384000
1951-03-06,231.001286,19958511.110400
1951-03-07,236.412050,20426001.120000
1951-03-08,241.668567,20880164.188800
1951-03-09,246.715084,21316183.257600
1951-03-10,251.493876,21729070.886400
1951-03-11,255.945405,22113682.992000
1951-03-12,260.008515,22464735.696000
1951-03-13,263.620666,22776825.542400
1951-03-14,266.718198,23044452.307200
1951-03-15,269.236638,23262045.523200
1951-03-16,271.453326,23453567.366400
1951-03-17,273.688883,23646719.491200
1951-03-18,275.943345,23841505.008000
1951-03-19,278.216751,24037927.286400
1951-03-20,280.509135,24235989.264000
1951-03-21,282.820534,24435694.137600
1951-03-22,285.150982,24637044.844800
1951-03-23,287.500512,24840044.236800
1951-03-24,289.869157,25044695.164800
1951-03-25,292.256950,25251000.480000
1951-03-26,294.663921,25458962.774400
1951-03-27,297.090102,25668584.812800
1951-03-28,299.535524,25879869.273600
1951-03-29,302.000215,26092818.576000
1951-03-30,304.484205,26307435.312000
1951-03-31,306.987524,26523722.073600
1951-04-01,309.510199,26741681.193600
1951-04-02,312.052258,26961315.091200
1951-04-03,314.613730,27182626.272000
1951-04-04,317.194642,27405617.068800
1951-04-05,319.795021,27630289.814400
1951-04-06,322.414894,27856646.841600
1951-04-07,325.054289,28084690.569600
1951-04-08,327.713231,28314423.158400
1951-04-09,330.391748,28545847.027200
1951-04-10,333.089867,28778964.508800
1951-04-11,335.807614,29013777.849600
1951-04-12,338.545016,29250289.382400
1951-04-13,341.302101,29488501.526400
1951-04-14,344.078895,29728416.528000
1951-04-15,346.875427,29970036.892800
1951-04-16,349.641398,30209016.787200
1951-04-17,352.326369,30440998.281600
1951-04-18,354.930244,30665973.081600
1951-04-19,357.453071,30883945.334400
1951-04-20,359.895075,31094934.480000
1951-04-21,362.256686,31298977.670400
1951-04-22,364.538569,31496132.361600
1951-04-23,366.741650,31686478.560000
1951-04-24,368.867143,31870121.155200
1951-04-25,370.916568,32047191.475200
1951-04-26,372.891774,32217849.273600
1951-04-27,374.794958,32382284.371200
1951-04-28,376.628682,32540718.124800
1951-04-29,378.395888,32693404.723200
1951-04-30,380.099907,32840631.964800
1951-05-01,381.744476,32982722.726400
1951-05-02,383.333745,33120035.568000
1951-05-03,384.872282,33252965.164800
1951-05-04,386.365079,33381942.825600
1951-05-05,387.817559,33507437.097600
1951-05-06,389.235572,33629953.420800
1951-05-07,390.625397,33750034.300800
1951-05-08,391.993743,33868259.395200
1951-05-09,393.347737,33985244.476800
1951-05-10,394.694923,34101641.347200
1951-05-11,396.043255,34218137.232000
1951-05-12,397.401082,34335453.484800
1951-05-13,398.777139,34454344.809600
1951-05-14,400.180534,34575598.137600
1951-05-15,401.620729,34700030.985600
1951-05-16,403.133366,34830722.822400
1951-05-17,404.739990,34969535.136000
1951-05-18,406.429117,35115475.708800
1951-05-19,408.189180,35267545.152000
1951-05-20,410.008510,35424735.264000
1951-05-21,411.875329,35586028.425600
1951-05-22,413.777731,35750395.958400
1951-05-23,415.703681,35916798.038400
1951-05-24,417.640998,36084182.227200
1951-05-25,419.577357,36251483.644800
1951-05-26,421.500283,36417624.451200
1951-05-27,423.397145,36581513.328000
1951-05-28,425.255164,36742046.169600
1951-05-29,427.061406,36898105.478400
1951-05-30,428.802794,37048561.401600
1951-05-31,430.466108,37192271.731200
1951-06-01,432.037997,37328082.940800
1951-06-02,433.504983,37454830.531200
1951-06-03,434.853479,37571340.585600
1951-06-04,436.069797,37676430.460800
1951-06-05,437.140169,37768910.601600
1951-06-06,438.050758,37847585.491200
1951-06-07,438.787681,37911255.638400
1951-06-08,439.337028,37958719.219200
1951-06-09,439.684888,37988774.323200
1951-06-10,439.817371,38000220.854400
1951-06-11,439.720636,37991862.950400
1951-06-12,439.380920,37962511.488000
1951-06-13,438.784566,37910986.502400
1951-06-14,437.918059,37836120.297600
1951-06-15,436.768060,37736760.384000
1951-06-16,434.866141,37572434.582400
1951-06-17,431.798014,37307348.409600
1951-06-18,427.632736,36947468.390400
1951-06-19,422.440908,36498894.451200
1951-06-20,416.294857,35967875.644800
1951-06-21,409.268801,35360824.406400
1951-06-22,401.438974,34684327.353600
1951-06-23,392.883739,33945155.049600
1951-06-24,383.683664,33150268.569600
1951-06-25,373.921580,32306824.512000
1951-06-26,363.682606,31422177.158400
1951-06-27,353.054157,30503879.164800
1951-06-28,342.125916,29559679.142400
1951-06-29,330.989786,28597517.510400
1951-06-30,319.739818,27625520.275200
1951-07-01,308.472105,26651989.872000
1951-07-02,297.284659,25685394.537600
1951-07-03,286.277255,24734354.832000
1951-07-04,275.551255,23807628.432000
1951-07-05,265.209398,22914091.987200
1951-07-06,255.355577,22062721.852800
1951-07-07,246.094575,21262571.280000
1951-07-08,237.531784,20522746.137600
1951-07-09,229.772900,19852378.560000
1951-07-10,222.923581,19260597.398400
1951-07-11,217.089093,18756497.635200
1951-07-12,212.373921,18349106.774400
1951-07-13,208.881356,18047349.158400
1951-07-14,206.713054,17860007.865600
1951-07-15,205.968576,17795684.966400
1951-07-16,205.955819,17794582.761600
1951-07-17,205.918145,17791327.728000
1951-07-18,205.856448,17785997.107200
1951-07-19,205.771621,17778668.054400
1951-07-20,205.664558,17769417.811200
1951-07-21,205.536147,17758323.100800
1951-07-22,205.387278,17745460.819200
1951-07-23,205.218839,17730907.689600
1951-07-24,205.031717,17714740.348800
1951-07-25,204.826797,17697035.260800
1951-07-26,204.604966,17677869.062400
1951-07-27,204.367107,17657318.044800
1951-07-28,204.114104,17635458.585600
1951-07-29,203.846840,17612366.976000
1951-07-30,203.566198,17588119.507200
1951-07-31,203.273060,17562792.384000
1951-08-01,202.968308,17536461.811200
1951-08-02,202.652823,17509203.907200
1951-08-03,202.327488,17481094.963200
1951-08-04,201.993184,17452211.097600
1951-08-05,201.650792,17422628.428800
1951-08-06,201.301195,17392423.248000
1951-08-07,200.945275,17361671.760000
1951-08-08,200.583915,17330450.256000
1951-08-09,200.217996,17298834.854400
1951-08-10,199.848403,17266902.019200
1951-08-11,199.476021,17234728.214400
1951-08-12,199.101733,17202389.731200
1951-08-13,198.726426,17169963.206400
1951-08-14,198.350985,17137525.104000
1951-08-15,197.976300,17105152.320000
1951-08-16,197.762907,17086715.164800
1951-08-17,197.856890,17094835.296000
1951-08-18,198.237207,17127694.684800
1951-08-19,198.882564,17183453.529600
1951-08-20,199.771504,17260257.945600
1951-08-21,200.882503,17356248.259200
1951-08-22,202.194050,17469565.920000
1951-08-23,203.684724,17598360.153600
1951-08-24,205.333270,17740794.528000
1951-08-25,207.118667,17895052.828800
1951-08-26,209.020184,18059343.897600
1951-08-27,211.017444,18231907.161600
1951-08-28,213.090468,18411016.435200
1951-08-29,215.219727,18594984.412800
1951-08-30,217.386178,18782165.779200
1951-08-31,219.571298,18970960.147200
1951-09-01,221.757116,19159814.822400
1951-09-02,223.926237,19347226.876800
1951-09-03,226.061857,19531744.444800
1951-09-04,228.147777,19711967.932800
1951-09-05,230.168414,19886550.969600
1951-09-06,232.108797,20054200.060800
1951-09-07,233.954568,20213674.675200
1951-09-08,235.691971,20363786.294400
1951-09-09,237.307838,20503397.203200
1951-09-10,238.789568,20631418.675200
1951-09-11,240.125105,20746809.072000
1951-09-12,241.302904,20848570.905600
1951-09-13,242.311894,20935747.641600
1951-09-14,243.141441,21007420.502400
1951-09-15,243.781295,21062703.888000
1951-09-16,244.291117,21106752.508800
1951-09-17,244.739546,21145496.774400
1951-09-18,245.129945,21179227.248000
1951-09-19,245.465526,21208221.446400
1951-09-20,245.749354,21232744.185600
1951-09-21,245.984352,21253048.012800
1951-09-22,246.173309,21269373.897600
1951-09-23,246.318883,21281951.491200
1951-09-24,246.423602,21290999.212800
1951-09-25,246.489871,21296724.854400
1951-09-26,246.519972,21299325.580800
1951-09-27,246.516065,21298988.016000
1951-09-28,246.480194,21295888.761600
1951-09-29,246.414280,21290193.792000
1951-09-30,246.320129,21282059.145600
1951-10-01,246.199423,21271630.147200
1951-10-02,246.053728,21259042.099200
1951-10-03,245.884482,21244419.244800
1951-10-04,245.693001,21227875.286400
1951-10-05,245.480471,21209512.694400
1951-10-06,245.247944,21189422.361600
1951-10-07,244.996338,21167683.603200
1951-10-08,244.726427,21144363.292800
1951-10-09,244.438837,21119515.516800
1951-10-10,244.134041,21093181.142400
1951-10-11,243.812351,21065387.126400
1951-10-12,243.473909,21036145.737600
1951-10-13,243.118682,21005454.124800
1951-10-14,242.746451,20973293.366400
1951-10-15,242.356801,20939627.606400
1951-10-16,241.934497,20903140.540800
1951-10-17,241.462645,20862372.528000
1951-10-18,240.938331,20817071.798400
1951-10-19,240.358870,20767006.368000
1951-10-20,239.721850,20711967.840000
1951-10-21,239.025179,20651775.465600
1951-10-22,238.267118,20586278.995200
1951-10-23,237.446315,20515361.616000
1951-10-24,236.561839,20438942.889600
1951-10-25,235.613207,20356981.084800
1951-10-26,234.600404,20269474.905600
1951-10-27,233.523903,20176465.219200
1951-10-28,232.384685,20078036.784000
1951-10-29,231.184243,19974318.595200
1951-10-30,229.924600,19865485.440000
1951-10-31,228.608305,19751757.552000
1951-11-01,227.238437,19633400.956800
1951-11-02,225.818604,19510727.385600
1951-11-03,224.352932,19384093.324800
1951-11-04,222.846058,19253899.411200
1951-11-05,221.303115,19120589.136000
1951-11-06,219.729711,18984647.030400
1951-11-07,218.131914,18846597.369600
1951-11-08,216.516218,18707001.235200
1951-11-09,214.889521,18566454.614400
1951-11-10,213.259087,18425585.116800
1951-11-11,211.632513,18285049.123200
1951-11-12,210.017688,18145528.243200
1951-11-13,208.422745,18007725.168000
1951-11-14,206.856018,17872359.955200
1951-11-15,205.325988,17740165.363200
1951-11-16,203.762906,17605115.078400
1951-11-17,202.098792,17461335.628800
1951-11-18,200.344947,17309803.420800
1951-11-19,198.512782,17151504.364800
1951-11-20,196.613797,16987432.060800
1951-11-21,194.659573,16818587.107200
1951-11-22,192.661759,16645975.977600
1951-11-23,190.632061,16470610.070400
1951-11-24,188.582234,16293505.017600
1951-11-25,186.524074,16115679.993600
1951-11-26,184.469408,15938156.851200
1951-11-27,182.430097,15761960.380800
1951-11-28,180.418022,15588117.100800
1951-11-29,178.445089,15417655.689600
1951-11-30,176.523226,15251606.726400
1951-12-01,174.664380,15091002.432000
1951-12-02,172.880520,14936876.928000
1951-12-03,171.183643,14790266.755200
1951-12-04,169.585773,14652210.787200
1951-12-05,168.098967,14523750.748800
1951-12-06,166.735324,14405931.993600
1951-12-07,165.506993,14299804.195200
1951-12-08,164.426178,14206421.779200
1951-12-09,163.505150,14126844.960000
1951-12-10,162.756264,14062141.209600
1951-12-11,162.191964,14013385.689600
1951-12-12,161.824801,13981662.806400
1951-12-13,161.667451,13968067.766400
1951-12-14,161.732727,13973707.612800
1951-12-15,162.033600,13999703.040000
1951-12-16,162.454743,14036089.795200
1951-12-17,162.872345,14072170.608000
1951-12-18,163.286782,14107977.964800
1951-12-19,163.698429,14143544.265600
1951-12-20,164.107664,14178902.169600
1951-12-21,164.514862,14214084.076800
1951-12-22,164.920399,14249122.473600
1951-12-23,165.324652,14284049.932800
1951-12-24,165.727995,14318898.768000
1951-12-25,166.130806,14353701.638400
1951-12-26,166.533460,14388490.944000
1951-12-27,166.936333,14423299.171200
1951-12-28,167.339802,14458158.892800
1951-12-29,167.744243,14493102.595200
1951-12-30,168.150031,14528162.678400
1951-12-31,168.557542,14563371.628800
1952-01-01,168.967153,14598762.019200
1952-01-02,169.379240,14634366.336000
1952-01-03,169.794179,14670217.065600
1952-01-04,170.212345,14706346.608000
1952-01-05,170.634115,14742787.536000
