date,water_m3_s,water_m3_day
1950-07-01,143.197343,12372250.435200
1950-07-02,144.129927,12452825.692800
1950-07-03,145.069325,12533989.680000
1950-07-04,146.011181,12615366.038400
1950-07-05,146.951084,12696573.657600
1950-07-06,147.884564,12777226.329600
1950-07-07,148.807097,12856933.180800
1950-07-08,149.714103,12935298.499200
1950-07-09,150.600948,13011921.907200
1950-07-10,151.462947,13086398.620800
1950-07-11,152.295366,13158319.622400
1950-07-12,153.093426,13227272.006400
1950-07-13,153.852307,13292839.324800
1950-07-14,154.567148,13354601.587200
1950-07-15,155.233059,13412136.297600
1950-07-16,155.879217,13467964.348800
1950-07-17,156.537050,13524801.120000
1950-07-18,157.205007,13582512.604800
1950-07-19,157.881527,13640963.932800
1950-07-20,158.565034,13700018.937600
1950-07-21,159.253943,13759540.675200
1950-07-22,159.946652,13819390.732800
1950-07-23,160.641549,13879429.833600
1950-07-24,161.337007,13939517.404800
1950-07-25,162.031386,13999511.750400
1950-07-26,162.723035,14059270.224000
1950-07-27,163.410288,14118648.883200
1950-07-28,164.091469,14177502.921600
1950-07-29,164.764888,14235686.323200
1950-07-30,165.428844,14293052.121600
1950-07-31,166.081625,14349452.400000
1950-08-01,166.721509,14404738.377600
1950-08-02,167.346763,14458760.323200
1950-08-03,167.955646,14511367.814400
1950-08-04,168.546409,14562409.737600
1950-08-05,169.117295,14611734.288000
1950-08-06,169.666539,14659188.969600
1950-08-07,170.192375,14704621.200000
1950-08-08,170.693028,14747877.619200
1950-08-09,171.166723,14788804.867200
1950-08-10,171.611683,14827249.411200
1950-08-11,172.026129,14863057.545600
1950-08-12,172.408285,14896075.824000
1950-08-13,172.756377,14926150.972800
1950-08-14,173.068634,14953129.977600
1950-08-15,173.343294,14976860.601600
1950-08-16,173.537550,14993644.320000
1950-08-17,173.614410,15000285.024000
1950-08-18,173.580870,14997387.168000
1950-08-19,173.443974,14985559.353600
1950-08-20,173.210820,14965414.848000
1950-08-21,172.888561,14937571.670400
1950-08-22,172.484412,14902653.196800
1950-08-23,172.005650,14861288.160000
1950-08-24,171.459618,14814110.995200
1950-08-25,170.853722,14761761.580800
1950-08-26,170.195437,14704885.756800
1950-08-27,169.492304,14644135.065600
1950-08-28,168.751930,14580166.752000
1950-08-29,167.981985,14513643.504000
1950-08-30,167.190205,14445233.712000
1950-08-31,166.384382,14375610.604800
1950-09-01,165.572368,14305452.595200
1950-09-02,164.762066,14235442.502400
1950-09-03,163.961428,14166267.379200
1950-09-04,163.178449,14098617.993600
1950-09-05,162.421162,14033188.396800
1950-09-06,161.697631,13970675.318400
1950-09-07,161.015942,13911777.388800
1950-09-08,160.384200,13857194.880000
1950-09-09,159.810514,13807628.409600
1950-09-10,159.302996,13763778.854400
1950-09-11,158.869744,13726345.881600
1950-09-12,158.518834,13696027.257600
1950-09-13,158.258312,13673518.156800
1950-09-14,158.096180,13659509.952000
1950-09-15,158.040381,13654688.918400
1950-09-16,158.078808,13658009.011200
1950-09-17,158.191827,13667773.852800
1950-09-18,158.375990,13683685.536000
1950-09-19,158.627781,13705440.278400
1950-09-20,158.943634,13732729.977600
1950-09-21,159.319946,13765243.334400
1950-09-22,159.753086,13802666.630400
1950-09-23,160.239410,13844685.024000
1950-09-24,160.775272,13890983.500800
1950-09-25,161.357031,13941247.478400
1950-09-26,161.981062,13995163.756800
1950-09-27,162.643766,14052421.382400
1950-09-28,163.341575,14112712.080000
1950-09-29,164.070960,14175730.944000
1950-09-30,164.828437,14241176.956800
1950-10-01,165.610572,14308753.420800
1950-10-02,166.413987,14378168.476800
1950-10-03,167.235360,14449135.104000
1950-10-04,168.071432,14521371.724800
1950-10-05,168.919007,14594602.204800
1950-10-06,169.774953,14668555.939200
1950-10-07,170.636204,14742968.025600
1950-10-08,171.499756,14817578.918400
1950-10-09,172.362672,14892134.860800
1950-10-10,173.222074,14966387.193600
1950-10-11,174.075145,15040092.528000
1950-10-12,174.919121,15113012.054400
1950-10-13,175.751291,15184911.542400
1950-10-14,176.568989,15255560.649600
1950-10-15,177.369590,15324732.576000
1950-10-16,178.204748,15396890.227200
1950-10-17,179.122591,15476191.862400
1950-10-18,180.115249,15561957.513600
1950-10-19,181.174890,15653510.496000
1950-10-20,182.293719,15750177.321600
1950-10-21,183.463985,15851288.304000
1950-10-22,184.677986,15956177.990400
1950-10-23,185.928063,16064184.643200
1950-10-24,187.206612,16174651.276800
1950-10-25,188.506077,16286925.052800
1950-10-26,189.818955,16400357.712000
1950-10-27,191.137797,16514305.660800
1950-10-28,192.455202,16628129.452800
1950-10-29,193.763822,16741194.220800
1950-10-30,195.056357,16852869.244800
1950-10-31,196.325554,16962527.865600
1950-11-01,197.564203,17069547.139200
1950-11-02,198.765136,17173307.750400
1950-11-03,199.921221,17273193.494400
1950-11-04,201.025358,17368590.931200
1950-11-05,202.070475,17458889.040000
1950-11-06,203.049523,17543478.787200
1950-11-07,203.955465,17621752.176000
1950-11-08,204.781278,17693102.419200
1950-11-09,205.519936,17756922.470400
1950-11-10,206.164411,17812605.110400
1950-11-11,206.707657,17859541.564800
1950-11-12,207.142609,17897121.417600
1950-11-13,207.462164,17924730.969600
1950-11-14,207.659181,17941753.238400
1950-11-15,207.726463,17947566.403200
1950-11-16,207.549129,17932244.745600
1950-11-17,207.033249,17887672.713600
1950-11-18,206.203004,17815939.545600
1950-11-19,205.082575,17719134.480000
1950-11-20,203.696147,17599347.100800
1950-11-21,202.067899,17458666.473600
1950-11-22,200.222014,17299182.009600
1950-11-23,198.182673,17122982.947200
1950-11-24,195.974060,16932158.784000
1950-11-25,193.620355,16728798.672000
1950-11-26,191.145740,16514991.936000
1950-11-27,188.574398,16292827.987200
1950-11-28,185.930511,16064396.150400
1950-11-29,183.238259,15831785.577600
1950-11-30,180.521826,15597085.766400
1950-12-01,177.805392,15362385.868800
1950-12-02,175.113141,15129775.382400
1950-12-03,172.469253,14901343.459200
1950-12-04,169.897911,14679179.510400
1950-12-05,167.423296,14465372.774400
1950-12-06,165.069591,14262012.662400
1950-12-07,162.860978,14071188.499200
1950-12-08,160.821638,13894989.523200
1950-12-09,158.975753,13735505.059200
1950-12-10,157.347505,13594824.432000
1950-12-11,155.961076,13475036.966400
1950-12-12,154.840648,13378231.987200
1950-12-13,154.010402,13306498.732800
1950-12-14,153.494522,13261926.700800
1950-12-15,153.317188,13246605.043200
1950-12-16,153.360285,13250328.624000
1950-12-17,153.487316,13261304.102400
1950-12-18,153.694888,13279238.323200
1950-12-19,153.979609,13303838.217600
1950-12-20,154.338088,13334810.803200
1950-12-21,154.766931,13371862.838400
1950-12-22,155.262747,13414701.340800
1950-12-23,155.822145,13463033.328000
1950-12-24,156.441731,13516565.558400
1950-12-25,157.118114,13575005.049600
1950-12-26,157.847902,13638058.732800
1950-12-27,158.627702,13705433.452800
1950-12-28,159.454123,13776836.227200
1950-12-29,160.323772,13851973.900800
1950-12-30,161.233258,13930553.491200
1950-12-31,162.179189,14012281.929600
1951-01-01,163.158171,14096865.974400
1951-01-02,164.166814,14184012.729600
1951-01-03,165.201725,14273429.040000
1951-01-04,166.259512,14364821.836800
1951-01-05,167.336783,14457898.051200
1951-01-06,168.430146,14552364.614400
1951-01-07,169.536209,14647928.457600
1951-01-08,170.651580,14744296.512000
1951-01-09,171.772866,14841175.622400
1951-01-10,172.896677,14938272.892800
1951-01-11,174.019618,15035294.995200
1951-01-12,175.138300,15131949.120000
1951-01-13,176.249328,15227941.939200
1951-01-14,177.349313,15322980.643200
1951-01-15,178.434860,15416771.904000
1951-01-16,179.595806,15517077.638400
1951-01-17,180.915356,15631086.758400
1951-01-18,182.380175,15757647.120000
1951-01-19,183.976930,15895606.752000
1951-01-20,185.692285,16043813.424000
1951-01-21,187.512906,16201115.078400
1951-01-22,189.425458,16366359.571200
1951-01-23,191.416606,16538394.758400
1951-01-24,193.473016,16716068.582400
1951-01-25,195.581353,16898228.899200
1951-01-26,197.728283,17083723.651200
1951-01-27,199.900470,17271400.608000
1951-01-28,202.084580,17460107.712000
1951-01-29,204.267279,17648692.905600
1951-01-30,206.435231,17836003.958400
1951-01-31,208.575102,18020888.812800
1951-02-01,210.673557,18202195.324800
1951-02-02,212.717263,18378771.523200
1951-02-03,214.692883,18549465.091200
1951-02-04,216.587083,18713123.971200
1951-02-05,218.386529,18868596.105600
1951-02-06,220.077886,19014729.350400
1951-02-07,221.647820,19150371.648000
1951-02-08,223.082995,19274370.768000
1951-02-09,224.370076,19385574.566400
1951-02-10,225.495731,19482831.158400
1951-02-11,226.446622,19564988.140800
1951-02-12,227.209417,19630893.628800
1951-02-13,227.770780,19679395.392000
1951-02-14,228.117376,19709341.286400
1951-02-15,228.235872,19719579.340800
1951-02-16,228.198581,19716357.398400
1951-02-17,228.089398,19706923.987200
1951-02-18,227.912369,19691628.681600
1951-02-19,227.671553,19670822.179200
1951-02-20,227.371016,19644855.782400
1951-02-21,227.014832,19614081.484800
1951-02-22,226.607081,19578851.798400
1951-02-23,226.151846,19539519.494400
1951-02-24,225.653210,19496437.344000
1951-02-25,225.115256,19449958.118400
1951-02-26,224.542066,19400434.502400
1951-02-27,223.937717,19348218.748800
1951-02-28,223.306281,19293662.678400
1951-03-01,222.651824,19237117.593600
1951-03-02,221.978407,19178934.364800
1951-03-03,221.290078,19119462.739200
1951-03-04,220.590881,19059052.118400
1951-03-05,219.884846,18998050.694400
1951-03-06,219.175995,18936805.968000
1951-03-07,218.468337,18875664.316800
1951-03-08,217.765872,18814971.340800
1951-03-09,217.072585,18755071.344000
1951-03-10,216.392452,18696307.852800
1951-03-11,215.729436,18639023.270400
1951-03-12,215.087488,18583558.963200
1951-03-13,214.470549,18530255.433600
1951-03-14,213.882547,18479452.060800
1951-03-15,213.327401,18431487.446400
1951-03-16,212.780723,18384254.467200
1951-03-17,212.216614,18335515.449600
1951-03-18,211.636704,18285411.225600
1951-03-19,211.042608,18234081.331200
1951-03-20,210.435929,18181664.265600
1951-03-21,209.818253,18128297.059200
1951-03-22,209.191157,18074115.964800
1951-03-23,208.556201,18019255.766400
1951-03-24,207.914934,17963850.297600
1951-03-25,207.268892,17908032.268800
1951-03-26,206.619599,17851933.353600
1951-03-27,205.968568,17795684.275200
1951-03-28,205.317296,17739414.374400
1951-03-29,204.667272,17683252.300800
1951-03-30,204.019972,17627325.580800
1951-03-31,203.376859,17571760.617600
1951-04-01,202.739386,17516682.950400
1951-04-02,202.108992,17462216.908800
1951-04-03,201.487107,17408486.044800
1951-04-04,200.875148,17355612.787200
1951-04-05,200.274518,17303718.355200
1951-04-06,199.686612,17252923.276800
1951-04-07,199.112809,17203346.697600
1951-04-08,198.554479,17155106.985600
1951-04-09,198.012977,17108321.212800
1951-04-10,197.489647,17063105.500800
1951-04-11,196.985819,17019574.761600
1951-04-12,196.502810,16977842.784000
1951-04-13,196.041924,16938022.233600
1951-04-14,195.604450,16900224.480000
1951-04-15,195.191666,16864559.942400
1951-04-16,194.822333,16832649.571200
1951-04-17,194.511797,16805819.260800
1951-04-18,194.256198,16783735.507200
1951-04-19,194.051682,16766065.324800
1951-04-20,193.894425,16752478.320000
1951-04-21,193.780649,16742648.073600
1951-04-22,193.706629,16736252.745600
1951-04-23,193.668712,16732976.716800
1951-04-24,193.663323,16732511.107200
1951-04-25,193.686977,16734554.812800
1951-04-26,193.736284,16738814.937600
1951-04-27,193.807953,16745007.139200
1951-04-28,193.898800,16752856.320000
1951-04-29,194.005743,16762096.195200
1951-04-30,194.125810,16772469.984000
1951-05-01,194.256131,16783729.718400
1951-05-02,194.393938,16795636.243200
1951-05-03,194.536561,16807958.870400
1951-05-04,194.681416,16820474.342400
1951-05-05,194.826003,16832966.659200
1951-05-06,194.967893,16845225.955200
1951-05-07,195.104715,16857047.376000
1951-05-08,195.234143,16868229.955200
1951-05-09,195.353886,16878575.750400
1951-05-10,195.461660,16887887.424000
1951-05-11,195.555183,16895967.811200
1951-05-12,195.632141,16902616.982400
1951-05-13,195.690179,16907631.465600
1951-05-14,195.726865,16910801.136000
1951-05-15,195.739675,16911907.920000
1951-05-16,195.694023,16907963.587200
1951-05-17,195.560177,16896399.292800
1951-05-18,195.342745,16877613.168000
1951-05-19,195.046265,16851997.296000
1951-05-20,194.675218,16819938.835200
1951-05-21,194.234039,16781820.969600
1951-05-22,193.727128,16738023.859200
1951-05-23,193.158859,16688925.417600
1951-05-24,192.533590,16634902.176000
1951-05-25,191.855672,16576330.060800
1951-05-26,191.129461,16513585.430400
1951-05-27,190.359318,16447045.075200
1951-05-28,189.549624,16377087.513600
1951-05-29,188.704784,16304093.337600
1951-05-30,187.829233,16228445.731200
1951-05-31,186.927442,16150530.988800
1951-06-01,186.003924,16070739.033600
1951-06-02,185.063239,15989463.849600
1951-06-03,184.109997,15907103.740800
1951-06-04,183.148863,15824061.763200
1951-06-05,182.184559,15740745.897600
1951-06-06,181.221868,15657569.395200
1951-06-07,180.265636,15574950.950400
1951-06-08,179.320772,15493314.700800
1951-06-09,178.392250,15413090.400000
1951-06-10,177.485110,15334713.504000
1951-06-11,176.604459,15258625.257600
1951-06-12,175.755467,15185272.348800
1951-06-13,174.943370,15115107.168000
1951-06-14,174.173465,15048587.376000
1951-06-15,173.451111,14986175.990400
1951-06-16,172.731347,14923988.380800
1951-06-17,171.968770,14858101.728000
1951-06-18,171.168148,14788927.987200
1951-06-19,170.334289,14716882.569600
1951-06-20,169.472065,14642386.416000
1951-06-21,168.586417,14565866.428800
1951-06-22,167.682375,14487757.200000
1951-06-23,166.765065,14408501.616000
1951-06-24,165.839722,14328551.980800
1951-06-25,164.911696,14248370.534400
1951-06-26,163.986465,14168430.576000
1951-06-27,163.069633,14089216.291200
1951-06-28,162.166947,14011224.220800
1951-06-29,161.284289,13934962.569600
1951-06-30,160.427690,13860952.416000
1951-07-01,159.603322,13789727.020800
1951-07-02,158.817507,13721832.604800
1951-07-03,158.076711,13657827.830400
1951-07-04,157.387543,13598283.715200
1951-07-05,156.756754,13543783.545600
1951-07-06,156.191230,13494922.272000
1951-07-07,155.697989,13452306.249600
1951-07-08,155.284173,13416552.547200
1951-07-09,154.957039,13388288.169600
1951-07-10,154.723951,13368149.366400
1951-07-11,154.592372,13356780.940800
1951-07-12,154.569847,13354834.780800
1951-07-13,154.663995,13362969.168000
1951-07-14,154.882492,13381847.308800
1951-07-15,155.233059,13412136.297600
1951-07-16,155.672031,13450063.478400
1951-07-17,156.148767,13491253.468800
1951-07-18,156.660525,13535469.360000
1951-07-19,157.204551,13582473.206400
1951-07-20,157.778072,13632025.420800
1951-07-21,158.378295,13683884.688000
1951-07-22,159.002402,13737807.532800
1951-07-23,159.647553,13793548.579200
1951-07-24,160.310881,13850860.118400
1951-07-25,160.989491,13909492.022400
1951-07-26,161.680462,13969191.916800
1951-07-27,162.380842,14029704.748800
1951-07-28,163.087648,14090772.787200
1951-07-29,163.797870,14152135.968000
1951-07-30,164.508467,14213531.548800
1951-07-31,165.216365,14274693.936000
1951-08-01,165.918466,14335355.462400
1951-08-02,166.611639,14395245.609600
1951-08-03,167.292726,14454091.526400
1951-08-04,167.958545,14511618.288000
1951-08-05,168.605885,14567548.464000
1951-08-06,169.231516,14621602.982400
1951-08-07,169.832182,14673500.524800
1951-08-08,170.404611,14722958.390400
1951-08-09,170.945514,14769692.409600
1951-08-10,171.451587,14813417.116800
1951-08-11,171.919515,14853846.096000
1951-08-12,172.345976,14890692.326400
1951-08-13,172.727644,14923668.441600
1951-08-14,173.061191,14952486.902400
1951-08-15,173.343294,14976860.601600
1951-08-16,173.567111,14996198.390400
1951-08-17,173.730229,15010291.785600
1951-08-18,173.835986,15019429.190400
1951-08-19,173.887748,15023901.427200
1951-08-20,173.888906,15024001.478400
1951-08-21,173.842884,15020025.177600
1951-08-22,173.753134,15012270.777600
1951-08-23,173.623145,15001039.728000
1951-08-24,173.456435,14986635.984000
1951-08-25,173.256560,14969366.784000
1951-08-26,173.027111,14949542.390400
1951-08-27,172.771711,14927475.830400
1951-08-28,172.494021,14903483.414400
1951-08-29,172.197734,14877884.217600
1951-08-30,171.886575,14851000.080000
1951-08-31,171.564302,14823155.692800
1951-09-01,171.234702,14794678.252800
1951-09-02,170.901589,14765897.289600
1951-09-03,170.568805,14737144.752000
1951-09-04,170.240211,14708754.230400
1951-09-05,169.919691,14681061.302400
1951-09-06,169.611142,14654402.668800
1951-09-07,169.318477,14629116.412800
1951-09-08,169.045613,14605540.963200
1951-09-09,168.796476,14584015.526400
1951-09-10,168.574987,14564878.876800
1951-09-11,168.385065,14548469.616000
1951-09-12,168.230613,14535124.963200
1951-09-13,168.115523,14525181.187200
1951-09-14,168.043658,14518972.051200
1951-09-15,168.018857,14516829.244800
1951-09-16,168.052495,14519735.568000
1951-09-17,168.151259,14528268.777600
1951-09-18,168.311871,14542145.654400
1951-09-19,168.530994,14561077.881600
1951-09-20,168.805244,14584773.081600
1951-09-21,169.131205,14612936.112000
1951-09-22,169.505437,14645269.756800
1951-09-23,169.924489,14681475.849600
1951-09-24,170.384911,14721256.310400
1951-09-25,170.883260,14764313.664000
1951-09-26,171.416108,14810351.731200
1951-09-27,171.980055,14859076.752000
1951-09-28,172.571730,14910197.472000
1951-09-29,173.187801,14963426.006400
1951-09-30,173.824979,15018478.185600
1951-10-01,174.480021,15075073.814400
1951-10-02,175.149738,15132937.363200
1951-10-03,175.830995,15191797.968000
1951-10-04,176.520712,15251389.516800
1951-10-05,177.215870,15311451.168000
1951-10-06,177.913507,15371727.004800
1951-10-07,178.610722,15431966.380800
1951-10-08,179.304670,15491923.488000
1951-10-09,179.992563,15551357.443200
1951-10-10,180.671669,15610032.201600
1951-10-11,181.339303,15667715.779200
1951-10-12,181.992831,15724180.598400
1951-10-13,182.629658,15779202.451200
1951-10-14,183.247226,15832560.326400
1951-10-15,183.843007,15884035.804800
1951-10-16,184.451172,15936581.260800
1951-10-17,185.104433,15993023.011200
1951-10-18,185.798113,16052956.963200
1951-10-19,186.527559,16115981.097600
1951-10-20,187.288148,16181695.987200
1951-10-21,188.075284,16249704.537600
1951-10-22,188.884402,16319612.332800
1951-10-23,189.710969,16391027.721600
1951-10-24,190.550486,16463561.990400
1951-10-25,191.398486,16536829.190400
1951-10-26,192.250538,16610446.483200
1951-10-27,193.102243,16684033.795200
1951-10-28,193.949236,16757213.990400
1951-10-29,194.787184,16829612.697600
1951-10-30,195.611786,16900858.310400
1951-10-31,196.418770,16970581.728000
1951-11-01,197.203892,17038416.268800
1951-11-02,197.962934,17103997.497600
1951-11-03,198.691701,17166962.966400
1951-11-04,199.386017,17226951.868800
1951-11-05,200.041725,17283605.040000
1951-11-06,200.654679,17336564.265600
1951-11-07,201.220743,17385472.195200
1951-11-08,201.735786,17429971.910400
1951-11-09,202.195676,17469706.406400
1951-11-10,202.596278,17504318.419200
1951-11-11,202.933446,17533449.734400
1951-11-12,203.203016,17556740.582400
1951-11-13,203.400804,17573829.465600
1951-11-14,203.522597,17584352.380800
1951-11-15,203.564146,17587942.214400
1951-11-16,203.410259,17574646.377600
1951-11-17,202.962589,17535967.689600
1951-11-18,202.242120,17473719.168000
1951-11-19,201.269836,17389713.830400
1951-11-20,200.066722,17285764.780800
1951-11-21,198.653762,17163685.036800
1951-11-22,197.051942,17025287.788800
1951-11-23,195.282245,16872385.968000
1951-11-24,193.365656,16706792.678400
1951-11-25,191.323160,16530321.024000
1951-11-26,189.175742,16344784.108800
1951-11-27,186.944385,16151994.864000
1951-11-28,184.650074,15953766.393600
1951-11-29,182.313795,15751911.888000
1951-11-30,179.956531,15548244.278400
1951-12-01,177.599267,15344576.668800
1951-12-02,175.262987,15142722.076800
1951-12-03,172.968676,14944493.606400
1951-12-04,170.737320,14751704.448000
1951-12-05,168.589901,14566167.446400
1951-12-06,166.547405,14389695.792000
1951-12-07,164.630816,14224102.502400
1951-12-08,162.861120,14071200.768000
1951-12-09,161.259299,13932803.433600
1951-12-10,159.846340,13810723.776000
1951-12-11,158.643226,13706774.726400
1951-12-12,157.670942,13622769.388800
1951-12-13,156.950472,13560520.780800
1951-12-14,156.502802,13521842.092800
1951-12-15,156.348915,13508546.256000
1951-12-16,156.411712,13513971.916800
1951-12-17,156.595995,13529893.968000
1951-12-18,156.895609,13555780.617600
1951-12-19,157.304394,13591099.641600
1951-12-20,157.816194,13635319.161600
1951-12-21,158.424849,13687906.953600
1951-12-22,159.124204,13748331.225600
1951-12-23,159.908099,13816059.753600
1951-12-24,160.770377,13890560.572800
1951-12-25,161.704880,13971301.632000
1951-12-26,162.705450,14057750.880000
1951-12-27,163.765930,14149376.352000
1951-12-28,164.880162,14245645.996800
1951-12-29,166.041988,14346027.763200
1951-12-30,167.245249,14449989.513600
1951-12-31,168.483790,14556999.456000
1952-01-01,169.751451,14666525.366400
1952-01-02,171.042074,14778035.193600
1952-01-03,172.349503,14890997.059200
1952-01-04,173.667579,15004878.825600
1952-01-05,174.990144,15119148.441600
