date,water_m3_s,water_m3_day
1950-07-02,102.318766,8840341.382400
1950-07-03,101.303645,8752634.928000
1950-07-04,100.337258,8669139.091200
1950-07-05,99.425904,8590398.105600
1950-07-06,98.576009,8516967.177600
1950-07-07,97.794120,8449411.968000
1950-07-08,97.086903,8388308.419200
1950-07-09,96.461131,8334241.718400
1950-07-10,95.923677,8287805.692800
1950-07-11,95.481505,8249602.032000
1950-07-12,95.141660,8220239.424000
1950-07-13,94.911253,8200332.259200
1950-07-14,94.797454,8190500.025600
1950-07-15,94.807470,8191365.408000
1950-07-16,94.886504,8198193.945600
1950-07-17,94.974592,8205804.748800
1950-07-18,95.071228,8214154.099200
1950-07-19,95.175909,8223198.537600
1950-07-20,95.288142,8232895.468800
1950-07-21,95.407440,8243202.816000
1950-07-22,95.533320,8254078.848000
1950-07-23,95.665305,8265482.352000
1950-07-24,95.802924,8277372.633600
1950-07-25,95.945712,8289709.516800
1950-07-26,96.093207,8302453.084800
1950-07-27,96.244951,8315563.766400
1950-07-28,96.400491,8329002.422400
1950-07-29,96.559379,8342730.345600
1950-07-30,96.721166,8356708.742400
1950-07-31,96.885411,8370899.510400
1950-08-01,97.051671,8385264.374400
1950-08-02,97.219508,8399765.491200
1950-08-03,97.388484,8414365.017600
1950-08-04,97.558163,8429025.283200
1950-08-05,97.728111,8443708.790400
1950-08-06,97.897891,8458377.782400
1950-08-07,98.067070,8472994.848000
1950-08-08,98.235210,8487522.144000
1950-08-09,98.401876,8501922.086400
1950-08-10,98.566629,8516156.745600
1950-08-11,98.729029,8530188.105600
1950-08-12,98.888634,8543977.977600
1950-08-13,99.044996,8557487.654400
1950-08-14,99.197668,8570678.515200
1950-08-15,99.346195,8583511.248000
1950-08-16,99.528071,8599225.334400
1950-08-17,99.778707,8620880.284800
1950-08-18,100.094504,8648165.145600
1950-08-19,100.471846,8680767.494400
1950-08-20,100.907091,8718372.662400
1950-08-21,101.396572,8760663.820800
1950-08-22,101.936596,8807321.894400
1950-08-23,102.523437,8858024.956800
1950-08-24,103.153341,8912448.662400
1950-08-25,103.822521,8970265.814400
1950-08-26,104.527158,9031146.451200
1950-08-27,105.263398,9094757.587200
1950-08-28,106.027352,9160763.212800
1950-08-29,106.815100,9228824.640000
1950-08-30,107.622684,9298599.897600
1950-08-31,108.446116,9369744.422400
1950-09-01,109.281373,9441910.627200
1950-09-02,110.124402,9514748.332800
1950-09-03,110.971116,9587904.422400
1950-09-04,111.817403,9661023.619200
1950-09-05,112.659121,9733748.054400
1950-09-06,113.492104,9805717.785600
1950-09-07,114.312164,9876570.969600
1950-09-08,115.115090,9945943.776000
1950-09-09,115.896658,10013471.251200
1950-09-10,116.652626,10078786.886400
1950-09-11,117.378745,10141523.568000
1950-09-12,118.070756,10201313.318400
1950-09-13,118.724399,10257788.073600
1950-09-14,119.335417,10310580.028800
1950-09-15,119.899555,10359321.552000
1950-09-16,120.425645,10404775.728000
1950-09-17,120.926344,10448036.121600
1950-09-18,121.403165,10489233.456000
1950-09-19,121.857646,10528500.614400
1950-09-20,122.291345,10565972.208000
1950-09-21,122.705839,10601784.489600
1950-09-22,123.102725,10636075.440000
1950-09-23,123.483617,10668984.508800
1950-09-24,123.850145,10700652.528000
1950-09-25,124.203956,10731221.798400
1950-09-26,124.546709,10760835.657600
1950-09-27,124.880079,10789638.825600
1950-09-28,125.205756,10817777.318400
1950-09-29,125.525441,10845398.102400
1950-09-30,125.840847,10872649.180800
1950-10-01,126.153703,10899679.939200
1950-10-02,126.465747,10926640.540800
1950-10-03,126.778733,10953682.531200
1950-10-04,127.094425,10980958.320000
1950-10-05,127.414603,11008621.699200
1950-10-06,127.741057,11036827.324800
1950-10-07,128.075596,11065731.494400
1950-10-08,128.420038,11095491.283200
1950-10-09,128.776223,11126265.667200
1950-10-10,129.146001,11158214.486400
1950-10-11,129.531246,11191499.654400
1950-10-12,129.933845,11226284.208000
1950-10-13,130.355710,11262733.344000
1950-10-14,130.798769,11301013.641600
1950-10-15,131.264978,11341294.099200
1950-10-16,131.758699,11383951.593600
1950-10-17,132.281398,11429112.787200
1950-10-18,132.830710,11476573.344000
1950-10-19,133.404288,11526130.483200
1950-10-20,133.999801,11577582.806400
1950-10-21,134.614934,11630730.297600
1950-10-22,135.247394,11685374.841600
1950-10-23,135.894906,11741319.878400
1950-10-24,136.555216,11798370.662400
1950-10-25,137.226092,11856334.348800
1950-10-26,137.905322,11915019.820800
1950-10-27,138.590717,11974237.948800
1950-10-28,139.280109,12033801.417600
1950-10-29,139.971352,12093524.812800
1950-10-30,140.662320,12153224.448000
1950-10-31,141.350910,12212718.624000
1950-11-01,142.035035,12271827.024000
1950-11-02,142.712630,12330371.232000
1950-11-03,143.381645,12388174.128000
1950-11-04,144.040049,12445060.233600
1950-11-05,144.685823,12500855.107200
1950-11-06,145.316964,12555385.689600
1950-11-07,145.931478,12608479.699200
1950-11-08,146.527381,12659965.718400
1950-11-09,147.102695,12709672.848000
1950-11-10,147.655449,12757430.793600
1950-11-11,148.183671,12803069.174400
1950-11-12,148.685390,12846417.696000
1950-11-13,149.158629,12887305.545600
1950-11-14,149.601407,12925561.564800
1950-11-15,150.011731,12961013.558400
1950-11-16,150.406257,12995100.604800
1950-11-17,150.802283,13029317.251200
1950-11-18,151.198764,13063573.209600
1950-11-19,151.594657,13097778.364800
1950-11-20,151.988919,13131842.601600
1950-11-21,152.380505,13165675.632000
1950-11-22,152.768370,13199187.168000
1950-11-23,153.151473,13232287.267200
1950-11-24,153.528768,13264885.555200
1950-11-25,153.899212,13296891.916800
1950-11-26,154.261761,13328216.150400
1950-11-27,154.615371,13358768.054400
1950-11-28,154.958998,13388457.427200
1950-11-29,155.291599,13417194.153600
1950-11-30,155.612129,13444887.945600
1950-12-01,155.919545,13471448.688000
1950-12-02,156.212803,13496786.179200
1950-12-03,156.490859,13520810.217600
1950-12-04,156.752669,13543430.601600
1950-12-05,156.997190,13564557.216000
1950-12-06,157.223376,13584099.686400
1950-12-07,157.430186,13601968.070400
1950-12-08,157.616574,13618071.993600
1950-12-09,157.781497,13632321.340800
1950-12-10,157.923912,13644625.996800
1950-12-11,158.042773,13654895.587200
1950-12-12,158.137038,13663040.083200
1950-12-13,158.205663,13668969.283200
1950-12-14,158.247603,13672592.899200
1950-12-15,158.261815,13673820.816000
1950-12-16,158.189522,13667574.700800
1950-12-17,157.978998,13649385.427200
1950-12-18,157.639776,13620076.646400
1950-12-19,157.181389,13580472.009600
1950-12-20,156.613371,13531395.254400
1950-12-21,155.945255,13473670.032000
1950-12-22,155.186573,13408119.907200
1950-12-23,154.346860,13335568.704000
1950-12-24,153.435647,13256839.900800
1950-12-25,152.462470,13172757.408000
1950-12-26,151.436859,13084144.617600
1950-12-27,150.368350,12991825.440000
1950-12-28,149.266474,12896623.353600
1950-12-29,148.140766,12799362.182400
1950-12-30,147.000757,12700865.404800
1950-12-31,145.855982,12601956.844800
1951-01-01,144.715974,12503460.153600
1951-01-02,143.590266,12406198.982400
1951-01-03,142.488390,12310996.896000
1951-01-04,141.419880,12218677.632000
1951-01-05,140.394270,12130064.928000
1951-01-06,139.421092,12045982.348800
1951-01-07,138.509880,11967253.632000
1951-01-08,137.670167,11894702.428800
1951-01-09,136.911485,11829152.304000
1951-01-10,136.243369,11771427.081600
1951-01-11,135.675351,11722350.326400
1951-01-12,135.216964,11682745.689600
1951-01-13,134.877742,11653436.908800
1951-01-14,134.667218,11635247.635200
1951-01-15,134.594925,11629001.520000
1951-01-16,134.738894,11641440.441600
1951-01-17,135.158356,11677681.958400
1951-01-18,135.834640,11736112.896000
1951-01-19,136.749075,11815120.080000
1951-01-20,137.882990,11913090.336000
1951-01-21,139.217715,12028410.576000
1951-01-22,140.734580,12159467.712000
1951-01-23,142.414913,12304648.483200
1951-01-24,144.240045,12462339.888000
1951-01-25,146.191304,12630928.665600
1951-01-26,148.250020,12808801.728000
1951-01-27,150.397523,12994345.987200
1951-01-28,152.615141,13185948.182400
1951-01-29,154.884205,13381995.312000
1951-01-30,157.186044,13580874.201600
1951-01-31,159.501987,13780971.676800
1951-02-01,161.813363,13980674.563200
1951-02-02,164.101503,14178369.859200
1951-02-03,166.347735,14372444.304000
1951-02-04,168.533388,14561284.723200
1951-02-05,170.639793,14743278.115200
1951-02-06,172.648279,14916811.305600
1951-02-07,174.540175,15080271.120000
1951-02-08,176.296810,15232044.384000
1951-02-09,177.899514,15370518.009600
1951-02-10,179.329617,15494078.908800
1951-02-11,180.568447,15601113.820800
1951-02-12,181.597335,15690009.744000
1951-02-13,182.397609,15759153.417600
1951-02-14,182.950599,15806931.753600
1951-02-15,183.237635,15831731.664000
1951-02-16,183.352137,15841624.636800
1951-02-17,183.402551,15845980.406400
1951-02-18,183.392762,15845134.636800
1951-02-19,183.326683,15839425.411200
1951-02-20,183.208247,15829192.540800
1951-02-21,183.041402,15814777.132800
1951-02-22,182.830109,15796521.417600
1951-02-23,182.578338,15774768.403200
1951-02-24,182.290064,15749861.529600
1951-02-25,181.969266,15722144.582400
1951-02-26,181.619921,15691961.174400
1951-02-27,181.246006,15659654.918400
1951-02-28,180.851492,15625568.908800
1951-03-01,180.440348,15590046.067200
1951-03-02,180.016532,15553428.364800
1951-03-03,179.583997,15516057.340800
1951-03-04,179.146688,15478273.843200
1951-03-05,178.708539,15440417.769600
1951-03-06,178.273480,15402828.672000
1951-03-07,177.845430,15365845.152000
1951-03-08,177.428302,15329805.292800
1951-03-09,177.026004,15295046.745600
1951-03-10,176.642437,15261906.556800
1951-03-11,176.281503,15230721.859200
1951-03-12,175.947100,15201829.440000
1951-03-13,175.643131,15175566.518400
1951-03-14,175.373503,15152270.659200
1951-03-15,175.142129,15132279.945600
1951-03-16,175.044196,15123818.534400
1951-03-17,175.161272,15133933.900800
1951-03-18,175.476958,15161209.171200
1951-03-19,175.974986,15204238.790400
1951-03-20,176.639219,15261628.521600
1951-03-21,177.453643,15331994.755200
1951-03-22,178.402371,15413964.854400
1951-03-23,179.469633,15506176.291200
1951-03-24,180.639779,15607276.905600
1951-03-25,181.897273,15715924.387200
1951-03-26,183.226692,15830786.188800
1951-03-27,184.612728,15950539.699200
1951-03-28,186.040180,16073871.552000
1951-03-29,187.493958,16199477.971200
1951-03-30,188.959078,16326064.339200
1951-03-31,190.420666,16452345.542400
1951-04-01,191.863952,16577045.452800
1951-04-02,193.274274,16698897.273600
1951-04-03,194.637077,16816643.452800
1951-04-04,195.937910,16929035.424000
1951-04-05,197.162431,17034834.038400
1951-04-06,198.296405,17132809.392000
1951-04-07,199.325707,17221741.084800
1951-04-08,200.236319,17300417.961600
1951-04-09,201.014337,17367638.716800
1951-04-10,201.645968,17422211.635200
1951-04-11,202.117535,17462955.024000
1951-04-12,202.415477,17488697.212800
1951-04-13,202.526352,17498276.812800
1951-04-14,202.436843,17490543.235200
1951-04-15,202.133754,17464356.345600
1951-04-16,201.624033,17420316.451200
1951-04-17,200.931475,17360479.440000
1951-04-18,200.068269,17285898.441600
1951-04-19,199.046617,17197627.708800
1951-04-20,197.878701,17096719.766400
1951-04-21,196.576656,16984223.078400
1951-04-22,195.152544,16861179.801600
1951-04-23,193.618335,16728624.144000
1951-04-24,191.985884,16587580.377600
1951-04-25,190.266914,16439061.369600
1951-04-26,188.473000,16284067.200000
1951-04-27,186.615559,16123584.297600
1951-04-28,184.705833,15958583.971200
1951-04-29,182.754887,15790022.236800
1951-04-30,180.773597,15618838.780800
1951-05-01,178.772654,15445957.305600
1951-05-02,176.762552,15272284.492800
1951-05-03,174.753599,15098710.953600
1951-05-04,172.755913,14926110.883200
1951-05-05,170.779431,14755342.838400
1951-05-06,168.833915,14587250.256000
1951-05-07,166.928966,14422662.662400
1951-05-08,165.074030,14262396.192000
1951-05-09,163.278418,14107255.315200
1951-05-10,161.551322,13958034.220800
1951-05-11,159.901832,13815518.284800
1951-05-12,158.338962,13680486.316800
1951-05-13,156.871670,13553712.288000
1951-05-14,155.508887,13435967.836800
1951-05-15,154.259546,13328024.774400
1951-05-16,153.077307,13225879.324800
1951-05-17,151.909354,13124968.185600
1951-05-18,150.754932,13025226.124800
1951-05-19,149.613310,12926589.984000
1951-05-20,148.483772,12828997.900800
1951-05-21,147.365629,12732390.345600
1951-05-22,146.258208,12636709.171200
1951-05-23,145.160863,12541898.563200
1951-05-24,144.072967,12447904.348800
1951-05-25,142.993919,12354674.601600
1951-05-26,141.923139,12262159.209600
1951-05-27,140.860075,12170310.480000
1951-05-28,139.804196,12079082.534400
1951-05-29,138.754997,11988431.740800
1951-05-30,137.712000,11898316.800000
1951-05-31,136.674749,11808698.313600
1951-06-01,135.642816,11719539.302400
1951-06-02,134.615800,11630805.120000
1951-06-03,133.593323,11542463.107200
1951-06-04,132.575036,11454483.110400
1951-06-05,131.560613,11366836.963200
1951-06-06,130.549758,11279499.091200
1951-06-07,129.542199,11192445.993600
1951-06-08,128.537690,11105656.416000
1951-06-09,127.536012,11019111.436800
1951-06-10,126.536972,10932794.380800
1951-06-11,125.540403,10846690.819200
1951-06-12,124.546162,10760788.396800
1951-06-13,123.554135,10675077.264000
1951-06-14,122.564229,10589549.385600
1951-06-15,121.576378,10504199.059200
1951-06-16,120.566990,10416987.936000
1951-06-17,119.515605,10326148.272000
1951-06-18,118.426904,10232084.505600
1951-06-19,117.305626,10135206.086400
1951-06-20,116.156577,10035928.252800
1951-06-21,114.984642,9934673.068800
1951-06-22,113.794801,9831870.806400
1951-06-23,112.592134,9727960.377600
1951-06-24,111.381836,9623390.630400
1951-06-25,110.169216,9518620.262400
1951-06-26,108.959715,9414119.376000
1951-06-27,107.758902,9310369.132800
1951-06-28,106.572485,9207862.704000
1951-06-29,105.406312,9107105.356800
1951-06-30,104.266371,9008614.454400
1951-07-01,103.158796,8912919.974400
1951-07-02,102.089864,8820564.249600
1951-07-03,101.065996,8732102.054400
1951-07-04,100.093751,8648100.086400
1951-07-05,99.179826,8569136.966400
1951-07-06,98.331053,8495802.979200
1951-07-07,97.554388,8428699.123200
1951-07-08,96.856909,8368436.937600
1951-07-09,96.245807,8315637.724800
1951-07-10,95.728375,8270931.600000
1951-07-11,95.312002,8234956.972800
1951-07-12,95.004158,8208359.251200
1951-07-13,94.812383,8191789.891200
1951-07-14,94.744275,8185905.360000
1951-07-15,94.807470,8191365.408000
1951-07-16,94.943152,8203088.332800
1951-07-17,95.087022,8215518.700800
1951-07-18,95.238524,8228608.473600
1951-07-19,95.397107,8242310.044800
1951-07-20,95.562226,8256576.326400
1951-07-21,95.733337,8271360.316800
1951-07-22,95.909902,8286615.532800
1951-07-23,96.091387,8302295.836800
1951-07-24,96.277259,8318355.177600
1951-07-25,96.466990,8334747.936000
1951-07-26,96.660055,8351428.752000
1951-07-27,96.855930,8368352.352000
1951-07-28,97.054096,8385473.894400
1951-07-29,97.254033,8402748.451200
1951-07-30,97.455226,8420131.526400
1951-07-31,97.657159,8437578.537600
1951-08-01,97.859320,8455045.248000
1951-08-02,98.061196,8472487.334400
1951-08-03,98.262276,8489860.646400
1951-08-04,98.462049,8507121.033600
1951-08-05,98.660005,8524224.432000
1951-08-06,98.855632,8541126.604800
1951-08-07,99.048421,8557783.574400
1951-08-08,99.237859,8574151.017600
1951-08-09,99.423435,8590184.784000
1951-08-10,99.604635,8605840.464000
1951-08-11,99.780945,8621073.648000
1951-08-12,99.951846,8635839.494400
1951-08-13,100.116822,8650093.420800
1951-08-14,100.275349,8663790.153600
1951-08-15,100.426904,8676884.505600
1951-08-16,100.606468,8692398.835200
1951-08-17,100.847330,8713209.312000
1951-08-18,101.146413,8739050.083200
1951-08-19,101.500623,8769653.827200
1951-08-20,101.906847,8804751.580800
1951-08-21,102.361950,8844072.480000
1951-08-22,102.862773,8887343.587200
1951-08-23,103.406132,8934289.804800
1951-08-24,103.988815,8984633.616000
1951-08-25,104.607585,9038095.344000
1951-08-26,105.259174,9094392.633600
1951-08-27,105.940286,9153240.710400
1951-08-28,106.647593,9214352.035200
1951-08-29,107.377741,9277436.822400
1951-08-30,108.127341,9342202.262400
1951-08-31,108.892978,9408353.299200
1951-09-01,109.671207,9475592.284800
1951-09-02,110.458552,9543618.892800
1951-09-03,111.251513,9612130.723200
1951-09-04,112.046560,9680822.784000
1951-09-05,112.840141,9749388.182400
1951-09-06,113.628678,9817517.779200
1951-09-07,114.408574,9884900.793600
1951-09-08,115.176209,9951224.457600
1951-09-09,115.927949,10016174.793600
1951-09-10,116.660145,10079436.528000
1951-09-11,117.369134,10140693.177600
1951-09-12,118.051246,10199627.654400
1951-09-13,118.702805,10255922.352000
1951-09-14,119.320134,10309259.577600
1951-09-15,119.899555,10359321.552000
1951-09-16,120.451469,10407006.921600
1951-09-17,120.989176,10453464.806400
1951-09-18,121.513362,10498754.476800
1951-09-19,122.024735,10542937.104000
1951-09-20,122.524015,10586074.896000
1951-09-21,123.011942,10628231.788800
1951-09-22,123.489273,10669473.187200
1951-09-23,123.956783,10709866.051200
1951-09-24,124.415265,10749478.896000
1951-09-25,124.865532,10788381.964800
1951-09-26,125.308415,10826647.056000
1951-09-27,125.744766,10864347.782400
1951-09-28,126.175454,10901559.225600
1951-09-29,126.601370,10938358.368000
1951-09-30,127.023426,10974824.006400
1951-10-01,127.442553,11011036.579200
1951-10-02,127.859703,11047078.339200
1951-10-03,128.275849,11083033.353600
1951-10-04,128.691986,11118987.590400
1951-10-05,129.109130,11155028.832000
1951-10-06,129.528317,11191246.588800
1951-10-07,129.950607,11227732.444800
1951-10-08,130.377080,11264579.712000
1951-10-09,130.808840,11301883.776000
1951-10-10,131.247011,11339741.750400
1951-10-11,131.692739,11378252.649600
1951-10-12,132.147194,11417517.561600
1951-10-13,132.611568,11457639.475200
1951-10-14,133.087072,11498723.020800
1951-10-15,133.574944,11540875.161600
1951-10-16,134.076860,11584240.704000
1951-10-17,134.592752,11628813.772800
1951-10-18,135.121265,11674477.296000
1951-10-19,135.661058,11721115.411200
1951-10-20,136.210804,11768613.465600
1951-10-21,136.769189,11816857.929600
1951-10-22,137.334916,11865736.742400
1951-10-23,137.906703,11915139.139200
1951-10-24,138.483285,11964955.824000
1951-10-25,139.063412,12015078.796800
1951-10-26,139.645852,12065401.612800
1951-10-27,140.229389,12115819.209600
1951-10-28,140.812823,12166227.907200
1951-10-29,141.394969,12216525.321600
1951-10-30,141.974661,12266610.710400
1951-10-31,142.550744,12316384.281600
1951-11-01,143.122082,12365747.884800
1951-11-02,143.687550,12414604.320000
1951-11-03,144.246038,12462857.683200
1951-11-04,144.796445,12510412.848000
1951-11-05,145.337685,12557175.984000
1951-11-06,145.868679,12603053.865600
1951-11-07,146.388359,12647954.217600
1951-11-08,146.895662,12691785.196800
1951-11-09,147.389531,12734455.478400
1951-11-10,147.868914,12775874.169600
1951-11-11,148.332761,12815950.550400
1951-11-12,148.780020,12854593.728000
1951-11-13,149.209640,12891712.896000
1951-11-14,149.620564,12927216.729600
1951-11-15,150.011731,12961013.558400
1951-11-16,150.394579,12994091.625600
1951-11-17,150.780511,13027436.150400
1951-11-18,151.168397,13060949.500800
1951-11-19,151.557112,13094534.476800
1951-11-20,151.945528,13128093.619200
1951-11-21,152.332517,13161529.468800
1951-11-22,152.716954,13194744.825600
1951-11-23,153.097709,13227642.057600
1951-11-24,153.473658,13260124.051200
1951-11-25,153.843671,13292093.174400
1951-11-26,154.206623,13323452.227200
1951-11-27,154.561385,13354103.664000
1951-11-28,154.906832,13383950.284800
1951-11-29,155.241834,13412894.457600
1951-11-30,155.565267,13440839.068800
1951-12-01,155.876001,13467686.486400
1951-12-02,156.172911,13493339.510400
1951-12-03,156.454869,13517700.681600
1951-12-04,156.720747,13540672.540800
1951-12-05,156.969419,13562157.801600
1951-12-06,157.199758,13582059.091200
1951-12-07,157.410636,13600278.950400
1951-12-08,157.600926,13616720.006400
1951-12-09,157.769501,13631284.886400
1951-12-10,157.915233,13643876.131200
1951-12-11,158.036997,13654396.540800
1951-12-12,158.133664,13662748.569600
1951-12-13,158.204108,13668834.931200
1951-12-14,158.247200,13672558.080000
1951-12-15,158.261815,13673820.816000
1951-12-16,158.251332,13672915.084800
1951-12-17,158.220692,13670267.788800
1951-12-18,158.171110,13665983.904000
1951-12-19,158.103800,13660168.320000
1951-12-20,158.019976,13652925.926400
1951-12-21,157.920853,13644361.699200
1951-12-22,157.807643,13634580.355200
1951-12-23,157.681563,13623687.043200
1951-12-24,157.543826,13611786.566400
1951-12-25,157.395646,13598983.814400
1951-12-26,157.238237,13585383.676800
1951-12-27,157.072815,13571091.216000
1951-12-28,156.900592,13556211.148800
1951-12-29,156.722783,13540848.451200
1951-12-30,156.540603,13525108.099200
1951-12-31,156.355265,13509094.896000
1952-01-01,156.167984,13492913.817600
1952-01-02,155.979975,13476669.840000
1952-01-03,155.792450,13460467.680000
1952-01-04,155.606626,13444412.486400
1952-01-05,155.423714,13428608.889600
