date,water_m3_s,water_m3_day
1950-06-17,202.570668,17502105.715200
1950-06-18,203.721989,17601579.849600
1950-06-19,204.841592,17698313.548800
1950-06-20,205.927917,17792172.028800
1950-06-21,206.979486,17883027.590400
1950-06-22,207.994908,17970760.051200
1950-06-23,208.972873,18055256.227200
1950-06-24,209.912159,18136410.537600
1950-06-25,210.811621,18214124.054400
1950-06-26,211.670199,18288305.193600
1950-06-27,212.486911,18358869.110400
1950-06-28,213.260854,18425737.785600
1950-06-29,213.991199,18488839.593600
1950-06-30,214.677192,18548109.388800
1950-07-01,215.318147,18603487.900800
1950-07-02,215.913445,18654921.648000
1950-07-03,216.462532,18702362.764800
1950-07-04,216.964910,18745768.224000
1950-07-05,217.420141,18785100.182400
1950-07-06,217.827832,18820324.684800
1950-07-07,218.187639,18851412.009600
1950-07-08,218.499256,18878335.718400
1950-07-09,218.762415,18901072.656000
1950-07-10,218.976872,18919601.740800
1950-07-11,219.142409,18933904.137600
1950-07-12,219.258824,18943962.393600
1950-07-13,219.325920,18949759.488000
1950-07-14,219.343506,18951278.918400
1950-07-15,219.311382,18948503.404800
1950-07-16,219.246364,18942885.849600
1950-07-17,219.166001,18935942.486400
1950-07-18,219.071205,18927752.112000
1950-07-19,218.962910,18918395.424000
1950-07-20,218.842074,18907955.193600
1950-07-21,218.709679,18896516.265600
1950-07-22,218.566724,18884164.953600
1950-07-23,218.414235,18870989.904000
1950-07-24,218.253254,18857081.145600
1950-07-25,218.084845,18842530.608000
1950-07-26,217.910091,18827431.862400
1950-07-27,217.730090,18811879.776000
1950-07-28,217.545959,18795970.857600
1950-07-29,217.358830,18779802.912000
1950-07-30,217.169846,18763474.694400
1950-07-31,216.980165,18747086.256000
1950-08-01,216.790955,18730738.512000
1950-08-02,216.603391,18714532.982400
1950-08-03,216.418656,18698571.878400
1950-08-04,216.237938,18682957.843200
1950-08-05,216.062429,18667793.865600
1950-08-06,215.893319,18653182.761600
1950-08-07,215.731798,18639227.347200
1950-08-08,215.579052,18626030.092800
1950-08-09,215.436260,18613692.864000
1950-08-10,215.304592,18602316.748800
1950-08-11,215.185205,18592001.712000
1950-08-12,215.079242,18582846.508800
1950-08-13,214.987830,18574948.512000
1950-08-14,214.912071,18568402.934400
1950-08-15,214.853047,18563303.260800
1950-08-16,214.790639,18557911.209600
1950-08-17,214.704504,18550469.145600
1950-08-18,214.595371,18541040.054400
1950-08-19,214.463965,18529686.576000
1950-08-20,214.311010,18516471.264000
1950-08-21,214.137227,18501456.412800
1950-08-22,213.943339,18484704.489600
1950-08-23,213.730065,18466277.616000
1950-08-24,213.498122,18446237.740800
1950-08-25,213.248227,18424646.812800
1950-08-26,212.981095,18401566.608000
1950-08-27,212.697440,18377058.816000
1950-08-28,212.397976,18351185.126400
1950-08-29,212.083412,18324006.796800
1950-08-30,211.754459,18295585.257600
1950-08-31,211.411826,18265981.766400
1950-09-01,211.056221,18235257.494400
1950-09-02,210.688349,18203473.353600
1950-09-03,210.308918,18170690.515200
1950-09-04,209.918630,18136969.632000
1950-09-05,209.518190,18102371.616000
1950-09-06,209.108300,18066957.120000
1950-09-07,208.689661,18030786.710400
1950-09-08,208.262975,17993921.040000
1950-09-09,207.828940,17956420.416000
1950-09-10,207.388257,17918345.404800
1950-09-11,206.941624,17879756.313600
1950-09-12,206.489738,17840713.363200
1950-09-13,206.033296,17801276.774400
1950-09-14,205.572995,17761506.768000
1950-09-15,205.109532,17721463.564800
1950-09-16,204.622160,17679354.624000
1950-09-17,204.090597,17633427.580800
1950-09-18,203.516163,17583796.483200
1950-09-19,202.900113,17530569.763200
1950-09-20,202.243653,17473851.619200
1950-09-21,201.547966,17413744.262400
1950-09-22,200.814235,17350349.904000
1950-09-23,200.043657,17283771.964800
1950-09-24,199.237464,17214116.889600
1950-09-25,198.396940,17141495.616000
1950-09-26,197.523433,17066024.611200
1950-09-27,196.618370,16987827.168000
1950-09-28,195.683268,16907034.355200
1950-09-29,194.719747,16823786.140800
1950-09-30,193.729531,16738231.478400
1950-10-01,192.714464,16650529.689600
1950-10-02,191.676511,16560850.550400
1950-10-03,190.617763,16469374.723200
1950-10-04,189.540438,16376293.843200
1950-10-05,188.446886,16281810.950400
1950-10-06,187.339585,16186140.144000
1950-10-07,186.221140,16089506.496000
1950-10-08,185.094279,15992145.705600
1950-10-09,183.961851,15894303.926400
1950-10-10,182.826815,15796236.816000
1950-10-11,181.692236,15698209.190400
1950-10-12,180.561272,15600493.900800
1950-10-13,179.437168,15503371.315200
1950-10-14,178.323235,15407127.504000
1950-10-15,177.222846,15312053.894400
1950-10-16,176.093070,15214441.248000
1950-10-17,174.893358,15110786.131200
1950-10-18,173.630707,15001693.084800
1950-10-19,172.312147,14887769.500800
1950-10-20,170.944738,14769625.363200
1950-10-21,169.535573,14647873.507200
1950-10-22,168.091777,14523129.532800
1950-10-23,166.620507,14396011.804800
1950-10-24,165.128954,14267141.625600
1950-10-25,163.624336,14137142.630400
1950-10-26,162.113905,14006641.392000
1950-10-27,160.604941,13876266.902400
1950-10-28,159.104752,13746650.572800
1950-10-29,157.620675,13618426.320000
1950-10-30,156.160068,13492229.875200
1950-10-31,154.730316,13368699.302400
1950-11-01,153.338823,13248474.307200
1950-11-02,151.993013,13132196.323200
1950-11-03,150.700325,13020508.080000
1950-11-04,149.468211,12914053.430400
1950-11-05,148.304134,12813477.177600
1950-11-06,147.215564,12719424.729600
1950-11-07,146.209974,12632541.753600
1950-11-08,145.294837,12553473.916800
1950-11-09,144.477622,12482866.540800
1950-11-10,143.765788,12421364.083200
1950-11-11,143.166784,12369610.137600
1950-11-12,142.688038,12328246.483200
1950-11-13,142.336960,12297913.344000
1950-11-14,142.120928,12279248.179200
1950-11-15,142.047291,12272885.942400
1950-11-16,142.069679,12274820.265600
1950-11-17,142.135373,12280496.227200
1950-11-18,142.241909,12289700.937600
1950-11-19,142.386527,12302195.932800
1950-11-20,142.566242,12317723.308800
1950-11-21,142.777905,12336010.992000
1950-11-22,143.018261,12356777.750400
1950-11-23,143.284007,12379738.204800
1950-11-24,143.571842,12404607.148800
1950-11-25,143.878510,12431103.264000
1950-11-26,144.200850,12458953.440000
1950-11-27,144.535828,12487895.539200
1950-11-28,144.880576,12517681.766400
1950-11-29,145.232419,12548081.001600
1950-11-30,145.588906,12578881.478400
1950-12-01,145.947828,12609892.339200
1950-12-02,146.307236,12640945.190400
1950-12-03,146.665461,12671895.830400
1950-12-04,147.021117,12702624.508800
1950-12-05,147.373113,12733036.963200
1950-12-06,147.720650,12763064.160000
1950-12-07,148.063222,12792662.380800
1950-12-08,148.400609,12821812.617600
1950-12-09,148.732866,12850519.622400
1950-12-10,149.060311,12878810.870400
1950-12-11,149.383501,12906734.486400
1950-12-12,149.703218,12934358.035200
1950-12-13,150.020434,12961765.497600
1950-12-14,150.336286,12989055.110400
1950-12-15,150.652038,13016336.083200
1950-12-16,150.958245,13042792.368000
1950-12-17,151.245748,13067632.627200
1950-12-18,151.516354,13091012.985600
1950-12-19,151.771909,13113092.937600
1950-12-20,152.014305,13134035.952000
1950-12-21,152.245475,13154009.040000
1950-12-22,152.467396,13173183.014400
1950-12-23,152.682088,13191732.403200
1950-12-24,152.891613,13209835.363200
1950-12-25,153.098076,13227673.766400
1950-12-26,153.303624,13245433.113600
1950-12-27,153.510447,13263302.620800
1950-12-28,153.720776,13281475.046400
1950-12-29,153.936886,13300146.950400
1950-12-30,154.161091,13319518.262400
1950-12-31,154.395751,13339792.886400
1951-01-01,157.027958,13567215.571200
1951-01-02,157.273903,13588465.219200
1951-01-03,157.516557,13609430.524800
1951-01-04,157.757875,13630280.400000
1951-01-05,157.999841,13651186.262400
1951-01-06,158.244460,13672321.344000
1951-01-07,158.493753,13693860.259200
1951-01-08,158.749754,13715978.745600
1951-01-09,159.014502,13738852.972800
1951-01-10,159.290037,13762659.196800
1951-01-11,159.578396,13787573.414400
1951-01-12,159.881602,13813770.412800
1951-01-13,160.201665,13841423.856000
1951-01-14,160.540568,13870705.075200
1951-01-15,160.900265,13901782.896000
1951-01-16,161.363839,13941835.689600
1951-01-17,162.006411,13997353.910400
1951-01-18,162.817889,14067465.609600
1951-01-19,163.788071,14151289.334400
1951-01-20,164.906634,14247933.177600
1951-01-21,166.163131,14356494.518400
1951-01-22,167.546986,14476059.590400
1951-01-23,169.047491,14605703.222400
1951-01-24,170.653802,14744488.492800
1951-01-25,172.354937,14891466.556800
1951-01-26,174.139780,15045676.992000
1951-01-27,175.997076,15206147.366400
1951-01-28,177.915436,15371893.670400
1951-01-29,179.883335,15541920.144000
1951-01-30,181.889124,15715220.313600
1951-01-31,183.921024,15890776.473600
1951-02-01,185.967141,16067560.982400
1951-02-02,188.015465,16244536.176000
1951-02-03,190.053882,16420655.404800
1951-02-04,192.070182,16594863.724800
1951-02-05,194.052066,16766098.502400
1951-02-06,195.987159,16933290.537600
1951-02-07,197.863021,17095365.014400
1951-02-08,199.667160,17251242.624000
1951-02-09,201.387044,17399840.601600
1951-02-10,203.010115,17540073.936000
1951-02-11,204.523809,17670857.097600
1951-02-12,205.915566,17791104.902400
1951-02-13,207.172854,17899734.585600
1951-02-14,208.283183,17995667.011200
1951-02-15,209.234126,18077828.486400
1951-02-16,210.050346,18148349.894400
1951-02-17,210.767013,18210269.923200
1951-02-18,211.387588,18263887.603200
1951-02-19,211.915618,18309509.395200
1951-02-20,212.354728,18347448.499200
1951-02-21,212.708610,18378023.904000
1951-02-22,212.981016,18401559.782400
1951-02-23,213.175752,18418384.972800
1951-02-24,213.296668,18428832.115200
1951-02-25,213.347654,18433237.305600
1951-02-26,213.332632,18431939.404800
1951-02-27,213.255550,18425279.520000
1951-02-28,213.120377,18413600.572800
1951-03-01,212.931097,18397246.780800
1951-03-02,212.691707,18376563.484800
1951-03-03,212.406209,18351896.457600
1951-03-04,212.078609,18323591.817600
1951-03-05,211.712912,18291995.596800
1951-03-06,211.313118,18257453.395200
1951-03-07,210.883223,18220310.467200
1951-03-08,210.427214,18180911.289600
1951-03-09,209.949066,18139599.302400
1951-03-10,209.452745,18096717.168000
1951-03-11,208.942201,18052606.166400
1951-03-12,208.421375,18007606.800000
1951-03-13,207.894191,17962058.102400
1951-03-14,207.364561,17916298.070400
1951-03-15,206.836386,17870663.750400
1951-03-16,206.160643,17812279.555200
1951-03-17,205.196410,17728969.824000
1951-03-18,203.959818,17622128.275200
1951-03-19,202.467174,17493163.833600
1951-03-20,200.735025,17343506.160000
1951-03-21,198.780217,17174610.748800
1951-03-22,196.619949,16987963.593600
1951-03-23,194.271816,16785084.902400
1951-03-24,191.753850,16567532.640000
1951-03-25,189.084557,16336905.724800
1951-03-26,186.282937,16094845.756800
1951-03-27,183.368511,15843039.350400
1951-03-28,180.361333,15583219.171200
1951-03-29,177.282001,15317164.886400
1951-03-30,174.151657,15046703.164800
1951-03-31,170.991982,14773707.244800
1951-04-01,167.825190,14500096.416000
1951-04-02,164.674006,14227834.118400
1951-04-03,161.561649,13958926.473600
1951-04-04,158.511798,13695419.347200
1951-04-05,155.548559,13439395.497600
1951-04-06,152.696426,13192971.206400
1951-04-07,149.980226,12958291.526400
1951-04-08,147.425072,12737526.220800
1951-04-09,145.056302,12532864.492800
1951-04-10,142.899407,12346508.764800
1951-04-11,140.979964,12180668.889600
1951-04-12,139.323555,12037555.152000
1951-04-13,137.955680,11919370.752000
1951-04-14,136.901669,11828304.201600
1951-04-15,136.186580,11766520.512000
1951-04-16,135.654481,11720547.158400
1951-04-17,135.133233,11675511.331200
1951-04-18,134.623323,11631455.107200
1951-04-19,134.125243,11588420.995200
1951-04-20,133.639489,11546451.849600
1951-04-21,133.166560,11505590.784000
1951-04-22,132.706959,11465881.257600
1951-04-23,132.261192,11427366.988800
1951-04-24,131.829767,11390091.868800
1951-04-25,131.413194,11354099.961600
1951-04-26,131.011988,11319435.763200
1951-04-27,130.626661,11286143.510400
1951-04-28,130.257729,11254267.785600
1951-04-29,129.905709,11223853.257600
1951-04-30,129.571116,11194944.422400
1951-05-01,129.254467,11167585.948800
1951-05-02,128.956276,11141822.246400
1951-05-03,128.677059,11117697.897600
1951-05-04,128.417328,11095257.139200
1951-05-05,128.177593,11074544.035200
1951-05-06,127.958363,11055602.563200
1951-05-07,127.760140,11038476.096000
1951-05-08,127.583427,11023208.092800
1951-05-09,127.428720,11009841.408000
1951-05-10,127.296509,10998418.377600
1951-05-11,127.187280,10988980.992000
1951-05-12,127.101513,10981570.723200
1951-05-13,127.039680,10976228.352000
1951-05-14,127.002246,10972994.054400
1951-05-15,126.989668,10971907.315200
1951-05-16,127.185447,10988822.620800
1951-05-17,127.757496,11038247.654400
1951-05-18,128.682288,11118149.683200
1951-05-19,129.935636,11226438.950400
1951-05-20,131.492835,11360980.944000
1951-05-21,133.328809,11519609.097600
1951-05-22,135.418237,11700135.676800
1951-05-23,137.735676,11900362.406400
1951-05-24,140.255679,12118090.665600
1951-05-25,142.952893,12351129.955200
1951-05-26,145.802161,12597306.710400
1951-05-27,148.778603,12854471.299200
1951-05-28,151.857700,13120505.280000
1951-05-29,155.015358,13393326.931200
1951-05-30,158.227971,13670896.694400
1951-05-31,161.472469,13951221.321600
1951-06-01,164.726367,14232358.108800
1951-06-02,167.967790,14512417.056000
1951-06-03,171.175506,14789563.718400
1951-06-04,174.328935,15062019.984000
1951-06-05,177.408159,15328064.937600
1951-06-06,180.393920,15586034.688000
1951-06-07,183.267609,15834321.417600
1951-06-08,186.011245,16071371.568000
1951-06-09,188.607447,16295683.420800
1951-06-10,191.039398,16505803.987200
1951-06-11,193.290795,16700324.688000
1951-06-12,195.345798,16877876.947200
1951-06-13,197.188962,17037126.316800
1951-06-14,198.805166,17176766.342400
1951-06-15,200.179529,17295511.305600
1951-06-16,201.429220,17403484.608000
1951-06-17,202.678670,17511437.088000
1951-06-18,203.924001,17619033.686400
1951-06-19,205.161304,17725936.665600
1951-06-20,206.386643,17831805.955200
1951-06-21,207.596045,17936298.288000
1951-06-22,208.785508,18039067.891200
1951-06-23,209.950997,18139766.140800
1951-06-24,211.088449,18238041.993600
1951-06-25,212.193766,18333541.382400
1951-06-26,213.262825,18425908.080000
1951-06-27,214.291477,18514783.612800
1951-06-28,215.275548,18599807.347200
1951-06-29,216.210842,18680616.748800
1951-06-30,217.093145,18756847.728000
1951-07-01,217.918232,18828135.244800
1951-07-02,218.681865,18894113.136000
1951-07-03,219.379801,18954414.806400
1951-07-04,220.007797,19008673.660800
1951-07-05,220.561614,19056523.449600
1951-07-06,221.037027,19097599.132800
1951-07-07,221.429825,19131536.880000
1951-07-08,221.735822,19157975.020800
1951-07-09,221.950864,19176554.649600
1951-07-10,222.070833,19186919.971200
1951-07-11,222.091662,19188719.596800
1951-07-12,222.009335,19181606.544000
1951-07-13,221.819904,19165239.705600
1951-07-14,221.519492,19139284.108800
1951-07-15,221.104306,19103412.038400
1951-07-16,220.538039,19054486.569600
1951-07-17,219.794759,18990267.177600
1951-07-18,218.886432,18911787.724800
1951-07-19,217.825187,18820096.156800
1951-07-20,216.623315,18716254.416000
1951-07-21,215.293275,18601338.960000
1951-07-22,213.847688,18476440.243200
1951-07-23,212.299336,18342662.630400
1951-07-24,210.661161,18201124.310400
1951-07-25,208.946260,18052956.864000
1951-07-26,207.167882,17899305.004800
1951-07-27,205.339419,17741325.801600
1951-07-28,203.474402,17580188.332800
1951-07-29,201.586495,17417073.168000
1951-07-30,199.689484,17253171.417600
1951-07-31,197.797269,17089684.041600
1951-08-01,195.923854,16927820.985600
1951-08-02,194.083337,16768800.316800
1951-08-03,192.289893,16613846.755200
1951-08-04,190.557771,16464191.414400
1951-08-05,188.901268,16321069.555200
1951-08-06,187.334725,16185720.240000
1951-08-07,185.872506,16059384.518400
1951-08-08,184.528981,15943303.958400
1951-08-09,183.318511,15838719.350400
1951-08-10,182.255428,15746868.979200
1951-08-11,181.354018,15668987.155200
1951-08-12,180.628498,15606302.227200
1951-08-13,180.092996,15560034.854400
1951-08-14,179.761528,15531396.019200
1951-08-15,179.647980,15521585.472000
1951-08-16,179.726556,15528374.438400
1951-08-17,179.955476,15548153.126400
1951-08-18,180.324449,15580032.393600
1951-08-19,180.823084,15623114.457600
1951-08-20,181.440917,15676495.228800
1951-08-21,182.167418,15739264.915200
1951-08-22,182.992013,15810509.923200
1951-08-23,183.904096,15889313.894400
1951-08-24,184.893043,15974758.915200
1951-08-25,185.948227,16065926.812800
1951-08-26,187.059031,16161900.278400
1951-08-27,188.214859,16261763.817600
1951-08-28,189.405147,16364604.700800
1951-08-29,190.619374,16469513.913600
1951-08-30,191.847076,16575587.366400
1951-08-31,193.077848,16681926.067200
1951-09-01,194.301361,16787637.590400
1951-09-02,195.507361,16891835.990400
1951-09-03,196.685685,16993643.184000
1951-09-04,197.826263,17092189.123200
1951-09-05,198.919123,17186612.227200
1951-09-06,199.954401,17276060.246400
1951-09-07,200.922341,17359690.262400
1951-09-08,201.813298,17436668.947200
1951-09-09,202.617749,17506173.513600
1951-09-10,203.326285,17567391.024000
1951-09-11,203.929622,17619519.340800
1951-09-12,204.418595,17661766.608000
1951-09-13,204.784164,17693351.769600
1951-09-14,205.017408,17713504.051200
1951-09-15,205.109532,17721463.564800
1951-09-16,205.072809,17718290.697600
1951-09-17,204.928320,17705806.848000
1951-09-18,204.680622,17684405.740800
1951-09-19,204.334345,17654487.408000
1951-09-20,203.894192,17616458.188800
1951-09-21,203.364933,17570730.211200
1951-09-22,202.751401,17517721.046400
1951-09-23,202.058492,17457853.708800
1951-09-24,201.291160,17391556.224000
1951-09-25,200.454413,17319261.283200
1951-09-26,199.553314,17241406.329600
1951-09-27,198.592971,17158432.694400
1951-09-28,197.578542,17070786.028800
1951-09-29,196.515226,16978915.526400
1951-09-30,195.408265,16883274.096000
1951-10-01,194.262937,16784317.756800
1951-10-02,193.084554,16682505.465600
1951-10-03,191.878463,16578299.203200
1951-10-04,190.650039,16472163.369600
1951-10-05,189.404684,16364564.697600
1951-10-06,188.147826,16255972.166400
1951-10-07,186.884913,16146856.483200
1951-10-08,185.621414,16037690.169600
1951-10-09,184.362815,15928947.216000
1951-10-10,183.114615,15821102.736000
1951-10-11,181.882326,15714632.966400
1951-10-12,180.671473,15610015.267200
1951-10-13,179.487584,15507727.257600
1951-10-14,178.336195,15408247.248000
1951-10-15,177.222846,15312053.894400
1951-10-16,176.093070,15214441.248000
1951-10-17,174.893358,15110786.131200
1951-10-18,173.630707,15001693.084800
1951-10-19,172.312147,14887769.500800
1951-10-20,170.944738,14769625.363200
1951-10-21,169.535573,14647873.507200
1951-10-22,168.091777,14523129.532800
1951-10-23,166.620507,14396011.804800
1951-10-24,165.128954,14267141.625600
1951-10-25,163.624336,14137142.630400
1951-10-26,162.113905,14006641.392000
1951-10-27,160.604941,13876266.902400
1951-10-28,159.104752,13746650.572800
1951-10-29,157.620675,13618426.320000
1951-10-30,156.160068,13492229.875200
1951-10-31,154.730316,13368699.302400
1951-11-01,153.338823,13248474.307200
1951-11-02,151.993013,13132196.323200
1951-11-03,150.700325,13020508.080000
1951-11-04,149.468211,12914053.430400
1951-11-05,148.304134,12813477.177600
1951-11-06,147.215564,12719424.729600
1951-11-07,146.209974,12632541.753600
1951-11-08,145.294837,12553473.916800
1951-11-09,144.477622,12482866.540800
1951-11-10,143.765788,12421364.083200
1951-11-11,143.166784,12369610.137600
1951-11-12,142.688038,12328246.483200
1951-11-13,142.336960,12297913.344000
1951-11-14,142.120928,12279248.179200
1951-11-15,142.047291,12272885.942400
1951-11-16,141.987976,12267761.126400
1951-11-17,141.816220,12252921.408000
1951-11-18,141.540527,12229101.532800
1951-11-19,141.168551,12196962.806400
1951-11-20,140.707320,12157112.448000
1951-11-21,140.163446,12110121.734400
1951-11-22,139.543319,12056542.761600
1951-11-23,138.853283,11996923.651200
1951-11-24,138.099803,11931822.979200
1951-11-25,137.289613,11861822.563200
1951-11-26,136.429850,11787539.040000
1951-11-27,135.528173,11709634.147200
1951-11-28,134.592864,11628823.449600
1951-11-29,133.632922,11545884.460800
1951-11-30,132.658133,11461662.691200
1951-12-01,131.679131,11377076.918400
1951-12-02,130.707439,11293122.729600
1951-12-03,129.755502,11210875.372800
1951-12-04,128.836695,11131490.448000
1951-12-05,127.965329,11056204.425600
1951-12-06,127.156629,10986332.745600
1951-12-07,126.426706,10923267.398400
1951-12-08,125.792507,10868472.604800
1951-12-09,125.271760,10823480.064000
1951-12-10,124.882890,10789881.696000
1951-12-11,124.644936,10769322.470400
1951-12-12,124.577438,10763490.643200
1951-12-13,124.700318,10774107.475200
1951-12-14,125.033745,10802915.568000
1951-12-15,125.597984,10851665.817600
1951-12-16,126.303042,10912582.828800
1951-12-17,127.045005,10976688.432000
1951-12-18,127.823200,11043924.480000
1951-12-19,128.636926,11114230.406400
1951-12-20,129.485455,11187543.312000
1951-12-21,130.368028,11263797.619200
1951-12-22,131.283858,11342925.331200
1951-12-23,132.232133,11424856.291200
1951-12-24,133.212009,11509517.577600
1951-12-25,134.222614,11596833.849600
1951-12-26,135.263051,11686727.606400
1951-12-27,136.332392,11779118.668800
1951-12-28,137.429683,11873924.611200
1951-12-29,138.553940,11971060.416000
1951-12-30,139.704152,12070438.732800
1951-12-31,140.879282,12171969.964800
1952-01-01,144.269195,12464858.448000
1952-01-02,145.490424,12570372.633600
1952-01-03,146.713477,12676044.412800
1952-01-04,147.936215,12781688.976000
