period_index,start_day,end_day_exclusive,duration_days,node_id,action,reservoir_level,total_inflow,evaporation,drink_water_met,unmet_drink_water,food_water_demand,food_water_met,unmet_food_water,food_produced,production_release,generated_electricity_kwh,generated_electricity_mwh,water_value_eur_per_m3,spill,release_for_routing,downstream_release,routing_loss,energy_value
0,0,1,1,tana,0.8,0,153,0,0,0,0,0,0,0,153,0,0,0,0,153,153,0,0
1,1,2,1,tana,0.8,0,153,0,0,0,0,0,0,0,153,0,0,0,0,153,153,0,0
2,2,3,1,tana,0.8,0,153,0,0,0,0,0,0,0,153,0,0,0,0,153,153,0,0
3,3,4,1,tana,0.8,0,153,0,0,0,0,0,0,0,153,0,0,0,0,153,153,0,0
4,4,5,1,tana,0.8,0,153,0,0,0,0,0,0,0,153,0,0,0,0,153,153,0,0
5,5,6,1,tana,0.8,0,153,0,0,0,0,0,0,0,153,0,0,0,0,153,153,0,0
6,6,7,1,tana,0.8,0,153,0,0,0,0,0,0,0,153,0,0,0,0,153,153,0,0
7,7,8,1,tana,0.8,0,153,0,0,0,0,0,0,0,153,0,0,0,0,153,153,0,0
8,8,9,1,tana,0.8,0,153,0,0,0,0,0,0,0,153,0,0,0,0,153,153,0,0
9,9,10,1,tana,0.8,0,153,0,0,0,0,0,0,0,153,0,0,0,0,153,153,0,0
10,10,11,1,tana,0.8,0,153,0,0,0,0,0,0,0,153,0,0,0,0,153,153,0,0
11,11,12,1,tana,0.8,0,153,0,0,0,0,0,0,0,153,0,0,0,0,153,153,0,0
12,12,13,1,tana,0.8,0,153,0,0,0,0,0,0,0,153,0,0,0,0,153,153,0,0
13,13,14,1,tana,0.8,0,153,0,0,0,0,0,0,0,153,0,0,0,0,153,153,0,0
14,14,15,1,tana,0.8,0,153,0,0,0,0,0,0,0,153,0,0,0,0,153,153,0,0
15,15,16,1,tana,0.8,0,153,0,0,0,0,0,0,0,153,0,0,0,0,153,153,0,0
16,16,17,1,tana,0.8,0,153,0,0,0,0,0,0,0,153,0,0,0,0,153,153,0,0
17,17,18,1,tana,0.8,0,153,0,0,0,0,0,0,0,153,0,0,0,0,153,153,0,0
18,18,19,1,tana,0.8,0,153,0,0,0,0,0,0,0,153,0,0,0,0,153,153,0,0
19,19,20,1,tana,0.8,0,153,0,0,0,0,0,0,0,153,0,0,0,0,153,153,0,0
20,20,21,1,tana,0.8,0,153,0,0,0,0,0,0,0,153,0,0,0,0,153,153,0,0
21,21,22,1,tana,0.8,0,153,0,0,0,0,0,0,0,153,0,0,0,0,153,153,0,0
22,22,23,1,tana,0.8,0,153,0,0,0,0,0,0,0,153,0,0,0,0,153,153,0,0
23,23,24,1,tana,0.8,0,153,0,0,0,0,0,0,0,153,0,0,0,0,153,153,0,0
24,24,25,1,tana,0.8,0,153,0,0,0,0,0,0,0,153,0,0,0,0,153,153,0,0
25,25,26,1,tana,0.8,0,153,0,0,0,0,0,0,0,153,0,0,0,0,153,153,0,0
26,26,27,1,tana,0.8,0,153,0,0,0,0,0,0,0,153,0,0,0,0,153,153,0,0
27,27,28,1,tana,0.8,0,153,0,0,0,0,0,0,0,153,0,0,0,0,153,153,0,0
28,28,29,1,tana,0.8,0,153,0,0,0,0,0,0,0,153,0,0,0,0,153,153,0,0
29,29,30,1,tana,0.8,0,153,0,0,0,0,0,0,0,153,0,0,0,0,153,153,0,0
30,30,31,1,tana,0.8,0,153,0,0,0,0,0,0,0,153,0,0,0,0,153,153,0,0
31,31,32,1,tana,0.8,0,153,0,0,0,0,0,0,0,153,0,0,0,0,153,153,0,0
32,32,33,1,tana,0.8,0,153,0,0,0,0,0,0,0,153,0,0,0,0,153,153,0,0
33,33,34,1,tana,0.8,0,153,0,0,0,0,0,0,0,153,0,0,0,0,153,153,0,0
34,34,35,1,tana,0.8,0,153,0,0,0,0,0,0,0,153,0,0,0,0,153,153,0,0
35,35,36,1,tana,0.8,0,153,0,0,0,0,0,0,0,153,0,0,0,0,153,153,0,0
36,36,37,1,tana,0.8,0,153,0,0,0,0,0,0,0,153,0,0,0,0,153,153,0,0
37,37,38,1,tana,0.8,0,153,0,0,0,0,0,0,0,153,0,0,0,0,153,153,0,0
38,38,39,1,tana,0.8,0,153,0,0,0,0,0,0,0,153,0,0,0,0,153,153,0,0
39,39,40,1,tana,0.8,0,153,0,0,0,0,0,0,0,153,0,0,0,0,153,153,0,0
40,40,41,1,tana,0.8,0,153,0,0,0,0,0,0,0,153,0,0,0,0,153,153,0,0
41,41,42,1,tana,0.8,0,153,0,0,0,0,0,0,0,153,0,0,0,0,153,153,0,0
42,42,43,1,tana,0.8,0,153,0,0,0,0,0,0,0,153,0,0,0,0,153,153,0,0
43,43,44,1,tana,0.8,0,153,0,0,0,0,0,0,0,153,0,0,0,0,153,153,0,0
44,44,45,1,tana,0.8,0,153,0,0,0,0,0,0,0,153,0,0,0,0,153,153,0,0
45,45,46,1,tana,0.8,0,153,0,0,0,0,0,0,0,153,0,0,0,0,153,153,0,0
46,46,47,1,tana,0.8,0,153,0,0,0,0,0,0,0,153,0,0,0,0,153,153,0,0
47,47,48,1,tana,0.8,0,153,0,0,0,0,0,0,0,153,0,0,0,0,153,153,0,0
48,48,49,1,tana,0.8,0,153,0,0,0,0,0,0,0,153,0,0,0,0,153,153,0,0
49,49,50,1,tana,0.8,0,153,0,0,0,0,0,0,0,153,0,0,0,0,153,153,0,0
50,50,51,1,tana,0.8,0,153,0,0,0,0,0,0,0,153,0,0,0,0,153,153,0,0
51,51,52,1,tana,0.8,0,153,0,0,0,0,0,0,0,153,0,0,0,0,153,153,0,0
52,52,53,1,tana,0.8,0,153,0,0,0,0,0,0,0,153,0,0,0,0,153,153,0,0
53,53,54,1,tana,0.8,0,153,0,0,0,0,0,0,0,153,0,0,0,0,153,153,0,0
54,54,55,1,tana,0.8,0,153,0,0,0,0,0,0,0,153,0,0,0,0,153,153,0,0
55,55,56,1,tana,0.8,0,153,0,0,0,0,0,0,0,153,0,0,0,0,153,153,0,0
56,56,57,1,tana,0.8,0,153,0,0,0,0,0,0,0,153,0,0,0,0,153,153,0,0
57,57,58,1,tana,0.8,0,153,0,0,0,0,0,0,0,153,0,0,0,0,153,153,0,0
58,58,59,1,tana,0.8,0,153,0,0,0,0,0,0,0,153,0,0,0,0,153,153,0,0
59,59,60,1,tana,0.8,0,153,0,0,0,0,0,0,0,153,0,0,0,0,153,153,0,0
