period_index,start_day,end_day_exclusive,duration_days,node_id,action,reservoir_level,total_inflow,evaporation,drink_water_met,unmet_drink_water,food_water_demand,food_water_met,unmet_food_water,food_produced,production_release,generated_electricity_kwh,generated_electricity_mwh,water_value_eur_per_m3,spill,release_for_routing,downstream_release,routing_loss,energy_value
0,0,1,1,roseires,0.75,116.5,8,0,0,0,0,0,0,0,112.5,18.755218125,0.018755218125,0.05581552914,0,112.5,112.5,0,6.2792470282499995
1,1,2,1,roseires,0.75,12,8,0,0,0,0,0,0,0,112.5,18.755218125,0.018755218125,0.05581552914,0,112.5,112.5,0,6.2792470282499995
2,2,3,1,roseires,0.75,72.5,173,0,0,0,0,0,0,0,112.5,18.755218125,0.018755218125,0.05581552914,0,112.5,112.5,0,6.2792470282499995
3,3,4,1,roseires,0.75,133,173,0,0,0,0,0,0,0,112.5,18.755218125,0.018755218125,0.05581552914,0,112.5,112.5,0,6.2792470282499995
4,4,5,1,roseires,0.75,193.5,173,0,0,0,0,0,0,0,112.5,18.755218125,0.018755218125,0.05581552914,0,112.5,112.5,0,6.2792470282499995
5,5,6,1,roseires,0.75,254,173,0,0,0,0,0,0,0,112.5,18.755218125,0.018755218125,0.05581552914,0,112.5,112.5,0,6.2792470282499995
6,6,7,1,roseires,0.75,314.5,173,0,0,0,0,0,0,0,112.5,18.755218125,0.018755218125,0.05581552914,0,112.5,112.5,0,6.2792470282499995
7,7,8,1,roseires,0.75,375,173,0,0,0,0,0,0,0,112.5,18.755218125,0.018755218125,0.05581552914,0,112.5,112.5,0,6.2792470282499995
8,8,9,1,roseires,0.75,420,173,0,0,0,0,0,0,0,112.5,18.755218125,0.018755218125,0.05581552914,15.5,128,128,0,6.2792470282499995
9,9,10,1,roseires,0.75,420,173,0,0,0,0,0,0,0,112.5,18.755218125,0.018755218125,0.05581552914,60.5,173,173,0,6.2792470282499995
10,10,11,1,roseires,0.75,420,173,0,0,0,0,0,0,0,112.5,18.755218125,0.018755218125,0.05581552914,60.5,173,173,0,6.2792470282499995
11,11,12,1,roseires,0.75,420,173,0,0,0,0,0,0,0,112.5,18.755218125,0.018755218125,0.05581552914,60.5,173,173,0,6.2792470282499995
12,12,13,1,roseires,0.75,420,173,0,0,0,0,0,0,0,112.5,18.755218125,0.018755218125,0.05581552914,60.5,173,173,0,6.2792470282499995
13,13,14,1,roseires,0.75,420,173,0,0,0,0,0,0,0,112.5,18.755218125,0.018755218125,0.05581552914,60.5,173,173,0,6.2792470282499995
14,14,15,1,roseires,0.75,420,173,0,0,0,0,0,0,0,112.5,18.755218125,0.018755218125,0.05581552914,60.5,173,173,0,6.2792470282499995
15,15,16,1,roseires,0.75,420,173,0,0,0,0,0,0,0,112.5,18.755218125,0.018755218125,0.05581552914,60.5,173,173,0,6.2792470282499995
16,16,17,1,roseires,0.75,420,173,0,0,0,0,0,0,0,112.5,18.755218125,0.018755218125,0.05581552914,60.5,173,173,0,6.2792470282499995
17,17,18,1,roseires,0.75,420,173,0,0,0,0,0,0,0,112.5,18.755218125,0.018755218125,0.05581552914,60.5,173,173,0,6.2792470282499995
18,18,19,1,roseires,0.75,420,173,0,0,0,0,0,0,0,112.5,18.755218125,0.018755218125,0.05581552914,60.5,173,173,0,6.2792470282499995
19,19,20,1,roseires,0.75,420,173,0,0,0,0,0,0,0,112.5,18.755218125,0.018755218125,0.05581552914,60.5,173,173,0,6.2792470282499995
20,20,21,1,roseires,0.75,420,173,0,0,0,0,0,0,0,112.5,18.755218125,0.018755218125,0.05581552914,60.5,173,173,0,6.2792470282499995
21,21,22,1,roseires,0.75,420,173,0,0,0,0,0,0,0,112.5,18.755218125,0.018755218125,0.05581552914,60.5,173,173,0,6.2792470282499995
22,22,23,1,roseires,0.75,420,173,0,0,0,0,0,0,0,112.5,18.755218125,0.018755218125,0.05581552914,60.5,173,173,0,6.2792470282499995
23,23,24,1,roseires,0.75,420,173,0,0,0,0,0,0,0,112.5,18.755218125,0.018755218125,0.05581552914,60.5,173,173,0,6.2792470282499995
24,24,25,1,roseires,0.75,420,173,0,0,0,0,0,0,0,112.5,18.755218125,0.018755218125,0.05581552914,60.5,173,173,0,6.2792470282499995
25,25,26,1,roseires,0.75,420,173,0,0,0,0,0,0,0,112.5,18.755218125,0.018755218125,0.05581552914,60.5,173,173,0,6.2792470282499995
26,26,27,1,roseires,0.75,420,173,0,0,0,0,0,0,0,112.5,18.755218125,0.018755218125,0.05581552914,60.5,173,173,0,6.2792470282499995
27,27,28,1,roseires,0.75,420,173,0,0,0,0,0,0,0,112.5,18.755218125,0.018755218125,0.05581552914,60.5,173,173,0,6.2792470282499995
28,28,29,1,roseires,0.75,420,173,0,0,0,0,0,0,0,112.5,18.755218125,0.018755218125,0.05581552914,60.5,173,173,0,6.2792470282499995
29,29,30,1,roseires,0.75,420,173,0,0,0,0,0,0,0,112.5,18.755218125,0.018755218125,0.05581552914,60.5,173,173,0,6.2792470282499995
