period_index,start_day,end_day_exclusive,duration_days,total_inflow,total_evaporation,total_drink_water_met,total_unmet_drink_water,total_food_water_demand,total_food_water_met,total_unmet_food_water,total_food_produced,total_production_release,total_generated_electricity_kwh,total_generated_electricity_mwh,total_spill,total_release_for_routing,total_downstream_release,total_routing_loss,total_energy_value
0,0,1,1,440,48,12,103,282.74999999407004,0,282.74999999407004,0,1265,221.55674012499998,0.22155674012499998,0,1265,1265,0,122.47647768125
1,1,2,1,510,48,12,103,282.74999999407004,0,282.74999999407004,0,1255,208.356989225,0.208356989225,0,1255,1255,0,117.74065026324999
2,2,3,1,1120,48,12,103,282.74999999407004,61.99999999752001,220.74999999655003,74.4,1255.00000000248,182.4625299,0.1824625299,0,1255.00000000248,1255.00000000248,0,107.62067779575
3,3,4,1,1184.00000000248,48,12,103,282.74999999407004,61.99999999752001,220.74999999655003,74.4,1039.00000000496,117.38560050040738,0.11738560050040737,0,1039.00000000496,1039.00000000496,0,64.9099711839048
4,4,5,1,1254.00000000248,48,12,103,282.74999999407004,61.99999999752001,220.74999999655003,74.4,1054.00000000496,109.14065951290736,0.10914065951290736,0,1054.00000000496,1054.00000000496,0,58.1387490417798
5,5,6,1,1238.00000000248,48,12,103,282.74999999407004,61.99999999752001,220.74999999655003,74.4,1078.00000000496,113.08293281290736,0.11308293281290736,0,1078.00000000496,1078.00000000496,0,59.6368128957798
6,6,7,1,1228.00000000248,48,12,103,282.74999999407004,61.99999999752001,220.74999999655003,74.4,1078.00000000496,113.08293281290736,0.11308293281290736,0,1078.00000000496,1078.00000000496,0,59.6368128957798
