period_index,start_day,end_day_exclusive,duration_days,node_id,action,reservoir_level,total_inflow,evaporation,drink_water_met,unmet_drink_water,food_water_demand,food_water_met,unmet_food_water,food_produced,production_release,generated_electricity_kwh,generated_electricity_mwh,water_value_eur_per_m3,spill,release_for_routing,downstream_release,routing_loss,energy_value
0,0,30,30,gerd,1,0,4760,0,0,0,0,0,0,0,5260,1869.8829887499987,1.8698829887499988,0.24173392249999995,0,5260,5260,0,1271.5204323500002
1,30,60,30,gerd,1,0,5100,0,0,0,0,0,0,0,5100,1813.0044187499989,1.813004418749999,0.24173392249999995,0,5100,5100,0,1232.84300475
2,60,90,30,gerd,1,0,5100,0,0,0,0,0,0,0,5100,1813.0044187499989,1.813004418749999,0.24173392249999995,0,5100,5100,0,1232.84300475
