period_index,start_day,end_day_exclusive,duration_days,node_id,action,reservoir_level,total_inflow,evaporation,drink_water_met,unmet_drink_water,food_water_demand,food_water_met,unmet_food_water,food_produced,production_release,generated_electricity_kwh,generated_electricity_mwh,water_value_eur_per_m3,spill,release_for_routing,downstream_release,routing_loss,energy_value
0,0,30,30,merowe,1,0,4538.080000072317,0,0,0,0,0,0,0,4958.0800000723175,814.421100147879,0.8144211001478789,0.051183848345,0,4958.0800000723175,4958.0800000723175,0,253.77361480607888
1,30,60,30,merowe,1,130.87000005663515,6932.150000075386,0,0,0,0,0,0,0,6801.280000018749,1117.18768957908,1.11718768957908,0.051183848345,0,6801.280000018749,6801.280000018749,0,348.11568407284113
2,60,90,30,merowe,1,301.5700001305071,7370.700000073874,0,0,0,0,0,0,0,7200,1182.6819900000005,1.1826819900000005,0.051183848345,0,7200,7200,0,368.52370808399985
3,90,120,30,merowe,1,472.270000204379,7370.700000073874,0,0,0,0,0,0,0,7200,1182.6819900000005,1.1826819900000005,0.051183848345,0,7200,7200,0,368.52370808399985
4,120,150,30,merowe,1,642.970000278251,7370.700000073874,0,0,0,0,0,0,0,7200,1182.6819900000005,1.1826819900000005,0.051183848345,0,7200,7200,0,368.52370808399985
5,150,180,30,merowe,1,720,7370.700000073874,0,0,0,0,0,0,0,7200,1182.6819900000005,1.1826819900000005,0.051183848345,93.67000035212288,7293.670000352123,7293.670000352125,0,368.52370808399985
6,180,210,30,merowe,1,720,7370.700000073874,0,0,0,0,0,0,0,7200,1182.6819900000005,1.1826819900000005,0.051183848345,170.70000007387193,7370.700000073872,7370.700000073874,0,368.52370808399985
7,210,240,30,merowe,1,720,7370.700000073874,0,0,0,0,0,0,0,7200,1182.6819900000005,1.1826819900000005,0.051183848345,170.70000007387193,7370.700000073872,7370.700000073874,0,368.52370808399985
8,240,270,30,merowe,1,720,7370.700000073874,0,0,0,0,0,0,0,7200,1182.6819900000005,1.1826819900000005,0.051183848345,170.70000007387193,7370.700000073872,7370.700000073874,0,368.52370808399985
9,270,300,30,merowe,1,720,7370.700000073874,0,0,0,0,0,0,0,7200,1182.6819900000005,1.1826819900000005,0.051183848345,170.70000007387193,7370.700000073872,7370.700000073874,0,368.52370808399985
10,300,330,30,merowe,1,720,7370.700000073874,0,0,0,0,0,0,0,7200,1182.6819900000005,1.1826819900000005,0.051183848345,170.70000007387193,7370.700000073872,7370.700000073874,0,368.52370808399985
11,330,360,30,merowe,1,720,7370.700000073874,0,0,0,0,0,0,0,7200,1182.6819900000005,1.1826819900000005,0.051183848345,170.70000007387193,7370.700000073872,7370.700000073874,0,368.52370808399985
12,360,365,5,merowe,1,720,1228.450000012312,0,0,0,0,0,0,0,1200,197.113665,0.197113665,0.05118384834499999,28.45000001231199,1228.450000012312,1228.450000012312,0,61.420618014
