date,precip_mm_day,air_temp_c,soil_moisture_mm,actual_et_mm_day,runoff_mm_day,runoff_m3s,runoff_m3_day
1961-01-01,1.977235076702575,20.465984791666692,75.0,0.0,0.0,0.0,0.000000
1961-01-02,0.414937446251075,20.825861145833358,69.38900536065726,2.3738791718750036,3.6520529137188036,11150.765820030963,963426166.850675
1961-01-03,1.089612346919575,20.655408020833356,64.72379117922925,2.3483112031250033,3.406515325222592,10401.069083970146,898652368.855021
1961-01-04,0.57792151171525,20.750798750000023,59.79213823452227,2.3626198125000033,3.146954643922225,9608.555820431235,830179222.885259
1961-01-05,0.392007078496,21.06336239583336,54.8859089059611,2.4095043593750036,2.888732047682163,8820.128114661406,762059069.106745
1961-01-06,1.3088928410224998,20.91559531250002,51.11708932760317,2.387339296875003,2.69037312250543,8214.481379738687,709731191.209423
1961-01-07,2.959599428474525,20.982529062500028,49.09534392686756,2.397379359375004,2.583965469835135,7889.588273198934,681660426.804388
1961-01-08,2.4122074511937184,20.43843031250002,46.732197489626955,2.315764546875003,2.4595893415593135,7509.832253017514,648849506.660713
1961-01-09,2.622877688998225,20.567906145833355,44.66889479391267,2.335185921875003,2.350994462837509,7178.2609175276175,620201743.274386
1961-01-10,3.5819692291701504,20.902990937500025,43.57214461333493,2.3854486406250035,2.293270769122891,7002.0139117788785,604974001.977695
1961-01-11,1.4432299435997749,21.40135906250002,40.42741216268172,2.460203859375003,2.127758534877985,6496.657552487871,561311212.534952
1961-01-12,2.83833557219075,21.935298125000024,38.68918036531634,2.5402947187500033,2.0362726508061235,6217.324888579382,537176870.373259
1961-01-13,3.9995135831539748,21.52725041666669,38.199126066671795,2.4790875625000033,2.0104803192985155,6138.57349713224,530372750.152226
1961-01-14,3.6394367741171,21.960773437500016,37.3297244839057,2.5441160156250024,1.964722341258195,5998.861255940704,518301612.513277
1961-01-15,1.4473114027352,22.276183125000024,34.37632799699635,2.5914274687500036,1.809280420894545,5524.252455482229,477295412.153665
1961-01-16,2.641883754311425,22.245595520833355,32.709803802023636,2.586839328125003,1.7215686211591388,5256.443154354924,454156688.536265
1961-01-17,1.367062298295,21.806489166666694,29.978098089052704,2.520973375000004,1.5777946362659319,4817.459910017336,416228536.225498
1961-01-18,0.68891049994,21.869698854166696,26.729726072824313,2.5304548281250043,1.406827688043385,4295.448743247653,371126771.416597
1961-01-19,2.9181614295675,21.79434781250003,25.772298563990972,2.519152171875004,1.3564367665258406,4141.590795793783,357833444.756583
