date,precip_mm_day,air_temp_c,soil_moisture_mm,actual_et_mm_day,runoff_mm_day,runoff_m3s,runoff_m3_day
1961-01-01,0.000447034826499975,20.48116312500002,75.0,0.0,0.0,0.0,0.000000
1961-01-02,0.0017166136999999,20.128006145833357,69.09588990723375,2.2692009218750036,3.63662578459125,6921.879438976855,598050383.527600
1961-01-03,0.0013016447113,19.969678958333358,63.5091527227853,2.2454518437500037,3.3425869854097527,6362.211978294035,549695114.924605
1961-01-04,0.016989186376,19.72371947916669,58.25170478792198,2.2085579218750033,3.065879199364315,5835.532014975235,504189966.093860
1961-01-05,0.001075118730325,19.805062812500022,53.23041946053844,2.220759421875003,2.8016010242388654,5332.510319885763,460728891.638130
1961-01-06,0.0004125524375,19.906276458333355,48.44514601701464,2.235941468750003,2.5497445272112973,4853.131793853614,419310586.988952
1961-01-07,0.0466942781249,20.072312083333358,43.919443808507566,2.2608468125000036,2.311549674131977,4399.756562619814,380138967.010352
1961-01-08,0.3308885020653434,20.19756572916669,39.87216257863801,2.2796348593750033,2.0985348725598953,3994.3085284979156,345108256.862220
1961-01-09,0.15997636582504998,20.697341979166687,35.79366076520866,2.354601296875003,1.8838768823794032,3585.73288265113,309807321.061058
1961-01-10,0.23306417401677498,20.53771583333335,32.01126418601416,2.3306573750000026,1.6848033782112717,3206.820430018519,277069285.153600
1961-01-11,0.02631315978737495,21.12015093750002,28.138576969917708,2.418022640625003,1.4809777352588267,2818.8628532266735,243549750.518785
1961-01-12,0.0713208109784,21.00263968750002,24.51902673638255,2.400395953125003,1.2904750913885552,2456.264001493411,212221209.729031
1961-01-13,0.0112607795227,21.080410520833354,21.012314640891237,2.412061578125003,1.1059112968890126,2104.969034675832,181869324.595992
1961-01-14,0.299063022643125,21.05474822916669,17.95800715770139,2.4082122343750036,0.9451582714579679,1798.995000669048,155433168.057806
1961-01-15,0.04879445215039004,20.99733385416669,14.826841455140439,2.3996000781250033,0.780360076586339,1485.3214735506554,128331775.314777
1961-01-16,0.007413383507149976,21.200287083333357,11.784001187340206,2.4300430625000033,0.6202105888073793,1180.4962008165642,101994871.750551
1961-01-17,1.86264515e-05,21.54592885416669,8.837023961383366,2.4818893281250034,0.4651065242833351,885.2742839287387,76487698.131443
1961-01-18,0.0010132789575,21.527047812500022,6.041031065042569,2.479057171875003,0.31794900342329313,605.1776563769375,52287349.510967
1961-01-19,0.024940817917,21.97879604166669,3.343194852874087,2.5468194062500036,0.17595762383547828,334.9141568864823,28936583.154992
1961-01-20,0.02419978874975,21.767369687500025,0.8096747290738912,2.515105453125004,0.042614459424941645,81.11149399711232,7008033.081351
1961-01-21,0.2261032135954717,21.382880312500024,0.0,1.035777942669363,0.0,0.0,0.000000
1961-01-22,0.20046997761936838,21.229973333333355,0.0,0.20046997761936838,0.0,0.0,0.000000
1961-01-23,0.026907026377499976,21.60319916666669,0.0,0.026907026377499976,0.0,0.0,0.000000
1961-01-24,0.41943342604525,21.535182708333355,0.0,0.41943342604525,0.0,0.0,0.000000
1961-01-25,0.1075745902080392,21.969350625000025,0.0,0.1075745902080392,0.0,0.0,0.000000
1961-01-26,0.035665186143250004,22.149514479166687,0.0,0.035665186143250004,0.0,0.0,0.000000
1961-01-27,0.000551342974999975,21.847582500000023,0.0,0.000551342974999975,0.0,0.0,0.000000
1961-01-28,0.00502318126,21.903141562500025,0.0,0.00502318126,0.0,0.0,0.000000
1961-01-29,0.030770152082499974,21.938908125000022,0.0,0.030770152082499974,0.0,0.0,0.000000
1961-01-30,0.030617085875499998,22.341391354166692,0.0,0.030617085875499998,0.0,0.0,0.000000
1961-01-31,0.027938396722699974,22.373054583333357,0.0,0.027938396722699974,0.0,0.0,0.000000
1961-02-01,1.020843643603925,21.316390000000023,0.0,1.020843643603925,0.0,0.0,0.000000
1961-02-02,1.2390774421519182,20.35119354166669,0.0,1.2390774421519182,0.0,0.0,0.000000
1961-02-03,5.73915244847775,19.393680000000025,3.401095426053859,2.1590520000000035,0.17900502242388733,340.7145132830222,29437733.947653
1961-02-04,3.091179678534725,20.11499854166669,4.013774057171652,2.2672497812500034,0.21125126616692907,402.09135675559975,34740693.223684
1961-02-05,5.542360583494025,20.105177708333354,6.925840085194891,2.265776656250003,0.36451789922078376,693.815944012226,59945697.562656
1961-02-06,7.971727367512499,18.96825885416669,12.162212193353268,2.095238828125004,0.6401164312291194,1218.3845757927215,105268427.348491
1961-02-07,4.5357579288035,19.462815000000028,13.802120478548925,2.169422250000004,0.7264273936078383,1382.6671033981045,119462437.733596
1961-02-08,1.16459132605,19.475663333333355,12.155594189368976,2.171349500000003,0.6397681152299461,1217.721598215221,105211146.085795
1961-02-09,0.22142008014149997,20.262613750000025,9.583241096659949,2.2893920625000037,0.5043811103505237,960.0287310111611,82946482.359364
1961-02-10,0.12412890970672498,20.577574583333355,7.002197127923337,2.336636187500003,0.3685366909433335,701.4652303126513,60606595.899013
1961-02-11,0.177561672471275,20.017191770833357,4.680821033031127,2.2525787656250036,0.24635900173848038,468.91470548491407,40514230.553897
1961-02-12,0.28658285707,19.65923197916669,2.6300931385648174,2.1988847968750034,0.1384259546613062,263.47714231436487,22764425.095961
1961-02-13,0.204712154854075,19.55177166666669,0.6194375662479448,2.1827657500000033,0.032601977170944464,62.05393923282591,5361460.349716
1961-02-14,0.035380570694999995,19.791217083333354,0.0,0.6548181369429448,0.0,0.0,0.000000
1961-02-15,0.00129491082,20.11140437500002,0.0,0.00129491082,0.0,0.0,0.000000
1961-02-16,0.000873606339,20.13377614583336,0.0,0.000873606339,0.0,0.0,0.000000
1961-02-17,0.0216903168640668,20.157850833333356,0.0,0.0216903168640668,0.0,0.0,0.000000
1961-02-18,0.0796578829855,20.73771104166669,0.0,0.0796578829855,0.0,0.0,0.000000
1961-02-19,0.0899709745825,20.792660416666692,0.0,0.0899709745825,0.0,0.0,0.000000
1961-02-20,0.14664903448350003,21.18942031250002,0.0,0.14664903448350003,0.0,0.0,0.000000
1961-02-21,0.04369039176767169,21.01878135416669,0.0,0.04369039176767169,0.0,0.0,0.000000
1961-02-22,0.06496012427921083,21.19234177083336,0.0,0.06496012427921083,0.0,0.0,0.000000
1961-02-23,0.07328437684,21.39822895833336,0.0,0.07328437684,0.0,0.0,0.000000
1961-02-24,0.037193022344067475,21.495146875000025,0.0,0.037193022344067475,0.0,0.0,0.000000
1961-02-25,0.5612439652537925,21.68735083333336,0.0,0.5612439652537925,0.0,0.0,0.000000
1961-02-26,1.07733200923755,21.306481770833358,0.0,1.07733200923755,0.0,0.0,0.000000
1961-02-27,1.2500237244525,20.85361468750002,0.0,1.2500237244525,0.0,0.0,0.000000
1961-02-28,1.650607171779775,21.38196843750002,0.0,1.650607171779775,0.0,0.0,0.000000
1961-03-01,1.5950798940875002,21.37551218750002,0.0,1.5950798940875002,0.0,0.0,0.000000
1961-03-02,0.27192964947025006,21.584837916666693,0.0,0.27192964947025006,0.0,0.0,0.000000
1961-03-03,0.008246660821224999,22.038741250000022,0.0,0.008246660821224999,0.0,0.0,0.000000
1961-03-04,0.0056898017710775,22.19889968750002,0.0,0.0056898017710775,0.0,0.0,0.000000
1961-03-05,0.0,21.92421635416669,0.0,0.0,0.0,0.0,0.000000
1961-03-06,0.0,22.320697187500024,0.0,0.0,0.0,0.0,0.000000
1961-03-07,0.0008803116259999,22.87262479166669,0.0,0.0008803116259999,0.0,0.0,0.000000
1961-03-08,0.000888109071,22.880511354166686,0.0,0.000888109071,0.0,0.0,0.000000
1961-03-09,0.00171871192,23.159649270833356,0.0,0.00171871192,0.0,0.0,0.000000
1961-03-10,0.0020682279546052,23.061880729166692,0.0,0.0020682279546052,0.0,0.0,0.000000
1961-03-11,0.00951439123,23.117995833333353,0.0,0.00951439123,0.0,0.0,0.000000
1961-03-12,0.08650720174249997,22.672569270833357,0.0,0.08650720174249997,0.0,0.0,0.000000
1961-03-13,1.77040508342,22.22488447916669,0.0,1.77040508342,0.0,0.0,0.000000
1961-03-14,1.7165043349105,21.71723166666669,0.0,1.7165043349105,0.0,0.0,0.000000
1961-03-15,4.582314090938832,21.441978437500023,2.010216459048137,2.466296765625003,0.10580086626569143,201.37921364728572,17399164.059125
1961-03-16,4.5736833729025,20.816453437500023,4.000860225509352,2.3724680156250035,0.2105715908162817,400.7976765384162,34628919.252919
1961-03-17,0.96160764855085,21.333213333333354,2.386861580357189,2.449982000000003,0.12562429370300995,239.11072162091892,20659166.348047
1961-03-18,1.7782101091305,22.15226354166669,1.5126205503258014,2.5728395312500036,0.07961160791188429,151.5311127815416,13092288.144325
1961-03-19,7.411644869345325,21.923194687500025,6.066496905718816,2.5384792031250036,0.31928931082730616,607.7287701871777,52507765.744172
1961-03-20,11.899988542250249,21.30397229166669,14.744845124008108,2.445595843750003,0.7760444802109531,1477.1072553200422,127622066.859652
1961-03-21,17.4889599887,20.115023541666687,28.468224002385202,2.267253531250003,1.4983275790729056,2851.8861925196466,246402967.033697
1961-03-22,6.574414433187425,20.594910312500026,31.06823179426274,2.339236546875004,1.635170094434881,3112.3494487269104,268906992.370005
1961-03-23,5.594622654932699,20.53804468750002,32.615540358766914,2.330706703125003,1.7166073873035217,3267.3555330652634,282299518.056839
1961-03-24,4.994144782099336,20.44890916666669,33.52773132757293,2.3173363750000036,1.7646174382933122,3358.7368861367104,290194866.962212
1961-03-25,3.822668042530675,20.64094197916669,33.25404516956717,2.3461412968750035,1.75021290366143,3331.3195883440917,287826012.432930
1961-03-26,1.4651432529364217,21.24335885416669,30.66855036465966,2.4365038281250033,1.6141342297189294,3072.310212334923,265447602.345737
1961-03-27,0.240244204371525,22.099810104166693,26.92663190073587,2.564971515625004,1.4171911526703092,2697.4527712840013,233059919.438938
1961-03-28,0.35302267192723585,22.305946458333356,23.449574473717448,2.5958919687500033,1.2341881301956552,2349.128546145091,202964706.386936
1961-03-29,0.15210360489525,22.41873291666669,19.93942473405706,2.612809937500004,1.0494434070556347,1997.4892034388101,172583067.177113
1961-03-30,2.39151557001065,21.764295833333357,18.82548113261432,2.5146443750000036,0.9908147964533853,1885.896700305001,162941474.906352
1961-03-31,7.368464017969,21.016723020833354,22.601864862585405,2.402508453125003,1.189571834872916,2264.20679847825,195627467.388521
1961-04-01,4.3364698510099995,21.50695968750002,23.23917622244688,2.476043953125003,1.22311453802352,2328.0512963778233,201143632.007044
1961-04-02,4.158390483720922,21.863000833333356,23.624710752109408,2.5294501250000034,1.24340582905839,2366.673326392481,204480575.400310
1961-04-03,1.7044166985576965,22.14957531250002,21.618856596102496,2.572436296875003,1.1378345576896052,2165.731118995034,187119168.681171
1961-04-04,4.720203369162225,21.968815208333353,22.604050799813983,2.545322281250003,1.189686884200736,2264.4257810252248,195646387.480579
